V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14
XI NING CHENGDONG 	Total	20610	10345	10265	10325	6318	4007	1717	964	753	14.26	13.24	15.82
XI NING CHENGDONG 	Dongguandajie	2040	988	1052	1033	589	444	217	127	90	17.36	17.74	16.85
XI NING CHENGDONG 	Qingzhenxang	2327	1173	1154	1279	789	490	179	101	78	12.28	11.35	13.73
XI NING CHENGDONG 	Dazhongjie	2753	1356	1397	1306	829	477	203	128	75	13.45	13.38	13.59
XI NING CHENGDONG 	Zhoujiaquan	2217	1126	1091	1164	728	436	173	100	73	12.94	12.08	14.34
XI NING CHENGDONG 	Huochezhan	2704	1397	1307	1526	965	561	110	60	50	6.72	5.85	8.18
XI NING CHENGDONG 	Bayilu	3010	1502	1508	1207	687	520	236	136	100	16.35	16.52	16.13
XI NING CHENGDONG 	Linjiaya	1747	911	836	842	579	263	124	75	49	12.84	11.47	15.71
XI NING CHENGDONG 	Lejiawan	1273	582	691	653	350	303	47	20	27	6.71	5.41	8.18
XI NING CHENGDONG 	Yunjiakou	2539	1310	1229	1315	802	513	428	217	211	24.56	21.30	29.14
XINING CHENGZHONG 	Total	11814	5779	6035	5893	3249	2644	1028	554	474	14.85	14.57	15.20
XINING CHENGZHONG 	Yinmajie	2198	1034	1164	1085	598	487	171	82	89	13.61	12.06	15.45
XINING CHENGZHONG 	Nantan	2658	1323	1335	1199	686	513	143	83	60	10.66	10.79	10.47
XINING CHENGZHONG 	Cangmenjie	1549	750	799	861	479	382	125	63	62	12.68	11.62	13.96
XINING CHENGZHONG 	Lirangjie	2160	1048	1112	1226	644	582	126	65	61	9.32	9.17	9.49
XINING CHENGZHONG 	Renminjie	1193	571	622	662	352	310	83	44	39	11.14	11.11	11.17
XINING CHENGZHONG 	Nanchuandonglu	2056	1053	1003	860	490	370	380	217	163	30.65	30.69	30.58
XINING CHENGXI 	Total	17670	8731	8939	9458	5227	4231	1320	709	611	12.25	11.94	12.62
XINING CHENGXI 	Xiguandajie	2860	1414	1446	1529	831	698	212	107	105	12.18	11.41	13.08
XINING CHENGXI 	Guchengtai	2657	1300	1357	1359	700	659	195	98	97	12.55	12.28	12.83
XINING CHENGXI 	Hutai	4077	2022	2055	2326	1317	1009	235	121	114	9.18	8.41	10.15
XINING CHENGXI 	Shenglilu	1590	783	807	842	455	387	159	88	71	15.88	16.21	15.5
XINING CHENGXI 	Xinghailu	2416	1190	1226	1242	716	526	167	91	76	11.85	11.28	12.62
XINING CHENGXI 	Nanchuanxilu	2954	1467	1487	1346	765	581	304	174	130	18.42	18.53	18.28
XINING CHENGXI 	Pengjiazhai	1116	555	561	814	443	371	48	30	18	5.57	6.34	4.63
XINING CHENGBEI 	Total	16699	8599	8100	9637	5544	4093	1299	702	597	11.88	11.24	12.73
XINING CHENGBEI 	Chaoyang	4060	2122	1938	2161	1350	811	367	189	178	14.52	12.28	18
XINING CHENGBEI 	Xiaoqiao	4531	2336	2195	2311	1379	932	493	277	216	17.58	16.73	18.82
XINING CHENGBEI 	Mafang	1645	831	814	918	508	410	177	90	87	16.16	15.05	17.51
XINING CHENGBEI 	Sanqi	2260	1143	1117	1355	799	556	131	64	67	8.82	7.42	10.75
XINING CHENGBEI 	Dabaozi	2257	1147	1110	1750	914	836	72	44	28	3.95	4.59	3.24
XINING CHENGBEI 	Nianlipu	1946	1020	926	1142	594	548	59	38	21	4.91	6.01	3.69
