V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11
NONGAN 	Longwang	21107	10877	10230	2123	771	1352	10.06	7.09	13.22
NONGAN 	Sangang	23115	11814	11301	2466	825	1641	10.67	6.98	14.52
NONGAN 	Wanshun	30373	15665	14708	2593	875	1718	8.54	5.59	11.68
NONGAN 	Yangshulin	26660	13687	12973	1599	515	1084	6	3.76	8.36
NONGAN 	Xinyang	15252	7820	7432	1722	580	1142	11.29	7.42	15.37
NONGAN 	Yongan	20639	10500	10139	1825	573	1252	8.84	5.46	12.35
NONGAN 	Qingshankou	23567	12083	11484	2104	690	1414	8.93	5.71	12.31
NONGAN 	Huangyuquan	23769	12208	11561	2582	827	1755	10.86	6.77	15.18
NONGAN 	Xinnong	25690	13165	12525	1593	530	1063	6.20	4.03	8.49
NONGAN 	Wanjinta	26283	13342	12941	2888	871	2017	10.99	6.53	15.59
NONGAN 	Xiaochengzi	24267	12372	11895	1960	631	1329	8.08	5.10	11.17
JIUTAI 	Total	632908	323932	308976	46939	13931	33008	7.42	4.30	10.68
JIUTAI 	Tuanjie	32278	16029	16249	1077	225	852	3.34	1.40	5.24
JIUTAI 	Gongnong	32030	15771	16259	1247	286	961	3.89	1.81	5.91
JIUTAI 	Nanshan	23300	11668	11632	1203	325	878	5.16	2.79	7.55
JIUTAI 	Yingcheng	23589	11884	11705	1989	572	1417	8.43	4.81	12.11
JIUTAI 	Huoshiling	23555	12068	11487	2338	740	1598	9.93	6.13	13.91
JIUTAI 	Mushihe	25548	13004	12544	1566	443	1123	6.13	3.41	8.95
JIUTAI 	Chengzijie	19559	9979	9580	1134	316	818	5.80	3.17	8.54
JIUTAI 	Qitamu	34951	17922	17029	2893	834	2059	8.28	4.65	12.09
JIUTAI 	Shanghewan	21110	10777	10333	1424	400	1024	6.75	3.71	9.91
JIUTAI 	Xiyingcheng	18473	9458	9015	1769	564	1205	9.58	5.96	13.37
JIUTAI 	Tumenling	11559	5973	5586	1004	278	726	8.69	4.65	13
JIUTAI 	Yinmahe	18088	9517	8571	1137	377	760	6.29	3.96	8.87
JIUTAI 	Longjiabao	26475	13333	13142	1966	624	1342	7.43	4.68	10.21
JIUTAI 	Kalun	39009	20370	18639	2490	745	1745	6.38	3.66	9.36
JIUTAI 	Weizigou	22187	11426	10761	2315	711	1604	10.43	6.22	14.91
JIUTAI 	Xinglong	16469	8428	8041	1342	393	949	8.15	4.66	11.80
JIUTAI 	Donghu	19829	10126	9703	1804	544	1260	9.10	5.37	12.99
JIUTAI 	Jiujiao	28748	14497	14251	2128	661	1467	7.40	4.56	10.29
JIUTAI 	Chunyang	13657	6966	6691	1062	317	745	7.78	4.55	11.13
JIUTAI 	Jijia	13367	6854	6513	900	283	617	6.73	4.13	9.47
JIUTAI 	Qingyang	21510	11110	10400	1218	352	866	5.66	3.17	8.33
JIUTAI 	Lujia	19090	9925	9165	1854	542	1312	9.71	5.46	14.32
JIUTAI 	Liutai	18701	9830	8871	1031	322	709	5.51	3.28	7.99
JIUTAI 	Hujia	17564	9138	8426	1629	473	1156	9.27	5.18	13.72
JIUTAI 	Mangka	24026	12506	11520	1873	587	1286	7.80	4.69	11.16
JIUTAI 	Santai	16661	8546	8115	1653	461	1192	9.92	5.39	14.69
JIUTAI 	Erdaogou	10389	5419	4970	926	294	632	8.91	5.43	12.72
JIUTAI 	Jiagonghe	13619	7131	6488	1594	516	1078	11.70	7.24	16.62
JIUTAI 	Bonihe	13453	6997	6456	1495	462	1033	11.11	6.60	16
JIUTAI 	Jimingshan	14114	7280	6834	878	284	594	6.22	3.90	8.69
YUSHU 	Total	905195	460423	444772	87204	25659	61545	9.63	5.57	13.84
YUSHU 	Huachang	31703	15453	16250	862	147	715	2.72	0.95	4.40
YUSHU 	Zhengyang	38210	18542	19668	1234	262	972	3.23	1.41	4.94
YUSHU 	Peiying	18133	8875	9258	713	156	557	3.93	1.76	6.02
YUSHU 	Chengjiao	23889	12335	11554	1335	389	946	5.59	3.15	8.19
YUSHU 	Wukeshu	35468	18007	17461	3058	907	2151	8.62	5.04	12.32
YUSHU 	Gongpeng	27561	14034	13527	1873	563	1310	6.80	4.01	9.68
YUSHU 	Minjia	25823	13240	12583	1914	546	1368	7.41	4.12	10.87
YUSHU 	Dapo	25230	12799	12431	2581	704	1877	10.23	5.5	15.10
YUSHU 	Heilin	22078	11312	10766	1759	491	1268	7.97	4.34	11.78
YUSHU 	Tuqiao	18110	9238	8872	3143	874	2269	17.36	9.46	25.57
YUSHU 	Xinli	23561	12058	11503	2717	775	1942	11.53	6.43	16.88
YUSHU 	Daling	25409	13101	12308	3134	898	2236	12.33	6.85	18.17
YUSHU 	Xiangyang	23295	11935	11360	3486	1092	2394	14.96	9.15	21.07
YUSHU 	Sihe	24988	12832	12156	2267	675	1592	9.07	5.26	13.10
YUSHU 	Bahao	23663	12066	11597	2386	752	1634	10.08	6.23	14.09
YUSHU 	Liujia	22774	11596	11178	2592	865	1727	11.38	7.46	15.45
YUSHU 	Xiushui	21016	10647	10369	2351	687	1664	11.19	6.45	16.05
YUSHU 	Baoshou	27327	13997	13330	2531	700	1831	9.26	5	13.74
YUSHU 	Huaijia	18843	9632	9211	2668	847	1821	14.16	8.79	19.77
YUSHU 	Xinzhuang	29647	15071	14576	3014	894	2120	10.17	5.93	14.54
YUSHU 	Yumin	23035	11784	11251	3077	896	2181	13.36	7.60	19.38
YUSHU 	Hongxing	25527	13007	12520	2497	748	1749	9.78	5.75	13.97
YUSHU 	Dagang	18276	9262	9014	1539	477	1062	8.42	5.15	11.78
YUSHU 	Wulong	21089	10698	10391	2319	675	1644	11	6.31	15.82
YUSHU 	Taian	21935	11154	10781	2985	905	2080	13.61	8.11	19.29
YUSHU 	Xianfeng	21500	10974	10526	1562	444	1118	7.27	4.05	10.62
YUSHU 	Qianjin	15414	7873	7541	1276	421	855	8.28	5.35	11.34
YUSHU 	Dayu	17198	8799	8399	1284	361	923	7.47	4.10	10.99
YUSHU 	Xiejia	16347	8442	7905	2035	603	1432	12.45	7.14	18.12
YUSHU 	Guangming	17594	9102	8492	2224	694	1530	12.64	7.62	18.02
YUSHU 	Shisihu	14763	7651	7112	1905	603	1302	12.90	7.88	18.31
YUSHU 	Qingding	16215	8291	7924	2076	583	1493	12.80	7.03	18.84
YUSHU 	Yujia	14812	7647	7165	1939	581	1358	13.09	7.60	18.95
YUSHU 	Qingshan	20851	10658	10193	2071	607	1464	9.93	5.70	14.36
YUSHU 	Yanhechaoxianzu	1068	561	507	49	9	40	4.59	1.60	7.89
YUSHU 	Shuangjing	24518	12369	12149	3503	995	2508	14.29	8.04	20.64
YUSHU 	Enyu	25114	12882	12232	1879	613	1266	7.48	4.76	10.35
YUSHU 	Chengfa	17721	9035	8686	2260	631	1629	12.75	6.98	18.75
YUSHU 	Lihe	18595	9553	9042	1837	538	1299	9.88	5.63	14.37
YUSHU 	Fuan	20839	10665	10174	2140	705	1435	10.27	6.61	14.10
YUSHU 	Huancheng	26056	13246	12810	1129	346	783	4.33	2.61	6.11
DEHUI 	Total	673466	341426	332040	46587	14271	32316	6.92	4.18	9.73
DEHUI 	Shengli	37121	18183	18938	1116	210	906	3.01	1.15	4.78
DEHUI 	Heping	25523	12031	13492	1213	312	901	4.75	2.59	6.68
DEHUI 	Huifa	8057	4060	3997	458	137	321	5.68	3.37	8.03
DEHUI 	Jianshe	54900	27185	27715	1777	383	1394	3.24	1.41	5.03
DEHUI 	Daqingzui	26187	13481	12706	1561	481	1080	5.96	3.57	8.5
DEHUI 	Guojia	29577	15186	14391	1799	584	1215	6.08	3.85	8.44
DEHUI 	Songhuajiang	28745	14649	14096	2434	777	1657	8.47	5.30	11.76
DEHUI 	Dajiagou	26028	13285	12743	1682	528	1154	6.46	3.97	9.06
DEHUI 	Dafangshen	24472	12576	11896	2106	621	1485	8.61	4.94	12.48
DEHUI 	Chalukou	38813	19554	19259	3470	969	2501	8.94	4.96	12.99
DEHUI 	Zhuchengzi	23667	12285	11382	1889	656	1233	7.98	5.34	10.83
DEHUI 	Mishazi	22302	11432	10870	1637	514	1123	7.34	4.5	10.33
DEHUI 	Wanbao	22059	11350	10709	1745	603	1142	7.91	5.31	10.66
DEHUI 	Xiajiadian	20284	10359	9925	1538	470	1068	7.58	4.54	10.76
DEHUI 	Buhai	16853	8542	8311	1227	402	825	7.28	4.71	9.93
DEHUI 	Tiantai	28068	14443	13625	2914	950	1964	10.38	6.58	14.41
DEHUI 	Caiyuanzi	30898	15711	15187	1599	507	1092	5.18	3.23	7.19
DEHUI 	Yangshu	22223	11378	10845	1926	572	1354	8.67	5.03	12.49
DEHUI 	Shengyang	17487	8924	8563	1372	431	941	7.85	4.83	10.99
DEHUI 	Songbai	12991	6569	6422	1114	369	745	8.58	5.62	11.60
DEHUI 	Tongtai	17567	9005	8562	1351	431	920	7.69	4.79	10.75
DEHUI 	Heping	20705	10535	10170	1036	347	689	5	3.29	6.77
DEHUI 	Biangang	33660	17193	16467	2146	692	1454	6.38	4.02	8.83
DEHUI 	Wutai	25360	12923	12437	1979	568	1411	7.80	4.40	11.35
DEHUI 	Chaoyang	28311	14233	14078	3109	889	2220	10.98	6.25	15.77
DEHUI 	Wopi	14812	7663	7149	1083	382	701	7.31	4.98	9.81
DEHUI 	Sansheng	16796	8691	8105	1306	486	820	7.78	5.59	10.12
CHANGYI 	Total	566297	283126	283171	23534	5930	17604	4.16	2.09	6.22
CHANGYI 	Xinghua	37570	18512	19058	1787	390	1397	4.76	2.11	7.33
CHANGYI 	Wenmiao	27826	13434	14392	660	123	537	2.37	0.92	3.73
CHANGYI 	Dongjuzi	46984	23145	23839	1690	402	1288	3.60	1.74	5.40
CHANGYI 	Xindihao	25589	13039	12550	1140	266	874	4.46	2.04	6.96
CHANGYI 	Yanan	33544	16553	16991	1324	265	1059	3.95	1.60	6.23
CHANGYI 	Zhanqian	20577	10089	10488	740	178	562	3.60	1.76	5.36
CHANGYI 	Minzhu	36292	17815	18477	1074	206	868	2.96	1.16	4.70
CHANGYI 	Lianhua	28403	14085	14318	1102	270	832	3.88	1.92	5.81
CHANGYI 	Tongjiang	24967	12264	12703	814	148	666	3.26	1.21	5.24
CHANGYI 	Hadawan	39602	19634	19968	1793	474	1319	4.53	2.41	6.61
CHANGYI 	Xinjian	12549	6339	6210	691	165	526	5.51	2.60	8.47
CHANGYI 	Yanjiang	43949	22469	21480	1410	288	1122	3.21	1.28	5.22
CHANGYI 	Shuangji	12698	6529	6169	288	41	247	2.27	0.63	4
CHANGYI 	Jiuzhan	30038	15307	14731	1308	285	1023	4.35	1.86	6.94
CHANGYI 	Gudianzi	20853	10544	10309	1213	393	820	5.82	3.73	7.95
CHANGYI 	Hewanzi	18471	9275	9196	1431	453	978	7.75	4.88	10.64
CHANGYI 	Huapichang	37263	18630	18633	1594	472	1122	4.28	2.53	6.02
CHANGYI 	Zuojia	10757	5374	5383	770	243	527	7.16	4.52	9.79
CHANGYI 	Liangjiazi	14820	7849	6971	835	315	520	5.63	4.01	7.46
CHANGYI 	Tuchengzi	17445	8938	8507	590	183	407	3.38	2.05	4.78
CHANGYI 	Jiuzhan	26100	13302	12798	1280	370	910	4.90	2.78	7.11
LONGTAN 	Total	441307	222276	219031	15899	4244	11655	3.60	1.91	5.32
LONGTAN 	Longhua	14856	7321	7535	407	84	323	2.74	1.15	4.29
LONGTAN 	Tuchengzi	20001	9874	10127	600	112	488	3	1.13	4.82
LONGTAN 	Tiedong	29084	14346	14738	1085	246	839	3.73	1.71	5.69
LONGTAN 	Paoziyan	18150	9117	9033	1032	305	727	5.69	3.35	8.05
LONGTAN 	Longtan	17943	8978	8965	696	143	553	3.88	1.59	6.17
LONGTAN 	Xinjilin	23282	11321	11961	857	204	653	3.68	1.80	5.46
LONGTAN 	Shanqian	31403	16240	15163	476	103	373	1.52	0.63	2.46
LONGTAN 	Xinan	34328	16955	17373	1274	270	1004	3.71	1.59	5.78
LONGTAN 	Hanyang	13938	6904	7034	565	122	443	4.05	1.77	6.30
LONGTAN 	Zunyi	36753	17974	18779	1609	368	1241	4.38	2.05	6.61
LONGTAN 	Yushu	20442	10190	10252	616	135	481	3.01	1.32	4.69
LONGTAN 	Kaoshan	4001	2040	1961	63	12	51	1.57	0.59	2.60
LONGTAN 	Wulajie	44144	22721	21423	1068	306	762	2.42	1.35	3.56
LONGTAN 	Gangyao	24593	12612	11981	792	241	551	3.22	1.91	4.60
LONGTAN 	Jiangmifeng	35680	18342	17338	2088	715	1373	5.85	3.90	7.92
LONGTAN 	Dakouqin	18192	9375	8817	347	123	224	1.91	1.31	2.54
LONGTAN 	Longtan	7891	4117	3774	13	7	6	0.16	0.17	0.16
LONGTAN 	Jiangbei	16971	8582	8389	945	262	683	5.57	3.05	8.14
LONGTAN 	Jinzhu	19943	10180	9763	649	231	418	3.25	2.27	4.28
LONGTAN 	Yangmu	9712	5087	4625	717	255	462	7.38	5.01	9.99
CHUANYING 	Total	403749	202453	201296	16428	4701	11727	4.07	2.32	5.83
CHUANYING 	Xida	14144	6916	7228	354	53	301	2.5	0.77	4.16
CHUANYING 	Desheng	18213	8782	9431	598	114	484	3.28	1.30	5.13
CHUANYING 	Nanjing	26007	12633	13374	633	113	520	2.43	0.89	3.89
CHUANYING 	Dadong	21812	12219	9593	842	570	272	3.86	4.66	2.84
CHUANYING 	Qingdao	19811	9539	10272	535	99	436	2.70	1.04	4.24
CHUANYING 	Henan	10571	5104	5467	232	33	199	2.19	0.65	3.64
CHUANYING 	Xiangyang	37059	17354	19705	1421	317	1104	3.83	1.83	5.60
CHUANYING 	Beiji	25510	12327	13183	961	185	776	3.77	1.5	5.89
CHUANYING 	Zhihe	23284	11689	11595	882	217	665	3.79	1.86	5.74
CHUANYING 	Changchunlu	26924	14553	12371	972	232	740	3.61	1.59	5.98
CHUANYING 	Linjiang	27622	13382	14240	1064	198	866	3.85	1.48	6.08
CHUANYING 	Beishan	28577	14002	14575	1341	379	962	4.69	2.71	6.60
CHUANYING 	Huangqitun	28241	14138	14103	1148	291	857	4.07	2.06	6.08
CHUANYING 	Dasuihe	18951	9904	9047	1428	502	926	7.54	5.07	10.24
CHUANYING 	Soudengzhan	22605	11785	10820	5	2	3	0.02	0.02	0.03
CHUANYING 	Huanxi	21275	11000	10275	1527	550	977	7.18	5	9.51
CHUANYING 	Shahezi	20604	10750	9854	1553	562	991	7.54	5.23	10.06
CHUANYING 	Taiping	12539	6376	6163	932	284	648	7.43	4.45	10.51
FENGMAN 	Total	233917	117733	116184	9284	2674	6610	3.97	2.27	5.69
FENGMAN 	Taishan	21616	10513	11103	461	81	380	2.13	0.77	3.42
FENGMAN 	Jiangnan	22144	10887	11257	608	114	494	2.75	1.05	4.39
FENGMAN 	Shijinggou	11224	5637	5587	308	67	241	2.74	1.19	4.31
FENGMAN 	Dachangtun	6614	3482	3132	211	46	165	3.19	1.32	5.27
FENGMAN 	Fengman	12804	6411	6393	705	167	538	5.51	2.60	8.42
FENGMAN 	Hongqi	1944	1011	933	99	25	74	5.09	2.47	7.93
FENGMAN 	Gaoxin	60443	30036	30407	1431	415	1016	2.37	1.38	3.34
FENGMAN 	Wangqi	16286	8428	7858	1312	438	874	8.06	5.20	11.12
FENGMAN 	Jiangnan	25044	13061	11983	1569	548	1021	6.26	4.20	8.52
FENGMAN 	Xiaobaishan	25076	12768	12308	1299	367	932	5.18	2.87	7.57
FENGMAN 	Qianerdao	18736	9460	9276	484	149	335	2.58	1.58	3.61
FENGMAN 	Fengman	11986	6039	5947	797	257	540	6.65	4.26	9.08
YONGJI 	Total	342850	175423	167427	17475	5576	11899	5.10	3.18	7.11
YONGJI 	Kouqian	69083	34663	34420	2476	580	1896	3.58	1.67	5.51
YONGJI 	Chaluhe	38983	19891	19092	1562	496	1066	4.01	2.49	5.58
YONGJI 	Shuanghe	24113	12460	11653	929	310	619	3.85	2.49	5.31
YONGJI 	Xiyang	16736	8793	7943	565	183	382	3.38	2.08	4.81
YONGJI 	Wulihe	32795	17118	15677	2829	964	1865	8.63	5.63	11.90
YONGJI 	Yilaxi	28214	14529	13685	2143	691	1452	7.60	4.76	10.61
YONGJI 	Wanchang	28347	13994	14353	1011	315	696	3.57	2.25	4.85
YONGJI 	Kouqian	22817	11615	11202	1446	470	976	6.34	4.05	8.71
YONGJI 	Sanjiazi	17186	8833	8353	840	291	549	4.89	3.29	6.57
YONGJI 	Guanting	9870	5031	4839	3	1	2	0.03	0.02	0.04
YONGJI 	Jinjia	17659	9062	8597	707	224	483	4	2.47	5.62
YONGJI 	Dagangzi	11966	6283	5683	664	269	395	5.55	4.28	6.95
YONGJI 	Huangyu	14471	7610	6861	1612	545	1067	11.14	7.16	15.55
YONGJI 	Chundeng	10610	5541	5069	688	237	451	6.48	4.28	8.90
JIAOHE 	Total	388975	200108	188867	25525	8140	17385	6.56	4.07	9.20
JIAOHE 	Minzhu	29362	14668	14694	1235	274	961	4.21	1.87	6.54
JIAOHE 	Changan	38040	19006	19034	1203	248	955	3.16	1.30	5.02
JIAOHE 	Henan	12354	6225	6129	478	117	361	3.87	1.88	5.89
JIAOHE 	Zhonggang	25920	13036	12884	1226	319	907	4.73	2.45	7.04
JIAOHE 	Naizishan	14187	7228	6959	1183	371	812	8.34	5.13	11.67
JIAOHE 	Xinzhan	32887	17343	15544	2456	775	1681	7.47	4.47	10.81
JIAOHE 	Tiangang	25969	13550	12419	2659	943	1716	10.24	6.96	13.82
JIAOHE 	Baishishan	35281	18073	17208	3445	1078	2367	9.76	5.96	13.76
JIAOHE 	Piaohe	16920	8743	8177	2084	667	1417	12.32	7.63	17.33
JIAOHE 	Huangsongdian	18252	9578	8674	1417	451	966	7.76	4.71	11.14
JIAOHE 	Lafa	18536	9458	9078	1192	384	808	6.43	4.06	8.90
JIAOHE 	Tianbei	20232	10617	9615	1077	408	669	5.32	3.84	6.96
JIAOHE 	Songjiang	17802	9312	8490	700	274	426	3.93	2.94	5.02
JIAOHE 	Qingling	15777	8362	7415	1399	541	858	8.87	6.47	11.57
JIAOHE 	Niaolin	9810	5030	4780	392	122	270	4	2.43	5.65
JIAOHE 	Nangangzi	10312	5339	4973	316	108	208	3.06	2.02	4.18
JIAOHE 	Qianjin	11120	5866	5254	422	139	283	3.79	2.37	5.39
JIAOHE 	Chishui	9877	5111	4766	683	234	449	6.92	4.58	9.42
JIAOHE 	Qingbei	12267	6351	5916	794	281	513	6.47	4.42	8.67
JIAOHE 	Xinnong	14070	7212	6858	1164	406	758	8.27	5.63	11.05
HUADIAN 	Total	354160	181929	172231	17162	5841	11321	4.85	3.21	6.57
HUADIAN 	Minghua	30282	15464	14818	149	87	62	0.49	0.56	0.42
HUADIAN 	Yongji	19297	9842	9455	617	180	437	3.20	1.83	4.62
HUADIAN 	Shengli	28042	13998	14044	259	75	184	0.92	0.54	1.31
HUADIAN 	Xinhua	19255	9620	9635	880	211	669	4.57	2.19	6.94
HUADIAN 	Qixin	24094	12075	12019	1049	281	768	4.35	2.33	6.39
HUADIAN 	Jiapigou	16728	8561	8167	490	177	313	2.93	2.07	3.83
HUADIAN 	Baishan	10130	5103	5027	37	12	25	0.37	0.24	0.5
HUADIAN 	Erdaodianzi	17904	9205	8699	759	256	503	4.24	2.78	5.78
HUADIAN 	Hongshilazi	36168	18396	17772	3349	1130	2219	9.26	6.14	12.49
HUADIAN 	Badaohezi	18367	9555	8812	331	128	203	1.80	1.34	2.30
HUADIAN 	Yumuqiaozi	10099	5207	4892	994	346	648	9.84	6.64	13.25
HUADIAN 	Changshan	13870	7235	6635	467	169	298	3.37	2.34	4.49
HUADIAN 	Laojinchang	10667	5844	4823	1130	406	724	10.59	6.95	15.01
