V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11
JIYANG 	Total	406584	202575	204009	52894	10343	42551	13.01	5.11	20.86
JIYANG 	Jiyang	52845	26169	26676	3937	558	3379	7.45	2.13	12.67
JIYANG 	Sungeng	24074	11955	12119	3060	569	2491	12.71	4.76	20.55
JIYANG 	Duoshiqiao	21301	10723	10578	4469	962	3507	20.98	8.97	33.15
JIYANG 	Qudi	19518	9721	9797	2561	419	2142	13.12	4.31	21.86
JIYANG 	Renfeng	25735	12718	13017	2918	542	2376	11.34	4.26	18.25
JIYANG 	Huihe	20683	10402	10281	2586	412	2174	12.5	3.96	21.15
JIYANG 	Qingning	14731	7329	7402	1996	337	1659	13.55	4.60	22.41
JIYANG 	Shaomen	16668	8208	8460	3232	684	2548	19.39	8.33	30.12
JIYANG 	Cuizhai	19017	9486	9531	889	95	794	4.67	1	8.33
JIYANG 	Dianzihuizu	13958	6932	7026	1407	227	1180	10.08	3.27	16.79
JIYANG 	Xinjihuizu	12879	6351	6528	1952	422	1530	15.16	6.64	23.44
JIYANG 	Ertaiping	20906	10482	10424	1591	364	1227	7.61	3.47	11.77
JIYANG 	Miaolang	23317	11605	11712	2271	409	1862	9.74	3.52	15.90
JIYANG 	Xinshi	19471	9806	9665	3413	777	2636	17.53	7.92	27.27
JIYANG 	Jiangdian	9544	4823	4721	2179	588	1591	22.83	12.19	33.70
JIYANG 	Tangmiao	17393	8681	8712	4538	973	3565	26.09	11.21	40.92
JIYANG 	Suomiao	17184	8601	8583	2077	443	1634	12.09	5.15	19.04
JIYANG 	Jiangji	14950	7323	7627	2660	534	2126	17.79	7.29	27.87
JIYANG 	Sanjiao	21707	10842	10865	3204	634	2570	14.76	5.85	23.65
JIYANG 	Wangquan	20703	10418	10285	1954	394	1560	9.44	3.78	15.17
SHANGHE 	Total	453810	227833	225977	53502	13123	40379	11.79	5.76	17.87
SHANGHE 	Shanghe	52714	26606	26108	5352	1115	4237	10.15	4.19	16.23
SHANGHE 	Longsangsi	12675	6374	6301	1916	521	1395	15.12	8.17	22.14
SHANGHE 	Yinxang	23260	11678	11582	3012	723	2289	12.95	6.19	19.76
SHANGHE 	Huairen	25447	12694	12753	2565	557	2008	10.08	4.39	15.75
SHANGHE 	Yuhuangmiao	31031	15339	15692	6447	1519	4928	20.78	9.90	31.40
SHANGHE 	Zhenglu	27606	13761	13845	4888	1141	3747	17.71	8.29	27.06
SHANGHE 	Jiazhuang	15384	7714	7670	1647	412	1235	10.71	5.34	16.10
SHANGHE 	Niubao	14884	7449	7435	3178	747	2431	21.35	10.03	32.70
SHANGHE 	Sunji	23947	12113	11834	2200	632	1568	9.19	5.22	13.25
SHANGHE 	Changzhuang	20793	10505	10288	163	32	131	0.78	0.30	1.27
SHANGHE 	Yanjia	16107	8095	8012	143	26	117	0.89	0.32	1.46
SHANGHE 	Shahe	15327	7681	7646	1861	479	1382	12.14	6.24	18.07
SHANGHE 	Hanmiao	24230	12399	11831	1951	589	1362	8.05	4.75	11.51
SHANGHE 	Zhaokuiyuan	24005	12205	11800	530	160	370	2.21	1.31	3.14
SHANGHE 	Zhangfang	16550	8290	8260	3076	829	2247	18.59	10	27.20
SHANGHE 	Huji	22914	11301	11613	2285	513	1772	9.97	4.54	15.26
SHANGHE 	Yangzhuangpu	17226	8670	8556	2017	581	1436	11.71	6.70	16.78
SHANGHE 	Qianpu	16549	8305	8244	4230	1131	3099	25.56	13.62	37.59
SHANGHE 	Yueqiao	15095	7591	7504	2634	658	1976	17.45	8.67	26.33
SHANGHE 	Baiqiao	19951	9935	10016	718	133	585	3.60	1.34	5.84
SHANGHE 	Zhanjia	18115	9128	8987	2689	625	2064	14.84	6.85	22.97
ZHANGQIU 	Total	779505	382776	396729	61011	11286	49725	7.83	2.95	12.53
ZHANGQIU 	Mingshui	124488	61699	62789	5113	601	4512	4.11	0.97	7.19
ZHANGQIU 	Puji	46849	22807	24042	3201	412	2789	6.83	1.81	11.60
ZHANGQIU 	Xianggongzhuang	49497	23749	25748	2404	307	2097	4.86	1.29	8.14
ZHANGQIU 	Xiuhui	44862	21612	23250	1757	193	1564	3.92	0.89	6.73
ZHANGQIU 	Diao	51034	24802	26232	2731	313	2418	5.35	1.26	9.22
ZHANGQIU 	Shuizhai	27733	13604	14129	3654	722	2932	13.18	5.31	20.75
ZHANGQIU 	Longshan	20631	10063	10568	816	72	744	3.96	0.72	7.04
ZHANGQIU 	Zaoyuan	26928	13129	13799	1745	237	1508	6.48	1.81	10.93
ZHANGQIU 	Bucun	26483	13393	13090	1640	223	1417	6.19	1.67	10.83
ZHANGQIU 	Duozhuang	24311	12080	12231	5852	1684	4168	24.07	13.94	34.08
ZHANGQIU 	Wenzu	35693	17590	18103	4418	1027	3391	12.38	5.84	18.73
ZHANGQIU 	Gaoguanzhai	42500	20942	21558	4759	1000	3759	11.20	4.78	17.44
ZHANGQIU 	Baiyunhu	25764	12784	12980	3123	594	2529	12.12	4.65	19.48
ZHANGQIU 	Ningjiabu	26134	12780	13354	1112	123	989	4.25	0.96	7.41
ZHANGQIU 	Dangjia	25779	12689	13090	1595	237	1358	6.19	1.87	10.37
ZHANGQIU 	Shengjing	29834	14757	15077	2450	328	2122	8.21	2.22	14.07
ZHANGQIU 	Caofan	29527	14543	14984	4252	1179	3073	14.40	8.11	20.51
ZHANGQIU 	Huanghe	41573	20660	20913	4195	919	3276	10.09	4.45	15.66
ZHANGQIU 	Xinzhai	28074	13702	14372	1931	228	1703	6.88	1.66	11.85
ZHANGQIU 	Yanjiayu	19482	9656	9826	1946	528	1418	9.99	5.47	14.43
ZHANGQIU 	Guanzhuang	21326	10451	10875	984	129	855	4.61	1.23	7.86
ZHANGQIU 	Xusheng	11003	5284	5719	1333	230	1103	12.11	4.35	19.29
QINGDAO SHINAN 	Total	390649	196353	194296	11912	1613	10299	3.05	0.82	5.30
QINGDAO SHINAN 	Fushan	29251	16104	13147	400	60	340	1.37	0.37	2.59
QINGDAO SHINAN 	Badaxia	15723	7785	7938	524	75	449	3.33	0.96	5.66
QINGDAO SHINAN 	Taixi	47760	23283	24477	2090	316	1774	4.38	1.36	7.25
QINGDAO SHINAN 	Yunnanlu	38909	19310	19599	2319	306	2013	5.96	1.58	10.27
QINGDAO SHINAN 	Zhongshanlu	23968	12394	11574	1065	124	941	4.44	1	8.13
QINGDAO SHINAN 	Guanhailu	16025	8179	7846	768	91	677	4.79	1.11	8.63
QINGDAO SHINAN 	Jiangsulu	21738	10530	11208	768	86	682	3.53	0.82	6.08
QINGDAO SHINAN 	Jinkoulu	19575	9942	9633	428	41	387	2.19	0.41	4.02
QINGDAO SHINAN 	Badaguan	12733	5956	6777	298	47	251	2.34	0.79	3.70
QINGDAO SHINAN 	Zhanshan	21829	10721	11108	588	98	490	2.69	0.91	4.41
QINGDAO SHINAN 	Jinhulu	30893	14981	15912	585	72	513	1.89	0.48	3.22
QINGDAO SHINAN 	Badahu	39843	20683	19160	762	103	659	1.91	0.5	3.44
QINGDAO SHINAN 	Jinmenlu	45892	22690	23202	926	126	800	2.02	0.56	3.45
QINGDAO SHINAN 	Zhuhailu	26510	13795	12715	391	68	323	1.47	0.49	2.54
QINGDAO SHIBEI 	Total	440398	221591	218807	20322	2789	17533	4.61	1.26	8.01
QINGDAO SHIBEI 	Guanxianlu	16996	10451	6545	860	138	722	5.06	1.32	11.03
QINGDAO SHIBEI 	Taishanlu	15311	7956	7355	782	106	676	5.11	1.33	9.19
QINGDAO SHIBEI 	Jiaozhoulu	22497	11030	11467	1450	165	1285	6.45	1.5	11.21
QINGDAO SHIBEI 	Rehelu	27157	12973	14184	1297	140	1157	4.78	1.08	8.16
QINGDAO SHIBEI 	Liaoninglu	22546	10773	11773	1241	138	1103	5.5	1.28	9.37
QINGDAO SHIBEI 	Huangtailu	23851	11437	12414	821	83	738	3.44	0.73	5.94
QINGDAO SHIBEI 	Huayanglu	19368	9928	9440	787	120	667	4.06	1.21	7.07
QINGDAO SHIBEI 	Dengzhoulu	31523	15671	15852	1591	230	1361	5.05	1.47	8.59
QINGDAO SHIBEI 	Lijinlu	25841	12643	13198	1236	171	1065	4.78	1.35	8.07
QINGDAO SHIBEI 	Yananlu	31291	15012	16279	1428	201	1227	4.56	1.34	7.54
QINGDAO SHIBEI 	Weihailu	26156	12919	13237	1296	153	1143	4.95	1.18	8.63
QINGDAO SHIBEI 	Beizhonglu	29631	14940	14691	1350	198	1152	4.56	1.33	7.84
QINGDAO SHIBEI 	Ningxialu	30891	15547	15344	1303	184	1119	4.22	1.18	7.29
QINGDAO SHIBEI 	Dunhualu	31831	16350	15481	1478	211	1267	4.64	1.29	8.18
QINGDAO SHIBEI 	Liaoyuanlu	48553	24714	23839	1502	245	1257	3.09	0.99	5.27
QINGDAO SHIBEI 	Hefeilu	36955	19247	17708	1900	306	1594	5.14	1.59	9
SIFANG 	Total	375977	192238	183739	16234	2362	13872	4.32	1.23	7.55
SIFANG 	Fuxinlu	26186	13246	12940	1307	189	1118	4.99	1.43	8.64
SIFANG 	Anshanlu	45971	23578	22393	2190	359	1831	4.76	1.52	8.18
SIFANG 	Hailunlu	31252	15591	15661	1251	181	1070	4	1.16	6.83
SIFANG 	Jiaxinglu	36848	17964	18884	1984	252	1732	5.38	1.40	9.17
SIFANG 	Ruichanglu	21994	10915	11079	901	123	778	4.10	1.13	7.02
SIFANG 	Pinganlu	19028	9359	9669	948	130	818	4.98	1.39	8.46
SIFANG 	Hangzhoulu	24263	11941	12322	1128	132	996	4.65	1.11	8.08
SIFANG 	Xinglonglu	18607	9236	9371	1030	136	894	5.54	1.47	9.54
SIFANG 	Hudao	8415	4640	3775	344	57	287	4.09	1.23	7.60
SIFANG 	Shuiqinggou	34566	17643	16923	1215	147	1068	3.52	0.83	6.31
SIFANG 	Kaipinglu	35285	17714	17571	1743	220	1523	4.94	1.24	8.67
SIFANG 	Luoyanglu	26347	13522	12825	663	100	563	2.52	0.74	4.39
SIFANG 	Zhengzhoulu	21956	12357	9599	711	134	577	3.24	1.08	6.01
SIFANG 	Hexi	12291	6275	6016	467	83	384	3.80	1.32	6.38
SIFANG 	Shuangshan	12968	8257	4711	352	119	233	2.71	1.44	4.95
HUANGDAO 	Total	200609	102726	97883	17136	4690	12446	8.54	4.57	12.72
HUANGDAO 	Huangdao	47646	24453	23193	3513	899	2614	7.37	3.68	11.27
HUANGDAO 	Xinan	37511	19361	18150	4529	1212	3317	12.07	6.26	18.28
HUANGDAO 	Xuejiadao	34957	18567	16390	3845	1098	2747	11	5.91	16.76
HUANGDAO 	Liuhuabo	10407	5525	4882	2066	643	1423	19.85	11.64	29.15
HUANGDAO 	Changjianglu	70088	34820	35268	3183	838	2345	4.54	2.41	6.65
LAOSHAN 	Total	216285	109127	107158	15634	3313	12321	7.23	3.04	11.5
LAOSHAN 	Zhonghan	107531	56445	51086	4334	922	3412	4.03	1.63	6.68
LAOSHAN 	Shazikou	50476	24000	26476	3807	704	3103	7.54	2.93	11.72
LAOSHAN 	Wanggezhuang	36519	17878	18641	5161	1266	3895	14.13	7.08	20.89
LAOSHAN 	Beizhai	21759	10804	10955	2332	421	1911	10.72	3.90	17.44
LICANG 	Total	302661	151460	151201	14434	2590	11844	4.77	1.71	7.83
LICANG 	Licun	60376	31450	28926	1759	348	1411	2.91	1.11	4.88
LICANG 	Hushanlu	25063	12751	12312	1153	248	905	4.60	1.94	7.35
LICANG 	Fushanlu	26084	12916	13168	921	203	718	3.53	1.57	5.45
LICANG 	Yongqinglu	23389	12034	11355	1298	201	1097	5.55	1.67	9.66
LICANG 	Zhenhualu	21369	10438	10931	1204	152	1052	5.63	1.46	9.62
LICANG 	Yonganlu	37211	18559	18652	2092	321	1771	5.62	1.73	9.49
LICANG 	Xinghualu	22276	11174	11102	935	150	785	4.20	1.34	7.07
LICANG 	Xingchenglu	17109	8727	8382	849	135	714	4.96	1.55	8.52
LICANG 	Loushan	12651	6594	6057	803	172	631	6.35	2.61	10.42
LICANG 	Xiangtanlu	30637	14176	16461	1550	323	1227	5.06	2.28	7.45
LICANG 	Jiushuilu	26496	12641	13855	1870	337	1533	7.06	2.67	11.06
CHENGYANG 	Total	412325	190022	222303	38019	8175	29844	9.22	4.30	13.42
CHENGYANG 	Chengyang	97986	43352	54634	5190	836	4354	5.30	1.93	7.97
CHENGYANG 	Liuting	77977	32969	45008	4370	836	3534	5.60	2.54	7.85
CHENGYANG 	Xiazhuang	66581	30676	35905	5236	956	4280	7.86	3.12	11.92
CHENGYANG 	Xifu	32971	16154	16817	3466	673	2793	10.51	4.17	16.61
CHENGYANG 	Jihongtan	37174	18627	18547	4688	1001	3687	12.61	5.37	19.88
CHENGYANG 	Shangma	36903	17820	19083	4976	1202	3774	13.48	6.75	19.78
CHENGYANG 	Hetao	32341	15957	16384	6853	1896	4957	21.19	11.88	30.26
CHENGYANG 	Hongdao	30392	14467	15925	3240	775	2465	10.66	5.36	15.48
JIAOZHOU 	Total	634417	310491	323926	67226	17214	50012	10.60	5.54	15.44
JIAOZHOU 	Fuan	62598	29278	33320	1401	278	1123	2.24	0.95	3.37
JIAOZHOU 	Zhongyun	49585	23670	25915	3274	554	2720	6.60	2.34	10.5
JIAOZHOU 	Beiguan	32216	15779	16437	2574	606	1968	7.99	3.84	11.97
JIAOZHOU 	Nanguan	32688	15345	17343	3435	893	2542	10.51	5.82	14.66
JIAOZHOU 	Yunxi	16352	7838	8514	1186	323	863	7.25	4.12	10.14
JIAOZHOU 	Jiaodong	29393	14114	15279	2636	621	2015	8.97	4.40	13.19
JIAOZHOU 	Ligezhuang	47974	22709	25265	4977	970	4007	10.37	4.27	15.86
JIAOZHOU 	Beiwangzhu	32747	16317	16430	2448	451	1997	7.48	2.76	12.15
JIAOZHOU 	Madian	29840	14737	15103	258	61	197	0.86	0.41	1.30
JIAOZHOU 	Jiaoxi	32476	16234	16242	4210	1231	2979	12.96	7.58	18.34
JIAOZHOU 	Yuangezhuang	14860	7425	7435	1596	349	1247	10.74	4.70	16.77
JIAOZHOU 	Zhangying	25407	12435	12972	4783	1391	3392	18.83	11.19	26.15
JIAOZHOU 	Puji	30486	15345	15141	3777	874	2903	12.39	5.70	19.17
JIAOZHOU 	Zhangjiatun	17979	8987	8992	3169	827	2342	17.63	9.20	26.05
JIAOZHOU 	Licha	23137	11517	11620	3009	828	2181	13.01	7.19	18.77
JIAOZHOU 	Yanghe	27824	13917	13907	3878	1070	2808	13.94	7.69	20.19
JIAOZHOU 	Jiulong	23041	11694	11347	4368	1312	3056	18.96	11.22	26.93
JIAOZHOU 	Yinghai	27338	13638	13700	3470	1017	2453	12.69	7.46	17.91
JIAOZHOU 	Qiandiankou	20411	10036	10375	1889	344	1545	9.25	3.43	14.89
JIAOZHOU 	Houtun	24561	12297	12264	4035	1158	2877	16.43	9.42	23.46
JIAOZHOU 	Nanducun	17166	8807	8359	3374	936	2438	19.66	10.63	29.17
JIAOZHOU 	Dongcheng	16338	8372	7966	3479	1120	2359	21.29	13.38	29.61
JIMO 	Total	912143	450712	461431	84344	16026	68318	9.25	3.56	14.81
JIMO 	Tongji	87424	41553	45871	2904	509	2395	3.32	1.22	5.22
JIMO 	Huanxiu	58865	28345	30520	3610	699	2911	6.13	2.47	9.54
JIMO 	Chaohai	41983	20478	21505	1813	267	1546	4.32	1.30	7.19
JIMO 	Liucun	31366	15497	15869	2883	600	2283	9.19	3.87	14.39
JIMO 	Yingshang	31344	15614	15730	2817	519	2298	8.99	3.32	14.61
JIMO 	Duancun	23625	11529	12096	2425	384	2041	10.26	3.33	16.87
JIMO 	Aoshanwei	39406	19770	19636	4637	986	3651	11.77	4.99	18.59
JIMO 	Wenquan	38176	19316	18860	4394	793	3601	11.51	4.11	19.09
JIMO 	Wangcun	32723	16562	16161	3751	774	2977	11.46	4.67	18.42
JIMO 	Tianheng	24546	12222	12324	2774	536	2238	11.30	4.39	18.16
JIMO 	Fengcheng	40208	20535	19673	4264	795	3469	10.60	3.87	17.63
JIMO 	Jinkou	25702	13036	12666	3037	557	2480	11.82	4.27	19.58
JIMO 	Dianji	25026	12922	12104	2557	437	2120	10.22	3.38	17.51
JIMO 	Daguanzhuang	17839	9029	8810	1394	304	1090	7.81	3.37	12.37
JIMO 	Huashan	26369	13318	13051	2543	464	2079	9.64	3.48	15.93
JIMO 	Lingshan	21350	10727	10623	2022	366	1656	9.47	3.41	15.59
JIMO 	Changzhi	22358	11121	11237	1895	303	1592	8.48	2.72	14.17
JIMO 	Duanbolan	13190	6599	6591	2017	391	1626	15.29	5.93	24.67
JIMO 	Wagezhuang	12523	6218	6305	1914	343	1571	15.28	5.52	24.92
JIMO 	Liujiazhuang	23657	11936	11721	1882	408	1474	7.96	3.42	12.58
JIMO 	Yifengdian	31325	15697	15628	3822	613	3209	12.20	3.91	20.53
JIMO 	Qiji	27482	13779	13703	3498	742	2756	12.73	5.39	20.11
JIMO 	Lancun	37808	16730	21078	2450	358	2092	6.48	2.14	9.93
JIMO 	Nanquan	29577	14550	15027	2955	445	2510	9.99	3.06	16.70
JIMO 	Pudong	19238	9523	9715	2267	503	1764	11.78	5.28	18.16
JIMO 	Daxin	21891	10845	11046	2369	409	1960	10.82	3.77	17.74
JIMO 	Mashan	39389	19640	19749	4137	896	3241	10.5	4.56	16.41
JIMO 	Shimen	21223	10648	10575	2068	389	1679	9.74	3.65	15.88
JIMO 	Taizhizhuang	12193	6152	6041	1780	484	1296	14.60	7.87	21.45
JIMO 	Qiaojiatun	9129	4652	4477	1137	283	854	12.45	6.08	19.08
JIMO 	Jimojingjikaifaqu	12809	5884	6925	678	117	561	5.29	1.99	8.10
JIMO 	Tianhengdaolvyoudujiaqu	12399	6285	6114	1650	352	1298	13.31	5.60	21.23
PINGDU 	Total	1056448	531916	524532	113872	25963	87909	10.78	4.88	16.76
PINGDU 	Chengguan	63477	31841	31636	2174	370	1804	3.42	1.16	5.70
PINGDU 	Liyuan	50209	24457	25752	2739	400	2339	5.46	1.64	9.08
PINGDU 	Tonghe	26515	12966	13549	2359	437	1922	8.90	3.37	14.19
PINGDU 	Xiangdian	22488	11131	11357	2397	472	1925	10.66	4.24	16.95
PINGDU 	Malan	31916	16159	15757	4045	943	3102	12.67	5.84	19.69
PINGDU 	Guxian	34383	17387	16996	4307	892	3415	12.53	5.13	20.09
PINGDU 	Renzhao	52582	26417	26165	6606	1388	5218	12.56	5.25	19.94
PINGDU 	Zhanggezhuang	36105	17963	18142	4899	1055	3844	13.57	5.87	21.19
