V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14
HUHEHAOTE XINCHENGQU 	Total	127619	100	39213	30.73	79627	62.39	8653	6.78	126	0.10	          	          
HUHEHAOTE XINCHENGQU 	Xijie	15316	100	4102	26.78	9770	63.79	1434	9.36	10	0.07	          	          
HUHEHAOTE XINCHENGQU 	Zhongshandonglu	7582	100	2334	30.78	4489	59.21	749	9.88	10	0.13	          	          
HUHEHAOTE XINCHENGQU 	Dongjie	12170	100	3230	26.54	7786	63.98	1129	9.28	25	0.21	          	          
HUHEHAOTE XINCHENGQU 	Xilinguolebeilu	9370	100	3357	35.83	5047	53.86	947	10.11	19	0.20	          	          
HUHEHAOTE XINCHENGQU 	Hailaerdonglu	18910	100	5549	29.34	11971	63.31	1374	7.27	16	0.08	          	          
HUHEHAOTE XINCHENGQU 	Dongfenglu	14344	100	4245	29.59	9203	64.16	883	6.16	13	0.09	          	          
HUHEHAOTE XINCHENGQU 	Yingxinlu	7790	100	2368	30.40	4851	62.27	567	7.28	4	0.05	          	          
HUHEHAOTE XINCHENGQU 	Haoqinying	36984	100	12696	34.33	23441	63.38	832	2.25	15	0.04	          	          
HUHEHAOTE XINCHENGQU 	Baoheshao	3178	100	790	24.86	1842	57.96	538	16.93	8	0.25	          	          
HUHEHAOTE XINCHENGQU 	Xiaojing	1975	100	542	27.44	1227	62.13	200	10.13	6	0.30	          	          
HUIMIN 	Total	93629	100	28718	30.67	58739	62.74	6103	6.52	69	0.07	          	          
HUIMIN 	Xinhuaxilu	9551	100	3009	31.5	5572	58.34	963	10.08	7	0.07	          	          
HUIMIN 	Zhongshanxilu	7742	100	2440	31.52	4502	58.15	787	10.17	13	0.17	          	          
HUIMIN 	Guangminglu	19200	100	5359	27.91	12381	64.48	1449	7.55	11	0.06	          	          
HUIMIN 	Hailaerxilu	13999	100	4142	29.59	9084	64.89	764	5.46	9	0.06	          	          
HUIMIN 	Huanhejie	9542	100	2929	30.70	5921	62.05	686	7.19	6	0.06	          	          
HUIMIN 	Tongdaojie	4356	100	1456	33.43	2542	58.36	355	8.15	3	0.07	          	          
