V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14
JIANGAN 	Total	59100	29058	30042	29963	17002	12961	6141	3135	3006	17.01	15.57	18.83
JIANGAN 	Shanghai	2373	1132	1241	1125	612	513	229	113	116	16.91	15.59	18.44
JIANGAN 	Dazhi	2511	1213	1298	1188	671	517	347	170	177	22.61	20.21	25.5
JIANGAN 	Yiyuan	1865	871	994	890	469	421	237	112	125	21.03	19.28	22.89
JIANGAN 	Chezhan	2252	1093	1159	1090	605	485	308	156	152	22.03	20.5	23.86
JIANGAN 	Siwei	2534	1204	1330	1136	636	500	290	163	127	20.34	20.40	20.26
JIANGAN 	Yongqing	2640	1308	1332	1222	703	519	320	171	149	20.75	19.57	22.31
JIANGAN 	Xima	4801	2338	2463	2290	1268	1022	535	275	260	18.94	17.82	20.28
JIANGAN 	Qiuchang	3000	1440	1560	1360	763	597	453	246	207	24.99	24.38	25.75
JIANGAN 	Laodong	5744	2760	2984	3018	1634	1384	537	274	263	15.11	14.36	15.97
JIANGAN 	Erqi	6962	3480	3482	3250	1868	1382	591	308	283	15.39	14.15	17
JIANGAN 	Xincun	5276	2645	2631	2958	1727	1231	487	223	264	14.14	11.44	17.66
JIANGAN 	Danshuichi	3679	1861	1818	1792	1087	705	403	204	199	18.36	15.80	22.01
JIANGAN 	Daishan	1076	571	505	514	333	181	215	116	99	29.49	25.84	35.36
JIANGAN 	Taibei	2707	1331	1376	1509	857	652	220	115	105	12.72	11.83	13.87
JIANGAN 	Huaqiao	8942	4417	4525	5156	2910	2246	733	349	384	12.45	10.71	14.60
JIANGAN 	Chenjiaji	413	213	200	307	178	129	20	12	8	6.12	6.32	5.84
JIANGAN 	Houhu	2325	1181	1144	1158	681	477	216	128	88	15.72	15.82	15.58
JIANGHAN 	Total	47443	23581	23862	25474	14736	10738	5319	2773	2546	17.27	15.84	19.17
JIANGHAN 	Minzu	2637	1321	1316	1432	841	591	257	133	124	15.22	13.66	17.34
JIANGHAN 	Hualou	1450	707	743	646	362	284	221	122	99	25.49	25.21	25.85
JIANGHAN 	Shuita	1621	788	833	732	404	328	235	130	105	24.30	24.34	24.25
JIANGHAN 	Minquan	3186	1543	1643	1325	748	577	608	313	295	31.45	29.5	33.83
JIANGHAN 	Manchun	2086	996	1090	1141	616	525	282	147	135	19.82	19.27	20.45
JIANGHAN 	Minyi	2657	1288	1369	1261	728	533	396	213	183	23.90	22.64	25.56
JIANGHAN 	Xinhua	3217	1561	1656	1630	914	716	350	177	173	17.68	16.22	19.46
JIANGHAN 	Wansong	7786	3868	3918	4400	2511	1889	712	335	377	13.93	11.77	16.64
JIANGHAN 	Tangjiadun	6341	3214	3127	3600	2126	1474	657	348	309	15.43	14.07	17.33
JIANGHAN 	Beihu	2622	1292	1330	1434	804	630	206	104	102	12.56	11.45	13.93
JIANGHAN 	Qianjin	2095	1019	1076	912	522	390	375	198	177	29.14	27.5	31.22
JIANGHAN 	Changqing	5985	3083	2902	3557	2132	1425	551	292	259	13.41	12.05	15.38
JIANGHAN 	Hanxing	5760	2901	2859	3404	2028	1376	469	261	208	12.11	11.40	13.13
硚口 	Total	56143	27646	28497	30498	16821	13677	5761	2985	2776	15.89	15.07	16.87
硚口 	Yijiadun	7512	3785	3727	3698	2155	1543	965	533	432	20.69	19.83	21.87
硚口 	Hanjiadun	4818	2542	2276	2208	1317	891	492	261	231	18.22	16.54	20.59
硚口 	Zongguan	4039	2041	1998	2319	1377	942	339	178	161	12.75	11.45	14.60
硚口 	Hanshuiqiao	5520	2744	2776	2752	1569	1183	681	332	349	19.84	17.46	22.78
硚口 	Baofeng	5705	2795	2910	2514	1387	1127	326	157	169	11.48	10.17	13.04
硚口 	Ronghua	3622	1752	1870	1732	978	754	474	238	236	21.49	19.57	23.84
硚口 	Chongren	3173	1545	1628	1691	913	778	398	205	193	19.05	18.34	19.88
硚口 	Hanzhong	1758	843	915	934	509	425	221	122	99	19.13	19.33	18.89
硚口 	Hanzheng	11110	5172	5938	7352	3558	3794	1097	591	506	12.98	14.24	11.77
硚口 	Liujiaoting	3652	1706	1946	2125	1104	1021	349	144	205	14.11	11.54	16.72
硚口 	Changfeng	5234	2721	2513	3173	1954	1219	419	224	195	11.66	10.28	13.79
HANYANG 	Total	40800	20570	20230	21747	12494	9253	4252	2264	1988	16.35	15.34	17.69
HANYANG 	Cuiwei	3707	1808	1899	1943	1084	859	405	207	198	17.25	16.03	18.73
HANYANG 	Jianqiao	3908	1899	2009	2010	1093	917	432	243	189	17.69	18.19	17.09
HANYANG 	Wulidun	5340	2724	2616	2918	1739	1179	548	263	285	15.81	13.14	19.47
HANYANG 	Qingchuan	1995	936	1059	1154	591	563	163	88	75	12.38	12.96	11.76
HANYANG 	Yuehu	3337	1741	1596	1548	839	709	405	222	183	20.74	20.92	20.52
HANYANG 	Yingwu	3785	1903	1882	1873	1099	774	490	243	247	20.74	18.11	24.19
HANYANG 	Zhoutou	3214	1646	1568	1561	957	604	373	199	174	19.29	17.21	22.37
HANYANG 	Qinduankou	4518	2259	2259	2535	1470	1065	448	240	208	15.02	14.04	16.34
HANYANG 	Jianghanerqiao	3846	1905	1941	1824	1045	779	484	250	234	20.97	19.31	23.10
HANYANG 	Jiangdi	2096	1099	997	1434	839	595	154	93	61	9.70	9.98	9.30
HANYANG 	Yongfeng	4587	2405	2182	2610	1550	1060	306	189	117	10.49	10.87	9.94
HANYANG 	Wuhanliangzhongchang	467	245	222	337	188	149	44	27	17	11.55	12.56	10.24
WUCHANG 	Total	82220	41639	40581	39252	22208	17044	6185	3174	3011	13.61	12.5	15.01
WUCHANG 	Jiyuqiao	3172	1588	1584	1402	823	579	479	273	206	25.47	24.91	26.24
WUCHANG 	Yangyuan	7320	3894	3426	3511	1975	1536	484	248	236	12.12	11.16	13.32
WUCHANG 	Xujiapeng	8343	4219	4124	3686	2108	1578	561	264	297	13.21	11.13	15.84
WUCHANG 	Xinhe	3563	1826	1737	1549	841	708	310	166	144	16.68	16.48	16.90
WUCHANG 	Liangdao	5247	2622	2625	2472	1395	1077	442	234	208	15.17	14.36	16.19
WUCHANG 	Zhonghualu	3071	1523	1548	1432	820	612	386	193	193	21.23	19.05	23.98
WUCHANG 	Huanghelou	4121	1957	2164	2003	1112	891	378	178	200	15.88	13.80	18.33
WUCHANG 	Ziyang	5299	2605	2694	2578	1494	1084	468	263	205	15.36	14.97	15.90
WUCHANG 	Baishazhou	4790	2410	2380	2282	1376	906	578	295	283	20.21	17.65	23.80
WUCHANG 	Shouyilu	6614	3366	3248	3108	1793	1315	359	163	196	10.35	8.33	12.97
