V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11
JIANCAOPING 	Jiancaoping	25328	13364	11964	1134	210	924	4.48	1.57	7.72
JIANCAOPING 	Guangshe	17658	10247	7411	910	185	725	5.15	1.81	9.78
JIANCAOPING 	Shanglan	13979	8789	5190	136	16	120	0.97	0.18	2.31
JIANCAOPING 	Nanzhai	48416	25073	23343	1189	217	972	2.46	0.87	4.16
JIANCAOPING 	Yingxinjie	16135	8852	7283	823	136	687	5.10	1.54	9.43
JIANCAOPING 	Gucheng	18580	9359	9221	542	122	420	2.92	1.30	4.55
JIANCAOPING 	Huifeng	48674	23772	24902	1316	323	993	2.70	1.36	3.99
JIANCAOPING 	Chaicun	24358	12737	11621	1494	484	1010	6.13	3.80	8.69
JIANCAOPING 	Shanglan	6073	3190	2883	539	147	392	8.88	4.61	13.60
JIANCAOPING 	Xiangyang	12769	6520	6249	998	246	752	7.82	3.77	12.03
JIANCAOPING 	Yangqu	11012	5697	5315	643	193	450	5.84	3.39	8.47
JIANCAOPING 	Matoushui	3164	1634	1530	482	186	296	15.23	11.38	19.35
JIANCAOPING 	Baiban	8503	4757	3746	589	175	414	6.93	3.68	11.05
JIANCAOPING 	Xiyan	3396	1806	1590	277	82	195	8.16	4.54	12.26
JIANCAOPING 	Xincheng	19822	10288	9534	902	225	677	4.55	2.19	7.10
WANBAILIN 	Total	459910	249174	210736	18691	5539	13152	4.06	2.22	6.24
WANBAILIN 	Qianfeng	42375	24279	18096	450	63	387	1.06	0.26	2.14
WANBAILIN 	Xiayuan	94384	48263	46121	1862	379	1483	1.97	0.79	3.22
WANBAILIN 	Heping	61472	37466	24006	1772	617	1155	2.88	1.65	4.81
WANBAILIN 	Xinghua	18776	9335	9441	292	39	253	1.56	0.42	2.68
WANBAILIN 	Wanbailin	29672	15397	14275	1138	238	900	3.84	1.55	6.30
WANBAILIN 	Duerping	20769	10959	9810	1322	406	916	6.37	3.70	9.34
WANBAILIN 	Baijiazhuang	16690	8659	8031	2034	714	1320	12.19	8.25	16.44
WANBAILIN 	Nanhan	43008	22110	20898	1748	392	1356	4.06	1.77	6.49
WANBAILIN 	Kaichengli	6452	3421	3031	442	106	336	6.85	3.10	11.09
WANBAILIN 	Guandi	14708	7875	6833	630	200	430	4.28	2.54	6.29
WANBAILIN 	Dahugou	13061	7035	6026	761	244	517	5.83	3.47	8.58
WANBAILIN 	Xiaojingyu	67038	37261	29777	3543	1155	2388	5.29	3.10	8.02
WANBAILIN 	Ximing	14410	7928	6482	1182	445	737	8.20	5.61	11.37
WANBAILIN 	Dongshe	8179	4218	3961	538	177	361	6.58	4.20	9.11
WANBAILIN 	Wangfeng	4815	2746	2069	527	197	330	10.94	7.17	15.95
WANBAILIN 	Huaketou	4101	2222	1879	450	167	283	10.97	7.52	15.06
JINYUAN 	Total	138892	71097	67795	9212	2832	6380	6.63	3.98	9.41
JINYUAN 	Yijing	27051	13228	13823	754	143	611	2.79	1.08	4.42
JINYUAN 	Luocheng	15932	8214	7718	749	220	529	4.70	2.68	6.85
JINYUAN 	Jinsheng	24653	12463	12190	1461	438	1023	5.93	3.51	8.39
JINYUAN 	Jinyuan	27182	14440	12742	2220	716	1504	8.17	4.96	11.80
JINYUAN 	Jinci	27142	13926	13216	2423	818	1605	8.93	5.87	12.14
JINYUAN 	Yaocun	16932	8826	8106	1605	497	1108	9.48	5.63	13.67
QINGXU 	Total	243611	133854	109757	12952	3586	9366	5.32	2.68	8.53
QINGXU 	Qingyuan	43064	22107	20957	1995	550	1445	4.63	2.49	6.90
QINGXU 	Xugou	20769	11197	9572	1012	283	729	4.87	2.53	7.62
QINGXU 	Dongyu	20786	11786	9000	1557	530	1027	7.49	4.5	11.41
QINGXU 	Mengfeng	12222	6159	6063	969	300	669	7.93	4.87	11.03
QINGXU 	Mayu	10489	5416	5073	310	92	218	2.96	1.70	4.30
QINGXU 	Niandi	3563	2028	1535	372	124	248	10.44	6.11	16.16
QINGXU 	Wucun	16771	9156	7615	1020	192	828	6.08	2.10	10.87
QINGXU 	Liudu	14051	7082	6969	1010	210	800	7.19	2.97	11.48
QINGXU 	Xigu	14381	7265	7116	1029	244	785	7.16	3.36	11.03
QINGXU 	Wangda	42432	27686	14746	1031	294	737	2.43	1.06	5
QINGXU 	Yangfang	10148	5109	5039	831	227	604	8.19	4.44	11.99
QINGXU 	Gaohua	14699	8284	6415	501	135	366	3.41	1.63	5.71
QINGXU 	Jiyi	20236	10579	9657	1315	405	910	6.5	3.83	9.42
YANGQU 	Total	106251	56084	50167	8529	2837	5692	8.03	5.06	11.35
YANGQU 	Huangzhai	25688	13256	12432	1140	308	832	4.44	2.32	6.69
YANGQU 	Dayu	10364	5531	4833	1143	391	752	11.03	7.07	15.56
YANGQU 	Donghuangshui	11000	5767	5233	866	287	579	7.87	4.98	11.06
YANGQU 	Nitun	14438	7665	6773	1296	405	891	8.98	5.28	13.16
YANGQU 	Gaocun	9927	5234	4693	604	179	425	6.08	3.42	9.06
YANGQU 	Beiliu	4574	2418	2156	341	113	228	7.46	4.67	10.58
YANGQU 	Houcun	10670	5688	4982	1030	371	659	9.65	6.52	13.23
YANGQU 	Chashang	2472	1346	1126	199	65	134	8.05	4.83	11.90
YANGQU 	Lingjingdian	8314	4442	3872	684	272	412	8.23	6.12	10.64
YANGQU 	Xilingjing	1083	583	500	111	41	70	10.25	7.03	14
YANGQU 	Beixiaodian	1789	950	839	63	30	33	3.52	3.16	3.93
YANGQU 	Xizhuang	1148	627	521	161	43	118	14.02	6.86	22.65
YANGQU 	Huoluping	539	285	254	90	37	53	16.70	12.98	20.87
YANGQU 	Yangxing	2486	1340	1146	254	86	168	10.22	6.42	14.66
YANGQU 	Wenchuan	1759	952	807	547	209	338	31.10	21.95	41.88
LOUFAN 	Total	76398	41166	35232	13088	4935	8153	17.13	11.99	23.14
LOUFAN 	Loufan	16593	8535	8058	1607	507	1100	9.68	5.94	13.65
LOUFAN 	Jingyou	7973	4208	3765	1284	469	815	16.10	11.15	21.65
LOUFAN 	Dujiaoqu	5425	2906	2519	1037	384	653	19.12	13.21	25.92
LOUFAN 	Miaowan	4928	2714	2214	98	34	64	1.99	1.25	2.89
LOUFAN 	Longquan	4377	2373	2004	982	357	625	22.44	15.04	31.19
LOUFAN 	Heyangshudi	3341	1945	1396	676	251	425	20.23	12.90	30.44
LOUFAN 	Sijiaping	2292	1230	1062	587	235	352	25.61	19.11	33.15
LOUFAN 	Majiazhuang	7988	4352	3636	1074	428	646	13.45	9.83	17.77
LOUFAN 	Luojiacha	4938	2700	2238	949	367	582	19.22	13.59	26.01
LOUFAN 	Gaijiazhuang	3614	2009	1605	861	337	524	23.82	16.77	32.65
LOUFAN 	Miyuzhen	6858	3798	3060	1941	834	1107	28.30	21.96	36.18
LOUFAN 	Tianchidian	8071	4396	3675	1992	732	1260	24.68	16.65	34.29
GUJIAO 	Total	148710	79717	68993	11583	4105	7478	7.79	5.15	10.84
GUJIAO 	Dongqu	25575	13250	12325	711	183	528	2.78	1.38	4.28
GUJIAO 	Xiqu	23947	12455	11492	829	246	583	3.46	1.98	5.07
GUJIAO 	Tunlan	9322	5232	4090	376	113	263	4.03	2.16	6.43
GUJIAO 	Malan	11075	5894	5181	344	91	253	3.11	1.54	4.88
GUJIAO 	Zhenchengdi	14208	7875	6333	505	164	341	3.55	2.08	5.38
GUJIAO 	Gujiao	4882	2630	2252	533	206	327	10.92	7.83	14.52
GUJIAO 	Hekou	8269	4282	3987	740	246	494	8.95	5.74	12.39
GUJIAO 	Chengdi	5535	3160	2375	457	169	288	8.26	5.35	12.13
GUJIAO 	Henan	3118	2033	1085	283	127	156	9.08	6.25	14.38
GUJIAO 	Dananping	2570	1357	1213	414	137	277	16.11	10.10	22.84
GUJIAO 	Caoping	2188	1152	1036	521	194	327	23.81	16.84	31.56
GUJIAO 	Geshang	925	508	417	250	92	158	27.03	18.11	37.89
GUJIAO 	Jialequan	3136	1697	1439	758	296	462	24.17	17.44	32.11
GUJIAO 	Suoyu	6391	3395	2996	596	196	400	9.33	5.77	13.35
GUJIAO 	Jijiazhuang	4745	2507	2238	428	156	272	9.02	6.22	12.15
GUJIAO 	Chakou	6270	3375	2895	1127	454	673	17.97	13.45	23.25
GUJIAO 	Changan	5815	3135	2680	749	270	479	12.88	8.61	17.87
GUJIAO 	Yuanxiang	3893	2109	1784	806	317	489	20.70	15.03	27.41
GUJIAO 	Caozhuangtou	4024	2185	1839	672	259	413	16.70	11.85	22.46
GUJIAO 	Xingjiashe	2822	1486	1336	484	189	295	17.15	12.72	22.08
DATONG CHENGQU 	Total	436053	215373	220680	18468	4031	14437	4.24	1.87	6.54
DATONG CHENGQU 	Nanguan	64128	31216	32912	2084	477	1607	3.25	1.53	4.88
DATONG CHENGQU 	Beiguan	43542	21640	21902	1700	406	1294	3.90	1.88	5.91
DATONG CHENGQU 	Dongjie	21004	10286	10718	1845	429	1416	8.78	4.17	13.21
DATONG CHENGQU 	Xijie	16274	7887	8387	1130	244	886	6.94	3.09	10.56
DATONG CHENGQU 	Nanjie	12267	6019	6248	1044	223	821	8.51	3.70	13.14
DATONG CHENGQU 	Beijie	26206	12375	13831	2037	517	1520	7.77	4.18	10.99
DATONG CHENGQU 	Xinjiannanlu	33864	16327	17537	1165	212	953	3.44	1.30	5.43
DATONG CHENGQU 	Xinjianbeilu	29888	14633	15255	1148	266	882	3.84	1.82	5.78
DATONG CHENGQU 	Daqinglu	26693	13499	13194	761	135	626	2.85	1	4.74
DATONG CHENGQU 	Xinhuajie	64157	32036	32121	2732	510	2222	4.26	1.59	6.92
DATONG CHENGQU 	Xihuayuan	20857	10541	10316	599	110	489	2.87	1.04	4.74
DATONG CHENGQU 	Laopingwang	14053	7195	6858	538	148	390	3.83	2.06	5.69
DATONG CHENGQU 	Xiangyangli	20083	10116	9967	535	120	415	2.66	1.19	4.16
DATONG CHENGQU 	Zhenhuananjie	43037	21603	21434	1150	234	916	2.67	1.08	4.27
DATONG KUANGQU 	Total	371957	190234	181723	20496	6821	13675	5.51	3.59	7.53
DATONG KUANGQU 	Xinsheng	35513	18030	17483	1293	400	893	3.64	2.22	5.11
DATONG KUANGQU 	Xinpingwang	35305	17488	17817	2170	547	1623	6.15	3.13	9.11
DATONG KUANGQU 	Meiyukou	19607	9934	9673	434	163	271	2.21	1.64	2.80
DATONG KUANGQU 	Yongdingzhuang	19506	9932	9574	1219	419	800	6.25	4.22	8.36
DATONG KUANGQU 	Tongjialiang	17229	8826	8403	1390	516	874	8.07	5.85	10.40
DATONG KUANGQU 	Silaogou	17905	9345	8560	1681	628	1053	9.39	6.72	12.30
DATONG KUANGQU 	Xinzhouyao	13319	6876	6443	864	326	538	6.49	4.74	8.35
DATONG KUANGQU 	Baidong	5527	2842	2685	414	163	251	7.49	5.74	9.35
DATONG KUANGQU 	Yanya	9444	4917	4527	682	266	416	7.22	5.41	9.19
DATONG KUANGQU 	Wajinwan	12299	6415	5884	1188	444	744	9.66	6.92	12.64
DATONG KUANGQU 	Jinhuagong	23719	12243	11476	2170	816	1354	9.15	6.67	11.80
DATONG KUANGQU 	Majiliang	6306	3260	3046	48	17	31	0.76	0.52	1.02
DATONG KUANGQU 	Dadougou	4738	2450	2288	176	76	100	3.71	3.10	4.37
DATONG KUANGQU 	Wangcun	9260	4961	4299	565	187	378	6.10	3.77	8.79
DATONG KUANGQU 	Jiangjiawan	24748	12785	11963	847	288	559	3.42	2.25	4.67
DATONG KUANGQU 	Xinquanlu	10572	5300	5272	639	157	482	6.04	2.96	9.14
DATONG KUANGQU 	Minsheng	11330	5678	5652	594	182	412	5.24	3.21	7.29
DATONG KUANGQU 	Kouquan	24968	12550	12418	1871	515	1356	7.49	4.10	10.92
DATONG KUANGQU 	Makou	2539	1357	1182	141	54	87	5.55	3.98	7.36
DATONG KUANGQU 	Yanzishan	10296	5283	5013	5	          	5	0.05	          	0.10
DATONG KUANGQU 	Xingergou	3916	2138	1778	24	16	8	0.61	0.75	0.45
DATONG KUANGQU 	Qingciyao	6019	3144	2875	131	46	85	2.18	1.46	2.96
DATONG KUANGQU 	Pingquanlu	38491	19441	19050	1742	522	1220	4.53	2.69	6.40
DATONG KUANGQU 	Sitaigou	9401	5039	4362	208	73	135	2.21	1.45	3.09
DATONG NANJIAOQU 	Total	309436	163488	145948	6366	2034	4332	2.06	1.24	2.97
DATONG NANJIAOQU 	Gudian	11696	6087	5609	374	102	272	3.20	1.68	4.85
DATONG NANJIAOQU 	Gaoshan	13914	8552	5362	245	100	145	1.76	1.17	2.70
DATONG NANJIAOQU 	Yungang	25292	14012	11280	148	38	110	0.59	0.27	0.98
DATONG NANJIAOQU 	Kouquan	14258	8247	6011	226	128	98	1.59	1.55	1.63
DATONG NANJIAOQU 	Chengguan	32518	16555	15963	60	13	47	0.18	0.08	0.29
DATONG NANJIAOQU 	Shuibosi	33828	16956	16872	1048	303	745	3.10	1.79	4.42
DATONG NANJIAOQU 	Xiaonantou	13580	7007	6573	155	61	94	1.14	0.87	1.43
DATONG NANJIAOQU 	Beicun	6851	3546	3305	768	254	514	11.21	7.16	15.55
DATONG NANJIAOQU 	Majunying	60013	31274	28739	1125	353	772	1.87	1.13	2.69
DATONG NANJIAOQU 	Xihanling	14434	7430	7004	783	251	532	5.42	3.38	7.60
DATONG NANJIAOQU 	Pingwang	25511	13318	12193	322	84	238	1.26	0.63	1.95
DATONG NANJIAOQU 	Zhaojiaxiaocun	20093	10405	9688	636	197	439	3.17	1.89	4.53
DATONG NANJIAOQU 	Xiwanzhuang	10506	5472	5034	51	17	34	0.49	0.31	0.68
DATONG NANJIAOQU 	Yaerya	10316	5552	4764	4	3	1	0.04	0.05	0.02
DATONG NANJIAOQU 	Fengzijian	16626	9075	7551	421	130	291	2.53	1.43	3.85
XINRONG 	Total	77983	41927	36056	2531	910	1621	3.25	2.17	4.5
XINRONG 	Xinrong	18654	9576	9078	305	125	180	1.64	1.31	1.98
XINRONG 	Polubao	5790	3019	2771	266	96	170	4.59	3.18	6.13
XINRONG 	Dongshengzhuang	3571	1847	1724	243	67	176	6.80	3.63	10.21
XINRONG 	Guojiayao	3786	2003	1783	222	89	133	5.86	4.44	7.46
XINRONG 	Huayuantun	5391	2850	2541	217	82	135	4.03	2.88	5.31
XINRONG 	Zhenchuanbao	5618	2998	2620	80	29	51	1.42	0.97	1.95
XINRONG 	Hubu	2594	1341	1253	97	29	68	3.74	2.16	5.43
XINRONG 	Xicun	9685	5785	3900	648	241	407	6.69	4.17	10.44
XINRONG 	Shangshenjian	10656	6124	4532	126	42	84	1.18	0.69	1.85
XINRONG 	Juqiangbao	3206	1711	1495	204	70	134	6.36	4.09	8.96
XINRONG 	Baoziwan	9032	4673	4359	123	40	83	1.36	0.86	1.90
YANGGAO 	Total	187388	95847	91541	21632	6358	15274	11.54	6.63	16.69
YANGGAO 	Chengguan	48912	24468	24444	4553	1136	3417	9.31	4.64	13.98
YANGGAO 	Luowenzao	15172	7820	7352	2543	789	1754	16.76	10.09	23.86
YANGGAO 	Dabaideng	8584	4327	4257	689	187	502	8.03	4.32	11.79
YANGGAO 	Wangguantun	9371	4777	4594	1032	312	720	11.01	6.53	15.67
YANGGAO 	Gucheng	6926	3611	3315	855	252	603	12.34	6.98	18.19
YANGGAO 	Dongxiaocun	7075	3643	3432	347	100	247	4.90	2.74	7.20
YANGGAO 	Youzai	8544	4483	4061	1058	372	686	12.38	8.30	16.89
YANGGAO 	Sunrenbao	7370	3793	3577	1596	515	1081	21.66	13.58	30.22
YANGGAO 	Changcheng	4703	2539	2164	519	182	337	11.04	7.17	15.57
YANGGAO 	Beixutun	10184	5134	5050	1563	498	1065	15.35	9.70	21.09
YANGGAO 	Taipingbao	4481	2305	2176	892	278	614	19.91	12.06	28.22
YANGGAO 	Shizitun	9454	4832	4622	1265	328	937	13.38	6.79	20.27
YANGGAO 	Pansi	4403	2247	2156	637	192	445	14.47	8.54	20.64
YANGGAO 	Houying	2997	1547	1450	286	78	208	9.54	5.04	14.34
YANGGAO 	Zhangguantun	4685	2391	2294	811	246	565	17.31	10.29	24.63
YANGGAO 	Zhujiayaotou	6036	3111	2925	1041	324	717	17.25	10.41	24.51
YANGGAO 	Xiashenjing	4903	2586	2317	590	197	393	12.03	7.62	16.96
YANGGAO 	Xiashenyu	4976	2583	2393	531	133	398	10.67	5.15	16.63
YANGGAO 	Majiazao	10280	5313	4967	234	68	166	2.28	1.28	3.34
YANGGAO 	Aoshi	8332	4337	3995	590	171	419	7.08	3.94	10.49
TIANZHEN 	Total	132558	67422	65136	14462	4366	10096	10.91	6.48	15.5
TIANZHEN 	Chengguan	31605	15822	15783	2190	514	1676	6.93	3.25	10.62
TIANZHEN 	Guqianbao	13849	7070	6779	1916	662	1254	13.83	9.36	18.5
TIANZHEN 	Mixinguan	6828	3500	3328	629	183	446	9.21	5.23	13.40
TIANZHEN 	Lujiawan	6976	3593	3383	641	194	447	9.19	5.40	13.21
TIANZHEN 	Xinping	5629	2925	2704	1007	341	666	17.89	11.66	24.63
TIANZHEN 	Salipu	9494	4824	4670	1676	542	1134	17.65	11.24	24.28
TIANZHEN 	Sunjiadian	5262	2665	2597	754	268	486	14.33	10.06	18.71
TIANZHEN 	Nanhebao	8632	4352	4280	1175	332	843	13.61	7.63	19.70
TIANZHEN 	Dongshahe	7343	3695	3648	816	206	610	11.11	5.58	16.72
TIANZHEN 	Jiajiatun	4007	2048	1959	45	17	28	1.12	0.83	1.43
TIANZHEN 	Jiangjunmiao	2507	1300	1207	356	105	251	14.20	8.08	20.80
TIANZHEN 	Zhaojiagou	5257	2775	2482	605	208	397	11.51	7.5	16
TIANZHEN 	Gudatun	4953	2558	2395	370	120	250	7.47	4.69	10.44
TIANZHEN 	Nangaoya	5539	2836	2703	929	330	599	16.77	11.64	22.16
TIANZHEN 	Zhangxihe	7504	3809	3695	617	159	458	8.22	4.17	12.40
TIANZHEN 	Xuanjiata	3429	1731	1698	399	124	275	11.64	7.16	16.20
TIANZHEN 	Dayingpan	3744	1919	1825	337	61	276	9	3.18	15.12
GUANGLING 	Total	116241	61548	54693	6538	2430	4108	5.62	3.95	7.51
GUANGLING 	Chengguan	27448	14034	13414	44	22	22	0.16	0.16	0.16
GUANGLING 	Nancun	16052	8412	7640	1152	381	771	7.18	4.53	10.09
GUANGLING 	Yidouquan	7062	3823	3239	562	250	312	7.96	6.54	9.63
GUANGLING 	Wangwa	3590	1961	1629	209	74	135	5.82	3.77	8.29
GUANGLING 	Jiaoshan	10879	5905	4974	779	273	506	7.16	4.62	10.17
GUANGLING 	Jiadou	11268	5988	5280	977	349	628	8.67	5.83	11.89
GUANGLING 	Zhangcha	659	362	297	97	41	56	14.72	11.33	18.86
GUANGLING 	Shaozhuang	1519	813	706	213	86	127	14.02	10.58	17.99
GUANGLING 	Yixing	7090	3844	3246	569	209	360	8.03	5.44	11.09
GUANGLING 	Zuotuan	10344	5509	4835	718	257	461	6.94	4.67	9.53
GUANGLING 	Pingcheng	4778	2620	2158	374	161	213	7.83	6.15	9.87
GUANGLING 	Liangzhuang	8036	4325	3711	211	79	132	2.63	1.83	3.56
GUANGLING 	Xianglutai	2858	1526	1332	160	65	95	5.60	4.26	7.13
GUANGLING 	Wanghu	4658	2426	2232	473	183	290	10.15	7.54	12.99
LINGQIU 	Total	149058	78473	70585	4279	1507	2772	2.87	1.92	3.93
LINGQIU 	Chengguan	39596	20462	19134	353	107	246	0.89	0.52	1.29
LINGQIU 	Donghenan	18713	9680	9033	850	281	569	4.54	2.90	6.30
LINGQIU 	Shangzhai	10283	5448	4835	323	123	200	3.14	2.26	4.14
LINGQIU 	Luoshuihe	14342	7670	6672	252	81	171	1.76	1.06	2.56
LINGQIU 	Tangzhiwa	5151	2675	2476	60	20	40	1.16	0.75	1.62
LINGQIU 	Gaojiazhuang	8507	4464	4043	38	19	19	0.45	0.43	0.47
LINGQIU 	Shizhuang	4762	2521	2241	283	89	194	5.94	3.53	8.66
LINGQIU 	Wangchengzhuang	7212	3739	3473	203	74	129	2.81	1.98	3.71
LINGQIU 	Zhaobei	3872	2007	1865	110	25	85	2.84	1.25	4.56
LINGQIU 	Shijiatian	6214	3325	2889	474	203	271	7.63	6.11	9.38
LINGQIU 	Liuke	5249	3071	2178	340	115	225	6.48	3.74	10.33
LINGQIU 	Baiyatai	4059	2136	1923	565	201	364	13.92	9.41	18.93
LINGQIU 	Zhaobai	2395	1313	1082	69	29	40	2.88	2.21	3.70
LINGQIU 	Hongshileng	3114	1678	1436	70	32	38	2.25	1.91	2.65
LINGQIU 	Langyagou	1043	582	461	41	22	19	3.93	3.78	4.12
LINGQIU 	Xiaguan	5845	3069	2776	37	16	21	0.63	0.52	0.76
LINGQIU 	Duyu	3198	1709	1489	9	2	7	0.28	0.12	0.47
LINGQIU 	Sanlou	2555	1370	1185	5	1	4	0.20	0.07	0.34
LINGQIU 	Yinchang	2948	1554	1394	197	67	130	6.68	4.31	9.33
HUNYUAN 	Total	232630	118825	113805	1726	592	1134	0.74	0.5	1
HUNYUAN 	Chengguan	63364	31365	31999	415	109	306	0.65	0.35	0.96
HUNYUAN 	Xifangcheng	9809	5060	4749	156	41	115	1.59	0.81	2.42
HUNYUAN 	Caicun	9074	4704	4370	37	23	14	0.41	0.49	0.32
HUNYUAN 	Shagetuo	6916	3584	3332	34	15	19	0.49	0.42	0.57
HUNYUAN 	Wangzhuangbao	9134	4724	4410	103	36	67	1.13	0.76	1.52
HUNYUAN 	Daciyao	5761	2900	2861	73	27	46	1.27	0.93	1.61
HUNYUAN 	Zhangzhuang	6943	3610	3333	20	8	12	0.29	0.22	0.36
HUNYUAN 	Dongfangcheng	10253	5113	5140	71	28	43	0.69	0.55	0.84
HUNYUAN 	Jingzhuang	8959	4681	4278	56	14	42	0.63	0.30	0.98
HUNYUAN 	Shenyihao	12050	6175	5875	76	32	44	0.63	0.52	0.75
HUNYUAN 	Tuofeng	8213	4260	3953	98	29	69	1.19	0.68	1.75
HUNYUAN 	Xiliucun	9218	4650	4568	9	6	3	0.10	0.13	0.07
HUNYUAN 	Xiahancun	7935	4134	3801	80	29	51	1.01	0.70	1.34
HUNYUAN 	Yangzhuang	10561	5457	5104	15	3	12	0.14	0.05	0.24
HUNYUAN 	Beiyulin	5588	2911	2677	54	18	36	0.97	0.62	1.34
HUNYUAN 	Nanshuitou	1765	922	843	32	14	18	1.81	1.52	2.14
HUNYUAN 	Wucheng	2012	1053	959	46	16	30	2.29	1.52	3.13
HUNYUAN 	Dawa	4495	2365	2130	14	9	5	0.31	0.38	0.23
HUNYUAN 	Huanghuatan	5762	2955	2807	15	7	8	0.26	0.24	0.29
HUNYUAN 	Darenzhuang	4820	2547	2273	4	3	1	0.08	0.12	0.04
HUNYUAN 	Guanwangpu	3001	1603	1398	13	6	7	0.43	0.37	0.5
HUNYUAN 	Zhongzhuangpu	7791	3988	3803	128	46	82	1.64	1.15	2.16
HUNYUAN 	Wenzhuang	2822	1522	1300	12	4	8	0.43	0.26	0.62
HUNYUAN 	Xihekou	1711	885	826	32	11	21	1.87	1.24	2.54
HUNYUAN 	Guaner	3651	1849	1802	24	12	12	0.66	0.65	0.67
HUNYUAN 	Tuling	4126	2181	1945	17	10	7	0.41	0.46	0.36
HUNYUAN 	Qingciyao	5513	2892	2621	76	25	51	1.38	0.86	1.95
HUNYUAN 	Linchang	1383	735	648	16	11	5	1.16	1.5	0.77
ZUOYUN 	Total	117624	64681	52943	10463	3741	6722	8.90	5.78	12.70
ZUOYUN 	Chengguan	31267	15792	15475	2326	625	1701	7.44	3.96	10.99
ZUOYUN 	Queershan	12012	6628	5384	1260	450	810	10.49	6.79	15.04
ZUOYUN 	Dianwan	26873	16563	10310	2224	903	1321	8.28	5.45	12.81
ZUOYUN 	Guanjiabao	3614	1913	1701	448	170	278	12.40	8.89	16.34
ZUOYUN 	Zhangjiachang	6264	3285	2979	759	267	492	12.12	8.13	16.52
ZUOYUN 	Weilu	3341	1737	1604	552	219	333	16.52	12.61	20.76
ZUOYUN 	Chenjiayao	587	314	273	80	29	51	13.63	9.24	18.68
ZUOYUN 	Hangeta	1531	804	727	308	115	193	20.12	14.30	26.55
ZUOYUN 	Santun	4809	2554	2255	974	334	640	20.25	13.08	28.38
ZUOYUN 	Madaotou	9103	4861	4242	318	116	202	3.49	2.39	4.76
ZUOYUN 	Xiaojingzhuang	3813	1998	1815	172	65	107	4.51	3.25	5.90
ZUOYUN 	Suancihe	2873	1502	1371	112	39	73	3.90	2.60	5.32
ZUOYUN 	Shuiyao	6378	3719	2659	521	241	280	8.17	6.48	10.53
ZUOYUN 	Yangqianbao	5159	3011	2148	409	168	241	7.93	5.58	11.22
DATONG 	Total	119231	62501	56730	10012	3227	6785	8.40	5.16	11.96
DATONG 	Hudong	2759	1421	1338	82	20	62	2.97	1.41	4.63
