V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14
NANGUAN 	Total	168978	100	42660	25.25	100055	59.21	25750	15.24	513	0.30	          	          
NANGUAN 	Nanling	19358	100	4409	22.78	12283	63.45	2606	13.46	60	0.31	          	          
NANGUAN 	Ziqiang	12016	100	2538	21.12	7113	59.20	2307	19.20	58	0.48	          	          
NANGUAN 	Minkang	10497	100	2325	22.15	6456	61.5	1697	16.17	19	0.18	          	          
NANGUAN 	Xinchun	14523	100	5395	37.15	7220	49.71	1874	12.90	34	0.23	          	          
NANGUAN 	Changtong	13870	100	4600	33.17	7577	54.63	1668	12.03	25	0.18	          	          
NANGUAN 	Quanan	16979	100	4980	29.33	9592	56.49	2364	13.92	43	0.25	          	          
NANGUAN 	Shuguang	14014	100	2879	20.54	8264	58.97	2824	20.15	47	0.34	          	          
NANGUAN 	Yongji	13713	100	3325	24.25	8378	61.10	1976	14.41	34	0.25	          	          
NANGUAN 	Taoyuan	10207	100	2561	25.09	6323	61.95	1312	12.85	11	0.11	          	          
NANGUAN 	Yongxing	5451	100	1420	26.05	3243	59.49	772	14.16	16	0.29	          	          
NANGUAN 	Xinlicheng	5978	100	1051	17.58	3631	60.74	1255	20.99	41	0.69	          	          
NANGUAN 	Danan	5961	100	1206	20.23	3441	57.73	1278	21.44	36	0.60	          	          
NANGUAN 	Yutan	4638	100	1316	28.37	2604	56.14	697	15.03	21	0.45	          	          
NANGUAN 	Jingyue	8080	100	1754	21.71	5166	63.94	1125	13.92	35	0.43	          	          
NANGUAN 	Xingfu	13693	100	2901	21.19	8764	64	1995	14.57	33	0.24	          	          
KUANCHENG 	Total	141682	100	32190	22.72	86738	61.22	22304	15.74	450	0.32	          	          
KUANCHENG 	Xinfa	10896	100	2740	25.15	6308	57.89	1823	16.73	25	0.23	          	          
KUANCHENG 	Zhanqian	14829	100	3217	21.69	8802	59.36	2772	18.69	38	0.26	          	          
KUANCHENG 	Nanguang	7300	100	1827	25.03	4196	57.48	1250	17.12	27	0.37	          	          
KUANCHENG 	Dongguang	4469	100	1170	26.18	2690	60.19	602	13.47	7	0.16	          	          
KUANCHENG 	Qunying	13180	100	3710	28.15	7455	56.56	1984	15.05	31	0.24	          	          
KUANCHENG 	Xingye	16678	100	4131	24.77	9932	59.55	2572	15.42	43	0.26	          	          
KUANCHENG 	Kaixuan	12140	100	2529	20.83	7586	62.49	1981	16.32	44	0.36	          	          
KUANCHENG 	Tuanshan	8073	100	1866	23.11	5055	62.62	1122	13.90	30	0.37	          	          
KUANCHENG 	Liuying	17473	100	4624	26.46	10773	61.66	2042	11.69	34	0.19	          	          
KUANCHENG 	Xinglongshan	16000	100	2596	16.23	10498	65.61	2834	17.71	72	0.45	          	          
KUANCHENG 	Lanjia	6203	100	977	15.75	3897	62.82	1274	20.54	55	0.89	          	          
KUANCHENG 	Fenjin	14441	100	2803	19.41	9546	66.10	2048	14.18	44	0.30	          	          
CHAOYANG 	Total	185456	100	41759	22.52	111361	60.05	31594	17.04	740	0.40	2	          
CHAOYANG 	Nanzhan	12538	100	3237	25.82	7710	61.49	1564	12.47	27	0.22	          	          
CHAOYANG 	Guilin	17850	100	3809	21.34	10451	58.55	3511	19.67	79	0.44	          	          
CHAOYANG 	Nanhu	16360	100	3479	21.27	10131	61.93	2692	16.45	58	0.35	          	          
CHAOYANG 	Yongchang	16304	100	3166	19.42	9475	58.11	3562	21.85	101	0.62	          	          
CHAOYANG 	Chongqing	12298	100	2780	22.61	6909	56.18	2548	20.72	61	0.5	          	          
CHAOYANG 	Qinghe	22247	100	4922	22.12	13385	60.17	3864	17.37	75	0.34	1	          
CHAOYANG 	Hongqi	27673	100	6578	23.77	16441	59.41	4569	16.51	85	0.31	          	          
CHAOYANG 	Huxi	26729	100	6761	25.29	16043	60.02	3857	14.43	68	0.25	          	          
CHAOYANG 	Datun	11128	100	2062	18.53	6993	62.84	2018	18.13	55	0.49	          	          
CHAOYANG 	Leshan	7400	100	1295	17.5	4420	59.73	1600	21.62	85	1.15	          	          
CHAOYANG 	Yongchun	4737	100	813	17.16	2988	63.08	910	19.21	26	0.55	          	          
CHAOYANG 	Shuangde	10192	100	2857	28.03	6415	62.94	899	8.82	20	0.20	1	0.01
ERDAO 	Total	143293	100	31672	22.10	89616	62.54	21554	15.04	450	0.31	1	          
ERDAO 	Dongsheng	17181	100	3551	20.67	10767	62.67	2810	16.36	53	0.31	          	          
ERDAO 	Jilin	12751	100	2634	20.66	7979	62.58	2104	16.5	34	0.27	          	          
ERDAO 	Rongguang	19950	100	4262	21.36	12478	62.55	3147	15.77	63	0.32	          	          
ERDAO 	Dongzhan	13536	100	2892	21.37	8176	60.40	2422	17.89	46	0.34	          	          
ERDAO 	Yuanda	8100	100	2001	24.70	4800	59.26	1285	15.86	14	0.17	          	          
ERDAO 	Balibao	11775	100	3110	26.41	6972	59.21	1669	14.17	23	0.20	1	0.01
ERDAO 	Sandao	5355	100	1063	19.85	3397	63.44	864	16.13	31	0.58	          	          
ERDAO 	Quannongshan	5089	100	1050	20.63	3028	59.5	977	19.20	34	0.67	          	          
ERDAO 	Quanyan	4858	100	1043	21.47	2907	59.84	882	18.16	26	0.54	          	          
ERDAO 	Yingjun	15558	100	3296	21.19	10555	67.84	1677	10.78	30	0.19	          	          
ERDAO 	Sijia	3156	100	519	16.44	1907	60.42	703	22.28	27	0.86	          	          
ERDAO 	Jingjijishukaifaqu	25984	100	6251	24.06	16650	64.08	3014	11.60	69	0.27	          	          
LVYUAN 	Total	188257	100	45133	23.97	116360	61.81	26240	13.94	523	0.28	1	          
