V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14
XIAODIAN 	Total	124206	100	28972	23.33	77530	62.42	17295	13.92	409	0.33	          	          
XIAODIAN 	Wucheng	21952	100	5710	26.01	13646	62.16	2557	11.65	39	0.18	          	          
XIAODIAN 	Yingpan	25440	100	6045	23.76	16133	63.42	3211	12.62	51	0.20	          	          
XIAODIAN 	Beiying	9527	100	2674	28.07	5829	61.18	1007	10.57	17	0.18	          	          
XIAODIAN 	Pingyang	20699	100	5721	27.64	13181	63.68	1773	8.57	24	0.12	          	          
XIAODIAN 	Huangling	9493	100	2432	25.62	5890	62.05	1149	12.10	22	0.23	          	          
XIAODIAN 	Xiaodian	15082	100	2715	18	9882	65.52	2406	15.95	79	0.52	          	          
XIAODIAN 	Beige	8453	100	1217	14.40	4761	56.32	2378	28.13	97	1.15	          	          
XIAODIAN 	Xiwenzhuang	5465	100	1025	18.76	3374	61.74	1033	18.90	33	0.60	          	          
XIAODIAN 	Liujiabao	8095	100	1433	17.70	4834	59.72	1781	22	47	0.58	          	          
YINGZE 	Total	139828	100	37838	27.06	82039	58.67	19628	14.04	323	0.23	          	          
YINGZE 	Liuxang	11522	100	3710	32.20	6209	53.89	1583	13.74	20	0.17	          	          
YINGZE 	Wenmiao	20341	100	5467	26.88	12177	59.86	2653	13.04	44	0.22	          	          
YINGZE 	Miaoqian	20527	100	5447	26.54	11965	58.29	3060	14.91	55	0.27	          	          
YINGZE 	Yingze	25816	100	6612	25.61	15096	58.48	4043	15.66	65	0.25	          	          
YINGZE 	Qiaodong	34877	100	9631	27.61	20555	58.94	4628	13.27	63	0.18	          	          
YINGZE 	Laojunying	18057	100	4243	23.5	11007	60.96	2755	15.26	52	0.29	          	          
YINGZE 	Haozhuang	8015	100	2570	32.06	4595	57.33	826	10.31	24	0.30	          	          
YINGZE 	Mengjiajing	673	100	158	23.48	435	64.64	80	11.89	          	          	          	          
XINGHUALING 	Total	161153	100	39467	24.49	97703	60.63	23653	14.68	330	0.20	          	          
XINGHUALING 	Julun	24685	100	6606	26.76	14675	59.45	3359	13.61	45	0.18	          	          
XINGHUALING 	Sanqiao	23154	100	5050	21.81	13638	58.90	4407	19.03	59	0.25	          	          
XINGHUALING 	Gulou	10165	100	2715	26.71	5837	57.42	1577	15.51	36	0.35	          	          
XINGHUALING 	Xinghualing	10288	100	2497	24.27	6224	60.5	1538	14.95	29	0.28	          	          
XINGHUALING 	Balingqiao	9950	100	2204	22.15	6006	60.36	1712	17.21	28	0.28	          	          
XINGHUALING 	Dadongguan	13140	100	3890	29.60	7795	59.32	1432	10.90	23	0.18	          	          
XINGHUALING 	Zhigongxinjie	12438	100	2988	24.02	8099	65.11	1342	10.79	9	0.07	          	          
XINGHUALING 	Dunhuafang	23433	100	5375	22.94	14034	59.89	3978	16.98	46	0.20	          	          
XINGHUALING 	Jianhe	22647	100	5708	25.20	14109	62.30	2802	12.37	28	0.12	          	          
XINGHUALING 	Yangjiayu	5005	100	1346	26.89	3221	64.36	429	8.57	9	0.18	          	          
XINGHUALING 	Zhongjianhe	4328	100	744	17.19	2732	63.12	837	19.34	15	0.35	          	          
XINGHUALING 	Xiaofan	1920	100	344	17.92	1333	69.43	240	12.5	3	0.16	          	          
JIANCAOPING 	Total	94342	100	21505	22.79	58428	61.93	14115	14.96	294	0.31	          	          
JIANCAOPING 	Jiancaoping	9681	100	2460	25.41	5979	61.76	1235	12.76	7	0.07	          	          
JIANCAOPING 	Guangshe	6363	100	1817	28.56	3835	60.27	704	11.06	7	0.11	          	          
JIANCAOPING 	Shanglan	1863	100	599	32.15	1098	58.94	166	8.91	          	          	          	          
JIANCAOPING 	Nanzhai	16762	100	3878	23.14	10728	64	2124	12.67	32	0.19	          	          
JIANCAOPING 	Yingxinjie	6082	100	1682	27.66	3672	60.37	726	11.94	2	0.03	          	          
JIANCAOPING 	Gucheng	6525	100	1604	24.58	4284	65.66	631	9.67	6	0.09	          	          
JIANCAOPING 	Huifeng	16902	100	4712	27.88	10589	62.65	1582	9.36	19	0.11	          	          
JIANCAOPING 	Chaicun	7984	100	1113	13.94	4884	61.17	1920	24.05	67	0.84	          	          
JIANCAOPING 	Shanglan	1996	100	343	17.18	1102	55.21	531	26.60	20	1	          	          
JIANCAOPING 	Xiangyang	4635	100	830	17.91	2776	59.89	1008	21.75	21	0.45	          	          
JIANCAOPING 	Yangqu	3882	100	640	16.49	2404	61.93	811	20.89	27	0.70	          	          
JIANCAOPING 	Matoushui	1183	100	242	20.46	697	58.92	240	20.29	4	0.34	          	          
JIANCAOPING 	Baiban	2632	100	316	12.01	1584	60.18	705	26.79	27	1.03	          	          
JIANCAOPING 	Xiyan	1176	100	235	19.98	645	54.85	288	24.49	8	0.68	          	          
JIANCAOPING 	Xincheng	6676	100	1034	15.49	4151	62.18	1444	21.63	47	0.70	          	          
WANBAILIN 	Total	156802	100	37872	24.15	100213	63.91	18431	11.75	286	0.18	          	          
WANBAILIN 	Qianfeng	10289	100	2444	23.75	6607	64.21	1222	11.88	16	0.16	          	          
WANBAILIN 	Xiayuan	29948	100	7094	23.69	19429	64.88	3371	11.26	54	0.18	          	          
WANBAILIN 	Heping	17923	100	4239	23.65	11577	64.59	2089	11.66	18	0.10	          	          
WANBAILIN 	Xinghua	7562	100	1735	22.94	5155	68.17	665	8.79	7	0.09	          	          
WANBAILIN 	Wanbailin	11139	100	2666	23.93	7002	62.86	1456	13.07	15	0.13	          	          
WANBAILIN 	Duerping	8074	100	1636	20.26	5552	68.76	880	10.90	6	0.07	          	          
WANBAILIN 	Baijiazhuang	6706	100	1578	23.53	4216	62.87	909	13.56	3	0.04	          	          
WANBAILIN 	Nanhan	16600	100	3689	22.22	10995	66.23	1901	11.45	15	0.09	          	          
WANBAILIN 	Kaichengli	2702	100	814	30.13	1706	63.14	181	6.70	1	0.04	          	          
WANBAILIN 	Guandi	5674	100	1128	19.88	4153	73.19	391	6.89	2	0.04	          	          
WANBAILIN 	Dahugou	5160	100	1115	21.61	3621	70.17	422	8.18	2	0.04	          	          
WANBAILIN 	Xiaojingyu	24186	100	7805	32.27	13477	55.72	2819	11.66	85	0.35	          	          
WANBAILIN 	Ximing	4887	100	858	17.56	3074	62.90	932	19.07	23	0.47	          	          
WANBAILIN 	Dongshe	2783	100	379	13.62	1747	62.77	641	23.03	16	0.57	          	          
WANBAILIN 	Wangfeng	1747	100	407	23.30	1053	60.27	271	15.51	16	0.92	          	          
WANBAILIN 	Huaketou	1422	100	285	20.04	849	59.70	281	19.76	7	0.49	          	          
JINYUAN 	Total	46859	100	8197	17.49	28959	61.80	9397	20.05	306	0.65	          	          
JINYUAN 	Yijing	9937	100	2129	21.42	6500	65.41	1281	12.89	27	0.27	          	          
JINYUAN 	Luocheng	5973	100	1495	25.03	3806	63.72	655	10.97	17	0.28	          	          
JINYUAN 	Jinsheng	8222	100	1282	15.59	5211	63.38	1674	20.36	55	0.67	          	          
JINYUAN 	Jinyuan	8688	100	1043	12.01	5133	59.08	2414	27.79	98	1.13	          	          
JINYUAN 	Jinci	8289	100	1385	16.71	4955	59.78	1896	22.87	53	0.64	          	          
JINYUAN 	Yaocun	5750	100	863	15.01	3354	58.33	1477	25.69	56	0.97	          	          
QINGXU 	Total	77800	100	13453	17.29	47094	60.53	16644	21.39	609	0.78	          	          
QINGXU 	Qingyuan	15597	100	2737	17.55	10420	66.81	2373	15.21	67	0.43	          	          
QINGXU 	Xugou	6233	100	1010	16.20	3740	60	1434	23.01	49	0.79	          	          
QINGXU 	Dongyu	6556	100	1006	15.34	4060	61.93	1448	22.09	42	0.64	          	          
QINGXU 	Mengfeng	4285	100	593	13.84	2492	58.16	1150	26.84	50	1.17	          	          
QINGXU 	Mayu	3774	100	630	16.69	2433	64.47	681	18.04	30	0.79	          	          
QINGXU 	Niandi	1221	100	260	21.29	720	58.97	235	19.25	6	0.49	          	          
QINGXU 	Wucun	5407	100	796	14.72	3205	59.28	1350	24.97	56	1.04	          	          
QINGXU 	Liudu	5141	100	781	15.19	3122	60.73	1195	23.24	43	0.84	          	          
QINGXU 	Xigu	5451	100	993	18.22	3343	61.33	1080	19.81	35	0.64	          	          
QINGXU 	Wangda	9112	100	2488	27.30	4503	49.42	2020	22.17	101	1.11	          	          
QINGXU 	Yangfang	3679	100	496	13.48	2236	60.78	922	25.06	25	0.68	          	          
QINGXU 	Gaohua	4438	100	535	12.05	2722	61.33	1134	25.55	47	1.06	          	          
QINGXU 	Jiyi	6906	100	1128	16.33	4098	59.34	1622	23.49	58	0.84	          	          
YANGQU 	Total	40026	100	8896	22.23	24060	60.11	6864	17.15	206	0.51	          	          
YANGQU 	Huangzhai	10280	100	2316	22.53	6763	65.79	1166	11.34	35	0.34	          	          
YANGQU 	Dayu	3811	100	811	21.28	2140	56.15	828	21.73	32	0.84	          	          
YANGQU 	Donghuangshui	4106	100	910	22.16	2397	58.38	782	19.05	17	0.41	          	          
YANGQU 	Nitun	5190	100	996	19.19	3104	59.81	1054	20.31	36	0.69	          	          
YANGQU 	Gaocun	3527	100	667	18.91	2094	59.37	747	21.18	19	0.54	          	          
YANGQU 	Beiliu	1664	100	341	20.49	956	57.45	357	21.45	10	0.60	          	          
YANGQU 	Houcun	3954	100	823	20.81	2369	59.91	744	18.82	18	0.46	          	          
YANGQU 	Chashang	875	100	236	26.97	481	54.97	151	17.26	7	0.80	          	          
YANGQU 	Lingjingdian	3042	100	626	20.58	1814	59.63	580	19.07	22	0.72	          	          
YANGQU 	Xilingjing	409	100	110	26.89	232	56.72	66	16.14	1	0.24	          	          
YANGQU 	Beixiaodian	718	100	214	29.81	412	57.38	89	12.40	3	0.42	          	          
YANGQU 	Xizhuang	448	100	136	30.36	262	58.48	48	10.71	2	0.45	          	          
YANGQU 	Huoluping	219	100	96	43.84	96	43.84	27	12.33	          	          	          	          
YANGQU 	Yangxing	982	100	296	30.14	537	54.68	145	14.77	4	0.41	          	          
YANGQU 	Wenchuan	801	100	318	39.70	403	50.31	80	9.99	          	          	          	          
LOUFAN 	Total	27799	100	5304	19.08	18416	66.25	3954	14.22	125	0.45	          	          
LOUFAN 	Loufan	6503	100	1211	18.62	4592	70.61	682	10.49	18	0.28	          	          
LOUFAN 	Jingyou	2983	100	583	19.54	2004	67.18	385	12.91	11	0.37	          	          
LOUFAN 	Dujiaoqu	1778	100	383	21.54	973	54.72	404	22.72	18	1.01	          	          
LOUFAN 	Miaowan	1655	100	299	18.07	1006	60.79	339	20.48	11	0.66	          	          
LOUFAN 	Longquan	1579	100	295	18.68	1057	66.94	219	13.87	8	0.51	          	          
LOUFAN 	Heyangshudi	1138	100	224	19.68	753	66.17	155	13.62	6	0.53	          	          
LOUFAN 	Sijiaping	772	100	154	19.95	439	56.87	173	22.41	6	0.78	          	          
LOUFAN 	Majiazhuang	2996	100	527	17.59	2154	71.90	307	10.25	8	0.27	          	          
LOUFAN 	Luojiacha	1986	100	547	27.54	1238	62.34	197	9.92	4	0.20	          	          
LOUFAN 	Gaijiazhuang	1283	100	235	18.32	850	66.25	189	14.73	9	0.70	          	          
LOUFAN 	Miyuzhen	2367	100	423	17.87	1542	65.15	388	16.39	14	0.59	          	          
LOUFAN 	Tianchidian	2759	100	423	15.33	1808	65.53	516	18.70	12	0.43	          	          
GUJIAO 	Total	56521	100	10796	19.10	40144	71.02	5443	9.63	138	0.24	          	          
GUJIAO 	Dongqu	10064	100	1532	15.22	7884	78.34	635	6.31	13	0.13	          	          
GUJIAO 	Xiqu	9622	100	1607	16.70	7389	76.79	612	6.36	14	0.15	          	          
GUJIAO 	Tunlan	3612	100	855	23.67	2580	71.43	174	4.82	3	0.08	          	          
GUJIAO 	Malan	4710	100	1031	21.89	3449	73.23	228	4.84	2	0.04	          	          
GUJIAO 	Zhenchengdi	5746	100	1280	22.28	4227	73.56	234	4.07	5	0.09	          	          
GUJIAO 	Gujiao	1631	100	213	13.06	1136	69.65	276	16.92	6	0.37	          	          
GUJIAO 	Hekou	3063	100	450	14.69	2151	70.23	449	14.66	13	0.42	          	          
GUJIAO 	Chengdi	1806	100	331	18.33	1220	67.55	245	13.57	10	0.55	          	          
GUJIAO 	Henan	910	100	229	25.16	538	59.12	135	14.84	8	0.88	          	          
GUJIAO 	Dananping	829	100	179	21.59	459	55.37	184	22.20	7	0.84	          	          
GUJIAO 	Caoping	779	100	208	26.70	443	56.87	126	16.17	2	0.26	          	          
GUJIAO 	Geshang	338	100	91	26.92	203	60.06	43	12.72	1	0.30	          	          
GUJIAO 	Jialequan	1174	100	286	24.36	723	61.58	159	13.54	6	0.51	          	          
GUJIAO 	Suoyu	2295	100	388	16.91	1588	69.19	310	13.51	9	0.39	          	          
GUJIAO 	Jijiazhuang	1791	100	400	22.33	1126	62.87	259	14.46	6	0.34	          	          
GUJIAO 	Chakou	2147	100	402	18.72	1359	63.30	376	17.51	10	0.47	          	          
GUJIAO 	Changan	2195	100	483	22	1434	65.33	272	12.39	6	0.27	          	          
GUJIAO 	Yuanxiang	1476	100	382	25.88	874	59.21	215	14.57	5	0.34	          	          
GUJIAO 	Caozhuangtou	1334	100	229	17.17	773	57.95	325	24.36	7	0.52	          	          
GUJIAO 	Xingjiashe	999	100	220	22.02	588	58.86	186	18.62	5	0.5	          	          
DATONG CHENGQU 	Total	177291	100	46237	26.08	119128	67.19	11798	6.65	128	0.07	          	          
DATONG CHENGQU 	Nanguan	25444	100	6400	25.15	17513	68.83	1517	5.96	14	0.06	          	          
DATONG CHENGQU 	Beiguan	17978	100	4313	23.99	12595	70.06	1055	5.87	15	0.08	          	          
DATONG CHENGQU 	Dongjie	9278	100	2917	31.44	5777	62.27	575	6.20	9	0.10	          	          
DATONG CHENGQU 	Xijie	6748	100	1957	29	4145	61.43	634	9.40	12	0.18	          	          
DATONG CHENGQU 	Nanjie	5383	100	1699	31.56	3355	62.33	322	5.98	7	0.13	          	          
DATONG CHENGQU 	Beijie	11073	100	3431	30.99	6970	62.95	665	6.01	7	0.06	          	          
DATONG CHENGQU 	Xinjiannanlu	12749	100	3443	27.01	8424	66.08	879	6.89	3	0.02	          	          
DATONG CHENGQU 	Xinjianbeilu	12042	100	3114	25.86	7968	66.17	953	7.91	7	0.06	          	          
DATONG CHENGQU 	Daqinglu	10749	100	2843	26.45	7002	65.14	892	8.30	12	0.11	          	          
DATONG CHENGQU 	Xinhuajie	26819	100	6508	24.27	18526	69.08	1774	6.61	11	0.04	          	          
DATONG CHENGQU 	Xihuayuan	8396	100	2342	27.89	5190	61.82	851	10.14	13	0.15	          	          
DATONG CHENGQU 	Laopingwang	4724	100	1201	25.42	3263	69.07	255	5.40	5	0.11	          	          
DATONG CHENGQU 	Xiangyangli	8475	100	1798	21.22	6284	74.15	390	4.60	3	0.04	          	          
DATONG CHENGQU 	Zhenhuananjie	17433	100	4271	24.5	12116	69.5	1036	5.94	10	0.06	          	          
DATONG KUANGQU 	Total	143100	100	29176	20.39	102829	71.86	11003	7.69	92	0.06	          	          
DATONG KUANGQU 	Xinsheng	12280	100	2373	19.32	8902	72.49	990	8.06	15	0.12	          	          
DATONG KUANGQU 	Xinpingwang	13711	100	3138	22.89	8804	64.21	1749	12.76	20	0.15	          	          
DATONG KUANGQU 	Meiyukou	7674	100	1929	25.14	5040	65.68	700	9.12	5	0.07	          	          
DATONG KUANGQU 	Yongdingzhuang	7519	100	1745	23.21	5106	67.91	662	8.80	6	0.08	          	          
DATONG KUANGQU 	Tongjialiang	6686	100	1483	22.18	4780	71.49	421	6.30	2	0.03	          	          
DATONG KUANGQU 	Silaogou	6411	100	1065	16.61	4712	73.5	632	9.86	2	0.03	          	          
DATONG KUANGQU 	Xinzhouyao	4929	100	1053	21.36	3328	67.52	546	11.08	2	0.04	          	          
DATONG KUANGQU 	Baidong	2207	100	676	30.63	1403	63.57	128	5.80	          	          	          	          
DATONG KUANGQU 	Yanya	3544	100	649	18.31	2670	75.34	222	6.26	3	0.08	          	          
DATONG KUANGQU 	Wajinwan	4715	100	871	18.47	3569	75.69	271	5.75	4	0.08	          	          
DATONG KUANGQU 	Jinhuagong	8857	100	1584	17.88	6453	72.86	815	9.20	5	0.06	          	          
DATONG KUANGQU 	Majiliang	2522	100	428	16.97	2003	79.42	88	3.49	3	0.12	          	          
DATONG KUANGQU 	Dadougou	1810	100	357	19.72	1260	69.61	192	10.61	1	0.06	          	          
DATONG KUANGQU 	Wangcun	3501	100	624	17.82	2758	78.78	118	3.37	1	0.03	          	          
DATONG KUANGQU 	Jiangjiawan	8924	100	1331	14.91	7070	79.22	519	5.82	4	0.04	          	          
DATONG KUANGQU 	Xinquanlu	4355	100	1170	26.87	2882	66.18	300	6.89	3	0.07	          	          
DATONG KUANGQU 	Minsheng	4745	100	1234	26.01	3163	66.66	344	7.25	4	0.08	          	          
DATONG KUANGQU 	Kouquan	10273	100	2677	26.06	6675	64.98	917	8.93	4	0.04	          	          
DATONG KUANGQU 	Makou	1130	100	315	27.88	794	70.27	21	1.86	          	          	          	          
DATONG KUANGQU 	Yanzishan	4263	100	568	13.32	3621	84.94	74	1.74	          	          	          	          
DATONG KUANGQU 	Xingergou	1533	100	272	17.74	1221	79.65	40	2.61	          	          	          	          
DATONG KUANGQU 	Qingciyao	2361	100	447	18.93	1776	75.22	137	5.80	1	0.04	          	          
DATONG KUANGQU 	Pingquanlu	15220	100	2382	15.65	11837	77.77	995	6.54	6	0.04	          	          
DATONG KUANGQU 	Sitaigou	3930	100	805	20.48	3002	76.39	122	3.10	1	0.03	          	          
