V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11
KAIYANG 	Huali	16308	8478	7830	2337	664	1673	14.33	7.83	21.37
KAIYANG 	Longshui	8454	4291	4163	1682	420	1262	19.90	9.79	30.31
KAIYANG 	Miping	4731	2478	2253	1054	243	811	22.28	9.81	36
KAIYANG 	Hefengbuyizumiaozu	10158	5450	4708	1466	395	1071	14.43	7.25	22.75
KAIYANG 	Shaoshangbuyizumiaozu	11885	6354	5531	1710	497	1213	14.39	7.82	21.93
KAIYANG 	Gaozhaimiaozubuyizu	15494	8478	7016	3212	826	2386	20.73	9.74	34.01
KAIYANG 	Maoyun	7260	4004	3256	990	316	674	13.64	7.89	20.70
XIFENG 	Total	160508	84985	75523	22602	5524	17078	14.08	6.5	22.61
XIFENG 	Yongjing	37160	19296	17864	4309	1078	3231	11.60	5.59	18.09
XIFENG 	Wenquan	15348	8216	7132	2244	566	1678	14.62	6.89	23.53
XIFENG 	Jiuzhuang	18373	9777	8596	2567	577	1990	13.97	5.90	23.15
XIFENG 	Xiaozhaiba	23644	12532	11112	3512	967	2545	14.85	7.72	22.90
XIFENG 	Qingshanmiaozu	4327	2373	1954	756	211	545	17.47	8.89	27.89
XIFENG 	Xishan	10548	5617	4931	1866	479	1387	17.69	8.53	28.13
XIFENG 	Yanglongsi	14622	7620	7002	1868	416	1452	12.78	5.46	20.74
XIFENG 	Shidong	14584	7803	6781	2169	511	1658	14.87	6.55	24.45
XIFENG 	Luwo	9628	5205	4423	1620	388	1232	16.83	7.45	27.85
XIFENG 	Liuchang	12274	6546	5728	1691	331	1360	13.78	5.06	23.74
XIUWEN 	Total	186276	99327	86949	27362	7827	19535	14.69	7.88	22.47
XIUWEN 	Longchang	52244	27415	24829	5434	1569	3865	10.40	5.72	15.57
XIUWEN 	Zhazuo	31045	16305	14740	3126	880	2246	10.07	5.40	15.24
XIUWEN 	Jiuchang	18920	9898	9022	2616	735	1881	13.83	7.43	20.85
XIUWEN 	Liuguang	16214	8865	7349	3008	809	2199	18.55	9.13	29.92
XIUWEN 	Gubao	13591	7309	6282	2864	880	1984	21.07	12.04	31.58
XIUWEN 	Liutun	9293	5009	4284	1345	396	949	14.47	7.91	22.15
XIUWEN 	Xiaoqing	12947	6962	5985	2145	574	1571	16.57	8.24	26.25
XIUWEN 	Saping	9405	5158	4247	2761	818	1943	29.36	15.86	45.75
XIUWEN 	Dashibuyizu	7290	4037	3253	1404	341	1063	19.26	8.45	32.68
XIUWEN 	Liutong	15327	8369	6958	2659	825	1834	17.35	9.86	26.36
QINGZHEN 	Total	333994	177318	156676	32759	9084	23675	9.81	5.12	15.11
QINGZHEN 	Hongfenghu	116013	61603	54410	8144	2170	5974	7.02	3.52	10.98
QINGZHEN 	Zhanjie	53414	27900	25514	5229	1372	3857	9.79	4.92	15.12
QINGZHEN 	Weicheng	35612	18733	16879	3346	943	2403	9.40	5.03	14.24
QINGZHEN 	Xindian	29981	15876	14105	3503	1049	2454	11.68	6.61	17.40
QINGZHEN 	Wangzhuangbuyizumiaozu	12229	6538	5691	1280	360	920	10.47	5.51	16.17
QINGZHEN 	Maigemiaozubuyizu	13231	7258	5973	2014	622	1392	15.22	8.57	23.30
QINGZHEN 	Anliu	12523	6871	5652	1989	611	1378	15.88	8.89	24.38
QINGZHEN 	Wangzhuangbuyizumiaozu	12342	6586	5756	981	294	687	7.95	4.46	11.94
QINGZHEN 	Liuchangmiaozu	27712	14814	12898	3375	856	2519	12.18	5.78	19.53
QINGZHEN 	Liwo	20937	11139	9798	2898	807	2091	13.84	7.24	21.34
ZHONGSHAN 	Total	339258	178079	161179	43803	12655	31148	12.91	7.11	19.33
ZHONGSHAN 	Huangtupo	97671	49916	47755	7261	1871	5390	7.43	3.75	11.29
ZHONGSHAN 	Hecheng	69965	36494	33471	7140	1743	5397	10.21	4.78	16.12
ZHONGSHAN 	Fenghuang	24623	12891	11732	1281	409	872	5.20	3.17	7.43
ZHONGSHAN 	Dewu	8853	4689	4164	1857	563	1294	20.98	12.01	31.08
ZHONGSHAN 	Laoyingshan	24457	12959	11498	5352	1544	3808	21.88	11.91	33.12
ZHONGSHAN 	Guanyinshan	7212	3830	3382	1215	367	848	16.85	9.58	25.07
ZHONGSHAN 	Dahe	23452	12657	10795	4929	1571	3358	21.02	12.41	31.11
ZHONGSHAN 	Wangjiazhai	37850	20509	17341	5795	1835	3960	15.31	8.95	22.84
ZHONGSHAN 	Dawan	33799	18009	15790	6512	1928	4584	19.27	10.71	29.03
ZHONGSHAN 	Yuezhaoyizuhuizumiaozu	11376	6125	5251	2461	824	1637	21.63	13.45	31.18
LIUZHITE 	Total	376621	195380	181241	102686	28135	74551	27.27	14.40	41.13
LIUZHITE 	Pingzhai	91744	47505	44239	11687	3265	8422	12.74	6.87	19.04
LIUZHITE 	Langdai	21076	10715	10361	8881	2303	6578	42.14	21.49	63.49
LIUZHITE 	Yanjiao	32271	16505	15766	9961	2678	7283	30.87	16.23	46.19
LIUZHITE 	Mugang	14607	7676	6931	3549	1007	2542	24.30	13.12	36.68
LIUZHITE 	Dayong	16556	8852	7704	4101	1167	2934	24.77	13.18	38.08
LIUZHITE 	Xinyao	23989	12466	11523	3645	1095	2550	15.19	8.78	22.13
LIUZHITE 	Longchang	20666	10536	10130	5780	1472	4308	27.97	13.97	42.53
LIUZHITE 	Xinhua	13630	7155	6475	4428	1210	3218	32.49	16.91	49.70
LIUZHITE 	Suojiamiaozuyizuhuizu	10585	5593	4992	2737	792	1945	25.86	14.16	38.96
LIUZHITE 	Niuchangmiaozuyizu	12838	6726	6112	5338	1594	3744	41.58	23.70	61.26
LIUZHITE 	Xinchang	19688	10127	9561	8637	2614	6023	43.87	25.81	63
LIUZHITE 	Duoque	15302	8113	7189	4538	1192	3346	29.66	14.69	46.54
LIUZHITE 	Qingkouyizugelaozubuyizu	8482	4674	3808	3532	983	2549	41.64	21.03	66.94
LIUZHITE 	Zhongzhaimiaozuyizubuyizu	25029	12730	12299	9038	2327	6711	36.11	18.28	54.57
LIUZHITE 	Maokoubuyizumiaozu	6255	3176	3079	2271	512	1759	36.31	16.12	57.13
LIUZHITE 	Sazhiyizubuyizumiaozu	9348	4849	4499	4535	1220	3315	48.51	25.16	73.68
LIUZHITE 	Longjiaobuyizu	6183	3202	2981	2462	702	1760	39.82	21.92	59.04
LIUZHITE 	Zhexiyizu	8515	4382	4133	2967	770	2197	34.84	17.57	53.16
LIUZHITE 	Luobiebuyizuyizu	19857	10398	9459	4599	1232	3367	23.16	11.85	35.60
SHUICHENG 	Total	465588	248058	217530	114860	38060	76800	24.67	15.34	35.31
SHUICHENG 	Lanba	17722	9602	8120	2525	988	1537	14.25	10.29	18.93
SHUICHENG 	Douqingmiaozuyizu	14532	7965	6567	2514	904	1610	17.30	11.35	24.52
SHUICHENG 	Dongdimiaozuyizu	11100	5948	5152	3816	1270	2546	34.38	21.35	49.42
SHUICHENG 	Bidemiaozuyizu	16398	8625	7773	2773	974	1799	16.91	11.29	23.14
SHUICHENG 	Hualemiaozuyizu	16630	8803	7827	3027	988	2039	18.20	11.22	26.05
SHUICHENG 	Nankaimiaozuyizu	24610	13136	11474	2996	1059	1937	12.17	8.06	16.88
SHUICHENG 	Baohuamiaozuyizu	14087	7505	6582	2689	870	1819	19.09	11.59	27.64
SHUICHENG 	Qinglinmiaozuyizu	10258	5511	4747	2186	796	1390	21.31	14.44	29.28
SHUICHENG 	Jinpenmiaozuyizu	14662	7872	6790	2558	1000	1558	17.45	12.70	22.95
SHUICHENG 	Muguoyizumiaozu	20522	10992	9530	7814	2459	5355	38.08	22.37	56.19
SHUICHENG 	Faqingmiaozuyizu	5914	3230	2684	2160	770	1390	36.52	23.84	51.79
SHUICHENG 	Shuangjiayizu	6203	3417	2786	1001	389	612	16.14	11.38	21.97
SHUICHENG 	Yusheyizumiaozu	21956	12004	9952	3300	1286	2014	15.03	10.71	20.24
SHUICHENG 	Zhichangyizu	7418	3995	3423	1422	585	837	19.17	14.64	24.45
SHUICHENG 	Shaomiyizumiaozu	12619	6828	5791	2335	981	1354	18.5	14.37	23.38
SHUICHENG 	Pingzhaiyizu	6635	3563	3072	3404	1193	2211	51.30	33.48	71.97
SHUICHENG 	Faerbuyizumiaozuyizu	23487	12120	11367	6370	1692	4678	27.12	13.96	41.15
SHUICHENG 	Dugebuyizumiaozuyizu	16635	8743	7892	8426	2550	5876	50.65	29.17	74.46
SHUICHENG 	Jichangbuyizumiaozuyizu	15673	8120	7553	5518	1516	4002	35.21	18.67	52.99
SHUICHENG 	Longchangmiaozubaizuyizu	13235	6800	6435	3923	1184	2739	29.64	17.41	42.56
SHUICHENG 	Yingpanmiaozuyizubaizu	13321	7606	5715	2966	1030	1936	22.27	13.54	33.88
SHUICHENG 	Shunchangmiaozuyizubuyizu	12880	6677	6203	3911	1095	2816	30.36	16.40	45.40
SHUICHENG 	Huajiamiaozubuyizuyizu	11197	5965	5232	1904	721	1183	17	12.09	22.61
SHUICHENG 	Yangmeiyizumiaozuhuizu	15154	7963	7191	4914	1569	3345	32.43	19.70	46.52
SHUICHENG 	Xinjieyizumiaozubuyizu	7943	4142	3801	2852	768	2084	35.91	18.54	54.83
SHUICHENG 	Yezhongmiaozuyizubuyizu	11421	6000	5421	5289	1668	3621	46.31	27.80	66.80
SHUICHENG 	Guobujiayizumiaozubuyizu	9948	5348	4600	3427	1152	2275	34.45	21.54	49.46
SHUICHENG 	Ajia	18697	9765	8932	2691	885	1806	14.39	9.06	20.22
SHUICHENG 	Yanjing	12416	6689	5727	2572	903	1669	20.72	13.5	29.14
SHUICHENG 	Miluobuyizumiaozuyizu	18523	9727	8796	5732	1909	3823	30.95	19.63	43.46
SHUICHENG 	Panlong	21606	11678	9928	3792	1420	2372	17.55	12.16	23.89
SHUICHENG 	Houchangmiaozubuyizu	11761	6117	5644	2286	843	1443	19.44	13.78	25.57
SHUICHENG 	Hongyanbuyizuyizumiaozu	10425	5602	4823	1767	643	1124	16.95	11.48	23.30
PAN 	Total	709456	370185	339271	78759	26673	52086	11.10	7.21	15.35
PAN 	Hongguo	49342	26017	23325	3316	1136	2180	6.72	4.37	9.35
PAN 	Pingguan	15921	8287	7634	1781	712	1069	11.19	8.59	14
PAN 	Huopu	19021	10842	8179	1857	635	1222	9.76	5.86	14.94
PAN 	Duanjiang	25504	13463	12041	2626	996	1630	10.30	7.40	13.54
PAN 	Panjiang	20185	10640	9545	1747	617	1130	8.65	5.80	11.84
PAN 	Baiguo	46884	24860	22024	4874	1807	3067	10.40	7.27	13.93
PAN 	Saji	15537	8180	7357	834	300	534	5.37	3.67	7.26
PAN 	Liuguan	21050	10823	10227	1865	603	1262	8.86	5.57	12.34
PAN 	Mayi	10893	5703	5190	1873	664	1209	17.19	11.64	23.29
PAN 	Laochang	15931	8320	7611	1788	512	1276	11.22	6.15	16.77
PAN 	Chengguan	32704	16245	16459	481	140	341	1.47	0.86	2.07
PAN 	Xiangshui	15038	7802	7236	1478	532	946	9.83	6.82	13.07
PAN 	Lemin	28848	14784	14064	2677	822	1855	9.28	5.56	13.19
PAN 	Shiqiao	12537	6510	6027	1287	462	825	10.27	7.10	13.69
PAN 	Banqiao	29452	15267	14185	5251	1521	3730	17.83	9.96	26.30
PAN 	Xichong	13735	7013	6722	675	210	465	4.91	2.99	6.92
PAN 	Baotian	12518	6534	5984	1620	531	1089	12.94	8.13	18.20
PAN 	Dashan	21634	11425	10209	2558	916	1642	11.82	8.02	16.08
PAN 	Minzhu	19734	10324	9410	2964	988	1976	15.02	9.57	21
PAN 	Shuitang	22291	11617	10674	1647	520	1127	7.39	4.48	10.56
PAN 	Lianghe	12161	6271	5890	1802	584	1218	14.82	9.31	20.68
PAN 	Pingdiyizu	20733	10887	9846	2521	1038	1483	12.16	9.53	15.06
PAN 	Sigeyizu	13000	6688	6312	3887	1144	2743	29.90	17.11	43.46
PAN 	Songheyizu	16294	8686	7608	1709	641	1068	10.49	7.38	14.04
PAN 	Jichangpingyizu	25071	13096	11975	2674	906	1768	10.67	6.92	14.76
PAN 	Huashi	16814	8715	8099	2124	714	1410	12.63	8.19	17.41
PAN 	Yangchangbuyizubaizumiaozu	20859	10594	10265	3318	1206	2112	15.91	11.38	20.57
PAN 	Jiuyingbaizuyizumiaozu	17048	8736	8312	2424	829	1595	14.22	9.49	19.19
PAN 	Baojimiaozuyizu	8934	4733	4201	2049	710	1339	22.93	15	31.87
PAN 	Yuniyizu	18086	9272	8814	1962	668	1294	10.85	7.20	14.68
PAN 	Puguyizumiaozu	15043	7755	7288	1971	788	1183	13.10	10.16	16.23
PAN 	Yingwu	11913	6097	5816	1773	491	1282	14.88	8.05	22.04
PAN 	Zhudong	15266	8051	7215	2042	638	1404	13.38	7.92	19.46
PAN 	Xinmin	21335	11149	10186	2083	549	1534	9.76	4.92	15.06
PAN 	Putianhuizu	7637	4015	3622	922	313	609	12.07	7.80	16.81
PAN 	Zhongyi	11877	6238	5639	1816	676	1140	15.29	10.84	20.22
PAN 	Machangyizumiaozu	8626	4546	4080	483	154	329	5.60	3.39	8.06
HONGHUAGANG 	Total	534856	277201	257655	36140	8034	28106	6.76	2.90	10.91
HONGHUAGANG 	Zhoushuiqiao	24397	12763	11634	1531	299	1232	6.28	2.34	10.59
HONGHUAGANG 	Laocheng	36548	18352	18196	1194	216	978	3.27	1.18	5.37
HONGHUAGANG 	Wanlilu	26521	13065	13456	1224	221	1003	4.62	1.69	7.45
HONGHUAGANG 	Beijinglu	14515	7210	7305	488	75	413	3.36	1.04	5.65
HONGHUAGANG 	Yananlu	32865	16436	16429	1135	187	948	3.45	1.14	5.77
HONGHUAGANG 	Zhongshanlu	17321	8527	8794	653	131	522	3.77	1.54	5.94
HONGHUAGANG 	Nanmenguan	25429	13246	12183	1332	269	1063	5.24	2.03	8.73
HONGHUAGANG 	Zhonghualu	25295	12367	12928	1112	186	926	4.40	1.5	7.16
HONGHUAGANG 	Shanghailu	54893	30559	24334	2151	679	1472	3.92	2.22	6.05
HONGHUAGANG 	Ximalu	23921	12023	11898	841	163	678	3.52	1.36	5.70
HONGHUAGANG 	Changzheng	49894	26357	23537	3313	781	2532	6.64	2.96	10.76
HONGHUAGANG 	Nanguan	21390	11134	10256	572	137	435	2.67	1.23	4.24
HONGHUAGANG 	Liyi	14728	7613	7115	1411	306	1105	9.58	4.02	15.53
HONGHUAGANG 	Xangkou	8714	4540	4174	1432	362	1070	16.43	7.97	25.63
HONGHUAGANG 	Zhongzhuang	25707	14129	11578	2119	596	1523	8.24	4.22	13.15
HONGHUAGANG 	Hailong	11521	6018	5503	1527	317	1210	13.25	5.27	21.99
HONGHUAGANG 	Xinpu	33189	17530	15659	4319	946	3373	13.01	5.40	21.54
HONGHUAGANG 	Shenxi	20639	10526	10113	1892	433	1459	9.17	4.11	14.43
HONGHUAGANG 	Jindingshan	21170	11007	10163	4028	888	3140	19.03	8.07	30.90
HONGHUAGANG 	Gaoqiao	31185	16078	15107	2352	500	1852	7.54	3.11	12.26
HONGHUAGANG 	Donggongsi	15014	7721	7293	1514	342	1172	10.08	4.43	16.07
ZUNYI 	Total	861460	444117	417343	116055	24165	91890	13.47	5.44	22.02
ZUNYI 	Nanbai	68732	35156	33576	3874	719	3155	5.64	2.05	9.40
ZUNYI 	Longkeng	28626	14656	13970	2657	606	2051	9.28	4.13	14.68
ZUNYI 	Sancha	22490	11530	10960	2902	659	2243	12.90	5.72	20.47
ZUNYI 	Goujiang	14604	7482	7122	1608	401	1207	11.01	5.36	16.95
ZUNYI 	Sanhe	41707	21172	20535	5593	1194	4399	13.41	5.64	21.42
ZUNYI 	Wujiang	12632	6586	6046	1281	271	1010	10.14	4.11	16.71
ZUNYI 	Tuanze	37415	19388	18027	5781	1123	4658	15.45	5.79	25.84
ZUNYI 	Xiazi	41405	21131	20274	3485	837	2648	8.42	3.96	13.06
ZUNYI 	Sandu	13026	6761	6265	1874	438	1436	14.39	6.48	22.92
ZUNYI 	Xinzhou	46205	23297	22908	5817	1218	4599	12.59	5.23	20.08
ZUNYI 	Yongle	28457	14732	13725	3792	958	2834	13.33	6.5	20.65
ZUNYI 	Longping	27976	14245	13731	3225	719	2506	11.53	5.05	18.25
ZUNYI 	Laba	16154	8355	7799	2137	437	1700	13.23	5.23	21.80
ZUNYI 	Tuanxi	35023	17954	17069	3455	848	2607	9.86	4.72	15.27
ZUNYI 	Tiechang	10278	5413	4865	1250	393	857	12.16	7.26	17.62
ZUNYI 	Xiping	23240	11981	11259	3055	718	2337	13.15	5.99	20.76
ZUNYI 	Shangji	24203	12320	11883	3357	701	2656	13.87	5.69	22.35
ZUNYI 	Maoli	17537	8978	8559	2196	494	1702	12.52	5.5	19.89
ZUNYI 	Xinmin	12685	6615	6070	1828	379	1449	14.41	5.73	23.87
ZUNYI 	Yaxi	38514	19707	18807	4114	798	3316	10.68	4.05	17.63
ZUNYI 	Shiban	23380	12302	11078	2950	527	2423	12.62	4.28	21.87
ZUNYI 	Leshan	14881	7824	7057	2082	456	1626	13.99	5.83	23.04
ZUNYI 	Fengxiang	23586	12232	11354	4112	824	3288	17.43	6.74	28.96
ZUNYI 	Panshui	24549	12584	11965	4021	938	3083	16.38	7.45	25.77
ZUNYI 	Mati	21960	11473	10487	3651	695	2956	16.63	6.06	28.19
ZUNYI 	Gaoping	41820	21407	20413	6455	1212	5243	15.44	5.66	25.68
ZUNYI 	Shawan	17152	8996	8156	2771	478	2293	16.16	5.31	28.11
ZUNYI 	Banqiao	16283	8429	7854	2267	476	1791	13.92	5.65	22.80
ZUNYI 	Sidu	22430	11572	10858	3485	704	2781	15.54	6.08	25.61
ZUNYI 	Songlin	16383	8704	7679	3314	705	2609	20.23	8.10	33.98
ZUNYI 	Maoshi	13586	7245	6341	2724	606	2118	20.05	8.36	33.40
ZUNYI 	Shanpen	34459	17661	16798	7899	1195	6704	22.92	6.77	39.91
ZUNYI 	Zhima	10941	5850	5091	3578	626	2952	32.70	10.70	57.98
ZUNYI 	Pingzheng	12711	6983	5728	2219	502	1717	17.46	7.19	29.98
ZUNYI 	Hongguan	6430	3396	3034	1246	310	936	19.38	9.13	30.85
TONGZI 	Total	395781	205024	190757	46407	9362	37045	11.73	4.57	19.42
TONGZI 	Loushanguan	70698	35498	35200	5224	977	4247	7.39	2.75	12.07
TONGZI 	Chumi	15947	8412	7535	1623	358	1265	10.18	4.26	16.79
TONGZI 	Xinzhan	17363	9078	8285	2233	459	1774	12.86	5.06	21.41
TONGZI 	Songkan	13164	6970	6194	1518	329	1189	11.53	4.72	19.20
TONGZI 	Gaoqiao	17376	8878	8498	2005	388	1617	11.54	4.37	19.03
TONGZI 	Shuibatang	14755	7514	7241	1248	249	999	8.46	3.31	13.80
TONGZI 	Guancang	22295	11416	10879	1868	444	1424	8.38	3.89	13.09
TONGZI 	Huaqiu	30676	15757	14919	4188	840	3348	13.65	5.33	22.44
TONGZI 	Yangdeng	13129	6792	6337	769	166	603	5.86	2.44	9.52
TONGZI 	Jiuba	19204	10078	9126	2837	619	2218	14.77	6.14	24.30
TONGZI 	Dahe	7174	3973	3201	1363	308	1055	19	7.75	32.96
TONGZI 	Yelang	14051	7423	6628	1678	283	1395	11.94	3.81	21.05
TONGZI 	Mugua	15926	8365	7561	1762	429	1333	11.06	5.13	17.63
TONGZI 	Podu	14328	7589	6739	1026	229	797	7.16	3.02	11.83
TONGZI 	Liaoyuan	12861	6646	6215	1207	246	961	9.38	3.70	15.46
TONGZI 	Shixi	22296	11305	10991	2428	425	2003	10.89	3.76	18.22
TONGZI 	Maoshi	9439	5157	4282	1243	311	932	13.17	6.03	21.77
TONGZI 	Fengshui	13949	7150	6799	3603	527	3076	25.83	7.37	45.24
TONGZI 	Rongguang	11814	6024	5790	2625	440	2185	22.22	7.30	37.74
TONGZI 	Xiaoshui	8052	4381	3671	958	225	733	11.90	5.14	19.97
TONGZI 	Tianping	15111	7907	7204	1887	391	1496	12.49	4.94	20.77
TONGZI 	Huanglian	3945	2162	1783	1083	272	811	27.45	12.58	45.49
TONGZI 	Bajiao	7684	3969	3715	906	166	740	11.79	4.18	19.92
TONGZI 	Mazongmiaozu	4544	2580	1964	1125	281	844	24.76	10.89	42.97
