V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14
XINGNING 	Total	130715	67670	63045	26132	13602	12530	104583	54068	50515	80.01	79.90	80.13
XINGNING 	Minsheng	51026	26178	24848	7861	4061	3800	43165	22117	21048	84.59	84.49	84.71
XINGNING 	Chaoyang	79689	41492	38197	18271	9541	8730	61418	31951	29467	77.07	77.01	77.14
NANNING XINCHENG 	Total	421225	216079	205146	102587	55273	47314	318638	160806	157832	75.65	74.42	76.94
NANNING XINCHENG 	Xinzhu	135129	66065	69064	19451	9665	9786	115678	56400	59278	85.61	85.37	85.83
NANNING XINCHENG 	Jianzheng	135951	70353	65598	38140	20000	18140	97811	50353	47458	71.95	71.57	72.35
NANNING XINCHENG 	Zhongshan	122488	63545	58943	27485	14974	12511	95003	48571	46432	77.56	76.44	78.77
NANNING XINCHENG 	Nanhu	27657	16116	11541	17511	10634	6877	10146	5482	4664	36.69	34.02	40.41
NANNING CHENGBEI 	Total	389656	203970	185686	54289	27724	26565	335367	176246	159121	86.07	86.41	85.69
NANNING CHENGBEI 	Beihu	153627	78418	75209	19829	9499	10330	133798	68919	64879	87.09	87.89	86.26
NANNING CHENGBEI 	Hengyang	78286	40045	38241	11323	5840	5483	66963	34205	32758	85.54	85.42	85.66
NANNING CHENGBEI 	Xixiangtang	157743	85507	72236	23137	12385	10752	134606	73122	61484	85.33	85.52	85.12
NANNING JIANGNAN 	Total	191259	100571	90688	55287	29767	25520	135972	70804	65168	71.09	70.40	71.86
NANNING JIANGNAN 	Fujianyuan	83790	42996	40794	17968	9033	8935	65822	33963	31859	78.56	78.99	78.10
NANNING JIANGNAN 	Jiangnan	107469	57575	49894	37319	20734	16585	70150	36841	33309	65.27	63.99	66.76
NANNING YONGXIN 	Total	137834	69317	68517	28313	14780	13533	109521	54537	54984	79.46	78.68	80.25
NANNING YONGXIN 	Huaqiang	25049	12383	12666	3592	1835	1757	21457	10548	10909	85.66	85.18	86.13
NANNING YONGXIN 	Xinyang	112785	56934	55851	24721	12945	11776	88064	43989	44075	78.08	77.26	78.92
NANNING SHIJIAO 	Total	482698	260653	222045	402145	214565	187580	80553	46088	34465	16.69	17.68	15.52
NANNING SHIJIAO 	Nalong	30861	16459	14402	25213	13224	11989	5648	3235	2413	18.30	19.65	16.75
NANNING SHIJIAO 	Jinling	28295	15110	13185	26295	13849	12446	2000	1261	739	7.07	8.35	5.60
NANNING SHIJIAO 	Tanluo	55330	29220	26110	48536	25466	23070	6794	3754	3040	12.28	12.85	11.64
NANNING SHIJIAO 	Jiangxi	51137	27327	23810	48593	25719	22874	2544	1608	936	4.97	5.88	3.93
NANNING SHIJIAO 	Xinxu	22880	12394	10486	20872	11057	9815	2008	1337	671	8.78	10.79	6.40
NANNING SHIJIAO 	Shajing	26801	14757	12044	20671	11222	9449	6130	3535	2595	22.87	23.95	21.55
NANNING SHIJIAO 	Santang	29643	16090	13553	19804	10899	8905	9839	5191	4648	33.19	32.26	34.29
NANNING SHIJIAO 	Nahong	26435	14674	11761	15613	8582	7031	10822	6092	4730	40.94	41.52	40.22
NANNING SHIJIAO 	Anji	56749	31464	25285	44522	24624	19898	12227	6840	5387	21.55	21.74	21.31
NANNING SHIJIAO 	Shibu	18924	10233	8691	16031	8603	7428	2893	1630	1263	15.29	15.93	14.53
NANNING SHIJIAO 	Shangyao	72015	39244	32771	55532	29665	25867	16483	9579	6904	22.89	24.41	21.07
NANNING SHIJIAO 	Shuangding	26034	13684	12350	25256	13145	12111	778	539	239	2.99	3.94	1.94
NANNING SHIJIAO 	Fushu	15977	8510	7467	15528	8189	7339	449	321	128	2.81	3.77	1.71
NANNING SHIJIAO 	Jintou	8944	4844	4100	8189	4401	3788	755	443	312	8.44	9.15	7.61
NANNING SHIJIAO 	Tingzi	12673	6643	6030	11490	5920	5570	1183	723	460	9.33	10.88	7.63
YONGNING 	Total	851234	463971	387263	751034	405332	345702	100200	58639	41561	11.77	12.64	10.73
YONGNING 	Pumiao	112192	58794	53398	79212	41294	37918	32980	17500	15480	29.40	29.76	28.99
YONGNING 	Liangqing	44537	23809	20728	40811	21526	19285	3726	2283	1443	8.37	9.59	6.96
YONGNING 	Nama	23158	12660	10498	21433	11616	9817	1725	1044	681	7.45	8.25	6.49
YONGNING 	Nalou	52487	27798	24689	50911	26756	24155	1576	1042	534	3	3.75	2.16
