V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11
WUCHANG 	Shidong	6243	3124	3119	318	31	287	5.09	0.99	9.20
QINGSHAN 	Total	382883	199077	183806	11232	1757	9475	2.93	0.88	5.15
QINGSHAN 	Hongweilu	68628	36088	32540	2193	336	1857	3.20	0.93	5.71
QINGSHAN 	Ganghuacun	70735	37006	33729	1233	174	1059	1.74	0.47	3.14
QINGSHAN 	Yejin	56208	28255	27953	1537	221	1316	2.73	0.78	4.71
QINGSHAN 	Xingouqiao	52269	26417	25852	1547	249	1298	2.96	0.94	5.02
QINGSHAN 	Honggangcheng	32145	16266	15879	1217	163	1054	3.79	1	6.64
QINGSHAN 	Gongrencun	23456	13134	10322	571	126	445	2.43	0.96	4.31
QINGSHAN 	Qingshanzhen	22095	11597	10498	878	139	739	3.97	1.20	7.04
QINGSHAN 	Changqian	15029	8246	6783	856	160	696	5.70	1.94	10.26
QINGSHAN 	Wudong	15854	8347	7507	392	55	337	2.47	0.66	4.49
QINGSHAN 	Baiyushan	26464	13721	12743	808	134	674	3.05	0.98	5.29
HONGSHAN 	Total	755164	416956	338208	33594	7535	26059	4.45	1.81	7.71
HONGSHAN 	Luonan	180603	98524	82079	3021	587	2434	1.67	0.60	2.97
HONGSHAN 	Guanshan	179625	103899	75726	2230	360	1870	1.24	0.35	2.47
HONGSHAN 	Shizishan	54023	32423	21600	1518	364	1154	2.81	1.12	5.34
HONGSHAN 	Zhangjiawan	11658	6214	5444	646	144	502	5.54	2.32	9.22
HONGSHAN 	Hongqi	430	225	205	42	12	30	9.77	5.33	14.63
HONGSHAN 	Gehua	4496	2302	2194	172	23	149	3.83	1	6.79
HONGSHAN 	Huashan	21131	10807	10324	2483	594	1889	11.75	5.5	18.30
HONGSHAN 	Zuoling	22036	11004	11032	2650	600	2050	12.03	5.45	18.58
HONGSHAN 	Hongshan	72492	40017	32475	4488	1172	3316	6.19	2.93	10.21
HONGSHAN 	Qingling	28180	14471	13709	2736	600	2136	9.71	4.15	15.58
HONGSHAN 	Jiufeng	15016	7812	7204	1994	467	1527	13.28	5.98	21.20
HONGSHAN 	Heping	90789	50149	40640	5270	1318	3952	5.80	2.63	9.72
HONGSHAN 	Jianshe	41706	21486	20220	3966	814	3152	9.51	3.79	15.59
HONGSHAN 	Tianxing	2294	1135	1159	180	43	137	7.85	3.79	11.82
HONGSHAN 	Donghukaifaqu	20044	11052	8992	1102	259	843	5.5	2.34	9.38
HONGSHAN 	Wugangbeihunongchang	10641	5436	5205	1096	178	918	10.30	3.27	17.64
DONGXIHU 	Total	241067	125808	115259	22397	5432	16965	9.29	4.32	14.72
DONGXIHU 	Wujiashan	63508	33091	30417	2478	450	2028	3.90	1.36	6.67
DONGXIHU 	Xingou	12892	6406	6486	1566	321	1245	12.15	5.01	19.20
DONGXIHU 	Baiquanbanshichu	10522	5421	5101	1513	363	1150	14.38	6.70	22.54
DONGXIHU 	Sandianbanshichu	11233	5756	5477	947	229	718	8.43	3.98	13.11
DONGXIHU 	Lijiadunbanshichu	21685	11634	10051	1564	335	1229	7.21	2.88	12.23
DONGXIHU 	Cihuidunbanshichu	18087	9841	8246	2140	475	1665	11.83	4.83	20.19
DONGXIHU 	Zoumalingbanshichu	10651	5533	5118	1835	575	1260	17.23	10.39	24.62
DONGXIHU 	Changqinghuayuankaifaqu	18758	10313	8445	215	34	181	1.15	0.33	2.14
DONGXIHU 	Jinghebanshichu	10669	5586	5083	833	225	608	7.81	4.03	11.96
DONGXIHU 	Changqingbanshichu	19625	9975	9650	1718	437	1281	8.75	4.38	13.27
DONGXIHU 	Hebaohubanshichu	7235	3780	3455	1214	347	867	16.78	9.18	25.09
DONGXIHU 	Xingoubanshichu	9584	4923	4661	1489	321	1168	15.54	6.52	25.06
DONGXIHU 	Xinandubanshichu	12483	6312	6171	2420	662	1758	19.39	10.49	28.49
DONGXIHU 	Dongshanbanshichu	14135	7237	6898	2465	658	1807	17.44	9.09	26.20
HANNAN 	Total	77257	39125	38132	7877	1632	6245	10.20	4.17	16.38
HANNAN 	Shamao	41883	21021	20862	3157	577	2580	7.54	2.74	12.37
HANNAN 	Dengjiakou	5316	2720	2596	677	139	538	12.74	5.11	20.72
HANNAN 	Daju	4484	2295	2189	837	218	619	18.67	9.5	28.28
HANNAN 	Shuihong	5480	2823	2657	867	187	680	15.82	6.62	25.59
HANNAN 	Dongchengyuannongchang	5701	2912	2789	792	209	583	13.89	7.18	20.90
HANNAN 	Wujinnongchang	3883	2006	1877	319	59	260	8.22	2.94	13.85
HANNAN 	Hannannongchang	6344	3225	3119	775	149	626	12.22	4.62	20.07
HANNAN 	Yinlianhunongchang	4166	2123	2043	453	94	359	10.87	4.43	17.57
CAIDIAN 	Total	401696	205688	196008	29752	5381	24371	7.41	2.62	12.43
CAIDIAN 	Caidian	80585	43144	37441	4490	849	3641	5.57	1.97	9.72
CAIDIAN 	Xinnong	29109	14393	14716	2584	424	2160	8.88	2.95	14.68
CAIDIAN 	!p\q	27041	13521	13520	2233	343	1890	8.26	2.54	13.98
CAIDIAN 	Yongan	23046	11352	11694	1836	297	1539	7.97	2.62	13.16
CAIDIAN 	Zhuru	34640	17833	16807	1326	211	1115	3.83	1.18	6.63
CAIDIAN 	Daji	21610	10591	11019	1597	263	1334	7.39	2.48	12.11
CAIDIAN 	Zhangwan	15655	7774	7881	886	188	698	5.66	2.42	8.86
CAIDIAN 	Dunyang	35741	18313	17428	2750	549	2201	7.69	3	12.63
CAIDIAN 	Dunkou	10235	5171	5064	1073	256	817	10.48	4.95	16.13
CAIDIAN 	Bailin	12364	6288	6076	911	153	758	7.37	2.43	12.48
CAIDIAN 	Suohe	19463	9607	9856	1640	228	1412	8.43	2.37	14.33
CAIDIAN 	Yuxian	13809	6784	7025	1028	206	822	7.44	3.04	11.70
CAIDIAN 	Huangling	11168	5632	5536	1093	180	913	9.79	3.20	16.49
CAIDIAN 	Changfu	15249	7459	7790	1306	209	1097	8.56	2.80	14.08
CAIDIAN 	Junshan	9613	5153	4460	613	156	457	6.38	3.03	10.25
CAIDIAN 	Chenggong	9287	4734	4553	1420	300	1120	15.29	6.34	24.60
CAIDIAN 	Xiaosi	9981	5109	4872	1457	264	1193	14.60	5.17	24.49
CAIDIAN 	Hongbei	3754	2030	1724	393	92	301	10.47	4.53	17.46
CAIDIAN 	Qukou	2509	1298	1211	477	102	375	19.01	7.86	30.97
CAIDIAN 	Shenlong	8190	5152	3038	33	6	27	0.40	0.12	0.89
CAIDIAN 	Zhichang	6300	3158	3142	389	59	330	6.17	1.87	10.5
CAIDIAN 	Tonghunongchang	2347	1192	1155	217	46	171	9.25	3.86	14.81
JIANGXIA 	Total	475322	244646	230676	32013	6364	25649	6.74	2.60	11.12
JIANGXIA 	Zhifang	103328	52641	50687	2716	425	2291	2.63	0.81	4.52
JIANGXIA 	Jinkou	21862	10916	10946	2469	496	1973	11.29	4.54	18.02
JIANGXIA 	Wulongquan	18553	9652	8901	1142	183	959	6.16	1.90	10.77
JIANGXIA 	Daqiao	21202	10890	10312	2197	559	1638	10.36	5.13	15.88
JIANGXIA 	Zhengdian	20415	10799	9616	814	220	594	3.99	2.04	6.18
JIANGXIA 	Liufang	51748	28213	23535	1760	355	1405	3.40	1.26	5.97
JIANGXIA 	Fasi	19194	9751	9443	865	195	670	4.51	2	7.10
JIANGXIA 	Anshan	15469	7829	7640	1189	168	1021	7.69	2.15	13.36
JIANGXIA 	Hezhan	7899	3963	3936	440	70	370	5.57	1.77	9.40
JIANGXIA 	Husi	16694	8446	8248	2019	341	1678	12.09	4.04	20.34
JIANGXIA 	Wulijie	18224	9481	8743	2346	472	1874	12.87	4.98	21.43
JIANGXIA 	Baoxie	24041	11976	12065	3252	764	2488	13.53	6.38	20.62
JIANGXIA 	Ninggang	10403	5406	4997	1217	258	959	11.70	4.77	19.19
JIANGXIA 	Duanlingmiao	9058	4655	4403	602	101	501	6.65	2.17	11.38
JIANGXIA 	Jinshui	14700	7685	7015	1847	379	1468	12.56	4.93	20.93
JIANGXIA 	Henao	6181	3295	2886	477	72	405	7.72	2.19	14.03
JIANGXIA 	Shanpo	12658	6470	6188	581	81	500	4.59	1.25	8.08
JIANGXIA 	Baofu	6372	3306	3066	796	136	660	12.49	4.11	21.53
JIANGXIA 	Shuan	13020	6532	6488	844	142	702	6.48	2.17	10.82
JIANGXIA 	Dawuchen	10697	5561	5136	795	170	625	7.43	3.06	12.17
JIANGXIA 	Longquan	11314	5767	5547	488	75	413	4.31	1.30	7.45
JIANGXIA 	Tuditang	17409	8822	8587	929	134	795	5.34	1.52	9.26
JIANGXIA 	Fanhu	22588	11466	11122	1968	495	1473	8.71	4.32	13.24
JIANGXIA 	Jinshuinongchang	2293	1124	1169	260	73	187	11.34	6.49	16
HUANGPI 	Total	799971	407192	392779	71788	16574	55214	8.97	4.07	14.06
HUANGPI 	Qianchuan	55455	27514	27941	2500	434	2066	4.51	1.58	7.39
HUANGPI 	Huancheng	44084	22564	21520	3391	850	2541	7.69	3.77	11.81
HUANGPI 	Lutai	29372	15110	14262	2709	626	2083	9.22	4.14	14.61
HUANGPI 	Qijiawan	41462	21250	20212	4904	1252	3652	11.83	5.89	18.07
HUANGPI 	Hengdian	55924	28480	27444	4350	978	3372	7.78	3.43	12.29
HUANGPI 	Luohan	34642	17411	17231	2154	531	1623	6.22	3.05	9.42
HUANGPI 	Shekou	56236	29020	27216	3669	935	2734	6.52	3.22	10.05
HUANGPI 	Gantang	30972	15895	15077	2710	536	2174	8.75	3.37	14.42
HUANGPI 	Tianhe	22831	11241	11590	2005	514	1491	8.78	4.57	12.86
HUANGPI 	Yaoji	42552	22039	20513	6217	1494	4723	14.61	6.78	23.02
HUANGPI 	Caizha	25658	12629	13029	3120	700	2420	12.16	5.54	18.57
HUANGPI 	Wangjiahe	30864	15827	15037	2416	585	1831	7.83	3.70	12.18
HUANGPI 	Liuzhi	38284	19215	19069	3467	742	2725	9.06	3.86	14.29
HUANGPI 	Liji	34867	17551	17316	3355	833	2522	9.62	4.75	14.56
HUANGPI 	Changling	21519	10932	10587	2932	586	2346	13.63	5.36	22.16
HUANGPI 	Tumiao	33812	17304	16508	2773	591	2182	8.20	3.42	13.22
HUANGPI 	Changyan	15681	7334	8347	1560	329	1231	9.95	4.49	14.75
HUANGPI 	Paotong	31422	16397	15025	3321	839	2482	10.57	5.12	16.52
HUANGPI 	Yanzi	23933	12406	11527	1924	483	1441	8.04	3.89	12.5
HUANGPI 	Sanli	16443	8380	8063	1326	311	1015	8.06	3.71	12.59
HUANGPI 	Caidian	38872	20329	18543	5081	1087	3994	13.07	5.35	21.54
HUANGPI 	Shimen	10776	5692	5084	1357	369	988	12.59	6.48	19.43
HUANGPI 	Taer	29165	15233	13932	2251	483	1768	7.72	3.17	12.69
HUANGPI 	Wuhunongchang	29661	14529	15132	1918	411	1507	6.47	2.83	9.96
HUANGPI 	Mulanshanfengjingguanlichu	1938	1060	878	239	53	186	12.33	5	21.18
HUANGPI 	Datanyuanzhongchang	3546	1850	1696	139	22	117	3.92	1.19	6.90
XINZHOU 	Total	658882	333612	325270	86708	19209	67499	13.16	5.76	20.75
XINZHOU 	Zhucheng	73744	36651	37093	6918	1246	5672	9.38	3.40	15.29
XINZHOU 	Yangluo	80806	40410	40396	6868	1415	5453	8.5	3.5	13.5
XINZHOU 	Cangbu	17746	8797	8949	1614	322	1292	9.10	3.66	14.44
XINZHOU 	Wangji	33698	17004	16694	2092	457	1635	6.21	2.69	9.79
XINZHOU 	Liji	24846	12557	12289	3517	679	2838	14.16	5.41	23.09
XINZHOU 	Sandian	36987	18619	18368	5722	1168	4554	15.47	6.27	24.79
XINZHOU 	Pantang	24477	12451	12026	4476	947	3529	18.29	7.61	29.34
XINZHOU 	Jiujie	31141	16089	15052	3069	808	2261	9.86	5.02	15.02
XINZHOU 	Shuangliu	24814	12488	12326	3726	725	3001	15.02	5.81	24.35
XINZHOU 	Xinchong	42713	21983	20730	6721	1667	5054	15.74	7.58	24.38
XINZHOU 	Xinji	20240	10664	9576	4728	1220	3508	23.36	11.44	36.63
XINZHOU 	Xugu	29360	15234	14126	5579	1387	4192	19	9.10	29.68
XINZHOU 	Fenghuang	20787	10611	10176	3520	843	2677	16.93	7.94	26.31
XINZHOU 	Zhangdian	18348	9312	9036	1486	316	1170	8.10	3.39	12.95
XINZHOU 	Zhoupu	26422	13188	13234	3104	795	2309	11.75	6.03	17.45
XINZHOU 	Kongbu	27017	13460	13557	4084	858	3226	15.12	6.37	23.80
XINZHOU 	Jintai	22180	11123	11057	3085	720	2365	13.91	6.47	21.39
XINZHOU 	Dabu	17155	8791	8364	1916	499	1417	11.17	5.68	16.94
XINZHOU 	Liuji	35106	17734	17372	6369	1287	5082	18.14	7.26	29.25
XINZHOU 	Heping	21110	11012	10098	3522	789	2733	16.68	7.16	27.06
XINZHOU 	Fangyang	18294	9249	9045	2336	417	1919	12.77	4.51	21.22
XINZHOU 	Daoguanhefengjinglvyouguanlichu	3524	1855	1669	673	192	481	19.10	10.35	28.82
XINZHOU 	Zhangduhunongchang	5527	2861	2666	1081	301	780	19.56	10.52	29.26
XINZHOU 	Longwangjunongchang	2840	1469	1371	502	151	351	17.68	10.28	25.60
HUANGSHIGANG 	Total	163986	81393	82593	8598	1470	7128	5.24	1.81	8.63
HUANGSHIGANG 	Shenjiaying	31992	15969	16023	1757	295	1462	5.49	1.85	9.12
HUANGSHIGANG 	Huangshigang	58256	29097	29159	3351	604	2747	5.75	2.08	9.42
HUANGSHIGANG 	Hongqiqiao	34191	16801	17390	1805	300	1505	5.28	1.79	8.65
HUANGSHIGANG 	Shengyanggang	39547	19526	20021	1685	271	1414	4.26	1.39	7.06
SHIHUIYAO 	Total	198353	100107	98246	16248	3013	13235	8.19	3.01	13.47
SHIHUIYAO 	Xiayao	22343	11184	11159	1976	268	1708	8.84	2.40	15.31
SHIHUIYAO 	Shangyao	26455	13318	13137	2393	427	1966	9.05	3.21	14.97
SHIHUIYAO 	Chenjiawan	41177	20604	20573	2471	442	2029	6	2.15	9.86
SHIHUIYAO 	Shiliaoshan	47161	24015	23146	3303	717	2586	7	2.99	11.17
SHIHUIYAO 	Huangsiwan	35789	17969	17820	2806	463	2343	7.84	2.58	13.15
SHIHUIYAO 	Hekou	13356	6771	6585	1588	346	1242	11.89	5.11	18.86
SHIHUIYAO 	Xisaishan	10440	5405	5035	1508	323	1185	14.44	5.98	23.54
SHIHUIYAO 	Huangjingshan	1632	841	791	203	27	176	12.44	3.21	22.25
XIALU 	Total	120623	62401	58222	9023	1447	7576	7.48	2.32	13.01
XIALU 	Xinxialu	34772	18011	16761	2132	360	1772	6.13	2	10.57
XIALU 	Laoxialu	31120	16371	14749	1646	238	1408	5.29	1.45	9.55
XIALU 	Tuanchengshan	32544	16736	15808	2166	391	1775	6.66	2.34	11.23
XIALU 	Dongfangshan	17148	8710	8438	2245	327	1918	13.09	3.75	22.73
XIALU 	Xiaojiapu	5039	2573	2466	834	131	703	16.55	5.09	28.51
TIESHAN 	Total	54161	27621	26540	4543	748	3795	8.39	2.71	14.30
TIESHAN 	Tieshan	29853	14987	14866	2226	354	1872	7.46	2.36	12.59
TIESHAN 	Shenghongqing	13570	7376	6194	1029	203	826	7.58	2.75	13.34
TIESHAN 	Tieshan	10738	5258	5480	1288	191	1097	11.99	3.63	20.02
YANGXIN 	Total	662283	348240	314043	55058	14324	40734	8.31	4.11	12.97
YANGXIN 	Xingguo	83199	43554	39645	4060	826	3234	4.88	1.90	8.16
YANGXIN 	Fuchi	35459	18931	16528	2859	746	2113	8.06	3.94	12.78
YANGXIN 	Huangsangkou	23417	12190	11227	1635	389	1246	6.98	3.19	11.10
YANGXIN 	Weiyuankou	19550	10174	9376	1876	451	1425	9.60	4.43	15.20
YANGXIN 	Taizi	31909	16861	15048	3087	882	2205	9.67	5.23	14.65
YANGXIN 	Dawang	32430	16924	15506	2782	657	2125	8.58	3.88	13.70
YANGXIN 	Taogang	13974	7345	6629	754	178	576	5.40	2.42	8.69
YANGXIN 	Baisha	49600	26146	23454	3021	677	2344	6.09	2.59	9.99
YANGXIN 	Futu	55253	28974	26279	3761	840	2921	6.81	2.90	11.12
YANGXIN 	Sanxi	29093	15359	13734	1946	527	1419	6.69	3.43	10.33
YANGXIN 	Fushui	28299	14841	13458	2859	752	2107	10.10	5.07	15.66
YANGXIN 	Longgang	36341	18923	17418	4186	1143	3043	11.52	6.04	17.47
YANGXIN 	Yanggang	28463	15291	13172	1986	613	1373	6.98	4.01	10.42
YANGXIN 	Paishi	29883	15812	14071	1758	562	1196	5.88	3.55	8.5
YANGXIN 	Mugang	35445	18694	16751	3861	1016	2845	10.89	5.43	16.98
YANGXIN 	Fenglin	30194	15773	14421	2369	686	1683	7.85	4.35	11.67
YANGXIN 	Panqiao	23169	12106	11063	2023	556	1467	8.73	4.59	13.26
YANGXIN 	Guohe	12120	6454	5666	667	156	511	5.5	2.42	9.02
YANGXIN 	Wangying	7626	3971	3655	678	185	493	8.89	4.66	13.49
YANGXIN 	Dongyuan	12213	6403	5810	2535	637	1898	20.76	9.95	32.67
YANGXIN 	Zonghenongchang	6013	3117	2896	1068	347	721	17.76	11.13	24.90
YANGXIN 	Junkennongchang	9935	5042	4893	1749	442	1307	17.60	8.77	26.71
YANGXIN 	Wanghukaifaqu	9898	5206	4692	1081	281	800	10.92	5.40	17.05
YANGXIN 	Jinhaikaifaqu	10324	5874	4450	1354	494	860	13.12	8.41	19.33
YANGXIN 	Banbishannongchang	4366	2177	2189	353	94	259	8.09	4.32	11.83
YANGXIN 	Jingtoushannongchang	3234	1649	1585	650	160	490	20.10	9.70	30.91
YANGXIN 	Yuanzhongchang	876	449	427	100	27	73	11.42	6.01	17.10
DAYE 	Total	632942	324506	308436	80804	15309	65495	12.77	4.72	21.23
DAYE 	Dongyuelu	61178	30644	30534	3335	499	2836	5.45	1.63	9.29
DAYE 	Dongfenglu	19314	9978	9336	1149	154	995	5.95	1.54	10.66
DAYE 	Jinhu	39925	20593	19332	4500	806	3694	11.27	3.91	19.11
DAYE 	Luojiaqiao	39273	19906	19367	5301	715	4586	13.5	3.59	23.68
DAYE 	Tonglushan	29242	15433	13809	2636	464	2172	9.01	3.01	15.73
DAYE 	Jinniu	27167	13457	13710	3586	842	2744	13.20	6.26	20.01
DAYE 	Baoan	44478	22535	21943	5722	999	4723	12.86	4.43	21.52
DAYE 	Lingxiang	26816	14008	12808	3772	867	2905	14.07	6.19	22.68
DAYE 	Jinshandian	35306	18633	16673	3503	631	2872	9.92	3.39	17.23
DAYE 	Tongshankou	5525	2919	2606	406	68	338	7.35	2.33	12.97
DAYE 	Longjiaoshan	3294	1715	1579	468	105	363	14.21	6.12	22.99
DAYE 	Haidiqiao	41657	21783	19874	6925	1254	5671	16.62	5.76	28.53
DAYE 	Yinzu	27225	13882	13343	3136	659	2477	11.52	4.75	18.56
DAYE 	Wangren	20748	10550	10198	2253	407	1846	10.86	3.86	18.10
DAYE 	Liurenba	22216	11290	10926	3220	648	2572	14.49	5.74	23.54
DAYE 	Chengui	38393	19815	18578	4988	790	4198	12.99	3.99	22.60
DAYE 	Dajipu	37691	19281	18410	5378	1137	4241	14.27	5.90	23.04
DAYE 	Gaohe	16352	8234	8118	2988	682	2306	18.27	8.28	28.41
DAYE 	Maopu	9597	5022	4575	1547	358	1189	16.12	7.13	25.99
DAYE 	Mingshan	25763	13180	12583	4305	980	3325	16.71	7.44	26.42
DAYE 	Huangjinhu	7079	3604	3475	1281	223	1058	18.10	6.19	30.45
DAYE 	Shuguang	22759	11503	11256	4980	1045	3935	21.88	9.08	34.96
DAYE 	Sike	29413	15219	14194	5044	896	4148	17.15	5.89	29.22
DAYE 	Dongfengnongchang	2531	1322	1209	381	80	301	15.05	6.05	24.90
MAOJIAN 	Total	223145	116714	106431	10182	3091	7091	4.56	2.65	6.66
MAOJIAN 	Wudang	44254	23440	20814	2287	663	1624	5.17	2.83	7.80
MAOJIAN 	Eryan	64164	33566	30598	1998	478	1520	3.11	1.42	4.97
MAOJIAN 	Wuyan	70309	36018	34291	1699	352	1347	2.42	0.98	3.93
MAOJIAN 	Bailang	31145	16392	14753	1612	455	1157	5.18	2.78	7.84
MAOJIAN 	Dachuan	3656	1954	1702	518	231	287	14.17	11.82	16.86
MAOJIAN 	Xiaochuan	1023	557	466	267	127	140	26.10	22.80	30.04
MAOJIAN 	Daping	2056	1123	933	347	160	187	16.88	14.25	20.04
MAOJIAN 	Maota	2675	1429	1246	753	349	404	28.15	24.42	32.42
MAOJIAN 	Yuanyang	3863	2235	1628	701	276	425	18.15	12.35	26.11
ZHANGWAN 	Total	264566	138939	125627	18108	5236	12872	6.84	3.77	10.25
ZHANGWAN 	Huaguo	36277	18929	17348	2060	517	1543	5.68	2.73	8.89
ZHANGWAN 	Hongwei	46376	25260	21116	2037	510	1527	4.39	2.02	7.23
ZHANGWAN 	Checheng	85378	44812	40566	2781	653	2128	3.26	1.46	5.25
ZHANGWAN 	Hanjiang	50669	26620	24049	2639	665	1974	5.21	2.5	8.21
ZHANGWAN 	Huanglong	11887	6114	5773	1996	662	1334	16.79	10.83	23.11
ZHANGWAN 	Bailin	7784	3806	3978	1074	357	717	13.80	9.38	18.02
ZHANGWAN 	Shujia	3394	1687	1707	752	251	501	22.16	14.88	29.35
ZHANGWAN 	Fangtan	5533	2832	2701	1348	442	906	24.36	15.61	33.54
ZHANGWAN 	Dalu	4485	2315	2170	871	291	580	19.42	12.57	26.73
ZHANGWAN 	Xigou	4134	2210	1924	1195	442	753	28.91	20	39.14
ZHANGWAN 	Maoping	4435	2195	2240	817	255	562	18.42	11.62	25.09
