V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11
LIUCHENG 	Liutang	23045	12146	10899	1222	217	1005	5.30	1.79	9.22
LIUCHENG 	Chongmai	11838	6169	5669	774	146	628	6.54	2.37	11.08
LIUCHENG 	Xian	9493	5153	4340	936	230	706	9.86	4.46	16.27
LIUCHENG 	Shechong	11225	5969	5256	382	80	302	3.40	1.34	5.75
LIUCHENG 	Guzhaimulaozu	21344	11314	10030	1161	232	929	5.44	2.05	9.26
LIUCHENG 	Luoya	13520	7185	6335	628	121	507	4.64	1.68	8
LIUCHENG 	Zhailong	10901	5632	5269	730	147	583	6.70	2.61	11.06
LIUCHENG 	Mashan	17245	9147	8098	1233	218	1015	7.15	2.38	12.53
XIUFENG 	Total	108278	54465	53813	2321	303	2018	2.14	0.56	3.75
XIUFENG 	Xiufeng	27324	13233	14091	574	68	506	2.10	0.51	3.59
XIUFENG 	Lijun	41308	19797	21511	856	103	753	2.07	0.52	3.5
XIUFENG 	Jiashan	39646	21435	18211	891	132	759	2.25	0.62	4.17
DIECAI 	Total	114033	58366	55667	3940	562	3378	3.46	0.96	6.07
DIECAI 	Diecai	51218	26337	24881	1256	205	1051	2.45	0.78	4.22
DIECAI 	Beimen	40783	20817	19966	1474	200	1274	3.61	0.96	6.38
DIECAI 	Dahe	22032	11212	10820	1210	157	1053	5.49	1.40	9.73
XIANGSHAN 	Total	212538	104578	107960	5677	914	4763	2.67	0.87	4.41
XIANGSHAN 	Nanmen	80501	40217	40284	1563	200	1363	1.94	0.5	3.38
XIANGSHAN 	Xiangshan	33008	15049	17959	673	81	592	2.04	0.54	3.30
XIANGSHAN 	Pingshan	85775	42467	43308	2222	357	1865	2.59	0.84	4.31
XIANGSHAN 	Ertang	13254	6845	6409	1219	276	943	9.20	4.03	14.71
QIXING 	Total	200335	108688	91647	5515	1012	4503	2.75	0.93	4.91
QIXING 	Qixing	84047	45009	39038	1505	279	1226	1.79	0.62	3.14
QIXING 	Dongjiang	56722	32009	24713	1063	180	883	1.87	0.56	3.57
QIXING 	Chuanshan	31560	16387	15173	1860	333	1527	5.89	2.03	10.06
QIXING 	Chaoyang	28006	15283	12723	1087	220	867	3.88	1.44	6.81
YANSHAN 	Total	53119	27176	25943	6240	1219	5021	11.75	4.49	19.35
YANSHAN 	Yanshan	19012	9514	9498	1786	304	1482	9.39	3.20	15.60
YANSHAN 	Zhemu	20670	10572	10098	2861	633	2228	13.84	5.99	22.06
YANSHAN 	Dabu	9679	5103	4576	1041	195	846	10.76	3.82	18.49
YANSHAN 	Caopinghuizu	3758	1987	1771	552	87	465	14.69	4.38	26.26
YANGSHUO 	Total	206603	108832	97771	14728	2940	11788	7.13	2.70	12.06
YANGSHUO 	Yangshuo	33007	16278	16729	1754	299	1455	5.31	1.84	8.70
YANGSHUO 	Baisha	32103	16883	15220	2895	403	2492	9.02	2.39	16.37
YANGSHUO 	Fuli	32250	17125	15125	1729	362	1367	5.36	2.11	9.04
YANGSHUO 	Xingping	28503	15695	12808	3006	755	2251	10.55	4.81	17.57
YANGSHUO 	Putao	21336	11323	10013	710	103	607	3.33	0.91	6.06
YANGSHUO 	Gaotian	23123	12218	10905	1786	386	1400	7.72	3.16	12.84
YANGSHUO 	Jinbao	20714	11069	9645	1572	409	1163	7.59	3.70	12.06
YANGSHUO 	Puyi	8186	4295	3891	659	115	544	8.05	2.68	13.98
YANGSHUO 	Yangdi	7381	3946	3435	617	108	509	8.36	2.74	14.82
LINGUI 	Total	325717	169240	156477	17248	2887	14361	5.30	1.71	9.18
LINGUI 	Lingui	29461	15015	14446	1162	190	972	3.94	1.27	6.73
LINGUI 	Liutang	32486	16780	15706	1604	212	1392	4.94	1.26	8.86
LINGUI 	Huixian	38753	19764	18989	2909	612	2297	7.51	3.10	12.10
LINGUI 	Liangjiang	34018	17548	16470	1156	189	967	3.40	1.08	5.87
LINGUI 	Wutong	29233	15011	14222	1627	193	1434	5.57	1.29	10.08
LINGUI 	Miaoling	30287	15553	14734	936	123	813	3.09	0.79	5.52
LINGUI 	Nanbianshan	20377	10889	9488	628	107	521	3.08	0.98	5.49
LINGUI 	Sitang	30105	15635	14470	2510	505	2005	8.34	3.23	13.86
LINGUI 	Chadong	15585	8345	7240	674	114	560	4.32	1.37	7.73
LINGUI 	Dutou	17972	9390	8582	1111	200	911	6.18	2.13	10.62
LINGUI 	Baoning	12628	6701	5927	779	127	652	6.17	1.90	11
LINGUI 	Zhongyong	13585	7078	6507	807	81	726	5.94	1.14	11.16
LINGUI 	Wantianyaozu	17260	9371	7889	952	153	799	5.52	1.63	10.13
LINGUI 	Huangshayaozu	3967	2160	1807	393	81	312	9.91	3.75	17.27
LINGCHUAN 	Total	252798	132402	120396	15164	2812	12352	6	2.12	10.26
LINGCHUAN 	Lingchuan	58614	29917	28697	2690	414	2276	4.59	1.38	7.93
LINGCHUAN 	Daxu	35427	18524	16903	2875	594	2281	8.12	3.21	13.49
LINGCHUAN 	Dingjiang	19772	10238	9534	1366	196	1170	6.91	1.91	12.27
LINGCHUAN 	Sanjie	14554	7631	6923	1016	189	827	6.98	2.48	11.95
LINGCHUAN 	Tanxia	26931	13964	12967	1827	226	1601	6.78	1.62	12.35
LINGCHUAN 	Jiuwu	18894	9957	8937	1126	248	878	5.96	2.49	9.82
LINGCHUAN 	Chaotian	18037	9899	8138	1382	379	1003	7.66	3.83	12.32
LINGCHUAN 	Dajingyaozu	9143	5051	4092	442	110	332	4.83	2.18	8.11
LINGCHUAN 	Haiyang	17746	9314	8432	745	141	604	4.20	1.51	7.16
LINGCHUAN 	Lingtian	17902	9525	8377	503	104	399	2.81	1.09	4.76
LINGCHUAN 	Qingshitan	3228	1749	1479	202	36	166	6.26	2.06	11.22
LINGCHUAN 	Gongping	7985	4191	3794	669	101	568	8.38	2.41	14.97
LINGCHUAN 	Lantianyaozu	4565	2442	2123	321	74	247	7.03	3.03	11.63
QUANZHOU 	Total	508853	272329	236524	30244	9229	21015	5.94	3.39	8.88
QUANZHOU 	Quanzhou	73504	37474	36030	1610	323	1287	2.19	0.86	3.57
QUANZHOU 	Huangshahe	16752	8885	7867	1706	447	1259	10.18	5.03	16
QUANZHOU 	Miaotou	17207	9088	8119	1221	377	844	7.10	4.15	10.40
QUANZHOU 	Wenqiao	32244	17223	15021	2044	623	1421	6.34	3.62	9.46
QUANZHOU 	Daxihe	22964	12506	10458	819	241	578	3.57	1.93	5.53
QUANZHOU 	Longshui	33477	17894	15583	1864	648	1216	5.57	3.62	7.80
QUANZHOU 	Caiwan	34504	18329	16175	1279	411	868	3.71	2.24	5.37
QUANZHOU 	Shaoshui	33406	17638	15768	3002	1081	1921	8.99	6.13	12.18
QUANZHOU 	Shitang	29456	16102	13354	1525	446	1079	5.18	2.77	8.08
QUANZHOU 	Yongsui	25428	13581	11847	1089	265	824	4.28	1.95	6.96
QUANZHOU 	Jiantang	19397	10542	8855	629	182	447	3.24	1.73	5.05
QUANZHOU 	Xianshui	24322	13002	11320	1516	542	974	6.23	4.17	8.60
QUANZHOU 	Fenghuang	34837	19191	15646	1922	630	1292	5.52	3.28	8.26
QUANZHOU 	Jiaojiangyaozu	11485	6350	5135	835	240	595	7.27	3.78	11.59
QUANZHOU 	Anhe	26048	14536	11512	2735	974	1761	10.5	6.70	15.30
QUANZHOU 	Chaonan	17645	9858	7787	2224	650	1574	12.60	6.59	20.21
QUANZHOU 	Lianghe	22703	12217	10486	1908	561	1347	8.40	4.59	12.85
QUANZHOU 	Baibao	11871	6471	5400	1369	389	980	11.53	6.01	18.15
QUANZHOU 	Dongshanyaozu	21603	11442	10161	947	199	748	4.38	1.74	7.36
XINGAN 	Total	286636	150395	136241	17067	5022	12045	5.95	3.34	8.84
XINGAN 	Xingan	68625	35152	33473	3116	802	2314	4.54	2.28	6.91
XINGAN 	Xiangli	36488	19295	17193	3429	1114	2315	9.40	5.77	13.46
XINGAN 	Jieshou	28545	15014	13531	1981	672	1309	6.94	4.48	9.67
XINGAN 	Gaoshang	38134	20074	18060	1901	461	1440	4.99	2.30	7.97
XINGAN 	Yanguan	15478	8147	7331	959	267	692	6.20	3.28	9.44
XINGAN 	Rongjiang	36350	19046	17304	768	230	538	2.11	1.21	3.11
XINGAN 	Mochuan	17054	9148	7906	1341	414	927	7.86	4.53	11.73
XINGAN 	Baishi	9580	5133	4447	904	268	636	9.44	5.22	14.30
XINGAN 	Cuijia	16956	9086	7870	1646	525	1121	9.71	5.78	14.24
XINGAN 	Huajiangyaozu	12858	6738	6120	592	157	435	4.60	2.33	7.11
XINGAN 	Jinshi	6568	3562	3006	430	112	318	6.55	3.14	10.58
YONGFU 	Total	184670	99251	85419	13407	2779	10628	7.26	2.80	12.44
YONGFU 	Yongfu	14325	7094	7231	753	141	612	5.26	1.99	8.46
YONGFU 	Luojin	26340	14140	12200	2225	449	1776	8.45	3.18	14.56
YONGFU 	Baishou	22563	12307	10256	1595	306	1289	7.07	2.49	12.57
YONGFU 	Suqiao	17439	9525	7914	1396	320	1076	8.01	3.36	13.60
YONGFU 	Taocheng	22638	12048	10590	1836	422	1414	8.11	3.5	13.35
YONGFU 	Baoli	17616	9493	8123	1148	206	942	6.52	2.17	11.60
YONGFU 	Guangfu	14760	7979	6781	810	171	639	5.49	2.14	9.42
YONGFU 	Sanhuang	16513	8971	7542	1187	307	880	7.19	3.42	11.67
YONGFU 	Yongan	17231	9387	7844	1361	241	1120	7.90	2.57	14.28
YONGFU 	Longjiang	15245	8307	6938	1096	216	880	7.19	2.60	12.68
GUANYANG 	Total	179465	95287	84178	21303	6953	14350	11.87	7.30	17.05
GUANYANG 	Guanyang	44549	23277	21272	3373	1044	2329	7.57	4.49	10.95
GUANYANG 	Huangguan	29905	15891	14014	4614	1504	3110	15.43	9.46	22.19
GUANYANG 	Wenshi	23305	12390	10915	2692	908	1784	11.55	7.33	16.34
GUANYANG 	Dongjingyaozu	6185	3370	2815	952	272	680	15.39	8.07	24.16
GUANYANG 	Guanyinge	5901	3153	2748	1068	308	760	18.10	9.77	27.66
GUANYANG 	Xishanyaozu	8236	4366	3870	953	274	679	11.57	6.28	17.55
GUANYANG 	Xinjie	26981	14431	12550	3616	1246	2370	13.40	8.63	18.88
GUANYANG 	Xinxu	14910	8132	6778	1795	624	1171	12.04	7.67	17.28
GUANYANG 	Shuiche	19493	10277	9216	2240	773	1467	11.49	7.52	15.92
LONGSHENGGEZUZIZHIXIAN 	Total	129902	69851	60051	6570	1738	4832	5.06	2.49	8.05
LONGSHENGGEZUZIZHIXIAN 	Longsheng	26343	13806	12537	962	253	709	3.65	1.83	5.66
LONGSHENGGEZUZIZHIXIAN 	Piaoli	11725	6254	5471	709	173	536	6.05	2.77	9.80
LONGSHENGGEZUZIZHIXIAN 	Sanmen	12416	6797	5619	430	107	323	3.46	1.57	5.75
LONGSHENGGEZUZIZHIXIAN 	Heping	12596	6678	5918	705	176	529	5.60	2.64	8.94
LONGSHENGGEZUZIZHIXIAN 	Sishui	10253	5449	4804	1031	296	735	10.06	5.43	15.30
LONGSHENGGEZUZIZHIXIAN 	Jiangdi	6905	3633	3272	344	77	267	4.98	2.12	8.16
LONGSHENGGEZUZIZHIXIAN 	Madi	8728	4736	3992	666	186	480	7.63	3.93	12.02
LONGSHENGGEZUZIZHIXIAN 	Weijiang	7089	3910	3179	362	85	277	5.11	2.17	8.71
LONGSHENGGEZUZIZHIXIAN 	Pingdeng	20127	11075	9052	618	185	433	3.07	1.67	4.78
LONGSHENGGEZUZIZHIXIAN 	Lejiang	13720	7513	6207	743	200	543	5.42	2.66	8.75
ZIYUAN 	Total	125589	66217	59372	4672	1143	3529	3.72	1.73	5.94
ZIYUAN 	Dahe	12294	6181	6113	444	71	373	3.61	1.15	6.10
ZIYUAN 	Zhongfeng	20440	10634	9806	487	132	355	2.38	1.24	3.62
ZIYUAN 	Yandong	22720	11976	10744	1347	334	1013	5.93	2.79	9.43
ZIYUAN 	Meixi	22730	12075	10655	304	80	224	1.34	0.66	2.10
ZIYUAN 	Guali	15274	8061	7213	834	205	629	5.46	2.54	8.72
ZIYUAN 	Chetianmiaozu	19361	10519	8842	929	248	681	4.80	2.36	7.70
ZIYUAN 	Liangshuimiaozu	8777	4682	4095	156	35	121	1.78	0.75	2.95
ZIYUAN 	Hekouyaozu	3993	2089	1904	171	38	133	4.28	1.82	6.99
PINGLE 	Total	296456	155257	141199	7004	1241	5763	2.36	0.80	4.08
PINGLE 	Pingle	47279	23802	23477	1254	234	1020	2.65	0.98	4.34
PINGLE 	Ertang	47947	25427	22520	562	77	485	1.17	0.30	2.15
PINGLE 	Shazi	30826	16128	14698	424	76	348	1.38	0.47	2.37
PINGLE 	Tongan	32030	16933	15097	284	43	241	0.89	0.25	1.60
PINGLE 	Zhangjia	29274	15287	13987	813	130	683	2.78	0.85	4.88
PINGLE 	Yuantou	33804	17874	15930	1160	246	914	3.43	1.38	5.74
PINGLE 	Fuxing	13689	7259	6430	21	8	13	0.15	0.11	0.20
PINGLE 	Yangan	16228	8494	7734	763	138	625	4.70	1.62	8.08
PINGLE 	Qinglong	11762	6076	5686	771	151	620	6.56	2.49	10.90
PINGLE 	Qiaoting	11419	6043	5376	436	68	368	3.82	1.13	6.85
PINGLE 	Changtan	8684	4693	3991	158	23	135	1.82	0.49	3.38
PINGLE 	Dafayaozu	13514	7241	6273	358	47	311	2.65	0.65	4.96
LIPU 	Total	281993	148913	133080	10210	1615	8595	3.62	1.08	6.46
LIPU 	Licheng	60486	30085	30401	2051	265	1786	3.39	0.88	5.87
LIPU 	Dongchang	19711	10496	9215	817	154	663	4.14	1.47	7.19
LIPU 	Xinping	22810	12245	10565	479	80	399	2.10	0.65	3.78
LIPU 	Dumo	17662	9433	8229	848	110	738	4.80	1.17	8.97
LIPU 	Qingshan	26887	13948	12939	1201	207	994	4.47	1.48	7.68
LIPU 	Xiuren	24817	13249	11568	1122	203	919	4.52	1.53	7.94
LIPU 	Datang	18730	10099	8631	542	79	463	2.89	0.78	5.36
LIPU 	Huaze	16920	9238	7682	572	87	485	3.38	0.94	6.31
LIPU 	Shuangjiang	21092	11356	9736	317	53	264	1.5	0.47	2.71
LIPU 	Maling	29585	15834	13751	741	114	627	2.5	0.72	4.56
LIPU 	Sanhe	7806	4252	3554	552	94	458	7.07	2.21	12.89
LIPU 	Chacheng	7774	4303	3471	432	56	376	5.56	1.30	10.83
LIPU 	Puluyaozu	7713	4375	3338	536	113	423	6.95	2.58	12.67
GONGCHENGYAOZUZIZHIXIAN 	Total	213230	113439	99791	11000	2471	8529	5.16	2.18	8.55
GONGCHENGYAOZUZIZHIXIAN 	Gongcheng	36310	18657	17653	959	119	840	2.64	0.64	4.76
GONGCHENGYAOZUZIZHIXIAN 	Limu	35399	18895	16504	3654	870	2784	10.32	4.60	16.87
GONGCHENGYAOZUZIZHIXIAN 	Lianhua	40641	21663	18978	1164	234	930	2.86	1.08	4.90
GONGCHENGYAOZUZIZHIXIAN 	Pingan	28175	14831	13344	1176	236	940	4.17	1.59	7.04
GONGCHENGYAOZUZIZHIXIAN 	Sanjiang	10575	5650	4925	679	178	501	6.42	3.15	10.17
GONGCHENGYAOZUZIZHIXIAN 	Jiahui	19450	10572	8878	1251	332	919	6.43	3.14	10.35
GONGCHENGYAOZUZIZHIXIAN 	Xiling	28334	15491	12843	1094	225	869	3.86	1.45	6.77
GONGCHENGYAOZUZIZHIXIAN 	Guanyin	6681	3551	3130	436	142	294	6.53	4	9.39
GONGCHENGYAOZUZIZHIXIAN 	Longhu	7665	4129	3536	587	135	452	7.66	3.27	12.78
WANXIU 	Total	97529	48561	48968	3464	485	2979	3.55	1	6.08
WANXIU 	Chengdong	33192	16913	16279	1279	212	1067	3.85	1.25	6.55
WANXIU 	Chengnan	24859	11860	12999	1167	171	996	4.69	1.44	7.66
WANXIU 	Chengzhong	16039	7632	8407	353	20	333	2.20	0.26	3.96
