V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14
CHANGNING 	Total	59847	30059	29788	31220	18348	12872	4390	2293	2097	12.33	11.11	14.01
CHANGNING 	Huayanglu	7011	3443	3568	2930	1735	1195	755	414	341	20.49	19.26	22.20
CHANGNING 	Jiangsulu	4587	2229	2358	2247	1289	958	373	198	175	14.24	13.32	15.45
CHANGNING 	Xinhualu	5563	2777	2786	2992	1714	1278	325	170	155	9.80	9.02	10.82
CHANGNING 	Zhoujiaqiao	4623	2361	2262	2263	1385	878	462	244	218	16.95	14.98	19.89
CHANGNING 	Tianshanlu	7675	3829	3846	3298	1895	1403	728	401	327	18.08	17.47	18.90
CHANGNING 	Xianxiaxincun	7699	3757	3942	3881	2190	1691	541	264	277	12.23	10.76	14.08
CHANGNING 	Hongqiao	5457	2746	2711	3092	1842	1250	261	132	129	7.78	6.69	9.35
CHANGNING 	Chengjiaqiao	2010	1026	984	1305	761	544	81	43	38	5.84	5.35	6.53
CHANGNING 	Beixinjing	4430	2200	2230	2330	1380	950	397	200	197	14.56	12.66	17.18
CHANGNING 	Xinjing	10792	5691	5101	6882	4157	2725	467	227	240	6.35	5.18	8.09
JINGAN 	Total	25698	12482	13216	12023	6906	5117	2156	1184	972	15.21	14.64	15.96
JINGAN 	Jingansi	3563	1680	1883	1592	867	725	232	141	91	12.72	13.99	11.15
JINGAN 	Caojiadu	5235	2580	2655	2645	1538	1107	413	220	193	13.51	12.51	14.85
JINGAN 	Jiangninglu	6738	3325	3413	3360	1954	1406	547	288	259	14	12.85	15.56
JINGAN 	Shimenerlu	5274	2577	2697	2365	1404	961	546	307	239	18.76	17.94	19.92
JINGAN 	Nanjingxilu	4888	2320	2568	2061	1143	918	418	228	190	16.86	16.63	17.15
PUTUO 	Total	89862	46103	43759	45701	28052	17649	7344	3910	3434	13.84	12.23	16.29
PUTUO 	Caoyangxincun	8351	4153	4198	4076	2393	1683	786	415	371	16.17	14.78	18.06
PUTUO 	Yichuanlu	8597	4375	4222	3996	2435	1561	936	524	412	18.98	17.71	20.88
PUTUO 	Changfengxincun	10498	5117	5381	4449	2662	1787	605	327	278	11.97	10.94	13.46
PUTUO 	Changshoulu	8500	4302	4198	4129	2490	1639	791	441	350	16.08	15.05	17.60
PUTUO 	Ganquanlu	10619	5313	5306	4961	3006	1955	790	408	382	13.74	11.95	16.35
PUTUO 	Shiquanlu	10231	5206	5025	5295	3225	2070	969	487	482	15.47	13.12	18.89
PUTUO 	Zhenru	11469	5908	5561	6127	3781	2346	974	526	448	13.72	12.21	16.03
PUTUO 	Changzheng	10155	5424	4731	6570	4147	2423	398	188	210	5.71	4.34	7.98
PUTUO 	Taopu	11442	6305	5137	6098	3913	2185	1095	594	501	15.22	13.18	18.65
ZHABEI 	Total	66818	33799	33019	32701	19740	12961	6123	3272	2851	15.77	14.22	18.03
ZHABEI 	Tianmuxilu	4347	2188	2159	2009	1253	756	406	207	199	16.81	14.18	20.84
ZHABEI 	Beizhan	9239	4648	4591	4346	2577	1769	971	558	413	18.26	17.80	18.93
ZHABEI 	Baoshanlu	8159	4124	4035	3796	2288	1508	1045	578	467	21.59	20.17	23.65
ZHABEI 	Zhijiangxilu	6482	3218	3264	2974	1795	1179	719	380	339	19.47	17.47	22.33
ZHABEI 	Gonghexinlu	7045	3545	3500	3580	2144	1436	435	229	206	10.83	9.65	12.55
ZHABEI 	Daninglu	4771	2529	2242	2322	1404	918	245	126	119	9.54	8.24	11.48
ZHABEI 	Pengpuxincun	13008	6518	6490	6252	3713	2539	1328	698	630	17.52	15.82	19.88
ZHABEI 	Linfenlu	5954	2948	3006	3031	1788	1243	425	226	199	12.30	11.22	13.80
ZHABEI 	Pengpu	7813	4081	3732	4391	2778	1613	549	270	279	11.11	8.86	14.75
HONGKOU 	Total	74043	37384	36659	37142	22395	14747	6382	3556	2826	14.66	13.70	16.08
HONGKOU 	Sichuanbeilu	6446	3159	3287	2838	1642	1196	654	362	292	18.73	18.06	19.62
HONGKOU 	Zhapulu	5581	2732	2849	2409	1410	999	509	292	217	17.44	17.16	17.85
HONGKOU 	Tilanqiao	7670	4217	3453	3691	2518	1173	950	538	412	20.47	17.60	25.99
HONGKOU 	Xinganglu	8489	4319	4170	3911	2416	1495	861	499	362	18.04	17.12	19.49
HONGKOU 	Ouyanglu	6548	3264	3284	3420	2006	1414	478	250	228	12.26	11.08	13.89
HONGKOU 	Quyanglu	9105	4423	4682	4715	2681	2034	541	298	243	10.29	10	10.67
HONGKOU 	Guangzhonglu	9647	4953	4694	5142	3119	2023	690	386	304	11.83	11.01	13.06
HONGKOU 	Jiaxinglu	5327	2681	2646	2404	1481	923	651	371	280	21.31	20.03	23.28
HONGKOU 	Liangchengxincun	6876	3431	3445	3955	2335	1620	480	267	213	10.82	10.26	11.62
HONGKOU 	Jiangwan	8354	4205	4149	4657	2787	1870	568	293	275	10.87	9.51	12.82
YANGPU 	Total	106890	55017	51873	50639	31075	19564	9029	4750	4279	15.13	13.26	17.95
YANGPU 	Dinghailu	7939	4228	3711	3541	2244	1297	607	353	254	14.63	13.59	16.38
YANGPU 	Pinglianglu	8890	4526	4364	3989	2448	1541	816	488	328	16.98	16.62	17.55
YANGPU 	Jiangpulu	7319	3664	3655	3680	2236	1444	640	332	308	14.81	12.93	17.58
YANGPU 	Sipinglu	9280	4898	4382	4027	2395	1632	589	305	284	12.76	11.30	14.82
YANGPU 	Kongjianglu	8637	4371	4266	4246	2567	1679	729	384	345	14.65	13.01	17.05
YANGPU 	Changbaixincun	8359	4347	4012	3771	2330	1441	679	347	332	15.26	12.96	18.73
YANGPU 	Yanjixincun	8540	4301	4239	3844	2327	1517	970	497	473	20.15	17.60	23.77
YANGPU 	Yinxing	16375	8311	8064	8281	5093	3188	1610	797	813	16.28	13.53	20.32
YANGPU 	Daqiao	9736	5130	4606	4725	3055	1670	1141	601	540	19.45	16.44	24.43
YANGPU 	Wujiaochang	12331	6335	5996	5497	3241	2256	722	360	362	11.61	10	13.83
YANGPU 	Jiangwanxincheng	633	335	298	359	250	109	9	6	3	2.45	2.34	2.68
YANGPU 	Wujiaochang	8851	4571	4280	4679	2889	1790	517	280	237	9.95	8.84	11.69
MINXING 	Total	101451	52694	48757	64138	37638	26500	5211	2708	2503	7.51	6.71	8.63
MINXING 	Huaping	5484	2998	2486	2545	1436	1109	256	132	124	9.14	8.42	10.06
MINXING 	Bijiang	6645	3608	3037	3673	2254	1419	460	224	236	11.13	9.04	14.26
MINXING 	Wujing	2704	1473	1231	1529	970	559	166	92	74	9.79	8.66	11.69
MINXING 	Longbai	3331	1600	1731	1731	991	740	227	108	119	11.59	9.83	13.85
MINXING 	Gumei	4906	2626	2280	3144	1980	1164	255	137	118	7.5	6.47	9.20
MINXING 	Hanghua	3584	1802	1782	1956	1157	799	399	196	203	16.94	14.49	20.26
MINXING 	Jiwang	2005	958	1047	1399	716	683	110	65	45	7.29	8.32	6.18
MINXING 	Zhuzhai	2145	1074	1071	1463	808	655	121	69	52	7.64	7.87	7.36
MINXING 	Huacao	4469	2366	2103	3113	1879	1234	175	98	77	5.32	4.96	5.87
MINXING 	Hongqiao	6901	3661	3240	5083	3095	1988	297	144	153	5.52	4.45	7.15
MINXING 	Meilong	7938	4178	3760	4894	2960	1934	464	254	210	8.66	7.90	9.79
MINXING 	Qibao	10330	5346	4984	7020	4084	2936	471	230	241	6.29	5.33	7.59
MINXING 	Shenzhuang	9649	5007	4642	6067	3651	2416	544	256	288	8.23	6.55	10.65
MINXING 	Caoxing	2865	1618	1247	2073	1367	706	70	30	40	3.27	2.15	5.36
MINXING 	Tangwan	3650	1891	1759	2238	1297	941	122	64	58	5.17	4.70	5.81
MINXING 	Zhuanqiao	3466	1810	1656	2178	1303	875	172	96	76	7.32	6.86	7.99
MINXING 	Beiqiao	3627	1850	1777	2409	1322	1087	146	74	72	5.71	5.30	6.21
MINXING 	Maqiao	3319	1657	1662	2267	1238	1029	113	53	60	4.75	4.11	5.51
MINXING 	Chenxing	3977	1963	2014	2750	1470	1280	105	64	41	3.68	4.17	3.10
MINXING 	Duxing	3463	1751	1712	2303	1282	1021	100	70	30	4.16	5.18	2.85
MINXING 	Luhui	2726	1299	1427	1809	919	890	110	71	39	5.73	7.17	4.20
MINXING 	Gaoxinghuayuan	716	349	367	316	188	128	104	56	48	24.76	22.95	27.27
MINXING 	Jinganxincheng	1591	850	741	810	533	277	174	94	80	17.68	14.99	22.41
MINXING 	Shenzhuanggongyequ	1960	959	1001	1368	738	630	50	31	19	3.53	4.03	2.93
BAOSHAN 	Total	103672	54535	49137	60459	37909	22550	5929	3085	2844	8.93	7.53	11.20
BAOSHAN 	Wusongzhen	2892	1503	1389	1469	917	552	247	130	117	14.39	12.42	17.49
BAOSHAN 	Haibinxincun	6191	3155	3036	3156	1931	1225	381	205	176	10.77	9.60	12.56
BAOSHAN 	Youyilu	6782	3447	3335	4203	2479	1724	296	117	179	6.58	4.51	9.41
BAOSHAN 	Sitangxincun	5479	2799	2680	2492	1542	950	589	293	296	19.12	15.97	23.76
BAOSHAN 	Tonghexincun	7541	3898	3643	3496	2255	1241	721	374	347	17.10	14.23	21.85
BAOSHAN 	Luodian	3254	1645	1609	2177	1250	927	139	70	69	6	5.30	6.93
BAOSHAN 	Dachang	11704	6301	5403	6743	4280	2463	705	367	338	9.47	7.90	12.07
BAOSHAN 	Yangxing	5733	3207	2526	4066	2730	1336	177	89	88	4.17	3.16	6.18
BAOSHAN 	Yuepu	6651	3548	3103	4230	2675	1555	168	78	90	3.82	2.83	5.47
BAOSHAN 	Shengqiao	2281	1227	1054	1424	976	448	124	54	70	8.01	5.24	13.51
BAOSHAN 	Luojing	2289	1152	1137	1458	816	642	105	65	40	6.72	7.38	5.87
BAOSHAN 	Luonan	2795	1379	1416	1743	983	760	111	61	50	5.99	5.84	6.17
BAOSHAN 	Liuxing	2577	1355	1222	1737	1048	689	100	59	41	5.44	5.33	5.62
BAOSHAN 	Gucun	4515	2359	2156	2733	1687	1046	247	141	106	8.29	7.71	9.20
BAOSHAN 	Qilian	3907	2069	1838	1931	1211	720	124	78	46	6.03	6.05	6.01
BAOSHAN 	Gaojing	6329	3222	3107	3144	1974	1170	463	228	235	12.84	10.35	16.73
BAOSHAN 	Miaoxing	4222	2227	1995	2691	1683	1008	260	121	139	8.81	6.71	12.12
BAOSHAN 	Songnan	6930	3757	3173	3342	2287	1055	666	381	285	16.62	14.28	21.27
BAOSHAN 	Baoshan	5475	3279	2196	4072	2851	1221	142	72	70	3.37	2.46	5.42
BAOSHAN 	Changxing	2651	1269	1382	1846	966	880	72	38	34	3.75	3.78	3.72
BAOSHAN 	Hengsha	2530	1221	1309	1616	945	671	57	41	16	3.41	4.16	2.33
BAOSHAN 	Chengshigongyeyuanqu	662	359	303	481	296	185	11	9	2	2.24	2.95	1.07
BAOSHAN 	Qianweinongchang	282	157	125	209	127	82	24	14	10	10.30	9.93	10.87
JIADING 	Total	64332	32708	31624	43038	24572	18466	2675	1429	1246	5.85	5.5	6.32
JIADING 	Xinchenglu	2862	1467	1395	2095	1186	909	119	58	61	5.37	4.66	6.29
JIADING 	Zhenxinxincun	6984	3613	3371	3547	2265	1282	722	377	345	16.91	14.27	21.20
JIADING 	Jiading	7714	3695	4019	4124	2293	1831	324	180	144	7.28	7.28	7.29
JIADING 	Nanxiang	6340	3327	3013	4442	2635	1807	248	136	112	5.29	4.91	5.84
JIADING 	Anting	3427	1814	1613	2365	1404	961	99	55	44	4.02	3.77	4.38
JIADING 	Loutang	2263	1117	1146	1543	824	719	71	42	29	4.40	4.85	3.88
JIADING 	Fengbang	4065	2017	2048	3290	1729	1561	100	55	45	2.95	3.08	2.80
JIADING 	Malu	4188	2096	2092	3246	1742	1504	47	19	28	1.43	1.08	1.83
JIADING 	Jianbang	2347	1208	1139	1639	930	709	62	30	32	3.64	3.12	4.32
JIADING 	Xuxing	1678	848	830	959	586	373	66	35	31	6.44	5.64	7.67
JIADING 	Caowang	1561	797	764	1103	608	495	31	18	13	2.73	2.88	2.56
JIADING 	Huating	1263	623	640	702	406	296	59	32	27	7.75	7.31	8.36
JIADING 	Tangxing	1107	543	564	784	436	348	28	14	14	3.45	3.11	3.87
JIADING 	Zhujiaqiao	1828	926	902	1302	711	591	48	27	21	3.56	3.66	3.43
JIADING 	Waigang	3357	1653	1704	2509	1323	1186	84	47	37	3.24	3.43	3.03
JIADING 	Fangtai	1961	1000	961	1333	765	568	112	56	56	7.75	6.82	8.97
JIADING 	Huangdu	3640	1894	1746	2868	1614	1254	92	51	41	3.11	3.06	3.17
JIADING 	Jiangqiao	3982	2115	1867	2518	1574	944	231	122	109	8.40	7.19	10.35
JIADING 	Juyuanxiaoqu	1184	619	565	783	448	335	44	26	18	5.32	5.49	5.10
JIADING 	Gongyequ	2581	1336	1245	1886	1093	793	88	49	39	4.46	4.29	4.69
PUDONGXIN 	Total	200554	102064	98490	116249	68183	48066	14059	7615	6444	10.79	10.05	11.82
PUDONGXIN 	Weifangxincun	10572	5307	5265	5370	3173	2197	948	492	456	15	13.42	17.19
PUDONGXIN 	Meiyuanxincun	10253	5270	4983	5187	3152	2035	845	421	424	14.01	11.78	17.24
PUDONGXIN 	Tangqiao	5850	3028	2822	3424	2082	1342	452	227	225	11.66	9.83	14.36
PUDONGXIN 	Shanggangxincun	10853	5386	5467	5299	3176	2123	1041	530	511	16.42	14.30	19.40
PUDONGXIN 	Nanmatoulu	6370	3216	3154	3291	1964	1327	591	291	300	15.22	12.90	18.44
PUDONGXIN 	Zhoujiadu	11871	6034	5837	5916	3545	2371	979	531	448	14.20	13.03	15.89
PUDONGXIN 	Hudongxincun	6040	3230	2810	3292	2110	1182	541	277	264	14.11	11.60	18.26
PUDONGXIN 	Jinyangxincun	12440	6195	6245	6575	3850	2725	826	427	399	11.16	9.98	12.77
PUDONGXIN 	Yangjing	11564	6102	5462	6064	3757	2307	743	397	346	10.92	9.56	13.04
PUDONGXIN 	Puxinglu	6639	3362	3277	3277	2026	1251	787	421	366	19.37	17.20	22.63
PUDONGXIN 	Dongminglu	4774	2375	2399	2201	1323	878	548	290	258	19.93	17.98	22.71
PUDONGXIN 	Qinyang	1911	1141	770	1426	967	459	40	27	13	2.73	2.72	2.75
PUDONGXIN 	Huamu	8460	4384	4076	5289	3177	2112	599	344	255	10.17	9.77	10.77
PUDONGXIN 	Liuli	6298	3317	2981	3648	2269	1379	551	293	258	13.12	11.44	15.76
PUDONGXIN 	Chuansha	12258	5890	6368	7891	4180	3711	782	419	363	9.02	9.11	8.91
PUDONGXIN 	Jichang	6140	3028	3112	3391	1828	1563	643	415	228	15.94	18.5	12.73
PUDONGXIN 	Heqing	5998	2905	3093	3959	2086	1873	310	191	119	7.26	8.39	5.97
PUDONGXIN 	Caolu	5542	2767	2775	3739	2019	1720	186	124	62	4.74	5.79	3.48
PUDONGXIN 	Gaodong	4258	2042	2216	3040	1558	1482	159	85	74	4.97	5.17	4.76
PUDONGXIN 	Gaoqiao	9809	5061	4748	6173	3619	2554	408	220	188	6.20	5.73	6.86
PUDONGXIN 	Donggou	5655	2971	2684	3762	2257	1505	206	129	77	5.19	5.41	4.87
PUDONGXIN 	Jinqiao	5629	2990	2639	3768	2343	1425	168	88	80	4.27	3.62	5.32
PUDONGXIN 	Zhangjiang	4140	2177	1963	2703	1616	1087	262	153	109	8.84	8.65	9.11
PUDONGXIN 	Tang	4347	2210	2137	2920	1623	1297	180	107	73	5.81	6.18	5.33
PUDONGXIN 	Sunqiao	2898	1410	1488	2067	1083	984	115	73	42	5.27	6.31	4.09
PUDONGXIN 	Beicai	8654	4354	4300	5360	3034	2326	612	333	279	10.25	9.89	10.71
PUDONGXIN 	Sanlin	11331	5912	5419	7217	4366	2851	537	310	227	6.93	6.63	7.37
JINSHAN 	Total	48472	24270	24202	36761	19481	17280	1300	755	545	3.42	3.73	3.06
JINSHAN 	Shihua	7540	4144	3396	5702	3368	2334	185	110	75	3.14	3.16	3.11
JINSHAN 	Songyin	1919	960	959	1455	752	703	49	33	16	3.26	4.20	2.23
JINSHAN 	Ganxang	2089	1020	1069	1621	828	793	27	18	9	1.64	2.13	1.12
JINSHAN 	Lvxang	2208	1041	1167	1819	892	927	42	25	17	2.26	2.73	1.80
JINSHAN 	Langxia	2120	1030	1090	1790	897	893	5	4	1	0.28	0.44	0.11
JINSHAN 	Zhangyan	2662	1305	1357	1927	1013	914	108	68	40	5.31	6.29	4.19
JINSHAN 	Qianxu	1571	782	789	1216	634	582	26	16	10	2.09	2.46	1.69
JINSHAN 	Jinshanwei	3164	1598	1566	2172	1171	1001	101	59	42	4.44	4.80	4.03
JINSHAN 	Xingta	2094	1037	1057	1707	866	841	11	9	2	0.64	1.03	0.24
JINSHAN 	Xinnong	1960	945	1015	1575	797	778	20	9	11	1.25	1.12	1.39
JINSHAN 	Fengjing	3360	1672	1688	2397	1270	1127	114	72	42	4.54	5.37	3.59
JINSHAN 	Tinglin	3128	1543	1585	2417	1254	1163	103	61	42	4.09	4.64	3.49
JINSHAN 	Zhuxing	2360	1134	1226	1862	934	928	31	21	10	1.64	2.20	1.07
JINSHAN 	Caojing	2558	1259	1299	1987	1043	944	53	31	22	2.60	2.89	2.28
JINSHAN 	Shanyang	2339	1157	1182	1866	975	891	31	16	15	1.63	1.61	1.66
JINSHAN 	Zhujing	5751	2788	2963	3970	2065	1905	341	168	173	7.91	7.52	8.33
JINSHAN 	Jinshanzuigongyequ	1513	783	730	1190	669	521	49	32	17	3.95	4.56	3.16
JINSHAN 	Caojinggongyequ	136	72	64	88	53	35	4	3	1	4.35	5.36	2.78
SONGJIANG 	Total	53410	26902	26508	38066	20798	17268	1653	958	695	4.16	4.40	3.87
SONGJIANG 	Cangqiao	2566	1298	1268	1833	1015	818	73	43	30	3.83	4.06	3.54
SONGJIANG 	Rongbei	1159	598	561	846	479	367	33	24	9	3.75	4.77	2.39
SONGJIANG 	Huayang	2250	1118	1132	1574	834	740	42	30	12	2.60	3.47	1.60
SONGJIANG 	Chedun	1954	973	981	1414	775	639	48	28	20	3.28	3.49	3.03
SONGJIANG 	Xinqiao	3678	1967	1711	2763	1622	1141	62	36	26	2.19	2.17	2.23
SONGJIANG 	Dongjing	2026	1020	1006	1541	821	720	30	16	14	1.91	1.91	1.91
SONGJIANG 	Jiuting	4039	2165	1874	3286	1890	1396	90	58	32	2.67	2.98	2.24
SONGJIANG 	Sijing	2345	1189	1156	1598	903	695	54	33	21	3.27	3.53	2.93
SONGJIANG 	Sheshan	2314	1161	1153	1748	937	811	88	49	39	4.79	4.97	4.59
SONGJIANG 	Tianmashan	1586	775	811	1133	576	557	62	36	26	5.19	5.88	4.46
SONGJIANG 	Xiaokunshan	1816	831	985	1318	639	679	71	42	29	5.11	6.17	4.10
SONGJIANG 	Dagang	1150	567	583	836	435	401	29	21	8	3.35	4.61	1.96
SONGJIANG 	Litahui	1499	782	717	1011	552	459	41	31	10	3.90	5.32	2.13
SONGJIANG 	Shihudang	1057	499	558	804	412	392	35	19	16	4.17	4.41	3.92
SONGJIANG 	Xinbang	2337	1159	1178	1897	975	922	23	12	11	1.20	1.22	1.18
SONGJIANG 	Wushe	1591	800	791	1262	682	580	25	14	11	1.94	2.01	1.86
SONGJIANG 	Maogang	1639	814	825	1170	621	549	38	25	13	3.15	3.87	2.31
SONGJIANG 	Zhangze	2144	1058	1086	1790	913	877	23	16	7	1.27	1.72	0.79
SONGJIANG 	Yexie	2322	1134	1188	1842	944	898	54	33	21	2.85	3.38	2.29
SONGJIANG 	Songjiang	10798	5305	5493	6250	3449	2801	568	300	268	8.33	8	8.73
SONGJIANG 	Songjianggongyequ	962	527	435	632	402	230	77	48	29	10.86	10.67	11.20
SONGJIANG 	Songjiangxinchengqu	1743	930	813	1222	748	474	76	37	39	5.86	4.71	7.60
SONGJIANG 	Sheshanlvyoudujiaqu	435	232	203	296	174	122	11	7	4	3.58	3.87	3.17
QINGPU 	Total	48764	24221	24543	35383	19022	16361	1523	895	628	4.13	4.49	3.70
QINGPU 	Zhaoxang	3677	1842	1835	2726	1467	1259	85	51	34	3.02	3.36	2.63
QINGPU 	Xujing	3903	2049	1854	2915	1659	1256	129	81	48	4.24	4.66	3.68
QINGPU 	Huaxin	2379	1251	1128	1809	1060	749	45	24	21	2.43	2.21	2.73
QINGPU 	Fengxi	2306	1098	1208	1757	893	864	69	43	26	3.78	4.59	2.92
QINGPU 	Chonggu	2037	994	1043	1511	798	713	30	18	12	1.95	2.21	1.66
QINGPU 	Baihe	3003	1463	1540	2282	1175	1107	54	33	21	2.31	2.73	1.86
QINGPU 	Zhaotun	1946	947	999	1605	816	789	31	15	16	1.89	1.81	1.99
QINGPU 	Daying	1356	684	672	1041	565	476	27	13	14	2.53	2.25	2.86
QINGPU 	Xianghuaqiao	1200	605	595	884	477	407	23	16	7	2.54	3.25	1.69
QINGPU 	Huancheng	2175	1045	1130	1394	775	619	114	64	50	7.56	7.63	7.47
QINGPU 	Zhujiajiao	3642	1828	1814	2225	1244	981	154	95	59	6.47	7.09	5.67
QINGPU 	Shenxiang	2068	1020	1048	1640	836	804	29	21	8	1.74	2.45	0.99
QINGPU 	Xiaozheng	1082	532	550	836	430	406	17	11	6	1.99	2.49	1.46
QINGPU 	Zhengdian	1384	655	729	1151	570	581	18	14	4	1.54	2.40	0.68
QINGPU 	Liantang	2281	1151	1130	1817	949	868	45	38	7	2.42	3.85	0.80
QINGPU 	Liansheng	1228	627	601	889	478	411	27	17	10	2.95	3.43	2.38
QINGPU 	Xicen	965	475	490	697	357	340	42	30	12	5.68	7.75	3.41
QINGPU 	Jinze	1203	584	619	886	452	434	35	23	12	3.80	4.84	2.69
QINGPU 	Shangta	2211	1078	1133	1603	860	743	83	58	25	4.92	6.32	3.26
QINGPU 	Qingpu	6378	3169	3209	4010	2279	1731	348	169	179	7.99	6.90	9.37
QINGPU 	Qingpugongyeyuanqu	2340	1124	1216	1705	882	823	118	61	57	6.47	6.47	6.48
NANHUI 	Total	65123	32167	32956	47930	25139	22791	2613	1467	1146	5.17	5.51	4.79
NANHUI 	Huinan	6906	3368	3538	4129	2263	1866	563	301	262	12	11.74	12.31
NANHUI 	Zhoupu	5133	2557	2576	3274	1851	1423	327	165	162	9.08	8.18	10.22
NANHUI 	Xinchang	2935	1432	1503	2106	1083	1023	175	104	71	7.67	8.76	6.49
NANHUI 	Datuan	3250	1596	1654	2307	1212	1095	125	78	47	5.14	6.05	4.12
NANHUI 	Xiasha	2808	1377	1431	2165	1109	1056	98	55	43	4.33	4.73	3.91
NANHUI 	Luchaogang	1133	545	588	871	433	438	40	25	15	4.39	5.46	3.31
NANHUI 	Waxie	1502	737	765	1154	601	553	37	23	14	3.11	3.69	2.47
NANHUI 	Hengmian	2200	1100	1100	1519	825	694	60	32	28	3.80	3.73	3.88
NANHUI 	Kangqiao	2955	1566	1389	2095	1207	888	141	81	60	6.31	6.29	6.33
NANHUI 	Hangtou	1643	819	824	1350	691	659	48	26	22	3.43	3.63	3.23
NANHUI 	Liuzao	2764	1371	1393	2221	1146	1075	50	28	22	2.20	2.39	2.01
NANHUI 	Zhuqiao	3045	1477	1568	2047	1078	969	127	69	58	5.84	6.02	5.65
NANHUI 	Yancang	1932	950	982	1445	752	693	59	31	28	3.92	3.96	3.88
NANHUI 	Nicheng	2147	1033	1114	1789	863	926	21	14	7	1.16	1.60	0.75
NANHUI 	Xuanqiao	1852	922	930	1517	770	747	52	24	28	3.31	3.02	3.61
NANHUI 	Sanzao	1657	794	863	1282	650	632	60	33	27	4.47	4.83	4.10
NANHUI 	Tanzhi	1855	925	930	1515	770	745	52	33	19	3.32	4.11	2.49
NANHUI 	Donghai	1752	838	914	1453	698	755	23	19	4	1.56	2.65	0.53
NANHUI 	Huanglu	2672	1325	1347	1781	957	824	159	93	66	8.20	8.86	7.42
NANHUI 	Peng	2101	1025	1076	1842	911	931	19	12	7	1.02	1.30	0.75
NANHUI 	Shuyuan	1842	899	943	1538	757	781	31	22	9	1.98	2.82	1.14
NANHUI 	Wanxiang	1753	869	884	1486	753	733	32	18	14	2.11	2.33	1.87
NANHUI 	Xingang	1704	846	858	1474	750	724	22	11	11	1.47	1.45	1.5
NANHUI 	Laogang	2476	1218	1258	1897	970	927	69	38	31	3.51	3.77	3.24
NANHUI 	Sandun	2288	1117	1171	1647	861	786	75	49	26	4.36	5.38	3.20
NANHUI 	Binhaidujiaqu	278	163	115	219	144	75	17	11	6	7.20	7.10	7.41
NANHUI 	Nanhuigongyeyuanqu	849	444	405	590	351	239	29	17	12	4.68	4.62	4.78
