V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14
XI NING CHENGDONG 	Total	80005	100	22186	27.73	47046	58.80	10556	13.19	217	0.27	          	          
XI NING CHENGDONG 	Dongguandajie	8417	100	2112	25.09	5230	62.14	1052	12.5	23	0.27	          	          
XI NING CHENGDONG 	Qingzhenxang	8968	100	2248	25.07	5443	60.69	1251	13.95	26	0.29	          	          
XI NING CHENGDONG 	Dazhongjie	10708	100	2794	26.09	6228	58.16	1654	15.45	32	0.30	          	          
XI NING CHENGDONG 	Zhoujiaquan	8715	100	2482	28.48	4926	56.52	1285	14.74	22	0.25	          	          
XI NING CHENGDONG 	Huochezhan	11467	100	3756	32.75	6675	58.21	1020	8.90	16	0.14	          	          
XI NING CHENGDONG 	Bayilu	10316	100	3219	31.20	5793	56.16	1287	12.48	17	0.16	          	          
XI NING CHENGDONG 	Linjiaya	6447	100	1724	26.74	3664	56.83	1030	15.98	29	0.45	          	          
XI NING CHENGDONG 	Lejiawan	5336	100	1242	23.28	3263	61.15	816	15.29	15	0.28	          	          
XI NING CHENGDONG 	Yunjiakou	9631	100	2609	27.09	5824	60.47	1161	12.05	37	0.38	          	          
XINING CHENGZHONG 	Total	46737	100	13562	29.02	27007	57.79	6071	12.99	97	0.21	          	          
XINING CHENGZHONG 	Yinmajie	8125	100	2296	28.26	4703	57.88	1103	13.58	23	0.28	          	          
XINING CHENGZHONG 	Nantan	10477	100	2993	28.57	6059	57.83	1400	13.36	25	0.24	          	          
XINING CHENGZHONG 	Cangmenjie	6287	100	1813	28.84	3644	57.96	822	13.07	8	0.13	          	          
XINING CHENGZHONG 	Lirangjie	8720	100	2440	27.98	5025	57.63	1238	14.20	17	0.19	          	          
XINING CHENGZHONG 	Renminjie	4814	100	1463	30.39	2676	55.59	667	13.86	8	0.17	          	          
XINING CHENGZHONG 	Nanchuandonglu	8314	100	2557	30.76	4900	58.94	841	10.12	16	0.19	          	          
XINING CHENGXI 	Total	69268	100	19896	28.72	40378	58.29	8877	12.82	117	0.17	          	          
XINING CHENGXI 	Xiguandajie	11981	100	3497	29.19	7028	58.66	1441	12.03	15	0.13	          	          
XINING CHENGXI 	Guchengtai	10655	100	3209	30.12	6230	58.47	1203	11.29	13	0.12	          	          
XINING CHENGXI 	Hutai	15543	100	4731	30.44	9026	58.07	1767	11.37	19	0.12	          	          
XINING CHENGXI 	Shenglilu	6669	100	1939	29.07	3656	54.82	1060	15.89	14	0.21	          	          
XINING CHENGXI 	Xinghailu	9140	100	2577	28.19	5470	59.85	1079	11.81	14	0.15	          	          
XINING CHENGXI 	Nanchuanxilu	11367	100	3357	29.53	6577	57.86	1413	12.43	20	0.18	          	          
