V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11
QINGYANG 	Citangjie	13230	6981	6249	298	50	248	2.25	0.72	3.97
QINGYANG 	Baijiatang	18880	9621	9259	440	99	341	2.33	1.03	3.68
QINGYANG 	Xiyuheyanjie	23171	10838	12333	589	111	478	2.54	1.02	3.88
QINGYANG 	Shiren	54710	28352	26358	1931	476	1455	3.53	1.68	5.52
QINGYANG 	Wenjia	28693	15157	13536	1400	400	1000	4.88	2.64	7.39
QINGYANG 	Supo	70527	40057	30470	1466	385	1081	2.08	0.96	3.55
JINNIU 	Total	812025	424713	387312	20742	4831	15911	2.55	1.14	4.11
JINNIU 	Beixangzijie	28602	14279	14323	584	110	474	2.04	0.77	3.31
JINNIU 	Xiangnongshijie	39331	20314	19017	1103	215	888	2.80	1.06	4.67
JINNIU 	Xinanjiaoda	27689	16967	10722	443	100	343	1.60	0.59	3.20
JINNIU 	Qingyangbeilu	11461	5436	6025	387	68	319	3.38	1.25	5.29
JINNIU 	Xianlu	20084	9607	10477	354	75	279	1.76	0.78	2.66
JINNIU 	Sichuangongyexueyuan	13077	8880	4197	31	2	29	0.24	0.02	0.69
JINNIU 	Renminbeilu	29525	15061	14464	675	129	546	2.29	0.86	3.77
JINNIU 	Xiaojiacun	29090	16494	12596	950	235	715	3.27	1.42	5.68
JINNIU 	Huochezhan	41419	21033	20386	1334	264	1070	3.22	1.26	5.25
JINNIU 	Jiefanglu	28529	14320	14209	925	210	715	3.24	1.47	5.03
JINNIU 	Caojiaxang	32919	16711	16208	1280	286	994	3.89	1.71	6.13
JINNIU 	Simaqiao	34775	18092	16683	1077	268	809	3.10	1.48	4.85
JINNIU 	Chadianzi	20778	10333	10445	394	76	318	1.90	0.74	3.04
JINNIU 	Fuqin	25230	12339	12891	801	184	617	3.17	1.49	4.79
JINNIU 	Baiguolin	20758	10097	10661	550	98	452	2.65	0.97	4.24
JINNIU 	Guangrong	26679	13600	13079	549	99	450	2.06	0.73	3.44
JINNIU 	Jiulidi	17219	10243	6976	444	127	317	2.58	1.24	4.54
JINNIU 	Huacheng	28890	14885	14005	1002	231	771	3.47	1.55	5.51
JINNIU 	Wukuaishi	26251	13263	12988	943	262	681	3.59	1.98	5.24
JINNIU 	Jinniu	61591	33788	27803	1908	534	1374	3.10	1.58	4.94
JINNIU 	Yingmenkou	78264	41892	36372	2071	554	1517	2.65	1.32	4.17
JINNIU 	Dongzikou	112066	57639	54427	1591	423	1168	1.42	0.73	2.15
JINNIU 	Tianhui	45137	22851	22286	1136	242	894	2.52	1.06	4.01
JINNIU 	Huangzhong	12661	6589	6072	210	39	171	1.66	0.59	2.82
WUHOU 	Total	723918	384237	339681	15985	3840	12145	2.21	1	3.58
WUHOU 	Jiangxijie	66954	35548	31406	941	196	745	1.41	0.55	2.37
WUHOU 	Xiaotianzhujie	53061	26273	26788	895	159	736	1.69	0.61	2.75
WUHOU 	Zhiminlu	25697	12653	13044	504	107	397	1.96	0.85	3.04
WUHOU 	Wangjianglu	63426	34611	28815	960	189	771	1.51	0.55	2.68
WUHOU 	Yulin	35261	17388	17873	522	86	436	1.48	0.49	2.44
WUHOU 	Tiaosanta	29939	15150	14789	444	84	360	1.48	0.55	2.43
WUHOU 	Huochenanzhan	32083	17955	14128	777	226	551	2.42	1.26	3.90
WUHOU 	Shuangnan	33939	17178	16761	942	235	707	2.78	1.37	4.22
WUHOU 	Jitou	30984	16033	14951	833	168	665	2.69	1.05	4.45
WUHOU 	Jinhua	55134	29301	25833	1085	222	863	1.97	0.76	3.34
WUHOU 	Yongfeng	47289	24479	22810	1562	402	1160	3.30	1.64	5.09
WUHOU 	Cuqiao	21348	11297	10051	152	34	118	0.71	0.30	1.17
WUHOU 	Xiaojiahe	55260	29985	25275	1522	379	1143	2.75	1.26	4.52
WUHOU 	Fangcaojie	69213	38228	30985	1090	265	825	1.57	0.69	2.66
WUHOU 	Guixi	46780	25814	20966	2171	642	1529	4.64	2.49	7.29
WUHOU 	Shiyangchang	57550	32344	25206	1585	446	1139	2.75	1.38	4.52
CHENGHUA 	Total	640993	340359	300634	15490	3681	11809	2.42	1.08	3.93
CHENGHUA 	Wangpingjie	31267	15356	15911	584	88	496	1.87	0.57	3.12
CHENGHUA 	Mengzhuiwan	33051	17050	16001	559	133	426	1.69	0.78	2.66
CHENGHUA 	Shuanglin	35335	17623	17712	1041	180	861	2.95	1.02	4.86
CHENGHUA 	Shuangqiaozi	35801	19281	16520	830	150	680	2.32	0.78	4.12
CHENGHUA 	Jianshelu	69666	40357	29309	757	132	625	1.09	0.33	2.13
CHENGHUA 	Fuqinglu	58593	31531	27062	1482	328	1154	2.53	1.04	4.26
CHENGHUA 	Erxianqiao	49507	27945	21562	1229	215	1014	2.48	0.77	4.70
CHENGHUA 	Tiaodenghe	50922	26042	24880	1478	417	1061	2.90	1.60	4.26
CHENGHUA 	Xinhonglu	16567	8087	8480	410	78	332	2.47	0.96	3.92
CHENGHUA 	Zhanbeilu	26148	14173	11975	1044	258	786	3.99	1.82	6.56
CHENGHUA 	Wannianchang	24460	12762	11698	853	206	647	3.49	1.61	5.53
CHENGHUA 	Taoxilu	18024	9401	8623	467	109	358	2.59	1.16	4.15
CHENGHUA 	Shengdeng	25859	14110	11749	724	187	537	2.80	1.33	4.57
CHENGHUA 	Baohe	40315	21801	18514	1616	500	1116	4.01	2.29	6.03
CHENGHUA 	Qinglong	86398	45228	41170	1732	508	1224	2	1.12	2.97
CHENGHUA 	Longtan	39080	19612	19468	684	192	492	1.75	0.98	2.53
LONGQUANYI 	Total	394866	202770	192096	21311	6365	14946	5.40	3.14	7.78
LONGQUANYI 	Longquan	84433	42084	42349	2329	464	1865	2.76	1.10	4.40
LONGQUANYI 	Damian	25936	13245	12691	1390	416	974	5.36	3.14	7.67
LONGQUANYI 	Luodai	19161	9818	9343	1248	386	862	6.51	3.93	9.23
LONGQUANYI 	Baihe	16179	8160	8019	1423	378	1045	8.80	4.63	13.03
LONGQUANYI 	Xihe	24831	12808	12023	1467	469	998	5.91	3.66	8.30
LONGQUANYI 	Honghe	21937	11337	10600	908	256	652	4.14	2.26	6.15
LONGQUANYI 	Shiling	44093	22546	21547	1408	351	1057	3.19	1.56	4.91
LONGQUANYI 	Yihe	11958	6141	5817	1076	332	744	9	5.41	12.79
LONGQUANYI 	Wenan	11880	6148	5732	684	198	486	5.76	3.22	8.48
LONGQUANYI 	Tongan	20630	10489	10141	1010	303	707	4.90	2.89	6.97
LONGQUANYI 	Chadian	13149	6920	6229	614	190	424	4.67	2.75	6.81
LONGQUANYI 	Huangtu	12322	6313	6009	1240	422	818	10.06	6.68	13.61
LONGQUANYI 	Xiping	12293	6291	6002	1026	310	716	8.35	4.93	11.93
LONGQUANYI 	Xinglong	23127	11809	11318	1832	601	1231	7.92	5.09	10.88
LONGQUANYI 	Pingan	26895	14903	11992	590	212	378	2.19	1.42	3.15
LONGQUANYI 	Shanquan	10213	5269	4944	895	314	581	8.76	5.96	11.75
LONGQUANYI 	Wanxing	5432	2887	2545	740	250	490	13.62	8.66	19.25
LONGQUANYI 	Qingshui	4763	2565	2198	651	226	425	13.67	8.81	19.34
LONGQUANYI 	Changan	5634	3037	2597	780	287	493	13.84	9.45	18.98
QINGBAIJIANG 	Total	315335	161777	153558	22461	6912	15549	7.12	4.27	10.13
QINGBAIJIANG 	Huayan	46066	23964	22102	2293	693	1600	4.98	2.89	7.24
QINGBAIJIANG 	Dawan	45752	23293	22459	1927	456	1471	4.21	1.96	6.55
QINGBAIJIANG 	Mimu	25593	12840	12753	1212	312	900	4.74	2.43	7.06
QINGBAIJIANG 	Datong	18513	9252	9261	1432	375	1057	7.74	4.05	11.41
QINGBAIJIANG 	Chengxiang	23944	11846	12098	1858	481	1377	7.76	4.06	11.38
QINGBAIJIANG 	Xiangfu	18366	9174	9192	1509	451	1058	8.22	4.92	11.51
QINGBAIJIANG 	Yaodu	13125	6744	6381	1607	548	1059	12.24	8.13	16.60
QINGBAIJIANG 	Rixin	16239	8260	7979	1166	337	829	7.18	4.08	10.39
QINGBAIJIANG 	Qingquan	24435	12659	11776	2857	977	1880	11.69	7.72	15.96
QINGBAIJIANG 	Hexing	9494	4814	4680	779	278	501	8.21	5.77	10.71
QINGBAIJIANG 	Yuhong	18555	9472	9083	980	286	694	5.28	3.02	7.64
QINGBAIJIANG 	Longwang	17488	9106	8382	1278	455	823	7.31	5	9.82
QINGBAIJIANG 	Fuhong	19782	10350	9432	1472	522	950	7.44	5.04	10.07
QINGBAIJIANG 	Renhe	13274	7457	5817	1373	510	863	10.34	6.84	14.84
QINGBAIJIANG 	Yunding	4709	2546	2163	718	231	487	15.25	9.07	22.52
JINTANG 	Total	602733	312445	290288	35355	9507	25848	5.87	3.04	8.90
JINTANG 	Zhao	85481	42641	42840	4656	1128	3528	5.45	2.65	8.24
JINTANG 	Sanxing	18851	9724	9127	1160	291	869	6.15	2.99	9.52
JINTANG 	Qingjiang	19470	9787	9683	1107	312	795	5.69	3.19	8.21
JINTANG 	Guancang	18722	9797	8925	1022	283	739	5.46	2.89	8.28
JINTANG 	Huaikou	34660	17771	16889	1605	407	1198	4.63	2.29	7.09
JINTANG 	Baiguo	31725	16879	14846	1208	327	881	3.81	1.94	5.93
JINTANG 	Wufeng	19973	10637	9336	1160	344	816	5.81	3.23	8.74
JINTANG 	Jiulong	18664	9708	8956	1680	481	1199	9	4.95	13.39
JINTANG 	Gaoban	29892	15668	14224	926	223	703	3.10	1.42	4.94
JINTANG 	Sanxi	17349	9032	8317	1340	343	997	7.72	3.80	11.99
JINTANG 	Fuxing	32641	16988	15653	1427	355	1072	4.37	2.09	6.85
JINTANG 	Jinlong	18094	9552	8542	199	58	141	1.10	0.61	1.65
JINTANG 	Zhaojia	24519	12801	11718	1423	362	1061	5.80	2.83	9.05
JINTANG 	Zhugao	34499	18468	16031	1740	400	1340	5.04	2.17	8.36
JINTANG 	Guangxing	22709	11863	10846	1533	436	1097	6.75	3.68	10.11
JINTANG 	Longsheng	16729	8740	7989	425	121	304	2.54	1.38	3.81
JINTANG 	Zhuailong	17904	8943	8961	1884	586	1298	10.52	6.55	14.48
JINTANG 	Tuqiao	20998	10790	10208	1984	544	1440	9.45	5.04	14.11
JINTANG 	Yunhe	21253	11063	10190	1774	512	1262	8.35	4.63	12.38
JINTANG 	Xixian	20699	10941	9758	1391	423	968	6.72	3.87	9.92
JINTANG 	Yunxiu	12788	6638	6150	973	277	696	7.61	4.17	11.32
JINTANG 	Huangjia	13995	7206	6789	1542	440	1102	11.02	6.11	16.23
JINTANG 	Pingqiao	29663	15579	14084	1701	481	1220	5.73	3.09	8.66
JINTANG 	Youxin	21455	11229	10226	1495	373	1122	6.97	3.32	10.97
SHUANGLIU 	Total	716132	366619	349513	34494	8860	25634	4.82	2.42	7.33
SHUANGLIU 	Dongsheng	99782	50803	48979	2573	569	2004	2.58	1.12	4.09
SHUANGLIU 	Taiping	18605	9496	9109	32	6	26	0.17	0.06	0.29
SHUANGLIU 	Yongxing	17329	8905	8424	785	162	623	4.53	1.82	7.40
SHUANGLIU 	Huayang	87844	44727	43117	2114	486	1628	2.41	1.09	3.78
SHUANGLIU 	Zhonghe	27898	14100	13798	990	232	758	3.55	1.65	5.49
SHUANGLIU 	Wenxing	21194	11038	10156	1180	353	827	5.57	3.20	8.14
SHUANGLIU 	Jitian	28169	14336	13833	2553	657	1896	9.06	4.58	13.71
SHUANGLIU 	Zhengxing	25914	13271	12643	1440	352	1088	5.56	2.65	8.61
SHUANGLIU 	Peng	32482	16329	16153	2280	635	1645	7.02	3.89	10.18
SHUANGLIU 	Dalin	18972	9779	9193	1127	258	869	5.94	2.64	9.45
SHUANGLIU 	Jiancha	24817	12694	12123	1552	380	1172	6.25	2.99	9.67
SHUANGLIU 	Huanglongxi	20801	10726	10075	1926	553	1373	9.26	5.16	13.63
SHUANGLIU 	Yongan	24374	12700	11674	1064	322	742	4.37	2.54	6.36
SHUANGLIU 	Baijia	28309	14910	13399	1508	418	1090	5.33	2.80	8.13
SHUANGLIU 	Jiujiang	29648	15054	14594	315	94	221	1.06	0.62	1.51
SHUANGLIU 	Huangshui	26824	13474	13350	1490	391	1099	5.55	2.90	8.23
SHUANGLIU 	Jinqiao	28600	14558	14042	2040	594	1446	7.13	4.08	10.30
SHUANGLIU 	Huangjia	15202	7927	7275	105	28	77	0.69	0.35	1.06
SHUANGLIU 	Gongxing	17844	9289	8555	908	233	675	5.09	2.51	7.89
SHUANGLIU 	Shengli	13516	7062	6454	685	183	502	5.07	2.59	7.78
SHUANGLIU 	Xinxing	21820	11185	10635	1995	509	1486	9.14	4.55	13.97
SHUANGLIU 	Sanxing	14474	7439	7035	215	36	179	1.49	0.48	2.54
SHUANGLIU 	Hejiang	14681	7693	6988	1947	478	1469	13.26	6.21	21.02
SHUANGLIU 	Xinglong	19610	10007	9603	544	122	422	2.77	1.22	4.39
SHUANGLIU 	Wanan	16336	8325	8011	1323	342	981	8.10	4.11	12.25
SHUANGLIU 	Baisha	21087	10792	10295	1803	467	1336	8.55	4.33	12.98
WENJIANG 	Total	269490	136083	133407	12366	3228	9138	4.59	2.37	6.85
WENJIANG 	Liucheng	54436	27770	26666	1665	350	1315	3.06	1.26	4.93
WENJIANG 	Hesheng	19640	9891	9749	870	230	640	4.43	2.33	6.56
WENJIANG 	Yongsheng	9434	4731	4703	632	169	463	6.70	3.57	9.84
WENJIANG 	Tianfu	20913	10452	10461	1373	389	984	6.57	3.72	9.41
WENJIANG 	Jinma	15580	7819	7761	966	254	712	6.20	3.25	9.17
WENJIANG 	Gongping	20196	10638	9558	398	102	296	1.97	0.96	3.10
WENJIANG 	Wanchun	18309	9108	9201	767	213	554	4.19	2.34	6.02
WENJIANG 	Tongping	12331	6132	6199	863	245	618	7	4	9.97
WENJIANG 	Yongning	17183	8668	8515	1067	265	802	6.21	3.06	9.42
WENJIANG 	Chongquan	20121	9878	10243	66	8	58	0.33	0.08	0.57
WENJIANG 	Tashui	13060	6564	6496	386	104	282	2.96	1.58	4.34
WENJIANG 	Liulin	15356	7727	7629	878	251	627	5.72	3.25	8.22
WENJIANG 	Zhenzi	12633	6394	6239	633	160	473	5.01	2.5	7.58
WENJIANG 	Shouan	10056	5087	4969	913	253	660	9.08	4.97	13.28
WENJIANG 	Yushi	10242	5224	5018	889	235	654	8.68	4.5	13.03
PI 	Total	406006	202082	203924	12021	2827	9194	2.96	1.40	4.51
PI 	Pitong	70441	34387	36054	1725	305	1420	2.45	0.89	3.94
PI 	Tuanjie	21451	10653	10798	861	180	681	4.01	1.69	6.31
PI 	Xipu	41977	20697	21280	1118	253	865	2.66	1.22	4.06
PI 	Huayuan	17038	8595	8443	555	133	422	3.26	1.55	5
PI 	Tangchang	30367	15073	15294	825	200	625	2.72	1.33	4.09
PI 	Ande	14186	6998	7188	703	178	525	4.96	2.54	7.30
PI 	Sandaoyan	14789	7391	7398	675	162	513	4.56	2.19	6.93
PI 	Anjing	18744	9405	9339	409	97	312	2.18	1.03	3.34
PI 	Hongguang	19965	10125	9840	82	17	65	0.41	0.17	0.66
PI 	Hezuo	19482	9759	9723	6	1	5	0.03	0.01	0.05
PI 	Xinminchang	12949	6467	6482	241	73	168	1.86	1.13	2.59
PI 	Lianglukou	15510	7637	7873	559	159	400	3.60	2.08	5.08
PI 	Deyuan	16785	8454	8331	815	216	599	4.86	2.56	7.19
PI 	Xinsheng	11780	5885	5895	610	146	464	5.18	2.48	7.87
PI 	Qinghe	18217	9275	8942	191	58	133	1.05	0.63	1.49
PI 	Youai	15259	7699	7560	768	180	588	5.03	2.34	7.78
PI 	Hongxing	15896	7976	7920	470	116	354	2.96	1.45	4.47
PI 	Gucheng	12476	6237	6239	474	114	360	3.80	1.83	5.77
PI 	Tangyuan	18694	9369	9325	934	239	695	5	2.55	7.45
XINDU 	Total	507056	254708	252348	21687	5434	16253	4.28	2.13	6.44
XINDU 	Xindu	143183	71196	71987	4449	952	3497	3.11	1.34	4.86
XINDU 	Dafeng	26077	13358	12719	943	219	724	3.62	1.64	5.69
XINDU 	Shibantan	24838	12801	12037	1675	536	1139	6.74	4.19	9.46
XINDU 	Xinfan	48631	24034	24597	1890	432	1458	3.89	1.80	5.93
XINDU 	Xinmin	29480	14749	14731	1539	428	1111	5.22	2.90	7.54
XINDU 	Sanhe	24002	12114	11888	1765	513	1252	7.35	4.23	10.53
XINDU 	Taixing	23459	11905	11554	637	163	474	2.72	1.37	4.10
XINDU 	Liji	19703	9905	9798	688	157	531	3.49	1.59	5.42
XINDU 	Banzhuyuan	24451	12257	12194	970	246	724	3.97	2.01	5.94
XINDU 	Qingliu	14012	6949	7063	911	223	688	6.5	3.21	9.74
XINDU 	Longhu	16516	8258	8258	772	172	600	4.67	2.08	7.27
XINDU 	Majia	19706	9982	9724	711	184	527	3.61	1.84	5.42
XINDU 	Longqiao	19272	9890	9382	1207	308	899	6.26	3.11	9.58
XINDU 	Longan	17766	8915	8851	1200	333	867	6.75	3.74	9.80
XINDU 	Mulan	27520	14126	13394	1065	260	805	3.87	1.84	6.01
XINDU 	Zhuyou	13479	6767	6712	615	141	474	4.56	2.08	7.06
XINDU 	Juntun	14961	7502	7459	650	167	483	4.34	2.23	6.48
DAYI 	Total	399283	206921	192362	27498	7586	19912	6.89	3.67	10.35
DAYI 	Jinyuan	97714	49683	48031	6320	1852	4468	6.47	3.73	9.30
DAYI 	Wangsi	22643	11585	11058	840	208	632	3.71	1.80	5.72
DAYI 	Tangchang	12968	6567	6401	1176	324	852	9.07	4.93	13.31
DAYI 	Xinchang	20873	10444	10429	1151	205	946	5.51	1.96	9.07
DAYI 	Yuelai	12649	6526	6123	1191	318	873	9.42	4.87	14.26
DAYI 	Anren	18509	9093	9416	1128	296	832	6.09	3.26	8.84
DAYI 	Chujiang	7217	3943	3274	1126	315	811	15.60	7.99	24.77
DAYI 	Tiangongmiao	8926	5036	3890	795	218	577	8.91	4.33	14.83
DAYI 	Xiling	8017	5160	2857	1080	391	689	13.47	7.58	24.12
DAYI 	Xieyuan	8032	4708	3324	925	295	630	11.52	6.27	18.95
DAYI 	Dongchang	10150	5096	5054	772	169	603	7.61	3.32	11.93
DAYI 	Hanchang	12031	6147	5884	502	139	363	4.17	2.26	6.17
DAYI 	Sancha	18699	9567	9132	1338	366	972	7.16	3.83	10.64
DAYI 	Shangan	12071	6301	5770	1248	373	875	10.34	5.92	15.16
DAYI 	Sujia	15633	8013	7620	175	40	135	1.12	0.5	1.77
DAYI 	Qingxia	6282	3316	2966	522	145	377	8.31	4.37	12.71
DAYI 	Shaqu	12743	6456	6287	885	231	654	6.94	3.58	10.40
DAYI 	Wushan	4001	2424	1577	126	32	94	3.15	1.32	5.96
DAYI 	Jinxing	7658	4222	3436	83	23	60	1.08	0.54	1.75
DAYI 	Gaoshan	5914	2987	2927	450	119	331	7.61	3.98	11.31
DAYI 	Heming	9734	5109	4625	482	113	369	4.95	2.21	7.98
DAYI 	Sanba	5092	2697	2395	635	171	464	12.47	6.34	19.37
DAYI 	Caichang	12914	6664	6250	1189	343	846	9.21	5.15	13.54
DAYI 	Dunyi	19304	9923	9381	558	133	425	2.89	1.34	4.53
DAYI 	Yuanxing	12544	6488	6056	1094	272	822	8.72	4.19	13.57
DAYI 	Longfeng	9855	4967	4888	908	271	637	9.21	5.46	13.03
DAYI 	Danfeng	7110	3799	3311	799	224	575	11.24	5.90	17.37
PUJIANG 	Total	201442	101816	99626	10422	2182	8240	5.17	2.14	8.27
PUJIANG 	Heshan	36690	18201	18489	604	132	472	1.65	0.73	2.55
PUJIANG 	Tianhua	15795	7946	7849	466	93	373	2.95	1.17	4.75
PUJIANG 	Shouan	18733	9259	9474	1104	228	876	5.89	2.46	9.25
PUJIANG 	Wuxing	10561	5177	5384	633	134	499	5.99	2.59	9.27
PUJIANG 	Xilai	13015	6605	6410	380	84	296	2.92	1.27	4.62
PUJIANG 	Datang	12130	6085	6045	717	138	579	5.91	2.27	9.58
PUJIANG 	Ganxi	8429	4309	4120	589	128	461	6.99	2.97	11.19
PUJIANG 	Daxing	13434	6920	6514	941	174	767	7	2.51	11.77
PUJIANG 	Chengjia	7656	3967	3689	407	81	326	5.32	2.04	8.84
PUJIANG 	Chaoyanghu	8306	4265	4041	451	81	370	5.43	1.90	9.16
PUJIANG 	Shoumin	5139	2595	2544	349	79	270	6.79	3.04	10.61
PUJIANG 	Changqiu	3267	1744	1523	348	86	262	10.65	4.93	17.20
PUJIANG 	Songhua	6525	3261	3264	269	64	205	4.12	1.96	6.28
PUJIANG 	Dunhou	5415	2725	2690	302	58	244	5.58	2.13	9.07
PUJIANG 	Fuxing	10469	5349	5120	586	122	464	5.60	2.28	9.06
PUJIANG 	Gaoqiao	7912	4092	3820	415	80	335	5.25	1.96	8.77
PUJIANG 	Xinan	8950	4562	4388	655	132	523	7.32	2.89	11.92
PUJIANG 	Guangming	4444	2313	2131	500	102	398	11.25	4.41	18.68
PUJIANG 	Baiyun	4572	2441	2131	706	186	520	15.44	7.62	24.40
XINJIN 	Total	239360	119821	119539	14044	3650	10394	5.87	3.05	8.70
XINJIN 	Wujin	51483	24767	26716	2605	650	1955	5.06	2.62	7.32
XINJIN 	Huaqiao	23222	11680	11542	594	160	434	2.56	1.37	3.76
XINJIN 	Huayuan	12741	6420	6321	1027	288	739	8.06	4.49	11.69
XINJIN 	Jinhua	15228	7804	7424	576	181	395	3.78	2.32	5.32
XINJIN 	Puxing	12572	6472	6100	255	64	191	2.03	0.99	3.13
XINJIN 	Xingyi	13025	6553	6472	181	49	132	1.39	0.75	2.04
XINJIN 	Xinping	11789	5909	5880	697	170	527	5.91	2.88	8.96
XINJIN 	Fangxing	11482	5753	5729	510	100	410	4.44	1.74	7.16
XINJIN 	Anxi	11269	5718	5551	994	254	740	8.82	4.44	13.33
XINJIN 	Yongshang	15609	8127	7482	1209	322	887	7.75	3.96	11.86
XINJIN 	Dengshuang	18025	9000	9025	1692	428	1264	9.39	4.76	14.01
XINJIN 	Xingle	8796	4446	4350	785	228	557	8.92	5.13	12.80
XINJIN 	Huangdu	5910	3051	2859	452	146	306	7.65	4.79	10.70
XINJIN 	Wenjing	8046	4013	4033	792	183	609	9.84	4.56	15.10
XINJIN 	Longma	7251	3597	3654	440	97	343	6.07	2.70	9.39
XINJIN 	Wanhe	12912	6511	6401	1235	330	905	9.56	5.07	14.14
DUJIANGYAN 	Total	508401	256777	251624	33483	8646	24837	6.59	3.37	9.87
DUJIANGYAN 	Guankou	63333	30978	32355	2484	547	1937	3.92	1.77	5.99
DUJIANGYAN 	Xingfu	104175	52659	51516	3266	835	2431	3.14	1.59	4.72
DUJIANGYAN 	Puyang	21057	10609	10448	1603	408	1195	7.61	3.85	11.44
DUJIANGYAN 	Juyuan	25070	12556	12514	1838	428	1410	7.33	3.41	11.27
DUJIANGYAN 	Chongyi	21377	10706	10671	1406	342	1064	6.58	3.19	9.97
DUJIANGYAN 	Tianma	24116	12112	12004	988	239	749	4.10	1.97	6.24
DUJIANGYAN 	Shiyang	21357	10745	10612	1418	275	1143	6.64	2.56	10.77
DUJIANGYAN 	Liujie	17742	9026	8716	1434	329	1105	8.08	3.65	12.68
DUJIANGYAN 	Yutang	16977	8567	8410	1612	420	1192	9.5	4.90	14.17
DUJIANGYAN 	Zhongxing	21696	10766	10930	1824	439	1385	8.41	4.08	12.67
DUJIANGYAN 	Qingchengshan	8196	4225	3971	968	308	660	11.81	7.29	16.62
DUJIANGYAN 	Longchi	4765	2518	2247	705	271	434	14.80	10.76	19.31
DUJIANGYAN 	Xujia	21074	10488	10586	1369	332	1037	6.5	3.17	9.80
DUJIANGYAN 	Jiahong	9701	4992	4709	933	256	677	9.62	5.13	14.38
DUJIANGYAN 	Jinfeng	11314	5981	5333	1111	314	797	9.82	5.25	14.94
DUJIANGYAN 	Xiange	10903	5809	5094	1381	446	935	12.67	7.68	18.35
DUJIANGYAN 	Tuqiao	10102	5120	4982	596	144	452	5.90	2.81	9.07
DUJIANGYAN 	Anlong	9117	4658	4459	369	74	295	4.05	1.59	6.62
DUJIANGYAN 	Dale	9270	4649	4621	910	226	684	9.82	4.86	14.80
DUJIANGYAN 	Xudu	13546	6953	6593	1340	355	985	9.89	5.11	14.94
DUJIANGYAN 	Yanjiang	12206	6196	6010	1288	391	897	10.55	6.31	14.93
DUJIANGYAN 	Minxing	10859	5436	5423	516	111	405	4.75	2.04	7.47
DUJIANGYAN 	Qingcheng	12641	6399	6242	1089	260	829	8.61	4.06	13.28
DUJIANGYAN 	Daguan	8523	4317	4206	858	210	648	10.07	4.86	15.41
DUJIANGYAN 	Lianghe	3733	2002	1731	497	133	364	13.31	6.64	21.03
DUJIANGYAN 	Baisha	6837	3722	3115	660	219	441	9.65	5.88	14.16
DUJIANGYAN 	Maxi	4167	2124	2043	548	158	390	13.15	7.44	19.09
DUJIANGYAN 	Hongkou	4547	2464	2083	472	176	296	10.38	7.14	14.21
