V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11
JINAN 	Xiangyuan	39532	19842	19690	1496	492	1004	3.78	2.48	5.10
JINAN 	Gushan	134291	68869	65422	3591	973	2618	2.67	1.41	4
JINAN 	Xindian	78425	42972	35453	2724	602	2122	3.47	1.40	5.99
JINAN 	Yuefeng	66677	34906	31771	2443	691	1752	3.66	1.98	5.51
JINAN 	Huanxi	9448	4912	4536	460	63	397	4.87	1.28	8.75
JINAN 	Lingtou	4689	2469	2220	182	32	150	3.88	1.30	6.76
JINAN 	Shoushan	5549	2924	2625	370	78	292	6.67	2.67	11.12
JINAN 	Rixi	5470	2956	2514	460	86	374	8.41	2.91	14.88
JINAN 	Guling	2028	1025	1003	153	29	124	7.54	2.83	12.36
MINHOU 	Total	465459	242516	222943	34653	11297	23356	7.44	4.66	10.48
MINHOU 	Ganzhe	40280	23253	17027	2791	1343	1448	6.93	5.78	8.5
MINHOU 	Baisha	26021	13808	12213	1514	522	992	5.82	3.78	8.12
MINHOU 	Nanyu	40529	20287	20242	3088	839	2249	7.62	4.14	11.11
MINHOU 	Shanggan	14377	7396	6981	1025	369	656	7.13	4.99	9.40
MINHOU 	Xiangqian	41579	21472	20107	2372	542	1830	5.70	2.52	9.10
MINHOU 	Qingkou	53647	27887	25760	3817	1141	2676	7.12	4.09	10.39
MINHOU 	Nantong	34390	17497	16893	3229	1048	2181	9.39	5.99	12.91
MINHOU 	Shangjie	51133	25472	25661	2733	415	2318	5.34	1.63	9.03
MINHOU 	Jingxi	39519	20445	19074	3242	1065	2177	8.20	5.21	11.41
MINHOU 	Zhuqi	22355	11338	11017	1557	241	1316	6.96	2.13	11.95
MINHOU 	Hongwei	25006	13056	11950	1884	713	1171	7.53	5.46	9.80
MINHOU 	Yangli	19697	10258	9439	1676	885	791	8.51	8.63	8.38
MINHOU 	Dahu	23020	12266	10754	1935	587	1348	8.41	4.79	12.53
MINHOU 	Tingping	21754	11676	10078	2806	1185	1621	12.90	10.15	16.08
MINHOU 	Minjiang	3144	1645	1499	223	87	136	7.09	5.29	9.07
MINHOU 	Xiaoruo	6786	3575	3211	569	286	283	8.38	8	8.81
MINHOU 	Jiangyangnongchang	2222	1185	1037	192	29	163	8.64	2.45	15.72
LIANJIANG 	Total	466739	237378	229361	57712	16898	40814	12.36	7.12	17.79
LIANJIANG 	Fengcheng	47927	23542	24385	2933	501	2432	6.12	2.13	9.97
LIANJIANG 	Aojiang	27287	13885	13402	5014	1576	3438	18.38	11.35	25.65
LIANJIANG 	Dongdai	24388	12142	12246	1919	445	1474	7.87	3.66	12.04
LIANJIANG 	Guantou	54118	27763	26355	5670	1598	4072	10.48	5.76	15.45
LIANJIANG 	Xiaoao	27553	13748	13805	2682	527	2155	9.73	3.83	15.61
LIANJIANG 	Donghu	12314	6468	5846	2754	955	1799	22.36	14.76	30.77
LIANJIANG 	Danyang	21166	11174	9992	4748	1679	3069	22.43	15.03	30.71
LIANJIANG 	Changlong	9390	4795	4595	1847	647	1200	19.67	13.49	26.12
LIANJIANG 	Pandu	13463	6629	6834	1414	337	1077	10.5	5.08	15.76
LIANJIANG 	Toubao	28126	14185	13941	2755	721	2034	9.80	5.08	14.59
LIANJIANG 	Mabi	20495	10215	10280	4168	1525	2643	20.34	14.93	25.71
LIANJIANG 	Guanban	20807	10589	10218	2047	479	1568	9.84	4.52	15.35
LIANJIANG 	Xiaocheng	18810	9640	9170	2919	1043	1876	15.52	10.82	20.46
LIANJIANG 	Huangqi	21315	11110	10205	2021	510	1511	9.48	4.59	14.81
LIANJIANG 	Tailu	25386	12672	12714	4428	1437	2991	17.44	11.34	23.53
LIANJIANG 	Pukou	15812	8234	7578	2923	1304	1619	18.49	15.84	21.36
LIANJIANG 	Jiangnan	13759	7101	6658	1703	225	1478	12.38	3.17	22.20
LIANJIANG 	Liaoyan	19543	9905	9638	1028	151	877	5.26	1.52	9.10
LIANJIANG 	Kengyuan	20379	10722	9657	2202	615	1587	10.81	5.74	16.43
LIANJIANG 	Ankai	12676	6561	6115	1119	291	828	8.83	4.44	13.54
LIANJIANG 	Xiagong	9193	4772	4421	1146	263	883	12.47	5.51	19.97
LIANJIANG 	Xiaocangshezu	2832	1526	1306	272	69	203	9.60	4.52	15.54
LIANJIANG 	Mazu	          	          	          	          	          	          	          	          	          
LUOYUAN 	Total	176090	94214	81876	20520	7785	12735	11.65	8.26	15.55
LUOYUAN 	Fengshan	44021	22295	21726	2001	441	1560	4.55	1.98	7.18
LUOYUAN 	Songshan	24768	13880	10888	2491	955	1536	10.06	6.88	14.11
LUOYUAN 	Qibu	19798	10404	9394	2195	811	1384	11.09	7.80	14.73
LUOYUAN 	Zhongfang	14867	8161	6706	2793	1355	1438	18.79	16.60	21.44
LUOYUAN 	Feizhu	10262	5643	4619	1558	546	1012	15.18	9.68	21.91
LUOYUAN 	Jianjiang	8980	4689	4291	1397	540	857	15.56	11.52	19.97
LUOYUAN 	Baita	10218	5535	4683	1270	476	794	12.43	8.60	16.95
LUOYUAN 	Hongyang	9287	5120	4167	1362	531	831	14.67	10.37	19.94
LUOYUAN 	Xilan	9791	5424	4367	1248	445	803	12.75	8.20	18.39
LUOYUAN 	Huokoushezu	10611	5710	4901	2145	872	1273	20.21	15.27	25.97
LUOYUAN 	Bili	13487	7353	6134	2060	813	1247	15.27	11.06	20.33
MINQING 	Total	223427	115866	107561	18085	7839	10246	8.09	6.77	9.53
MINQING 	Meicheng	28278	14342	13936	1491	565	926	5.27	3.94	6.64
MINQING 	Meixi	17623	9281	8342	1557	635	922	8.84	6.84	11.05
MINQING 	Baizhang	16041	8441	7600	1252	569	683	7.80	6.74	8.99
MINQING 	Jinsha	10212	5399	4813	883	422	461	8.65	7.82	9.58
MINQING 	Baizhong	14498	7640	6858	1160	520	640	8	6.81	9.33
MINQING 	Chiyuan	17382	8988	8394	1388	558	830	7.99	6.21	9.89
MINQING 	Bandong	29974	15020	14954	2448	963	1485	8.17	6.41	9.93
MINQING 	Tazhuang	16124	8110	8014	1329	534	795	8.24	6.58	9.92
MINQING 	Shenghuang	12967	6683	6284	1198	452	746	9.24	6.76	11.87
MINQING 	Xiongjiang	4100	2243	1857	367	191	176	8.95	8.52	9.48
MINQING 	Dongqiao	13846	7271	6575	1233	592	641	8.91	8.14	9.75
MINQING 	Yunlong	9204	5020	4184	700	343	357	7.61	6.83	8.53
MINQING 	Shanglian	5877	3019	2858	561	256	305	9.55	8.48	10.67
MINQING 	Jiatou	711	370	341	65	32	33	9.14	8.65	9.68
MINQING 	Houjia	2555	1368	1187	246	127	119	9.63	9.28	10.03
MINQING 	Sanxi	6448	3300	3148	539	232	307	8.36	7.03	9.75
MINQING 	Julin	5000	2722	2278	452	261	191	9.04	9.59	8.38
MINQING 	Xiazhu	12587	6649	5938	1216	587	629	9.66	8.83	10.59
YONGTAI 	Total	237398	120160	117238	22766	7995	14771	9.59	6.65	12.60
YONGTAI 	Zhangcheng	15580	7657	7923	1159	360	799	7.44	4.70	10.08
YONGTAI 	Songkou	23807	12188	11619	2219	747	1472	9.32	6.13	12.67
YONGTAI 	Wutong	22879	11427	11452	2327	585	1742	10.17	5.12	15.21
YONGTAI 	Geling	13398	6764	6634	1190	467	723	8.88	6.90	10.90
YONGTAI 	Chengfeng	16881	8551	8330	1426	585	841	8.45	6.84	10.10
YONGTAI 	Qingliang	9327	4829	4498	813	294	519	8.72	6.09	11.54
YONGTAI 	Changqing	15256	7954	7302	1522	678	844	9.98	8.52	11.56
YONGTAI 	Tongan	19964	10048	9916	2034	840	1194	10.19	8.36	12.04
YONGTAI 	Zhangyang	19775	9534	10241	2068	724	1344	10.46	7.59	13.12
YONGTAI 	Tangqian	3701	1917	1784	311	103	208	8.40	5.37	11.66
YONGTAI 	Fuquan	5167	2679	2488	513	167	346	9.93	6.23	13.91
YONGTAI 	Linglu	5661	2908	2753	570	185	385	10.07	6.36	13.98
YONGTAI 	Chixi	9516	4772	4744	984	250	734	10.34	5.24	15.47
YONGTAI 	Fukou	8544	4505	4039	887	350	537	10.38	7.77	13.30
YONGTAI 	Gaiyang	6137	3218	2919	625	238	387	10.18	7.40	13.26
YONGTAI 	Dongyang	6094	3206	2888	601	256	345	9.86	7.99	11.95
YONGTAI 	Xiaba	11197	5649	5548	1133	397	736	10.12	7.03	13.27
YONGTAI 	Pangu	5732	2720	3012	602	206	396	10.5	7.57	13.15
YONGTAI 	Hongxing	6484	3339	3145	630	224	406	9.72	6.71	12.91
YONGTAI 	Baiyun	9369	4776	4593	878	262	616	9.37	5.49	13.41
YONGTAI 	Danyun	2929	1519	1410	274	77	197	9.35	5.07	13.97
PINGTAN 	Total	248245	122395	125850	26879	7935	18944	10.83	6.48	15.05
PINGTAN 	Tancheng	45337	21718	23619	1403	260	1143	3.09	1.20	4.84
PINGTAN 	Suao	19673	9768	9905	2642	813	1829	13.43	8.32	18.47
PINGTAN 	Liushui	32779	16512	16267	3458	1112	2346	10.55	6.73	14.42
PINGTAN 	Aoqian	26311	13086	13225	2791	663	2128	10.61	5.07	16.09
PINGTAN 	Beicuo	21253	10682	10571	3240	1147	2093	15.24	10.74	19.80
PINGTAN 	Pingyuan	14164	6626	7538	1697	426	1271	11.98	6.43	16.86
PINGTAN 	Aodong	19680	9873	9807	2486	803	1683	12.63	8.13	17.16
PINGTAN 	Baiqing	10542	5108	5434	1406	298	1108	13.34	5.83	20.39
PINGTAN 	Yutou	9787	4927	4860	1268	461	807	12.96	9.36	16.60
PINGTAN 	Dalian	3609	1708	1901	560	160	400	15.52	9.37	21.04
PINGTAN 	Luyang	3415	1633	1782	504	151	353	14.76	9.25	19.81
PINGTAN 	Zhonglou	13918	6962	6956	1901	599	1302	13.66	8.60	18.72
PINGTAN 	Dongxiang	6531	3339	3192	839	247	592	12.85	7.40	18.55
PINGTAN 	Lancheng	14835	7260	7575	1867	582	1285	12.59	8.02	16.96
PINGTAN 	Nanhai	6411	3193	3218	817	213	604	12.74	6.67	18.77
FUQING 	Total	883540	439376	444164	81708	23754	57954	9.25	5.41	13.05
FUQING 	Rongcheng	73212	36414	36798	2663	682	1981	3.64	1.87	5.38
FUQING 	Yinxi	65202	32845	32357	4977	1800	3177	7.63	5.48	9.82
FUQING 	Honglu	55916	27388	28528	2393	381	2012	4.28	1.39	7.05
FUQING 	Yangxia	36427	18518	17909	2587	771	1816	7.10	4.16	10.14
FUQING 	Haikou	66250	33269	32981	6711	2292	4419	10.13	6.89	13.40
FUQING 	Chengtou	34043	16948	17095	2749	753	1996	8.08	4.44	11.68
FUQING 	Nanling	4197	2164	2033	449	124	325	10.70	5.73	15.99
FUQING 	Longtian	82399	40880	41519	12489	5290	7199	15.16	12.94	17.34
FUQING 	Jiangjing	57031	28487	28544	6521	2158	4363	11.43	7.58	15.29
FUQING 	Gangtou	47489	23484	24005	5161	1499	3662	10.87	6.38	15.26
FUQING 	Gaoshan	44326	21930	22396	3964	347	3617	8.94	1.58	16.15
FUQING 	Shapu	32080	15960	16120	2719	1017	1702	8.48	6.37	10.56
FUQING 	Sanshan	68258	33754	34504	8095	2414	5681	11.86	7.15	16.46
FUQING 	Donghan	26808	13269	13539	2635	693	1942	9.83	5.22	14.34
FUQING 	Yuxi	38199	18726	19473	3176	297	2879	8.31	1.59	14.78
FUQING 	Shangjing	23754	11720	12034	1805	421	1384	7.60	3.59	11.5
FUQING 	Xincuo	22548	11086	11462	2247	529	1718	9.97	4.77	14.99
FUQING 	Jiangyin	45562	22158	23404	4281	860	3421	9.40	3.88	14.62
FUQING 	Dongzhang	22017	11019	10998	2883	865	2018	13.09	7.85	18.35
FUQING 	Jingyang	24098	12295	11803	1473	119	1354	6.11	0.97	11.47
FUQING 	Yidu	7866	4045	3821	796	233	563	10.12	5.76	14.73
FUQING 	Jiangjinghuaqiaonongchang	3033	1627	1406	630	157	473	20.77	9.65	33.64
FUQING 	Donggehuaqiaonongchang	2825	1390	1435	304	52	252	10.76	3.74	17.56
CHANGLE 	Total	536912	272487	264425	44289	15511	28778	8.25	5.69	10.88
CHANGLE 	Wuhang	53678	26494	27184	2099	719	1380	3.91	2.71	5.08
CHANGLE 	Yingqian	30929	16470	14459	2116	716	1400	6.84	4.35	9.68
CHANGLE 	Shouzhan	19323	9693	9630	1533	575	958	7.93	5.93	9.95
CHANGLE 	Yutian	27612	13838	13774	2917	1098	1819	10.56	7.93	13.21
CHANGLE 	Songxia	12946	6211	6735	1520	460	1060	11.74	7.41	15.74
CHANGLE 	Jiangtian	30925	15713	15212	3737	1571	2166	12.08	10	14.24
CHANGLE 	Guhuai	37264	19279	17985	2819	1023	1796	7.56	5.31	9.99
CHANGLE 	Wenwusha	13456	7026	6430	1462	561	901	10.87	7.98	14.01
CHANGLE 	Heshang	43702	21914	21788	4243	1388	2855	9.71	6.33	13.10
CHANGLE 	Zhanggang	39109	19773	19336	3791	1324	2467	9.69	6.70	12.76
CHANGLE 	Hunan	20500	10463	10037	2192	536	1656	10.69	5.12	16.5
CHANGLE 	Jinfeng	69867	34666	35201	4484	1623	2861	6.42	4.68	8.13
CHANGLE 	Wenling	27055	14242	12813	2610	743	1867	9.65	5.22	14.57
CHANGLE 	Meihua	14356	7203	7153	742	154	588	5.17	2.14	8.22
CHANGLE 	Tantou	46276	23988	22288	4190	1545	2645	9.05	6.44	11.87
CHANGLE 	Luolian	7083	3632	3451	571	198	373	8.06	5.45	10.81
CHANGLE 	Houyu	8021	4235	3786	658	248	410	8.20	5.86	10.83
CHANGLE 	Hangcheng	34810	17647	17163	2605	1029	1576	7.48	5.83	9.18
GULANGYU 	Total	17204	8607	8597	1212	276	936	7.04	3.21	10.89
GULANGYU 	Gulangyu	17204	8607	8597	1212	276	936	7.04	3.21	10.89
SIMING 	Total	122013	62922	59091	6268	1311	4957	5.14	2.08	8.39
SIMING 	Siming	13541	7175	6366	795	131	664	5.87	1.83	10.43
SIMING 	Zhonghua	16359	7605	8754	898	120	778	5.49	1.58	8.89
SIMING 	Wenan	12876	6153	6723	1000	167	833	7.77	2.71	12.39
SIMING 	Xiagang	40617	20302	20315	2330	474	1856	5.74	2.33	9.14
SIMING 	Binhai	38620	21687	16933	1245	419	826	3.22	1.93	4.88
KAIYUAN 	Total	461421	242224	219197	15682	2774	12908	3.40	1.15	5.89
KAIYUAN 	Lujiang	46876	24288	22588	2729	381	2348	5.82	1.57	10.39
KAIYUAN 	Gongyuan	68585	34218	34367	2917	570	2347	4.25	1.67	6.83
KAIYUAN 	Wucun	70274	36881	33393	2012	301	1711	2.86	0.82	5.12
KAIYUAN 	Yuandang	112441	59069	53372	3357	628	2729	2.99	1.06	5.11
KAIYUAN 	Lianqian	87614	48957	38657	2638	571	2067	3.01	1.17	5.35
KAIYUAN 	Jialian	75631	38811	36820	2029	323	1706	2.68	0.83	4.63
XINGLIN 	Total	195109	100270	94839	12015	2798	9217	6.16	2.79	9.72
XINGLIN 	Xinglin	51092	23488	27604	1122	226	896	2.20	0.96	3.25
XINGLIN 	Xinglin	74066	38315	35751	4785	1188	3597	6.46	3.10	10.06
XINGLIN 	Dongfu	21970	11139	10831	2508	565	1943	11.42	5.07	17.94
XINGLIN 	Haicang	47981	27328	20653	3600	819	2781	7.5	3	13.47
HULI 	Total	372011	193036	178975	11449	2471	8978	3.08	1.28	5.02
HULI 	Huli	106997	53324	53673	2789	538	2251	2.61	1.01	4.19
HULI 	Dianqian	97565	47435	50130	2147	524	1623	2.20	1.10	3.24
HULI 	Heshan	167449	92277	75172	6513	1409	5104	3.89	1.53	6.79
JIMEI 	Total	127678	63840	63838	9579	1992	7587	7.5	3.12	11.88
JIMEI 	Jimei	33474	18887	14587	914	136	778	2.73	0.72	5.33
JIMEI 	Guankou	35509	18008	17501	4844	1075	3769	13.64	5.97	21.54
JIMEI 	Houxi	58695	26945	31750	3821	781	3040	6.51	2.90	9.57
TONGAN 	Total	460428	229795	230633	43962	9399	34563	9.55	4.09	14.99
TONGAN 	Datong	68334	34787	33547	3308	475	2833	4.84	1.37	8.44
TONGAN 	Lianhua	25039	13016	12023	2759	705	2054	11.02	5.42	17.08
TONGAN 	Tingxi	13788	7051	6737	1624	464	1160	11.78	6.58	17.22
TONGAN 	Xinmin	42887	21008	21879	4231	894	3337	9.87	4.26	15.25
TONGAN 	Xike	49316	23931	25385	4064	961	3103	8.24	4.02	12.22
TONGAN 	Wuxian	29303	14685	14618	3463	907	2556	11.82	6.18	17.49
TONGAN 	Hongtang	30413	14905	15508	2478	579	1899	8.15	3.88	12.25
TONGAN 	Xinxu	28980	14692	14288	3808	917	2891	13.14	6.24	20.23
TONGAN 	Neicuo	27187	13667	13520	2934	572	2362	10.79	4.19	17.47
TONGAN 	Maxang	64200	31858	32342	6704	1367	5337	10.44	4.29	16.5
TONGAN 	Xindian	58050	28891	29159	5832	1027	4805	10.05	3.55	16.48
TONGAN 	Dadeng	14626	7050	7576	1829	303	1526	12.51	4.30	20.14
TONGAN 	Fengnannongchang	6018	3133	2885	549	134	415	9.12	4.28	14.38
TONGAN 	Damaoshannongchang	2287	1121	1166	379	94	285	16.57	8.39	24.44
CHENGXIANG 	Total	190476	90829	99647	10846	1202	9644	5.69	1.32	9.68
CHENGXIANG 	Licheng	40887	19765	21122	1829	131	1698	4.47	0.66	8.04
CHENGXIANG 	Fenghuangshan	62434	30454	31980	2765	292	2473	4.43	0.96	7.73
CHENGXIANG 	Chengjiao	49134	22061	27073	3651	257	3394	7.43	1.16	12.54
CHENGXIANG 	Chengnan	38021	18549	19472	2601	522	2079	6.84	2.81	10.68
HANJIANG 	Total	169070	81256	87814	11841	2007	9834	7	2.47	11.20
HANJIANG 	Handong	36757	19155	17602	2315	815	1500	6.30	4.25	8.52
HANJIANG 	Hanxi	25017	11779	13238	1338	116	1222	5.35	0.98	9.23
HANJIANG 	Sanjiangkou	39949	19080	20869	4090	649	3441	10.24	3.40	16.49
HANJIANG 	Baitang	32678	15443	17235	2192	193	1999	6.71	1.25	11.60
HANJIANG 	Guohuan	34669	15799	18870	1906	234	1672	5.5	1.48	8.86
PUTIAN 	Total	1022599	466715	555884	133519	21432	112087	13.06	4.59	20.16
PUTIAN 	Xitianwei	37660	17279	20381	3591	449	3142	9.54	2.60	15.42
PUTIAN 	Wutang	34418	15103	19315	3239	626	2613	9.41	4.14	13.53
PUTIAN 	Jiangkou	76514	32781	43733	6893	1690	5203	9.01	5.16	11.90
PUTIAN 	Huangshi	102573	50559	52014	11154	1432	9722	10.87	2.83	18.69
PUTIAN 	Xindu	58921	27713	31208	5032	568	4464	8.54	2.05	14.30
PUTIAN 	Huating	70432	32951	37481	6366	822	5544	9.04	2.49	14.79
PUTIAN 	Changtai	23096	11181	11915	2906	362	2544	12.58	3.24	21.35
PUTIAN 	Qiulu	18512	8825	9687	2631	293	2338	14.21	3.32	24.14
PUTIAN 	Baisha	12646	6101	6545	2283	372	1911	18.05	6.10	29.20
PUTIAN 	Zhuangbian	17156	8364	8792	2077	307	1770	12.11	3.67	20.13
PUTIAN 	Xinxian	12957	6202	6755	1475	188	1287	11.38	3.03	19.05
PUTIAN 	Beigao	48819	21510	27309	6427	890	5537	13.16	4.14	20.28
PUTIAN 	Dongqiao	64059	29296	34763	9822	2089	7733	15.33	7.13	22.24
PUTIAN 	Daitou	75091	34435	40656	9979	2078	7901	13.29	6.03	19.43
PUTIAN 	Pinghai	51156	23078	28078	6892	1267	5625	13.47	5.49	20.03
PUTIAN 	Nanri	36257	17754	18503	5434	1464	3970	14.99	8.25	21.46
PUTIAN 	Hushi	73647	33410	40237	7348	738	6610	9.98	2.21	16.43
PUTIAN 	Xiuyu	35695	14902	20793	7646	963	6683	21.42	6.46	32.14
PUTIAN 	Lingchuan	34789	15576	19213	7385	964	6421	21.23	6.19	33.42
PUTIAN 	Donghai	26244	12054	14190	3512	567	2945	13.38	4.70	20.75
PUTIAN 	Zhongmen	13367	5247	8120	3004	391	2613	22.47	7.45	32.18
PUTIAN 	Dongpu	17724	7055	10669	3976	597	3379	22.43	8.46	31.67
PUTIAN 	Meizhou	22267	10281	11986	2350	505	1845	10.55	4.91	15.39
PUTIAN 	Dayang	9792	4789	5003	1266	227	1039	12.93	4.74	20.77
PUTIAN 	Shanting	23301	9632	13669	7201	1088	6113	30.90	11.30	44.72
PUTIAN 	Yuetang	23076	9397	13679	3470	467	3003	15.04	4.97	21.95
PUTIAN 	Chiganghuaqiaojingjikaifaqu	2430	1240	1190	160	28	132	6.58	2.26	11.09
XIANYOU 	Total	598921	289328	309593	84560	24850	59710	14.12	8.59	19.29
XIANYOU 	Licheng	44345	21013	23332	4271	996	3275	9.63	4.74	14.04
XIANYOU 	Fengting	65978	31553	34425	9696	2874	6822	14.70	9.11	19.82
XIANYOU 	Bangtou	80187	38918	41269	11545	3223	8322	14.40	8.28	20.17
XIANYOU 	Jiaowei	55546	26554	28992	7123	2228	4895	12.82	8.39	16.88
XIANYOU 	Duwei	49415	24070	25345	6722	2052	4670	13.60	8.53	18.43
XIANYOU 	Chengdong	23495	11409	12086	3271	946	2325	13.92	8.29	19.24
XIANYOU 	Laidian	49399	24053	25346	7071	2131	4940	14.31	8.86	19.49
XIANYOU 	Gaiwei	47974	22654	25320	7087	2062	5025	14.77	9.10	19.85
XIANYOU 	Yuanzhuang	24123	11486	12637	3590	1115	2475	14.88	9.71	19.59
XIANYOU 	Daji	50263	24421	25842	8044	2496	5548	16	10.22	21.47
XIANYOU 	Longhua	37456	18033	19423	5692	1786	3906	15.20	9.90	20.11
XIANYOU 	Zhongshan	14969	7348	7621	2066	660	1406	13.80	8.98	18.45
XIANYOU 	Youyang	18720	9275	9445	2717	634	2083	14.51	6.84	22.05
XIANYOU 	Xiyuan	6454	3305	3149	892	294	598	13.82	8.90	18.99
XIANYOU 	Fengshan	3492	1760	1732	618	215	403	17.70	12.22	23.27
XIANYOU 	Shicang	8168	4044	4124	1263	208	1055	15.46	5.14	25.58
XIANYOU 	Shexing	6577	3338	3239	933	251	682	14.19	7.52	21.06
XIANYOU 	Shufeng	7919	3908	4011	1223	475	748	15.44	12.15	18.65
XIANYOU 	Xiangxi	4441	2186	2255	736	204	532	16.57	9.33	23.59
MEILIE 	Total	129203	67778	61425	9825	2519	7306	7.60	3.72	11.89
MEILIE 	Liedong	50453	24799	25654	2685	598	2087	5.32	2.41	8.14
MEILIE 	Liexi	17727	9641	8086	1601	460	1141	9.03	4.77	14.11
MEILIE 	Beimen	20922	11627	9295	1157	264	893	5.53	2.27	9.61
MEILIE 	Chenda	8651	4840	3811	1486	502	984	17.18	10.37	25.82
MEILIE 	Yangxi	6033	3223	2810	1570	409	1161	26.02	12.69	41.32
MEILIE 	Xubi	792	438	354	241	99	142	30.43	22.60	40.11
MEILIE 	Sangang	24625	13210	11415	1085	187	898	4.41	1.42	7.87
SANYUAN 	Total	146735	77131	69604	11837	3045	8792	8.07	3.95	12.63
SANYUAN 	Chengguan	48164	24493	23671	3248	738	2510	6.74	3.01	10.60
SANYUAN 	Baisha	31334	16617	14717	1789	370	1419	5.71	2.23	9.64
SANYUAN 	Fuxingbao	19434	10034	9400	1122	289	833	5.77	2.88	8.86
SANYUAN 	Jingxi	2965	1536	1429	548	156	392	18.48	10.16	27.43
SANYUAN 	Shenkou	13107	7072	6035	1645	476	1169	12.55	6.73	19.37
SANYUAN 	Yanqian	15014	8038	6976	1673	420	1253	11.14	5.23	17.96
SANYUAN 	Chengdong	6806	3990	2816	314	91	223	4.61	2.28	7.92
SANYUAN 	Zhongcun	9911	5351	4560	1498	505	993	15.11	9.44	21.78
MINGXI 	Total	83028	42989	40039	12347	4670	7677	14.87	10.86	19.17
