V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11
CHANGNING 	Chengjiaqiao	21911	11544	10367	534	111	423	2.44	0.96	4.08
CHANGNING 	Beixinjing	46519	23547	22972	2000	352	1648	4.30	1.49	7.17
CHANGNING 	Xinjing	114533	62620	51913	5327	1143	4184	4.65	1.83	8.06
JINGAN 	Total	272841	135915	136926	7064	798	6266	2.59	0.59	4.58
JINGAN 	Jingansi	38957	18886	20071	771	82	689	1.98	0.43	3.43
JINGAN 	Caojiadu	56458	29037	27421	1511	188	1323	2.68	0.65	4.82
JINGAN 	Jiangninglu	70911	35798	35113	2185	263	1922	3.08	0.73	5.47
JINGAN 	Shimenerlu	54898	27118	27780	1537	160	1377	2.80	0.59	4.96
JINGAN 	Nanjingxilu	51617	25076	26541	1060	105	955	2.05	0.42	3.60
PUTUO 	Total	934461	485691	448770	35811	5604	30207	3.83	1.15	6.73
PUTUO 	Caoyangxincun	85991	43357	42634	2749	300	2449	3.20	0.69	5.74
PUTUO 	Yichuanlu	88201	45085	43116	3971	551	3420	4.5	1.22	7.93
PUTUO 	Changfengxincun	108318	53419	54899	3644	499	3145	3.36	0.93	5.73
PUTUO 	Changshoulu	90016	45678	44338	3481	461	3020	3.87	1.01	6.81
PUTUO 	Ganquanlu	108268	54450	53818	3704	482	3222	3.42	0.89	5.99
PUTUO 	Shiquanlu	105803	54402	51401	3986	578	3408	3.77	1.06	6.63
PUTUO 	Zhenru	117798	60877	56921	3619	546	3073	3.07	0.90	5.40
PUTUO 	Changzheng	110270	61344	48926	4326	958	3368	3.92	1.56	6.88
PUTUO 	Taopu	119796	67079	52717	6331	1229	5102	5.28	1.83	9.68
ZHABEI 	Total	702057	359224	342833	29280	4378	24902	4.17	1.22	7.26
ZHABEI 	Tianmuxilu	47283	24221	23062	3103	526	2577	6.56	2.17	11.17
ZHABEI 	Beizhan	95403	48167	47236	3920	470	3450	4.11	0.98	7.30
ZHABEI 	Baoshanlu	89689	45276	44413	4356	610	3746	4.86	1.35	8.43
ZHABEI 	Zhijiangxilu	69480	35122	34358	3427	435	2992	4.93	1.24	8.71
ZHABEI 	Gonghexinlu	72788	36821	35967	2578	354	2224	3.54	0.96	6.18
ZHABEI 	Daninglu	52257	28253	24004	1402	258	1144	2.68	0.91	4.77
ZHABEI 	Pengpuxincun	131372	66351	65021	5276	806	4470	4.02	1.21	6.87
ZHABEI 	Linfenlu	60657	30808	29849	2176	319	1857	3.59	1.04	6.22
ZHABEI 	Pengpu	83128	44205	38923	3042	600	2442	3.66	1.36	6.27
HONGKOU 	Total	762106	389202	372904	28944	4007	24937	3.80	1.03	6.69
HONGKOU 	Sichuanbeilu	66111	32575	33536	1977	186	1791	2.99	0.57	5.34
HONGKOU 	Zhapulu	56686	27659	29027	2097	185	1912	3.70	0.67	6.59
HONGKOU 	Tilanqiao	82823	47594	35229	3353	527	2826	4.05	1.11	8.02
HONGKOU 	Xinganglu	88442	44870	43572	5572	919	4653	6.30	2.05	10.68
HONGKOU 	Ouyanglu	65784	33071	32713	2043	190	1853	3.11	0.57	5.66
HONGKOU 	Quyanglu	91752	44949	46803	2087	246	1841	2.27	0.55	3.93
HONGKOU 	Guangzhonglu	98936	50588	48348	3441	475	2966	3.48	0.94	6.13
HONGKOU 	Jiaxinglu	56729	29263	27466	3404	524	2880	6	1.79	10.49
HONGKOU 	Liangchengxincun	70245	35728	34517	2158	299	1859	3.07	0.84	5.39
HONGKOU 	Jiangwan	84598	42905	41693	2812	456	2356	3.32	1.06	5.65
YANGPU 	Total	1105573	576204	529369	37210	5163	32047	3.37	0.90	6.05
YANGPU 	Dinghailu	82027	44398	37629	3600	582	3018	4.39	1.31	8.02
YANGPU 	Pinglianglu	91762	46299	45463	4122	532	3590	4.49	1.15	7.90
YANGPU 	Jiangpulu	76372	38427	37945	3051	380	2671	3.99	0.99	7.04
YANGPU 	Sipinglu	94033	49919	44114	2563	313	2250	2.73	0.63	5.10
YANGPU 	Kongjianglu	86691	44087	42604	2823	363	2460	3.26	0.82	5.77
YANGPU 	Changbaixincun	85002	44936	40066	2650	354	2296	3.12	0.79	5.73
YANGPU 	Yanjixincun	87654	44144	43510	2785	299	2486	3.18	0.68	5.71
YANGPU 	Yinxing	168576	86326	82250	6004	821	5183	3.56	0.95	6.30
YANGPU 	Daqiao	101628	54436	47192	3909	527	3382	3.85	0.97	7.17
YANGPU 	Wujiaochang	129307	68080	61227	2733	431	2302	2.11	0.63	3.76
YANGPU 	Jiangwanxincheng	6882	3693	3189	158	39	119	2.30	1.06	3.73
YANGPU 	Wujiaochang	95639	51459	44180	2812	522	2290	2.94	1.01	5.18
MINXING 	Total	1076457	569004	507453	60337	12658	47679	5.61	2.22	9.40
MINXING 	Huaping	55228	30678	24550	1755	276	1479	3.18	0.90	6.02
MINXING 	Bijiang	68117	36808	31309	2939	582	2357	4.31	1.58	7.53
MINXING 	Wujing	27936	15587	12349	1511	264	1247	5.41	1.69	10.10
MINXING 	Longbai	34458	17172	17286	1153	184	969	3.35	1.07	5.61
MINXING 	Gumei	53640	29586	24054	1950	407	1543	3.64	1.38	6.41
MINXING 	Hanghua	36619	18681	17938	1783	284	1499	4.87	1.52	8.36
MINXING 	Jiwang	20853	9591	11262	1855	418	1437	8.90	4.36	12.76
MINXING 	Zhuzhai	23617	12275	11342	1617	341	1276	6.85	2.78	11.25
MINXING 	Huacao	49732	27250	22482	3321	904	2417	6.68	3.32	10.75
MINXING 	Hongqiao	76110	41057	35053	2588	601	1987	3.40	1.46	5.67
MINXING 	Meilong	86337	46443	39894	2921	509	2412	3.38	1.10	6.05
MINXING 	Qibao	108025	56599	51426	4170	887	3283	3.86	1.57	6.38
MINXING 	Shenzhuang	103015	54787	48228	3814	666	3148	3.70	1.22	6.53
MINXING 	Caoxing	30471	17825	12646	2944	774	2170	9.66	4.34	17.16
MINXING 	Tangwan	38868	20537	18331	4000	967	3033	10.29	4.71	16.55
MINXING 	Zhuanqiao	37820	20302	17518	2428	516	1912	6.42	2.54	10.91
MINXING 	Beiqiao	39402	20526	18876	3137	816	2321	7.96	3.98	12.30
MINXING 	Maqiao	34601	17548	17053	3649	721	2928	10.55	4.11	17.17
MINXING 	Chenxing	40994	19900	21094	2851	487	2364	6.95	2.45	11.21
MINXING 	Duxing	35920	17819	18101	3646	674	2972	10.15	3.78	16.42
MINXING 	Luhui	27808	13382	14426	3873	954	2919	13.93	7.13	20.23
MINXING 	Gaoxinghuayuan	7279	3658	3621	424	41	383	5.82	1.12	10.58
MINXING 	Jinganxincheng	16825	8994	7831	677	109	568	4.02	1.21	7.25
MINXING 	Shenzhuanggongyequ	22782	11999	10783	1331	276	1055	5.84	2.30	9.78
BAOSHAN 	Total	1070683	573427	497256	64516	13599	50917	6.03	2.37	10.24
BAOSHAN 	Wusongzhen	28936	15181	13755	1412	259	1153	4.88	1.71	8.38
BAOSHAN 	Haibinxincun	62198	31742	30456	2444	414	2030	3.93	1.30	6.67
BAOSHAN 	Youyilu	75514	40918	34596	2124	361	1763	2.81	0.88	5.10
BAOSHAN 	Sitangxincun	56050	29145	26905	2880	457	2423	5.14	1.57	9.01
BAOSHAN 	Tonghexincun	74688	38444	36244	2883	405	2478	3.86	1.05	6.84
BAOSHAN 	Luodian	34702	18027	16675	2957	495	2462	8.52	2.75	14.76
BAOSHAN 	Dachang	119726	65413	54313	4493	969	3524	3.75	1.48	6.49
BAOSHAN 	Yangxing	59279	33382	25897	4095	946	3149	6.91	2.83	12.16
BAOSHAN 	Yuepu	67362	36410	30952	3607	661	2946	5.35	1.82	9.52
BAOSHAN 	Shengqiao	23396	12814	10582	2121	379	1742	9.07	2.96	16.46
BAOSHAN 	Luojing	24264	12675	11589	2440	406	2034	10.06	3.20	17.55
BAOSHAN 	Luonan	32045	17007	15038	3386	682	2704	10.57	4.01	17.98
BAOSHAN 	Liuxing	26705	13944	12761	2536	540	1996	9.5	3.87	15.64
BAOSHAN 	Gucun	46312	24752	21560	2720	623	2097	5.87	2.52	9.73
BAOSHAN 	Qilian	38786	20491	18295	1803	405	1398	4.65	1.98	7.64
BAOSHAN 	Gaojing	69484	36815	32669	2689	440	2249	3.87	1.20	6.88
BAOSHAN 	Miaoxing	42104	22673	19431	2699	669	2030	6.41	2.95	10.45
BAOSHAN 	Songnan	70779	39240	31539	3574	586	2988	5.05	1.49	9.47
BAOSHAN 	Baoshan	55304	33250	22054	2064	468	1596	3.73	1.41	7.24
BAOSHAN 	Changxing	27367	13241	14126	6004	1884	4120	21.94	14.23	29.17
BAOSHAN 	Hengsha	26065	12613	13452	4750	1332	3418	18.22	10.56	25.41
BAOSHAN 	Chengshigongyeyuanqu	6851	3772	3079	541	116	425	7.90	3.08	13.80
BAOSHAN 	Qianweinongchang	2766	1478	1288	294	102	192	10.63	6.90	14.91
JIADING 	Total	662846	340836	322010	53491	10145	43346	8.07	2.98	13.46
JIADING 	Xinchenglu	29739	15470	14269	882	131	751	2.97	0.85	5.26
JIADING 	Zhenxinxincun	69673	36681	32992	3309	602	2707	4.75	1.64	8.21
JIADING 	Jiading	79388	39207	40181	3676	619	3057	4.63	1.58	7.61
JIADING 	Nanxiang	65216	34108	31108	4300	756	3544	6.59	2.22	11.39
JIADING 	Anting	35426	18969	16457	3018	641	2377	8.52	3.38	14.44
JIADING 	Loutang	23145	11506	11639	2588	409	2179	11.18	3.55	18.72
JIADING 	Fengbang	42101	21219	20882	4067	888	3179	9.66	4.18	15.22
JIADING 	Malu	42736	21503	21233	4282	992	3290	10.02	4.61	15.49
JIADING 	Jianbang	24384	12690	11694	2939	608	2331	12.05	4.79	19.93
JIADING 	Xuxing	17660	8810	8850	2466	382	2084	13.96	4.34	23.55
JIADING 	Caowang	15567	7800	7767	1537	192	1345	9.87	2.46	17.32
JIADING 	Huating	13878	6833	7045	1755	223	1532	12.65	3.26	21.75
JIADING 	Tangxing	11119	5550	5569	1388	192	1196	12.48	3.46	21.48
JIADING 	Zhujiaqiao	18998	9656	9342	1867	335	1532	9.83	3.47	16.40
JIADING 	Waigang	33724	16815	16909	4651	894	3757	13.79	5.32	22.22
JIADING 	Fangtai	20163	10360	9803	3071	737	2334	15.23	7.11	23.81
JIADING 	Huangdu	37437	19576	17861	2660	506	2154	7.11	2.58	12.06
JIADING 	Jiangqiao	43546	23510	20036	2331	447	1884	5.35	1.90	9.40
JIADING 	Juyuanxiaoqu	12907	6767	6140	815	167	648	6.31	2.47	10.55
JIADING 	Gongyequ	26039	13806	12233	1889	424	1465	7.25	3.07	11.98
PUDONGXIN 	Total	2106794	1091073	1015721	115033	20056	94977	5.46	1.84	9.35
PUDONGXIN 	Weifangxincun	108812	55099	53713	4972	806	4166	4.57	1.46	7.76
PUDONGXIN 	Meiyuanxincun	106500	55481	51019	3328	454	2874	3.12	0.82	5.63
PUDONGXIN 	Tangqiao	60804	31824	28980	2407	407	2000	3.96	1.28	6.90
PUDONGXIN 	Shanggangxincun	112057	57160	54897	3971	580	3391	3.54	1.01	6.18
PUDONGXIN 	Nanmatoulu	66500	34288	32212	2949	446	2503	4.43	1.30	7.77
PUDONGXIN 	Zhoujiadu	124776	63900	60876	4448	627	3821	3.56	0.98	6.28
PUDONGXIN 	Hudongxincun	60864	32992	27872	2227	377	1850	3.66	1.14	6.64
PUDONGXIN 	Jinyangxincun	129512	65789	63723	5258	815	4443	4.06	1.24	6.97
PUDONGXIN 	Yangjing	121695	65334	56361	4879	897	3982	4.01	1.37	7.07
PUDONGXIN 	Puxinglu	68165	35335	32830	3432	562	2870	5.03	1.59	8.74
PUDONGXIN 	Dongminglu	49964	25252	24712	2650	377	2273	5.30	1.49	9.20
PUDONGXIN 	Qinyang	21519	13313	8206	1308	363	945	6.08	2.73	11.52
PUDONGXIN 	Huamu	88940	47658	41282	4907	967	3940	5.52	2.03	9.54
PUDONGXIN 	Liuli	64659	34344	30315	3236	565	2671	5	1.65	8.81
PUDONGXIN 	Chuansha	126546	61074	65472	9270	1680	7590	7.33	2.75	11.59
PUDONGXIN 	Jichang	62673	31244	31429	6428	1080	5348	10.26	3.46	17.02
PUDONGXIN 	Heqing	63119	31341	31778	5718	1022	4696	9.06	3.26	14.78
PUDONGXIN 	Caolu	57768	28507	29261	5098	846	4252	8.82	2.97	14.53
PUDONGXIN 	Gaodong	44919	22067	22852	2770	433	2337	6.17	1.96	10.23
PUDONGXIN 	Gaoqiao	102069	53872	48197	5349	905	4444	5.24	1.68	9.22
PUDONGXIN 	Donggou	60419	32023	28396	3752	701	3051	6.21	2.19	10.74
PUDONGXIN 	Jinqiao	62091	34770	27321	3308	773	2535	5.33	2.22	9.28
PUDONGXIN 	Zhangjiang	46874	25514	21360	2811	566	2245	6	2.22	10.51
PUDONGXIN 	Tang	46704	23537	23167	3861	740	3121	8.27	3.14	13.47
PUDONGXIN 	Sunqiao	31379	15335	16044	2472	461	2011	7.88	3.01	12.53
PUDONGXIN 	Beicai	91785	47283	44502	6155	1118	5037	6.71	2.36	11.32
PUDONGXIN 	Sanlin	125681	66737	58944	8069	1488	6581	6.42	2.23	11.16
JINSHAN 	Total	497647	249373	248274	47992	10569	37423	9.64	4.24	15.07
JINSHAN 	Shihua	78155	43163	34992	2054	476	1578	2.63	1.10	4.51
JINSHAN 	Songyin	19646	9684	9962	2494	556	1938	12.69	5.74	19.45
JINSHAN 	Ganxang	21609	10604	11005	2617	515	2102	12.11	4.86	19.10
JINSHAN 	Lvxang	22159	10771	11388	2574	496	2078	11.62	4.60	18.25
JINSHAN 	Langxia	21336	10347	10989	2363	496	1867	11.08	4.79	16.99
JINSHAN 	Zhangyan	27694	13553	14141	1842	300	1542	6.65	2.21	10.90
JINSHAN 	Qianxu	16125	7917	8208	1694	358	1336	10.51	4.52	16.28
JINSHAN 	Jinshanwei	31466	15907	15559	3884	997	2887	12.34	6.27	18.56
JINSHAN 	Xingta	21440	10554	10886	2479	489	1990	11.56	4.63	18.28
JINSHAN 	Xinnong	20433	9745	10688	2627	515	2112	12.86	5.28	19.76
JINSHAN 	Fengjing	34384	16909	17475	5409	1257	4152	15.73	7.43	23.76
JINSHAN 	Tinglin	31909	15606	16303	3242	780	2462	10.16	5	15.10
JINSHAN 	Zhuxing	24443	11970	12473	2528	555	1973	10.34	4.64	15.82
JINSHAN 	Caojing	25751	12604	13147	3724	903	2821	14.46	7.16	21.46
JINSHAN 	Shanyang	24437	11620	12817	1815	423	1392	7.43	3.64	10.86
JINSHAN 	Zhujing	60004	29397	30607	5620	1191	4429	9.37	4.05	14.47
JINSHAN 	Jinshanzuigongyequ	15336	8342	6994	835	202	633	5.44	2.42	9.05
JINSHAN 	Caojinggongyequ	1320	680	640	191	60	131	14.47	8.82	20.47
SONGJIANG 	Total	552637	281441	271196	61782	13890	47892	11.18	4.94	17.66
SONGJIANG 	Cangqiao	25950	13303	12647	3651	828	2823	14.07	6.22	22.32
SONGJIANG 	Rongbei	11670	6012	5658	1402	364	1038	12.01	6.05	18.35
SONGJIANG 	Huayang	23132	11572	11560	3164	655	2509	13.68	5.66	21.70
SONGJIANG 	Chedun	20446	10184	10262	1977	401	1576	9.67	3.94	15.36
SONGJIANG 	Xinqiao	39481	21193	18288	3633	770	2863	9.20	3.63	15.66
SONGJIANG 	Dongjing	20288	10082	10206	1930	504	1426	9.51	5	13.97
SONGJIANG 	Jiuting	42856	23413	19443	3687	1026	2661	8.60	4.38	13.69
SONGJIANG 	Sijing	25585	12913	12672	2321	471	1850	9.07	3.65	14.60
SONGJIANG 	Sheshan	23657	11917	11740	2995	749	2246	12.66	6.29	19.13
SONGJIANG 	Tianmashan	16161	7942	8219	2529	585	1944	15.65	7.37	23.65
SONGJIANG 	Xiaokunshan	18312	8792	9520	2483	566	1917	13.56	6.44	20.14
SONGJIANG 	Dagang	12177	6053	6124	1523	306	1217	12.51	5.06	19.87
SONGJIANG 	Litahui	14786	7602	7184	2118	447	1671	14.32	5.88	23.26
SONGJIANG 	Shihudang	10715	5227	5488	1628	265	1363	15.19	5.07	24.84
SONGJIANG 	Xinbang	23484	11648	11836	4901	1225	3676	20.87	10.52	31.06
SONGJIANG 	Wushe	16166	8057	8109	3239	767	2472	20.04	9.52	30.48
SONGJIANG 	Maogang	16708	8282	8426	2889	651	2238	17.29	7.86	26.56
SONGJIANG 	Zhangze	21267	10372	10895	3590	781	2809	16.88	7.53	25.78
SONGJIANG 	Yexie	24177	11934	12243	3453	785	2668	14.28	6.58	21.79
SONGJIANG 	Songjiang	111114	55322	55792	6209	1120	5089	5.59	2.02	9.12
SONGJIANG 	Songjianggongyequ	9991	5408	4583	982	251	731	9.83	4.64	15.95
SONGJIANG 	Songjiangxinchengqu	18479	10272	8207	1051	273	778	5.69	2.66	9.48
SONGJIANG 	Sheshanlvyoudujiaqu	6035	3941	2094	427	100	327	7.08	2.54	15.62
QINGPU 	Total	516890	263347	253543	61888	15502	46386	11.97	5.89	18.30
QINGPU 	Zhaoxang	38360	19548	18812	3669	899	2770	9.56	4.60	14.72
QINGPU 	Xujing	43142	22747	20395	4127	932	3195	9.57	4.10	15.67
QINGPU 	Huaxin	25269	13462	11807	2541	539	2002	10.06	4	16.96
QINGPU 	Fengxi	23366	11382	11984	1787	400	1387	7.65	3.51	11.57
QINGPU 	Chonggu	20714	10321	10393	3080	709	2371	14.87	6.87	22.81
QINGPU 	Baihe	29917	14704	15213	3869	834	3035	12.93	5.67	19.95
QINGPU 	Zhaotun	19269	9511	9758	2691	622	2069	13.97	6.54	21.20
QINGPU 	Daying	13746	6842	6904	2138	509	1629	15.55	7.44	23.60
QINGPU 	Xianghuaqiao	12676	6577	6099	1523	294	1229	12.01	4.47	20.15
QINGPU 	Huancheng	22957	11495	11462	2487	681	1806	10.83	5.92	15.76
QINGPU 	Zhujiajiao	37758	18793	18965	4987	1339	3648	13.21	7.12	19.24
QINGPU 	Shenxiang	20992	10467	10525	3556	989	2567	16.94	9.45	24.39
QINGPU 	Xiaozheng	10652	5217	5435	1932	516	1416	18.14	9.89	26.05
QINGPU 	Zhengdian	13880	6643	7237	2553	664	1889	18.39	10	26.10
QINGPU 	Liantang	24099	11992	12107	4101	1210	2891	17.02	10.09	23.88
QINGPU 	Liansheng	12160	6139	6021	2085	550	1535	17.15	8.96	25.49
QINGPU 	Xicen	10205	4961	5244	1915	502	1413	18.77	10.12	26.95
QINGPU 	Jinze	12358	6054	6304	1901	451	1450	15.38	7.45	23
QINGPU 	Shangta	22480	10990	11490	4311	1114	3197	19.18	10.14	27.82
QINGPU 	Qingpu	78080	43207	34873	3875	1069	2806	4.96	2.47	8.05
QINGPU 	Qingpugongyeyuanqu	24810	12295	12515	2760	679	2081	11.12	5.52	16.63
NANHUI 	Total	669627	333476	336151	70740	13380	57360	10.56	4.01	17.06
NANHUI 	Huinan	70715	35306	35409	4263	871	3392	6.03	2.47	9.58
NANHUI 	Zhoupu	54145	28058	26087	3348	653	2695	6.18	2.33	10.33
NANHUI 	Xinchang	30069	14683	15386	2797	507	2290	9.30	3.45	14.88
NANHUI 	Datuan	32069	15661	16408	4136	736	3400	12.90	4.70	20.72
NANHUI 	Xiasha	29027	14439	14588	3525	611	2914	12.14	4.23	19.98
NANHUI 	Luchaogang	11751	5849	5902	1256	316	940	10.69	5.40	15.93
NANHUI 	Waxie	15716	7741	7975	1616	284	1332	10.28	3.67	16.70
NANHUI 	Hengmian	23182	11657	11525	2238	374	1864	9.65	3.21	16.17
NANHUI 	Kangqiao	31465	17327	14138	2496	507	1989	7.93	2.93	14.07
NANHUI 	Hangtou	16670	7895	8775	1773	320	1453	10.64	4.05	16.56
NANHUI 	Liuzao	28294	13581	14713	3070	468	2602	10.85	3.45	17.69
NANHUI 	Zhuqiao	31499	15396	16103	3787	701	3086	12.02	4.55	19.16
NANHUI 	Yancang	19701	9710	9991	2219	371	1848	11.26	3.82	18.5
NANHUI 	Nicheng	21838	10660	11178	2747	605	2142	12.58	5.68	19.16
NANHUI 	Xuanqiao	19259	9320	9939	2311	395	1916	12	4.24	19.28
NANHUI 	Sanzao	17220	8492	8728	1723	316	1407	10.01	3.72	16.12
NANHUI 	Tanzhi	18189	8826	9363	2136	405	1731	11.74	4.59	18.49
NANHUI 	Donghai	18016	8607	9409	2407	455	1952	13.36	5.29	20.75
NANHUI 	Huanglu	27996	13903	14093	3246	576	2670	11.59	4.14	18.95
NANHUI 	Peng	21477	10532	10945	3311	694	2617	15.42	6.59	23.91
NANHUI 	Shuyuan	18635	9061	9574	2576	478	2098	13.82	5.28	21.91
NANHUI 	Wanxiang	17829	8893	8936	2388	448	1940	13.39	5.04	21.71
NANHUI 	Xingang	17335	8616	8719	2671	556	2115	15.41	6.45	24.26
NANHUI 	Laogang	24740	12156	12584	3213	609	2604	12.99	5.01	20.69
NANHUI 	Sandun	23700	11753	11947	2813	469	2344	11.87	3.99	19.62
NANHUI 	Binhaidujiaqu	2735	1510	1225	199	63	136	7.28	4.17	11.10
NANHUI 	Nanhuigongyeyuanqu	9009	4695	4314	936	164	772	10.39	3.49	17.90
NANHUI 	Hangtoushangchengqu	6707	3426	3281	794	200	594	11.84	5.84	18.10
NANHUI 	Luchaogangnongchang	3104	1638	1466	278	83	195	8.96	5.07	13.30
NANHUI 	Donghainongchang	4975	2593	2382	340	93	247	6.83	3.59	10.37
NANHUI 	Chaoyangnongchang	2560	1492	1068	127	52	75	4.96	3.49	7.02
FENGXIAN 	Total	539521	265534	273987	64612	15777	48835	11.98	5.94	17.82
FENGXIAN 	Nanqiao	62277	30417	31860	2185	432	1753	3.51	1.42	5.5
FENGXIAN 	Fengcheng	33832	16681	17151	3535	827	2708	10.45	4.96	15.79
FENGXIAN 	Jianghai	42446	22184	20262	4024	1075	2949	9.48	4.85	14.55
FENGXIAN 	Xidu	33791	17005	16786	2978	725	2253	8.81	4.26	13.42
FENGXIAN 	Wuqiao	20137	9907	10230	4040	996	3044	20.06	10.05	29.76
FENGXIAN 	Xinsi	12496	6158	6338	1941	509	1432	15.53	8.27	22.59
FENGXIAN 	Huqiao	21341	10443	10898	3719	953	2766	17.43	9.13	25.38
FENGXIAN 	Zhuangxing	22715	10961	11754	4832	1334	3498	21.27	12.17	29.76
FENGXIAN 	Qixian	16572	8094	8478	3027	813	2214	18.27	10.04	26.11
FENGXIAN 	Jinhui	17348	8322	9026	2457	539	1918	14.16	6.48	21.25
FENGXIAN 	Tairi	25844	12746	13098	3141	805	2336	12.15	6.32	17.83
FENGXIAN 	Touqiao	30665	16178	14487	3937	871	3066	12.84	5.38	21.16
FENGXIAN 	Situan	26418	12881	13537	3944	716	3228	14.93	5.56	23.85
FENGXIAN 	Pingan	17759	8671	9088	2225	465	1760	12.53	5.36	19.37
FENGXIAN 	Tangwai	13151	6508	6643	2094	559	1535	15.92	8.59	23.11
FENGXIAN 	Qingcun	23815	11432	12383	2927	657	2270	12.29	5.75	18.33
FENGXIAN 	Guangming	16249	6720	9529	1662	431	1231	10.23	6.41	12.92
FENGXIAN 	Qianqiao	18761	9266	9495	2831	737	2094	15.09	7.95	22.05
FENGXIAN 	Fengxin	9754	4574	5180	406	101	305	4.16	2.21	5.89
FENGXIAN 	Zhelin	13037	6498	6539	1769	460	1309	13.57	7.08	20.02
FENGXIAN 	Hongmiao	21161	9851	11310	1699	326	1373	8.03	3.31	12.14
FENGXIAN 	Shaochang	10419	5065	5354	1763	408	1355	16.92	8.06	25.31
FENGXIAN 	Wusinongchang	8245	4265	3980	1129	341	788	13.69	8	19.80
FENGXIAN 	Xinghuonongchang	10261	5319	4942	1018	301	717	9.92	5.66	14.51
FENGXIAN 	Liaoyuannongchang	3798	1861	1937	424	152	272	11.16	8.17	14.04
FENGXIAN 	Fengpukaifaqu	7229	3527	3702	905	244	661	12.52	6.92	17.86
CHONGMING 	Total	552122	264327	287795	74070	16842	57228	13.42	6.37	19.88
CHONGMING 	Chengqiao	63853	30815	33038	3899	745	3154	6.11	2.42	9.55
CHONGMING 	Bao	39924	19137	20787	3611	664	2947	9.04	3.47	14.18
CHONGMING 	Xinhe	22563	10447	12116	2847	469	2378	12.62	4.49	19.63
CHONGMING 	Lvhua	7307	3675	3632	667	198	469	9.13	5.39	12.91
CHONGMING 	Sanxing	19914	9236	10678	3019	725	2294	15.16	7.85	21.48
CHONGMING 	Miao	13403	6228	7175	1850	392	1458	13.80	6.29	20.32
CHONGMING 	Hezuo	18148	8379	9769	2163	411	1752	11.92	4.91	17.93
