V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14
CHENGGUAN 	Total	219998	115533	104465	86395	44573	41822	133603	70960	62643	60.73	61.42	59.97
CHENGGUAN 	Gongdelin	54663	28970	25693	20405	10528	9877	34258	18442	15816	62.67	63.66	61.56
CHENGGUAN 	Zhaxi	25953	15104	10849	8233	4562	3671	17720	10542	7178	68.28	69.80	66.16
CHENGGUAN 	Jibenggang	29917	15241	14676	9395	4949	4446	20522	10292	10230	68.60	67.53	69.71
CHENGGUAN 	Bakuo	15515	7674	7841	6503	3365	3138	9012	4309	4703	58.09	56.15	59.98
CHENGGUAN 	Jiri	31575	16152	15423	11065	5451	5614	20510	10701	9809	64.96	66.25	63.60
CHENGGUAN 	Chongsaikang	11736	5944	5792	3916	2112	1804	7820	3832	3988	66.63	64.47	68.85
CHENGGUAN 	Caigongtang	7072	3500	3572	5508	2711	2797	1564	789	775	22.12	22.54	21.70
CHENGGUAN 	Najin	20314	10165	10149	11033	5573	5460	9281	4592	4689	45.69	45.17	46.20
CHENGGUAN 	Niangre	16268	8271	7997	6839	3446	3393	9429	4825	4604	57.96	58.34	57.57
CHENGGUAN 	Duodi	6985	4512	2473	3498	1876	1622	3487	2636	851	49.92	58.42	34.41
LINZHOU 	Total	50616	24984	25632	48362	23596	24766	2254	1388	866	4.45	5.56	3.38
LINZHOU 	Ganqu	7980	4009	3971	6872	3352	3520	1108	657	451	13.88	16.39	11.36
LINZHOU 	Chundui	5112	2508	2604	5063	2481	2582	49	27	22	0.96	1.08	0.84
LINZHOU 	Kazi	5010	2439	2571	4926	2391	2535	84	48	36	1.68	1.97	1.40
LINZHOU 	Qiangga	5542	2676	2866	5347	2546	2801	195	130	65	3.52	4.86	2.27
LINZHOU 	Songpan	4189	2009	2180	4089	1940	2149	100	69	31	2.39	3.43	1.42
LINZHOU 	Jiangrexia	4694	2284	2410	4566	2203	2363	128	81	47	2.73	3.55	1.95
LINZHOU 	Bianjiaolin	4676	2285	2391	4357	2090	2267	319	195	124	6.82	8.53	5.19
LINZHOU 	Pangduo	4312	2226	2086	4159	2135	2024	153	91	62	3.55	4.09	2.97
LINZHOU 	Alang	4069	1995	2074	4000	1937	2063	69	58	11	1.70	2.91	0.53
LINZHOU 	Tanggu	5032	2553	2479	4983	2521	2462	49	32	17	0.97	1.25	0.69
DANGXIONG 	Total	38998	19345	19653	36975	18209	18766	2023	1136	887	5.19	5.87	4.51
DANGXIONG 	Yangbajing	4334	2135	2199	4057	1983	2074	277	152	125	6.39	7.12	5.68
DANGXIONG 	Dangquka	4065	2049	2016	2970	1439	1531	1095	610	485	26.94	29.77	24.06
DANGXIONG 	Geda	3718	1800	1918	3669	1766	1903	49	34	15	1.32	1.89	0.78
DANGXIONG 	Ningzhong	7873	3982	3891	7734	3899	3835	139	83	56	1.77	2.08	1.44
DANGXIONG 	Gongtang	5124	2550	2574	5000	2485	2515	124	65	59	2.42	2.55	2.29
DANGXIONG 	Longren	3810	1865	1945	3777	1845	1932	33	20	13	0.87	1.07	0.67
DANGXIONG 	Wuma	5791	2833	2958	5561	2709	2852	230	124	106	3.97	4.38	3.58
DANGXIONG 	Namuhu	4283	2131	2152	4207	2083	2124	76	48	28	1.77	2.25	1.30
NIMU 	Total	27171	13368	13803	25981	12670	13311	1190	698	492	4.38	5.22	3.56
NIMU 	Tarong	6067	2997	3070	5309	2572	2737	758	425	333	12.49	14.18	10.85
NIMU 	Tunba	2267	1123	1144	2200	1077	1123	67	46	21	2.96	4.10	1.84
NIMU 	Xumai	4990	2378	2612	4916	2333	2583	74	45	29	1.48	1.89	1.11
NIMU 	Pusong	1927	958	969	1904	943	961	23	15	8	1.19	1.57	0.83
NIMU 	Pagu	2934	1462	1472	2860	1413	1447	74	49	25	2.52	3.35	1.70
NIMU 	Majiang	2176	1112	1064	2105	1064	1041	71	48	23	3.26	4.32	2.16
NIMU 	Keru	1094	579	515	1057	558	499	37	21	16	3.38	3.63	3.11
NIMU 	Nimu	5716	2759	2957	5630	2710	2920	86	49	37	1.5	1.78	1.25
QUSHUI 	Total	29621	14747	14874	28057	13881	14176	1564	866	698	5.28	5.87	4.69
QUSHUI 	Qushui	7350	3704	3646	6260	3109	3151	1090	595	495	14.83	16.06	13.58
QUSHUI 	Niedang	4095	2172	1923	3911	2062	1849	184	110	74	4.49	5.06	3.85
QUSHUI 	Chabala	3830	1874	1956	3754	1830	1924	76	44	32	1.98	2.35	1.64
QUSHUI 	Caina	4400	2085	2315	4336	2054	2282	64	31	33	1.45	1.49	1.43
QUSHUI 	Nanmu	2909	1450	1459	2853	1423	1430	56	27	29	1.93	1.86	1.99
QUSHUI 	Daga	7037	3462	3575	6943	3403	3540	94	59	35	1.34	1.70	0.98
DUILONGDEQING 	Total	40444	20343	20101	36608	18194	18414	3836	2149	1687	9.48	10.56	8.39
DUILONGDEQING 	Dongga	9328	4948	4380	6084	3143	2941	3244	1805	1439	34.78	36.48	32.85
DUILONGDEQING 	Naiqiong	7837	3739	4098	7740	3685	4055	97	54	43	1.24	1.44	1.05
DUILONGDEQING 	Deqing	5725	2782	2943	5692	2765	2927	33	17	16	0.58	0.61	0.54
DUILONGDEQING 	Ma	4413	2150	2263	4371	2116	2255	42	34	8	0.95	1.58	0.35
DUILONGDEQING 	Gurong	5660	2891	2769	5575	2834	2741	85	57	28	1.5	1.97	1.01
DUILONGDEQING 	Yangda	3652	1822	1830	3375	1679	1696	277	143	134	7.58	7.85	7.32
DUILONGDEQING 	Liuwu	3829	2011	1818	3771	1972	1799	58	39	19	1.51	1.94	1.05
DAZI 	Total	24895	12551	12344	23431	11763	11668	1464	788	676	5.88	6.28	5.48
DAZI 	Deqing	7381	3653	3728	6328	3138	3190	1053	515	538	14.27	14.10	14.43
DAZI 	Tajie	2852	1391	1461	2809	1372	1437	43	19	24	1.51	1.37	1.64
DAZI 	Zhangduo	3965	2160	1805	3764	2000	1764	201	160	41	5.07	7.41	2.27
DAZI 	Tangga	4681	2366	2315	4620	2331	2289	61	35	26	1.30	1.48	1.12
DAZI 	Xue	2471	1211	1260	2432	1193	1239	39	18	21	1.58	1.49	1.67
DAZI 	Bangdui	3545	1770	1775	3478	1729	1749	67	41	26	1.89	2.32	1.46
MOZHUGONGKA 	Total	38910	19684	19226	37384	18781	18603	1526	903	623	3.92	4.59	3.24
MOZHUGONGKA 	Gongka	5403	2766	2637	4357	2186	2171	1046	580	466	19.36	20.97	17.67
MOZHUGONGKA 	Jiama	3042	1551	1491	3000	1517	1483	42	34	8	1.38	2.19	0.54
MOZHUGONGKA 	Tangjia	5714	2868	2846	5642	2817	2825	72	51	21	1.26	1.78	0.74
MOZHUGONGKA 	Zhaxigang	6640	3417	3223	6520	3349	3171	120	68	52	1.81	1.99	1.61
MOZHUGONGKA 	Nimajiangre	7181	3619	3562	7127	3580	3547	54	39	15	0.75	1.08	0.42
MOZHUGONGKA 	Zhaxue	6264	3117	3147	6218	3084	3134	46	33	13	0.73	1.06	0.41
MOZHUGONGKA 	Riduo	1749	904	845	1644	835	809	105	69	36	6	7.63	4.26
MOZHUGONGKA 	Menba	2917	1442	1475	2876	1413	1463	41	29	12	1.41	2.01	0.81
CHANGDU 	Total	93413	48867	44546	74617	39051	35566	18796	9816	8980	20.12	20.09	20.16
CHANGDU 	Chengguan	30171	16611	13560	12985	7751	5234	17186	8860	8326	56.96	53.34	61.40
CHANGDU 	Karuo	4137	2242	1895	3993	2167	1826	144	75	69	3.48	3.35	3.64
CHANGDU 	Eluo	5616	2869	2747	5457	2787	2670	159	82	77	2.83	2.86	2.80
CHANGDU 	Mangda	5816	3066	2750	5329	2788	2541	487	278	209	8.37	9.07	7.60
CHANGDU 	Shagong	4679	2316	2363	4575	2260	2315	104	56	48	2.22	2.42	2.03
CHANGDU 	Ruoba	3126	1615	1511	3102	1596	1506	24	19	5	0.77	1.18	0.33
CHANGDU 	Aixi	4295	2240	2055	4193	2185	2008	102	55	47	2.37	2.46	2.29
CHANGDU 	Ruyi	2599	1301	1298	2570	1284	1286	29	17	12	1.12	1.31	0.92
CHANGDU 	Ritong	4143	2061	2082	4071	2017	2054	72	44	28	1.74	2.13	1.34
CHANGDU 	Chaidui	6093	2970	3123	6028	2935	3093	65	35	30	1.07	1.18	0.96
CHANGDU 	Yueba	3155	1597	1558	3128	1578	1550	27	19	8	0.86	1.19	0.51
CHANGDU 	Gama	3507	1853	1654	3478	1832	1646	29	21	8	0.83	1.13	0.48
CHANGDU 	Mianda	4946	2498	2448	4849	2406	2443	97	92	5	1.96	3.68	0.20
CHANGDU 	Laduo	5421	2704	2717	5376	2671	2705	45	33	12	0.83	1.22	0.44
CHANGDU 	Tuoba	5709	2924	2785	5483	2794	2689	226	130	96	3.96	4.45	3.45
JIANGDA 	Total	68698	34870	33828	67278	34116	33162	1420	754	666	2.07	2.16	1.97
JIANGDA 	Jiangda	3501	1780	1721	2399	1214	1185	1102	566	536	31.48	31.80	31.14
JIANGDA 	Gangtuo	3505	1898	1607	3463	1877	1586	42	21	21	1.20	1.11	1.31
JIANGDA 	Tongpu	7823	3892	3931	7754	3859	3895	69	33	36	0.88	0.85	0.92
JIANGDA 	Boluo	6465	3174	3291	6439	3154	3285	26	20	6	0.40	0.63	0.18
JIANGDA 	Yanbi	3687	1801	1886	3676	1798	1878	11	3	8	0.30	0.17	0.42
JIANGDA 	Wangbuding	7514	3710	3804	7491	3691	3800	23	19	4	0.31	0.51	0.11
JIANGDA 	Dengke	5501	2848	2653	5490	2842	2648	11	6	5	0.20	0.21	0.19
JIANGDA 	Dedeng	5364	2687	2677	5349	2674	2675	15	13	2	0.28	0.48	0.07
JIANGDA 	Shengda	8431	4402	4029	8401	4381	4020	30	21	9	0.36	0.48	0.22
JIANGDA 	Ziga	6996	3542	3454	6986	3535	3451	10	7	3	0.14	0.20	0.09
JIANGDA 	Kagong	3693	1945	1748	3646	1923	1723	47	22	25	1.27	1.13	1.43
JIANGDA 	Niangxi	2563	1318	1245	2558	1315	1243	5	3	2	0.20	0.23	0.16
JIANGDA 	Qingnidong	3655	1873	1782	3626	1853	1773	29	20	9	0.79	1.07	0.51
GONGJUE 	Total	43006	21866	21140	41452	20936	20516	1554	930	624	3.61	4.25	2.95
GONGJUE 	Moluo	11870	6142	5728	10707	5480	5227	1163	662	501	9.80	10.78	8.75
GONGJUE 	Xiangpi	6299	3150	3149	6195	3063	3132	104	87	17	1.65	2.76	0.54
GONGJUE 	Hajia	5820	2862	2958	5785	2838	2947	35	24	11	0.60	0.84	0.37
GONGJUE 	Zeba	2652	1367	1285	2618	1352	1266	34	15	19	1.28	1.10	1.48
GONGJUE 	Awang	2714	1508	1206	2590	1441	1149	124	67	57	4.57	4.44	4.73
GONGJUE 	Latuo	2030	1046	984	2017	1040	977	13	6	7	0.64	0.57	0.71
GONGJUE 	Muxie	2993	1499	1494	2987	1493	1494	6	6	          	0.20	0.40	          
GONGJUE 	Xiongsong	2377	1100	1277	2358	1082	1276	19	18	1	0.80	1.64	0.08
GONGJUE 	Mindu	1950	994	956	1925	976	949	25	18	7	1.28	1.81	0.73
GONGJUE 	Luomai	1526	793	733	1507	778	729	19	15	4	1.25	1.89	0.55
GONGJUE 	Shadong	1855	948	907	1848	941	907	7	7	          	0.38	0.74	          
GONGJUE 	Keri	920	457	463	915	452	463	5	5	          	0.54	1.09	          
LEIWUQI 	Total	40802	20791	20011	39025	19745	19280	1777	1046	731	4.36	5.03	3.65
LEIWUQI 	Sangduo	7462	3829	3633	6262	3176	3086	1200	653	547	16.08	17.05	15.06
LEIWUQI 	Leiwuqi	5224	2719	2505	5104	2658	2446	120	61	59	2.30	2.24	2.36
LEIWUQI 	Binda	2095	1059	1036	2008	1012	996	87	47	40	4.15	4.44	3.86
LEIWUQI 	Kamaduo	3937	2020	1917	3837	1951	1886	100	69	31	2.54	3.42	1.62
LEIWUQI 	Shangka	3448	1740	1708	3396	1707	1689	52	33	19	1.51	1.90	1.11
LEIWUQI 	Yiri	2584	1224	1360	2571	1213	1358	13	11	2	0.5	0.90	0.15
LEIWUQI 	Jiduo	5059	2549	2510	4968	2474	2494	91	75	16	1.80	2.94	0.64
LEIWUQI 	Gangse	1771	915	856	1760	905	855	11	10	1	0.62	1.09	0.12
LEIWUQI 	Jiasangka	3722	1894	1828	3687	1864	1823	35	30	5	0.94	1.58	0.27
LEIWUQI 	Changmaoling	5500	2842	2658	5432	2785	2647	68	57	11	1.24	2.01	0.41
DINGQING 	Total	60575	30599	29976	58960	29622	29338	1615	977	638	2.67	3.19	2.13
DINGQING 	Dingqing	8665	4353	4312	7483	3672	3811	1182	681	501	13.64	15.64	11.62
DINGQING 	Shagong	3189	1684	1505	3145	1655	1490	44	29	15	1.38	1.72	1
DINGQING 	Sangduo	3374	1722	1652	3346	1697	1649	28	25	3	0.83	1.45	0.18
DINGQING 	Jueen	8299	4193	4106	8240	4154	4086	59	39	20	0.71	0.93	0.49
DINGQING 	Dangdui	5514	2707	2807	5484	2682	2802	30	25	5	0.54	0.92	0.18
DINGQING 	Xiexiong	6230	3146	3084	6174	3112	3062	56	34	22	0.90	1.08	0.71
DINGQING 	Sezha	7551	3814	3737	7515	3787	3728	36	27	9	0.48	0.71	0.24
DINGQING 	Chidu	8226	4151	4075	8166	4116	4050	60	35	25	0.73	0.84	0.61
DINGQING 	Gata	3070	1631	1439	2998	1589	1409	72	42	30	2.35	2.58	2.08
DINGQING 	Bada	1881	936	945	1857	919	938	24	17	7	1.28	1.82	0.74
DINGQING 	Ganyan	1619	808	811	1604	793	811	15	15	          	0.93	1.86	          
DINGQING 	Muta	1034	497	537	1031	495	536	3	2	1	0.29	0.40	0.19
DINGQING 	Buta	1923	957	966	1917	951	966	6	6	          	0.31	0.63	          
CHAYA 	Total	52987	26344	26643	51608	25551	26057	1379	793	586	2.60	3.01	2.20
CHAYA 	Yanduo	9299	4534	4765	8257	3987	4270	1042	547	495	11.21	12.06	10.39
CHAYA 	Jitang	3524	1697	1827	3442	1644	1798	82	53	29	2.33	3.12	1.59
CHAYA 	Xiangdui	7633	3771	3862	7590	3738	3852	43	33	10	0.56	0.88	0.26
CHAYA 	Xinka	1765	1041	724	1736	1016	720	29	25	4	1.64	2.40	0.55
CHAYA 	Wangka	4688	2356	2332	4645	2327	2318	43	29	14	0.92	1.23	0.60
CHAYA 	Kuoda	5315	2586	2729	5310	2581	2729	5	5	          	0.09	0.19	          
CHAYA 	Rongzhou	4926	2331	2595	4899	2310	2589	27	21	6	0.55	0.90	0.23
CHAYA 	Kagong	4097	1999	2098	4063	1975	2088	34	24	10	0.83	1.20	0.48
CHAYA 	Zongsha	4008	2045	1963	3974	2020	1954	34	25	9	0.85	1.22	0.46
CHAYA 	Azi	1710	910	800	1701	901	800	9	9	          	0.53	0.99	          
CHAYA 	Bari	4182	2116	2066	4161	2099	2062	21	17	4	0.5	0.80	0.19
CHAYA 	Kentong	1840	958	882	1830	953	877	10	5	5	0.54	0.52	0.57
BASU 	Total	38000	19211	18789	36163	18090	18073	1837	1121	716	4.83	5.84	3.81
BASU 	Baima	4983	2500	2483	3809	1852	1957	1174	648	526	23.56	25.92	21.18
BASU 	Ranwu	3851	1889	1962	3757	1817	1940	94	72	22	2.44	3.81	1.12
BASU 	Tongka	4889	2483	2406	4845	2457	2388	44	26	18	0.90	1.05	0.75
BASU 	Guoqing	4570	2300	2270	4490	2257	2233	80	43	37	1.75	1.87	1.63
BASU 	Yiqing	2235	1161	1074	2183	1123	1060	52	38	14	2.33	3.27	1.30
BASU 	Jizhong	1531	812	719	1501	791	710	30	21	9	1.96	2.59	1.25
BASU 	Bangda	2771	1600	1171	2586	1459	1127	185	141	44	6.68	8.81	3.76
BASU 	Kawabaiqing	1216	627	589	1201	617	584	15	10	5	1.23	1.59	0.85
BASU 	Linka	3361	1655	1706	3300	1613	1687	61	42	19	1.81	2.54	1.11
BASU 	Lagen	1919	919	1000	1897	907	990	22	12	10	1.15	1.31	1
BASU 	Xiali	889	446	443	854	411	443	35	35	          	3.94	7.85	          
BASU 	Wa	707	353	354	703	349	354	4	4	          	0.57	1.13	          
BASU 	Yong	1138	547	591	1129	538	591	9	9	          	0.79	1.65	          
BASU 	Jida	3940	1919	2021	3908	1899	2009	32	20	12	0.81	1.04	0.59
ZUOGONG 	Total	41771	21000	20771	40097	19966	20131	1674	1034	640	4.01	4.92	3.08
ZUOGONG 	Wangda	8052	4082	3970	6889	3414	3475	1163	668	495	14.44	16.36	12.47
ZUOGONG 	Tiantuo	4864	2484	2380	4716	2354	2362	148	130	18	3.04	5.23	0.76
ZUOGONG 	Shayi	1328	674	654	1303	663	640	25	11	14	1.88	1.63	2.14
ZUOGONG 	Meiyu	3897	1950	1947	3849	1926	1923	48	24	24	1.23	1.23	1.23
ZUOGONG 	Gumi	802	393	409	797	388	409	5	5	          	0.62	1.27	          
ZUOGONG 	Wutong	2099	1068	1031	2048	1032	1016	51	36	15	2.43	3.37	1.45
ZUOGONG 	Juema	1759	851	908	1724	824	900	35	27	8	1.99	3.17	0.88
ZUOGONG 	Bitu	2001	977	1024	1972	959	1013	29	18	11	1.45	1.84	1.07
ZUOGONG 	Raojin	1809	883	926	1789	872	917	20	11	9	1.11	1.25	0.97
ZUOGONG 	Jiaka	1758	890	868	1728	873	855	30	17	13	1.71	1.91	1.5
ZUOGONG 	Renguo	1285	690	595	1283	689	594	2	1	1	0.16	0.14	0.17
ZUOGONG 	Xialinka	2591	1297	1294	2563	1275	1288	28	22	6	1.08	1.70	0.46
ZUOGONG 	Dongba	2671	1327	1344	2621	1298	1323	50	29	21	1.87	2.19	1.56
ZUOGONG 	Zhonglinka	5555	2777	2778	5529	2756	2773	26	21	5	0.47	0.76	0.18
ZUOGONG 	Lawu	1300	657	643	1286	643	643	14	14	          	1.08	2.13	          
MANGKANG 	Total	72990	36657	36333	70685	35329	35356	2305	1328	977	3.16	3.62	2.69
