V01301 V04001 V11046 V11211_CHAR V10302 V12012 V10301 V12011 V13305 V10004_701 V11291_701 V12001_701 V13004_701 V13003_701 V12012_701 V12011_701 V13353 V14033 V14032 V13033 V13032 V11042 V11296_CHAR V13052 V13007
54236 1997 999999.0000 999999 984.4000 -24.2000 1034.3000 37.0000 483.1000 1006.0000 4.4000 8.5000 9.0000 57.0000 2.7000 14.8000 59 58.0000 2579.6000 999999.0000 1985.9000 19.0000 999010 127.2000 999999.0000 
54236 1998 999999.0000 999999 982.5000 -27.1000 1032.1000 32.1000 664.0000 1005.8000 4.1000 8.7000 10.2000 62.0000 3.3000 14.8000 74 55.0000 2449.6000 999999.0000 1735.5000 19.0000 999010 55.0000 999999.0000 
54236 1999 999999.0000 999999 987.1000 -22.6000 1031.8000 34.9000 362.0000 1005.9000 4.1000 8.1000 9.2000 59.0000 2.5000 14.3000 63 59.0000 2599.8000 999999.0000 1892.5000 18.3000 999008 48.5000 999999.0000 
54236 2000 999999.0000 999999 983.0000 -31.2000 1034.4000 36.9000 316.9000 1005.9000 3.7000 7.2000 9.2000 61.0000 1.4000 13.5000 69 60.0000 2649.3000 999999.0000 1904.4000 18.7000 999004 36.5000 999999.0000 
54236 2001 999999.0000 999999 981.7000 -36.3000 1032.7000 38.3000 309.0000 1006.1000 4.0000 7.4000 9.1000 59.0000 1.5000 13.9000 59 60.0000 2681.1000 999999.0000 1914.9000 20.0000 999010 52.8000 999999.0000 
54236 2002 999999.0000 999999 977.3000 -25.2000 1033.6000 35.3000 391.2000 1005.5000 4.0000 8.3000 8.6000 55.0000 2.6000 14.8000 61 62.0000 2746.4000 999999.0000 999999.0000 20.3000 999010 48.8000 999999.0000 
54236 2004 999999.0000 999999 977.5000 -29.7000 1034.6000 35.4000 621.4000 1005.3000 3.6000 8.7000 9.0000 56.0000 2.7000 14.9000 66 61.0000 2734.8000 999999.0000 999999.0000 20.0000 999010 74.6000 999999.0000 
54236 2005 25.3000 999010 974.8000 -22.8000 1029.5000 33.0000 586.9000 1005.8000 3.7000 7.8000 9.7000 59.0000 2.7000 13.8000 83 59.0000 2616.9000 999999.0000 999999.0000 17.3000 999010 53.1000 999999.0000 
54236 2006 24.8000 999010 978.2000 -27.0000 1036.4000 35.0000 358.9000 1006.0000 3.6000 8.1000 9.2000 60.0000 2.5000 14.4000 72 58.0000 2568.6000 999999.0000 999999.0000 16.6000 999010 29.9000 999999.0000 
54236 2007 24.7000 999010 983.3000 -24.9000 1028.1000 35.1000 412.6000 1005.7000 3.4000 9.3000 9.7000 62.0000 3.6000 15.7000 59 61.0000 2713.6000 999999.0000 999999.0000 17.1000 999010 74.9000 999999.0000 
54236 2008 22.1000 999009 981.4000 -24.6000 1034.9000 33.3000 999999.0000 1005.9000 3.4000 8.7000 10.4000 63.0000 3.1000 15.1000 999999 57.0000 2549.3000 999999.0000 999999.0000 15.1000 999007 66.5000 999999.0000 
54324 1997 999999.0000 999999 972.8000 -19.7000 1023.0000 39.6000 405.5000 995.4000 2.0000 10.4000 8.6000 48.0000 4.7000 17.0000 47 64.0000 2848.1000 999999.0000 2173.4000 12.7000 999012 70.0000 999999.0000 
54324 1998 999999.0000 999999 971.1000 -19.4000 1020.5000 35.4000 720.8000 995.0000 1.9000 10.5000 10.0000 56.0000 5.3000 17.0000 69 58.0000 2580.8000 999999.0000 1840.8000 13.3000 999014 60.5000 999999.0000 
54324 1999 999999.0000 999999 976.2000 -19.2000 1019.5000 38.9000 326.9000 995.2000 2.1000 10.2000 8.5000 49.0000 4.5000 16.9000 59 61.0000 2710.3000 999999.0000 2019.9000 12.0000 999012 26.6000 999999.0000 
54324 2000 999999.0000 999999 973.8000 -24.5000 1023.6000 43.3000 368.1000 995.0000 2.1000 9.8000 8.6000 50.0000 4.0000 16.3000 64 61.0000 2707.3000 999999.0000 2094.7000 17.0000 999013 47.3000 999999.0000 
54324 2001 999999.0000 999999 971.3000 -28.0000 1020.9000 41.3000 382.0000 995.2000 2.0000 9.8000 8.6000 48.0000 4.0000 16.5000 58 62.0000 2755.6000 999999.0000 2041.5000 12.3000 999012 90.1000 999999.0000 
54324 2002 999999.0000 999999 966.9000 -19.3000 1022.6000 39.8000 438.7000 995.0000 1.9000 10.3000 8.2000 47.0000 4.8000 16.9000 75 59.0000 2615.7000 999999.0000 999999.0000 13.0000 999014 36.6000 999999.0000 
54324 2004 18.5000 999016 967.7000 -20.7000 1024.4000 38.4000 358.5000 995.2000 2.2000 10.7000 8.0000 46.0000 5.2000 17.3000 56 59.0000 2588.4000 999999.0000 999999.0000 11.7000 999014 39.9000 999999.0000 
54324 2005 17.4000 999016 966.5000 -22.3000 1018.4000 36.7000 473.1000 995.0000 2.2000 9.1000 8.9000 51.0000 3.0000 15.9000 67 55.0000 2447.9000 999999.0000 999999.0000 10.9000 999016 43.1000 999999.0000 
