V01301 V04001 V11046 V11211_CHAR V10302 V12012 V10301 V12011 V13305 V10004_701 V11291_701 V12001_701 V13004_701 V13003_701 V12012_701 V12011_701 V13353 V14033 V14032 V13033 V13032 V11042 V11296_CHAR V13052 V13007
51243 2007 31.6000 999015 942.6000 -23.4000 997.4000 39.1000 125.2000 966.2000 2.7000 9.5000 6.0000 48.0000 5.3000 14.6000 67 62.0000 2739.2000 999999.0000 999999.0000 19.9000 999014 16.5000 999999.0000 
51243 2008 29.2000 999016 944.7000 -27.6000 991.7000 40.3000 64.1000 966.2000 2.6000 9.9000 5.8000 46.0000 5.6000 14.9000 45 63.0000 2810.9000 999999.0000 999999.0000 17.4000 999015 8.4000 999999.0000 
51334 1997 999999.0000 999999 960.0000 -23.8000 1012.5000 41.6000 60.8000 982.6000 1.1000 9.3000 7.6000 57.0000 3.4000 16.2000 64 61.0000 2706.3000 999999.0000 1589.2000 15.3000 999016 10.4000 999999.0000 
51334 1998 999999.0000 999999 958.4000 -30.6000 1010.8000 39.6000 120.6000 983.3000 1.0000 8.4000 8.1000 62.0000 3.1000 14.9000 109 54.0000 2390.2000 999999.0000 1434.7000 15.3000 999016 9.2000 999999.0000 
51334 1999 999999.0000 999999 960.4000 -27.3000 1007.9000 39.4000 122.1000 983.0000 1.1000 8.7000 8.4000 64.0000 3.3000 15.1000 88 58.0000 2586.2000 999999.0000 1408.2000 16.3000 999016 17.6000 999999.0000 
51334 2000 999999.0000 999999 959.5000 -25.5000 1007.0000 41.1000 101.2000 983.0000 1.3000 8.6000 7.7000 62.0000 3.1000 14.9000 86 59.0000 2640.1000 999999.0000 1591.3000 15.7000 999015 11.0000 999999.0000 
51334 2001 999999.0000 999999 959.9000 -27.2000 1018.4000 38.6000 164.4000 982.8000 1.2000 8.8000 8.2000 63.0000 3.2000 15.0000 96 60.0000 2681.8000 999999.0000 1613.0000 16.0000 999016 12.2000 999999.0000 
51334 2002 999999.0000 999999 961.1000 -24.4000 1006.2000 40.9000 145.0000 982.6000 1.2000 8.7000 8.7000 67.0000 3.3000 14.8000 100 55.0000 2427.6000 999999.0000 999999.0000 14.3000 999016 10.3000 999999.0000 
51334 2004 999999.0000 999999 958.7000 -28.6000 1013.1000 40.0000 121.9000 983.4000 1.4000 8.9000 7.9000 62.0000 3.9000 14.8000 82 54.0000 2426.5000 999999.0000 999999.0000 14.0000 999001 14.5000 999999.0000 
51334 2005 24.7000 999016 959.1000 -33.4000 1013.5000 40.8000 97.9000 982.9000 1.4000 7.8000 7.6000 59.0000 2.5000 14.1000 87 57.0000 2517.6000 999999.0000 999999.0000 10.3000 999016 13.1000 999999.0000 
51334 2006 25.1000 999016 958.6000 -30.9000 1019.4000 39.4000 100.3000 982.2000 1.5000 9.5000 7.5000 59.0000 4.3000 15.5000 89 56.0000 2489.5000 999999.0000 999999.0000 10.6000 999016 8.2000 999999.0000 
51334 2007 22.7000 999015 957.1000 -25.8000 1014.4000 40.0000 136.8000 982.3000 1.4000 9.4000 7.9000 60.0000 4.0000 15.7000 87 55.0000 2442.9000 999999.0000 999999.0000 10.6000 999016 12.4000 999999.0000 
51334 2008 20.4000 999001 959.5000 -31.4000 1008.9000 40.6000 68.1000 982.3000 1.4000 9.4000 7.4000 57.0000 3.7000 15.9000 78 59.0000 2624.0000 999999.0000 999999.0000 11.7000 999004 6.6000 999999.0000 
51573 1997 999999.0000 999999 984.2000 -13.0000 1049.0000 46.3000 5.5000 1011.6000 0.7000 15.3000 7.5000 38.0000 9.1000 22.6000 8 67.0000 2967.9000 999999.0000 2544.5000 9.0000 999013 1.9000 999999.0000 
51573 1998 999999.0000 999999 987.0000 -17.6000 1045.9000 44.9000 33.4000 1012.3000 0.5000 15.2000 8.4000 46.0000 9.6000 22.0000 17 61.0000 2726.1000 999999.0000 2437.4000 13.0000 999013 5.8000 999999.0000 
51573 1999 999999.0000 999999 983.7000 -12.0000 1044.8000 46.2000 9.9000 1011.8000 0.6000 15.7000 8.2000 43.0000 10.1000 22.5000 13 62.0000 2769.9000 999999.0000 2549.8000 9.3000 999013 2.1000 999999.0000 
51573 2000 999999.0000 999999 984.3000 -11.8000 1042.0000 47.7000 16.4000 1012.1000 0.6000 15.3000 7.7000 41.0000 9.4000 22.1000 14 63.0000 2812.0000 999999.0000 2558.6000 12.0000 999013 6.0000 999999.0000 
51573 2001 999999.0000 999999 982.1000 -15.0000 1052.8000 47.0000 16.7000 1012.4000 0.7000 15.9000 7.5000 39.0000 10.2000 22.5000 9 65.0000 2889.9000 999999.0000 2712.3000 14.0000 999015 7.9000 999999.0000 
51573 2002 999999.0000 999999 985.7000 -16.0000 1045.3000 44.9000 25.6000 1012.5000 0.7000 16.2000 7.9000 41.0000 10.8000 22.6000 18 67.0000 2953.1000 999999.0000 999999.0000 11.0000 999982 12.7000 999999.0000 
51573 2004 999999.0000 999999 982.4000 -13.5000 1049.2000 46.2000 10.5000 1013.7000 0.7000 15.4000 7.5000 40.0000 9.9000 22.0000 22 63.0000 2782.7000 999999.0000 999999.0000 12.0000 999013 2.6000 999999.0000 
51573 2005 18.4000 999982 983.8000 -14.5000 1051.1000 45.4000 999999.0000 1012.5000 1.3000 15.4000 6.8000 37.0000 9.9000 22.2000 999999 61.0000 2687.7000 999999.0000 999999.0000 9.4000 999014 3.1000 999999.0000 
51573 2006 15.2000 999009 983.5000 -15.7000 1051.7000 47.7000 999999.0000 1012.2000 1.2000 15.8000 6.9000 39.0000 10.4000 22.6000 999999 61.0000 2716.5000 999999.0000 999999.0000 7.7000 999014 2.6000 999999.0000 
51573 2007 15.5000 999013 984.4000 -13.2000 1044.3000 46.3000 999999.0000 1011.8000 1.2000 16.3000 6.8000 35.0000 10.8000 23.3000 999999 64.0000 2859.7000 999999.0000 999999.0000 9.7000 999013 3.9000 999999.0000 
51573 2008 14.9000 999013 984.9000 -14.7000 1044.5000 47.8000 999999.0000 1012.2000 1.1000 16.1000 6.9000 34.0000 10.4000 23.2000 999999 64.0000 2866.7000 999999.0000 999999.0000 8.9000 999004 6.6000 999999.0000 
51709 1997 20.8000 999016 853.0000 -12.6000 893.1000 37.3000 21.2000 871.3000 1.6000 12.6000 7.9000 50.0000 5.9000 19.7000 13 66.0000 2927.2000 999999.0000 2319.8000 12.1000 999014 7.2000 999999.0000 
51709 1998 23.8000 999015 856.7000 -15.2000 894.6000 36.1000 66.9000 871.9000 1.8000 12.7000 8.5000 54.0000 6.6000 19.1000 31 65.0000 2876.2000 999999.0000 2251.8000 13.5000 999015 12.1000 999999.0000 
51709 1999 28.5000 999001 856.2000 -11.5000 891.4000 35.9000 20.4000 871.6000 1.9000 13.0000 7.8000 50.0000 6.8000 19.3000 25 68.0000 3004.2000 999999.0000 2412.6000 16.7000 999015 4.3000 999999.0000 
51709 2000 22.9000 999015 855.8000 -11.0000 890.0000 36.4000 25.2000 871.5000 2.0000 12.9000 7.2000 46.0000 7.0000 19.2000 19 69.0000 3056.9000 999999.0000 2543.6000 13.2000 999014 6.5000 999999.0000 
51709 2001 29.2000 999015 855.8000 -14.3000 895.2000 37.7000 54.4000 871.9000 1.9000 13.0000 7.5000 48.0000 7.0000 19.2000 38 69.0000 3053.6000 999999.0000 2593.5000 16.5000 999015 7.1000 999999.0000 
51709 2002 21.9000 999013 857.7000 -17.2000 888.4000 35.7000 78.1000 871.9000 1.9000 13.0000 7.4000 50.0000 7.3000 19.1000 33 67.0000 2973.2000 999999.0000 999999.0000 12.8000 999013 11.8000 999999.0000 
51709 2004 19.8000 999016 855.9000 -11.4000 888.4000 35.2000 104.8000 871.6000 1.9000 13.4000 7.7000 50.0000 8.1000 19.1000 39 66.0000 2918.0000 999999.0000 999999.0000 11.5000 999014 39.9000 999999.0000 
51709 2005 18.0000 999015 854.0000 -12.6000 890.6000 38.2000 103.9000 871.5000 1.7000 12.7000 7.2000 49.0000 7.4000 18.4000 45 65.0000 2898.8000 999999.0000 999999.0000 10.0000 999982 13.0000 999999.0000 
51709 2006 18.5000 999015 850.2000 -19.6000 891.9000 37.9000 999999.0000 871.3000 1.7000 13.1000 7.2000 49.0000 7.4000 19.1000 999999 64.0000 2845.3000 999999.0000 999999.0000 9.9000 999015 6.4000 999999.0000 
51709 2007 17.7000 999015 856.1000 -11.8000 889.8000 36.9000 999999.0000 871.1000 1.7000 14.0000 6.3000 41.0000 7.7000 20.2000 999999 68.0000 3031.4000 999999.0000 999999.0000 10.9000 999014 8.6000 999999.0000 
51709 2008 18.1000 999015 856.4000 -22.3000 889.6000 37.5000 63.4000 871.6000 1.7000 12.9000 6.7000 46.0000 7.3000 18.9000 36 65.0000 2879.1000 999999.0000 999999.0000 11.7000 999015 10.4000 999999.0000 
51747 1997 999999.0000 999999 872.2000 -19.3000 915.3000 45.6000 10.7000 891.1000 2.4000 12.7000 3.9000 27.0000 3.6000 21.7000 7 64.0000 2855.0000 999999.0000 3804.4000 18.3000 999003 3.4000 999999.0000 
51747 1998 999999.0000 999999 872.0000 -22.2000 913.0000 41.7000 18.0000 891.1000 2.2000 12.9000 4.8000 33.0000 4.5000 21.5000 14 54.0000 2381.0000 999999.0000 3620.3000 19.0000 999015 5.1000 999999.0000 
51747 1999 999999.0000 999999 871.8000 -20.3000 913.1000 42.1000 26.0000 890.7000 2.3000 13.0000 4.7000 33.0000 4.6000 21.5000 14 65.0000 2889.8000 999999.0000 3926.7000 18.0000 999001 16.6000 999999.0000 
51747 2000 999999.0000 999999 872.6000 -20.5000 910.7000 43.6000 46.3000 890.7000 2.3000 12.3000 4.8000 34.0000 3.8000 20.5000 23 66.0000 2921.0000 999999.0000 3773.1000 14.3000 999016 9.1000 999999.0000 
51747 2001 999999.0000 999999 872.8000 -22.1000 916.2000 42.9000 9.8000 891.1000 2.3000 12.7000 4.5000 31.0000 4.2000 21.1000 6 62.0000 2749.1000 999999.0000 3970.8000 14.0000 999982 6.0000 999999.0000 
51747 2002 999999.0000 999999 874.7000 -26.0000 910.6000 40.6000 37.1000 891.3000 2.4000 12.4000 4.8000 36.0000 4.1000 20.9000 20 57.0000 2513.4000 999999.0000 3952.7000 15.3000 999011 16.0000 999999.0000 
51747 2004 19.7000 999013 872.3000 -22.5000 909.6000 40.0000 999999.0000 891.1000 2.3000 12.4000 4.3000 32.0000 3.7000 21.1000 999999 56.0000 2483.1000 999999.0000 3933.5000 14.6000 999003 7.3000 999999.0000 
51747 2005 22.7000 999016 867.8000 -23.3000 912.2000 40.6000 999999.0000 891.2000 2.0000 11.4000 4.9000 35.0000 2.5000 20.4000 999999 57.0000 2548.6000 999999.0000 3795.2000 13.9000 999001 13.5000 999999.0000 
51747 2006 22.3000 999015 864.6000 -26.7000 913.3000 42.2000 999999.0000 891.0000 2.0000 12.1000 4.8000 38.0000 3.5000 20.9000 999999 58.0000 2557.0000 999999.0000 3785.5000 13.1000 999004 8.0000 999999.0000 
51747 2007 23.1000 999015 873.3000 -24.7000 911.3000 41.5000 999999.0000 890.7000 2.0000 12.1000 4.3000 32.0000 2.6000 21.7000 999999 65.0000 2880.1000 999999.0000 3843.4000 14.4000 999016 6.5000 999999.0000 
51747 2008 20.2000 999003 872.5000 -32.7000 909.7000 42.6000 999999.0000 891.3000 1.9000 10.7000 4.4000 36.0000 1.4000 20.2000 999999 66.0000 2918.2000 999999.0000 3818.8000 13.1000 999002 4.4000 999999.0000 
51765 1997 999999.0000 999999 896.5000 -18.9000 947.5000 41.1000 18.2000 918.3000 1.8000 11.6000 6.5000 43.0000 3.0000 21.0000 15 75.0000 3326.4000 999999.0000 2885.7000 999999.0000 999999 3.5000 999999.0000 
51765 1998 999999.0000 999999 897.4000 -20.1000 941.6000 41.3000 43.4000 918.7000 1.6000 11.8000 7.4000 48.0000 4.0000 21.2000 18 66.0000 2930.5000 999999.0000 2571.9000 999999.0000 999999 10.9000 999999.0000 
51765 1999 999999.0000 999999 897.0000 -18.9000 942.3000 41.5000 40.1000 918.6000 1.5000 11.8000 7.2000 46.0000 4.2000 21.0000 9 62.0000 2750.6000 999999.0000 2651.2000 999999.0000 999999 28.9000 999999.0000 
51765 2000 999999.0000 999999 897.9000 -18.7000 939.5000 41.8000 28.9000 918.8000 1.4000 11.3000 7.5000 49.0000 3.7000 19.9000 20 60.0000 2662.7000 999999.0000 2643.7000 999999.0000 999999 12.2000 999999.0000 
51765 2001 999999.0000 999999 899.4000 -20.1000 946.3000 41.6000 3.4000 919.0000 1.2000 11.7000 8.0000 49.0000 4.1000 20.5000 8 58.0000 2572.9000 999999.0000 2784.3000 999999.0000 999999 1.8000 999999.0000 
51765 2002 999999.0000 999999 898.8000 -20.6000 940.6000 40.0000 18.5000 918.9000 1.4000 12.0000 7.8000 49.0000 4.6000 20.7000 16 60.0000 2657.4000 999999.0000 999999.0000 999999.0000 999999 5.9000 999999.0000 
51765 2004 999999.0000 999999 896.0000 -20.1000 940.9000 39.7000 28.5000 919.0000 1.6000 11.9000 6.9000 47.0000 4.3000 20.4000 17 59.0000 2622.1000 999999.0000 999999.0000 999999.0000 999999 5.8000 999999.0000 
51765 2005 22.7000 999016 897.7000 -19.1000 943.8000 42.3000 999999.0000 919.1000 1.8000 11.5000 6.7000 45.0000 3.8000 20.2000 999999 62.0000 2763.7000 999999.0000 999999.0000 12.7000 999014 19.8000 999999.0000 
51765 2006 20.2000 999004 892.4000 -21.1000 945.4000 43.2000 999999.0000 918.9000 1.8000 11.9000 6.7000 47.0000 4.3000 20.6000 999999 61.0000 2708.5000 999999.0000 999999.0000 12.5000 999015 21.4000 999999.0000 
51765 2007 20.8000 999004 897.3000 -20.2000 942.0000 40.4000 999999.0000 918.6000 1.8000 12.1000 6.1000 42.0000 4.1000 21.3000 999999 63.0000 2810.1000 999999.0000 999999.0000 13.3000 999004 22.8000 999999.0000 
51765 2008 20.1000 999015 899.2000 -22.4000 939.8000 42.2000 999999.0000 919.0000 1.8000 11.7000 6.1000 42.0000 3.8000 20.7000 999999 67.0000 2958.4000 999999.0000 999999.0000 11.2000 999015 13.0000 999999.0000 
51811 1997 999999.0000 999999 859.2000 -13.4000 899.9000 39.0000 32.4000 876.9000 1.1000 12.2000 8.6000 53.0000 5.1000 20.1000 12 60.0000 2671.1000 999999.0000 2088.2000 999999.0000 999999 10.1000 999999.0000 
51811 1998 999999.0000 999999 861.6000 -14.4000 900.3000 38.0000 45.5000 877.6000 1.0000 12.3000 9.1000 57.0000 6.1000 19.7000 26 59.0000 2630.0000 999999.0000 1982.6000 999999.0000 999999 8.1000 999999.0000 
51811 1999 999999.0000 999999 862.5000 -13.0000 897.6000 36.8000 15.9000 877.4000 0.9000 12.4000 8.7000 55.0000 6.0000 19.7000 18 64.0000 2816.4000 999999.0000 2036.2000 999999.0000 999999 7.0000 999999.0000 
51811 2000 999999.0000 999999 862.2000 -13.5000 896.1000 37.4000 16.3000 877.3000 0.8000 12.4000 8.2000 52.0000 6.1000 19.5000 19 67.0000 2991.4000 999999.0000 2192.9000 999999.0000 999999 4.2000 999999.0000 
51811 2001 21.3000 999015 861.3000 -15.4000 901.6000 38.3000 45.7000 877.7000 1.2000 12.5000 8.3000 52.0000 6.2000 19.8000 26 66.0000 2912.3000 999999.0000 2195.9000 10.8000 999015 12.9000 999999.0000 
51811 2002 18.5000 999013 863.3000 -21.1000 894.4000 37.0000 152.7000 877.5000 1.2000 12.1000 8.7000 57.0000 5.9000 19.2000 29 62.0000 2745.3000 999999.0000 999999.0000 10.2000 999015 49.8000 999999.0000 
51811 2004 20.2000 999015 861.9000 -13.6000 894.7000 36.1000 92.1000 877.8000 1.5000 12.8000 8.4000 56.0000 6.6000 19.6000 24 61.0000 2730.6000 999999.0000 999999.0000 10.7000 999015 34.8000 999999.0000 
51811 2005 20.5000 999015 857.7000 -13.4000 896.8000 40.7000 999999.0000 877.4000 1.4000 12.1000 7.9000 52.0000 6.4000 18.9000 999999 62.0000 2730.1000 999999.0000 999999.0000 12.0000 999014 13.0000 999999.0000 
51811 2006 21.8000 999015 854.6000 -23.4000 898.1000 39.4000 999999.0000 877.3000 1.3000 12.5000 7.8000 52.0000 6.7000 19.4000 999999 54.0000 2394.3000 999999.0000 999999.0000 11.0000 999014 21.0000 999999.0000 
51811 2007 22.1000 999014 861.9000 -14.8000 896.0000 38.6000 999999.0000 877.0000 1.4000 13.1000 6.9000 44.0000 6.6000 20.7000 999999 62.0000 2756.0000 999999.0000 999999.0000 10.5000 999015 6.8000 999999.0000 
51811 2008 21.0000 999014 861.3000 -24.1000 895.7000 39.1000 999999.0000 877.5000 1.3000 12.3000 7.1000 48.0000 6.1000 19.3000 999999 63.0000 2795.0000 999999.0000 999999.0000 9.2000 999016 4.2000 999999.0000 
51828 1997 17.5000 999013 846.3000 -10.5000 883.5000 41.1000 10.6000 862.0000 1.8000 13.5000 6.2000 35.0000 7.6000 20.4000 11 70.0000 3087.6000 999999.0000 3052.2000 9.9000 999013 4.5000 999999.0000 
51828 1998 16.9000 999015 847.9000 -12.2000 884.5000 38.7000 32.6000 862.7000 1.8000 13.6000 7.4000 42.0000 8.3000 20.1000 15 62.0000 2763.6000 999999.0000 2838.3000 8.8000 999982 9.8000 999999.0000 
51828 1999 21.3000 999015 846.7000 -12.2000 881.3000 38.0000 32.3000 862.3000 2.0000 13.8000 6.9000 40.0000 8.5000 20.2000 14 65.0000 2882.5000 999999.0000 2840.5000 10.0000 999013 14.1000 999999.0000 
