V01301 V04001 V11046 V11211_CHAR V10302 V12012 V10301 V12011 V13305 V10004_701 V11291_701 V12001_701 V13004_701 V13003_701 V12012_701 V12011_701 V13353 V14033 V14032 V13033 V13032 V11042 V11296_CHAR V13052 V13007
57799 2008 17.8000 999014 985.4000 -1.4000 1031.5000 38.8000 1519.2000 1006.7000 1.6000 19.0000 18.9000 78.0000 15.7000 23.7000 133 39.0000 1695.5000 933.1000 999999.0000 9.6000 999013 89.0000 999999.0000 
57993 1997 999999.0000 999999 981.6000 -1.3000 1022.3000 35.7000 1649.1000 1001.0000 1.1000 19.5000 19.0000 78.0000 16.5000 23.9000 184 34.0000 1516.6000 843.6000 1362.7000 10.0000 999014 63.2000 999999.0000 
57993 1998 999999.0000 999999 985.4000 -0.5000 1022.1000 39.3000 1623.2000 1000.5000 1.2000 20.6000 19.3000 75.0000 17.3000 25.1000 158 43.0000 1895.9000 1008.0000 1664.4000 8.7000 999012 89.3000 999999.0000 
57993 1999 999999.0000 999999 981.8000 -3.7000 1024.9000 36.8000 1279.6000 999.9000 1.2000 20.0000 19.1000 75.0000 16.7000 24.8000 154 44.0000 1944.8000 946.7000 1480.6000 9.3000 999012 106.7000 999999.0000 
57993 2000 999999.0000 999999 982.2000 -1.7000 1023.9000 38.3000 1589.7000 999.7000 1.1000 19.4000 18.8000 78.0000 16.4000 23.7000 166 37.0000 1652.7000 903.2000 1391.8000 9.3000 999012 71.6000 999999.0000 
57993 2001 999999.0000 999999 977.2000 -1.1000 1020.6000 38.5000 1537.3000 998.9000 1.0000 19.6000 19.1000 78.0000 16.3000 24.6000 165 39.0000 1741.5000 889.4000 1373.5000 9.0000 999004 78.0000 999999.0000 
57993 2002 999999.0000 999999 976.9000 -2.0000 1019.2000 37.3000 2047.1000 998.2000 1.0000 19.9000 19.6000 80.0000 16.8000 24.8000 159 37.0000 1627.3000 853.8000 999999.0000 8.7000 999014 109.5000 999999.0000 
57993 2004 19.2000 999015 977.9000 -3.4000 1021.7000 39.2000 1295.2000 998.4000 1.5000 19.8000 16.8000 69.0000 15.9000 25.3000 140 45.0000 2006.5000 1030.1000 999999.0000 8.9000 999982 141.1000 999999.0000 
57993 2005 20.3000 999013 978.7000 -3.9000 1020.0000 39.2000 1325.3000 998.4000 1.6000 19.4000 16.8000 68.0000 16.3000 24.0000 143 37.0000 1617.6000 979.0000 999999.0000 8.6000 999008 93.7000 999999.0000 
57993 2006 15.9000 999007 972.8000 -1.8000 1019.6000 38.0000 1617.5000 998.1000 1.5000 19.8000 17.3000 70.0000 16.5000 24.6000 143 37.0000 1619.3000 914.7000 999999.0000 8.7000 999012 149.7000 999999.0000 
57993 2007 15.5000 999001 976.7000 -0.4000 1018.0000 39.3000 1190.3000 998.0000 1.6000 20.3000 16.8000 67.0000 16.7000 25.2000 132 42.0000 1836.9000 1046.0000 999999.0000 9.6000 999012 114.1000 999999.0000 
57993 2008 23.6000 999003 977.6000 -1.0000 1020.4000 39.2000 1297.9000 998.5000 1.5000 19.6000 16.7000 67.0000 16.1000 24.6000 129 42.0000 1860.3000 988.8000 999999.0000 13.9000 999004 115.2000 999999.0000 
58527 1997 999999.0000 999999 981.3000 -3.6000 1031.6000 36.2000 1838.0000 1008.9000 1.5000 17.8000 17.6000 79.0000 14.2000 22.9000 175 36.0000 1572.6000 812.8000 1040.7000 8.0000 999982 103.7000 999999.0000 
58527 1998 999999.0000 999999 991.6000 -3.3000 1030.8000 37.8000 2577.3000 1008.2000 1.4000 18.6000 18.3000 78.0000 15.0000 23.7000 150 39.0000 1701.8000 789.7000 1186.4000 10.0000 999010 167.3000 999999.0000 
58527 1999 999999.0000 999999 989.4000 -6.0000 1033.2000 36.3000 2469.1000 1007.3000 1.3000 18.0000 17.7000 77.0000 14.3000 23.1000 149 40.0000 1753.7000 700.9000 1137.7000 7.7000 999001 152.9000 999999.0000 
58527 2000 999999.0000 999999 989.5000 -5.2000 1033.6000 38.6000 1570.0000 1007.3000 1.3000 18.1000 17.6000 78.0000 14.5000 22.8000 151 39.0000 1705.6000 776.4000 1272.6000 9.7000 999009 82.7000 999999.0000 
58527 2001 999999.0000 999999 989.2000 -3.2000 1032.8000 38.0000 1548.4000 1007.5000 1.2000 18.2000 17.4000 77.0000 14.5000 23.0000 156 36.0000 1606.2000 887.2000 1370.4000 8.7000 999006 89.4000 999999.0000 
58527 2002 999999.0000 999999 989.4000 -1.9000 1030.5000 37.5000 1966.0000 1008.0000 1.1000 18.4000 18.1000 80.0000 14.7000 23.4000 170 29.0000 1261.5000 790.2000 999999.0000 9.3000 999015 143.1000 999999.0000 
58527 2004 17.9000 999011 985.0000 -5.0000 1032.8000 39.7000 1480.6000 1008.1000 1.3000 18.7000 16.0000 69.0000 14.6000 24.3000 123 42.0000 1881.0000 904.2000 999999.0000 8.4000 999002 90.8000 999999.0000 
58527 2005 20.6000 999005 984.6000 -5.9000 1030.6000 38.2000 1305.3000 1008.2000 1.5000 18.4000 17.3000 73.0000 14.8000 23.2000 148 36.0000 1576.4000 984.1000 999999.0000 9.5000 999005 73.1000 999999.0000 
58527 2006 24.6000 999015 981.8000 -3.8000 1032.1000 37.8000 1662.7000 1007.8000 1.4000 18.4000 17.3000 75.0000 14.9000 23.3000 143 39.0000 1709.6000 882.5000 999999.0000 13.8000 999016 119.2000 999999.0000 
58527 2007 21.0000 999007 986.8000 -2.1000 1027.9000 37.9000 1330.6000 1007.6000 1.4000 18.9000 17.2000 73.0000 15.1000 24.0000 138 42.0000 1848.5000 930.8000 999999.0000 11.7000 999009 79.3000 999999.0000 
58527 2008 19.4000 999005 985.5000 -3.7000 1032.8000 38.0000 1672.7000 1008.1000 1.3000 18.3000 17.1000 72.0000 14.6000 23.3000 136 44.0000 1949.7000 877.8000 999999.0000 10.6000 999006 125.7000 999999.0000 
58606 1997 21.5000 999012 987.3000 -1.8000 1033.8000 35.1000 1725.4000 1010.6000 2.1000 17.8000 17.9000 79.0000 14.9000 21.6000 170 33.0000 1449.7000 883.1000 1350.2000 10.5000 999012 84.7000 999999.0000 
58606 1998 16.0000 999002 991.8000 -2.5000 1032.5000 38.1000 2344.2000 1009.6000 1.8000 18.8000 19.0000 79.0000 15.9000 22.7000 148 40.0000 1760.8000 923.1000 1529.4000 10.0000 999982 177.7000 999999.0000 
58606 1999 999999.0000 999999 991.3000 -4.5000 1035.8000 36.0000 2332.1000 1009.5000 1.6000 18.1000 18.4000 79.0000 15.0000 22.0000 144 36.0000 1597.0000 870.2000 1375.6000 8.3000 999982 197.5000 999999.0000 
58606 2000 999999.0000 999999 991.5000 -3.9000 1036.0000 38.7000 1436.0000 1009.6000 1.6000 17.9000 18.1000 80.0000 14.9000 21.6000 162 39.0000 1712.3000 923.3000 1460.5000 9.7000 999012 72.0000 999999.0000 
58606 2001 999999.0000 999999 990.6000 -1.2000 1034.9000 38.2000 1416.5000 1010.0000 1.5000 18.2000 18.0000 78.0000 15.3000 21.9000 147 43.0000 1917.9000 934.4000 1544.1000 11.0000 999011 70.6000 999999.0000 
58606 2002 999999.0000 999999 989.8000 -2.1000 1031.7000 37.7000 1763.0000 1009.6000 1.5000 18.4000 18.5000 80.0000 15.5000 22.3000 149 36.0000 1585.7000 819.4000 999999.0000 13.7000 999012 74.4000 999999.0000 
58606 2004 19.2000 999003 989.0000 -3.4000 1034.9000 38.2000 1210.1000 1009.6000 2.0000 18.8000 16.9000 70.0000 15.6000 23.1000 115 48.0000 2149.0000 961.6000 999999.0000 11.3000 999013 73.9000 999999.0000 
58606 2005 17.9000 999002 988.5000 -3.3000 1033.0000 37.7000 1908.7000 1009.7000 2.1000 18.2000 16.8000 71.0000 15.4000 22.0000 140 41.0000 1794.5000 912.8000 999999.0000 8.6000 999002 138.7000 999999.0000 
58606 2006 23.4000 999016 983.5000 -1.6000 1033.7000 37.3000 1567.5000 1009.4000 2.0000 18.6000 17.0000 71.0000 15.8000 22.5000 135 41.0000 1800.3000 923.3000 999999.0000 10.1000 999001 86.9000 999999.0000 
58606 2007 20.8000 999001 988.1000 0.5000 1030.4000 38.5000 1118.5000 1009.2000 2.0000 19.2000 16.7000 68.0000 16.2000 23.3000 127 48.0000 2102.0000 1037.4000 999999.0000 7.4000 999982 61.3000 999999.0000 
58606 2008 19.3000 999012 987.1000 -4.2000 1035.4000 38.1000 1356.1000 1009.8000 2.0000 18.5000 17.0000 69.0000 15.6000 22.5000 130 48.0000 2118.2000 989.8000 999999.0000 9.8000 999013 116.8000 999999.0000 
58715 1997 999999.0000 999999 982.3000 -4.1000 1027.4000 34.9000 2308.3000 1006.0000 2.8000 17.9000 18.4000 83.0000 14.9000 22.2000 179 27.0000 1187.5000 841.5000 1332.0000 12.0000 999001 98.3000 999999.0000 
58715 1998 999999.0000 999999 988.5000 -2.1000 1027.4000 38.2000 2036.8000 1005.5000 2.9000 18.9000 19.1000 81.0000 15.7000 23.6000 153 39.0000 1720.7000 968.7000 1667.3000 16.3000 999001 122.0000 999999.0000 
58715 1999 999999.0000 999999 986.9000 -6.2000 1030.9000 36.4000 1813.7000 1005.1000 2.8000 18.3000 18.8000 81.0000 15.0000 23.1000 156 38.0000 1677.0000 894.7000 1480.5000 12.7000 999016 88.7000 999999.0000 
58715 2000 999999.0000 999999 987.4000 -3.8000 1030.4000 37.9000 1769.6000 1005.1000 2.2000 17.9000 18.4000 83.0000 15.0000 22.2000 180 34.0000 1482.0000 841.0000 1439.0000 12.0000 999015 144.7000 999999.0000 
58715 2001 999999.0000 999999 985.1000 -2.0000 1029.2000 38.6000 1705.1000 1005.2000 2.3000 18.2000 18.5000 82.0000 15.1000 22.8000 158 38.0000 1690.3000 871.1000 1437.7000 11.0000 999015 110.1000 999999.0000 
58715 2002 999999.0000 999999 985.9000 -1.8000 1026.6000 37.3000 2102.4000 1005.3000 2.3000 18.5000 19.0000 83.0000 15.3000 23.1000 164 36.0000 1575.6000 963.8000 999999.0000 11.0000 999009 116.4000 999999.0000 
58715 2004 20.5000 999008 984.8000 -4.8000 1030.3000 39.0000 1533.2000 1005.7000 2.7000 18.4000 17.5000 77.0000 14.6000 23.8000 124 44.0000 1939.6000 1266.3000 999999.0000 12.1000 999009 69.8000 999999.0000 
58715 2005 16.9000 999015 983.9000 -5.1000 1028.1000 37.8000 1797.9000 1005.7000 2.7000 18.2000 18.3000 80.0000 15.1000 22.6000 158 35.0000 1554.1000 1217.3000 999999.0000 10.0000 999009 136.7000 999999.0000 
58715 2006 19.8000 999009 977.5000 -3.8000 1027.6000 37.4000 1910.9000 1005.4000 2.6000 18.6000 18.3000 79.0000 15.4000 23.2000 147 33.0000 1403.7000 1169.8000 999999.0000 11.4000 999982 116.3000 999999.0000 
58715 2007 17.2000 999006 983.5000 -2.7000 1025.6000 39.1000 1304.4000 1005.2000 2.7000 19.0000 18.3000 77.0000 15.6000 23.9000 141 37.0000 1643.8000 1254.4000 999999.0000 10.7000 999015 62.3000 999999.0000 
58715 2008 19.5000 999009 982.7000 -3.7000 1030.2000 38.8000 1621.1000 1005.7000 2.6000 18.4000 18.2000 78.0000 15.0000 23.3000 138 39.0000 1733.5000 1230.8000 999999.0000 13.5000 999009 78.2000 999999.0000 
