V01301 V04001 V11046 V11211_CHAR V10302 V12012 V10301 V12011 V13305 V10004_701 V11291_701 V12001_701 V13004_701 V13003_701 V12012_701 V12011_701 V13353 V14033 V14032 V13033 V13032 V11042 V11296_CHAR V13052 V13007
52787 1998 999999.0000 999999 686.2000 -24.8000 714.4000 22.4000 385.3000 704.3000 4.9000 1.5000 4.4000 55.0000 -3.0000 7.5000 132 61.0000 2693.7000 999999.0000 1640.2000 21.0000 999999 22.2000 999999.0000 
52787 1999 999999.0000 999999 690.7000 -25.5000 714.4000 25.0000 413.4000 704.3000 5.1000 0.9000 4.6000 56.0000 -3.3000 6.8000 125 60.0000 2658.0000 999999.0000 1547.3000 19.7000 999001 25.8000 999999.0000 
52787 2000 999999.0000 999999 692.3000 -22.7000 713.6000 28.1000 415.7000 704.0000 4.9000 0.4000 4.3000 57.0000 -4.1000 6.1000 146 61.0000 2709.1000 999999.0000 1583.9000 22.0000 999001 34.9000 999999.0000 
52787 2001 999999.0000 999999 692.7000 -24.7000 713.4000 24.4000 392.9000 704.3000 4.7000 0.7000 4.2000 55.0000 -3.8000 6.5000 122 60.0000 2663.0000 999999.0000 1630.1000 27.3000 999002 26.9000 999999.0000 
52787 2002 999999.0000 999999 692.0000 -23.4000 715.9000 24.6000 354.0000 704.7000 4.7000 1.0000 4.4000 57.0000 -3.3000 6.6000 138 61.0000 2702.5000 999999.0000 1529.5000 24.3000 999016 34.4000 999999.0000 
52787 2004 25.6000 999015 689.8000 -30.7000 715.6000 22.7000 396.2000 704.1000 5.2000 0.6000 4.3000 58.0000 -3.8000 6.3000 140 62.0000 2752.3000 999999.0000 1594.7000 20.3000 999016 27.0000 999999.0000 
52787 2005 20.7000 999982 688.6000 -24.5000 713.5000 24.0000 424.5000 703.7000 5.1000 0.6000 4.5000 60.0000 -3.7000 6.2000 146 54.0000 2396.2000 999999.0000 1521.0000 17.5000 999016 31.0000 999999.0000 
52787 2006 24.7000 999016 691.0000 -23.3000 715.6000 23.9000 407.5000 704.1000 5.0000 1.3000 4.7000 60.0000 -3.2000 6.9000 150 58.0000 2581.7000 999999.0000 1559.1000 18.9000 999016 34.5000 999999.0000 
52787 2007 27.1000 999016 690.7000 -22.2000 714.1000 23.0000 441.1000 704.0000 5.1000 0.9000 4.9000 64.0000 -3.3000 6.5000 150 55.0000 2420.2000 999999.0000 1461.6000 19.8000 999016 22.2000 999999.0000 
52787 2008 28.5000 999016 691.8000 -26.3000 712.2000 24.9000 390.6000 703.9000 5.1000 0.5000 4.5000 61.0000 -3.9000 6.4000 139 60.0000 2686.7000 999999.0000 1591.2000 22.4000 999016 18.2000 999999.0000 
52884 1997 999999.0000 999999 816.2000 -18.9000 851.8000 36.0000 272.6000 833.4000 1.6000 7.5000 6.8000 54.0000 0.5000 16.3000 56 64.0000 2825.1000 999999.0000 1785.0000 999999.0000 999999 23.1000 999999.0000 
52884 1998 999999.0000 999999 817.3000 -23.5000 849.8000 34.4000 323.0000 833.2000 1.5000 8.2000 7.5000 58.0000 1.3000 16.9000 73 60.0000 2664.5000 999999.0000 1748.2000 999999.0000 999999 28.3000 999999.0000 
52884 1999 999999.0000 999999 815.7000 -21.6000 851.3000 36.0000 274.8000 833.4000 1.4000 7.9000 7.4000 56.0000 1.2000 16.6000 65 61.0000 2701.7000 999999.0000 1766.0000 999999.0000 999999 28.2000 999999.0000 
52884 2000 999999.0000 999999 818.5000 -19.8000 849.1000 38.9000 282.1000 832.8000 1.5000 7.8000 7.0000 56.0000 0.9000 16.3000 67 62.0000 2732.8000 999999.0000 1925.3000 999999.0000 999999 29.8000 999999.0000 
52884 2001 999999.0000 999999 818.6000 -18.5000 853.4000 35.7000 266.2000 833.2000 1.3000 7.9000 7.0000 55.0000 1.3000 16.4000 66 60.0000 2671.2000 999999.0000 1787.7000 999999.0000 999999 46.8000 999999.0000 
52884 2002 999999.0000 999999 817.7000 -21.0000 848.3000 35.9000 244.1000 833.3000 1.5000 7.9000 7.1000 57.0000 1.1000 16.7000 73 60.0000 2680.4000 999999.0000 1694.5000 999999.0000 999999 21.7000 999999.0000 
52884 2004 999999.0000 999999 817.5000 -22.8000 851.9000 33.7000 188.2000 833.5000 1.6000 7.8000 6.9000 56.0000 0.9000 16.3000 61 63.0000 2779.8000 999999.0000 999999.0000 13.3000 999001 22.4000 999999.0000 
52884 2005 18.8000 999006 814.2000 -21.0000 851.6000 35.8000 157.5000 833.2000 1.9000 7.7000 6.5000 52.0000 1.1000 16.1000 71 56.0000 2490.7000 999999.0000 999999.0000 11.3000 999002 16.9000 999999.0000 
52884 2006 17.8000 999001 816.5000 -22.0000 848.7000 36.6000 208.9000 833.1000 1.9000 8.5000 6.9000 56.0000 1.9000 16.9000 78 57.0000 2508.9000 999999.0000 999999.0000 11.3000 999002 23.5000 999999.0000 
52884 2007 16.1000 999982 816.8000 -19.5000 849.8000 33.4000 309.8000 832.9000 1.8000 7.9000 7.1000 57.0000 1.7000 16.2000 83 55.0000 2422.4000 999999.0000 999999.0000 10.9000 999013 19.7000 999999.0000 
52884 2008 19.3000 999008 816.9000 -27.7000 849.2000 35.1000 228.8000 832.9000 1.7000 7.3000 6.7000 57.0000 0.7000 15.9000 80 56.0000 2497.1000 999999.0000 999999.0000 11.1000 999007 17.8000 999999.0000 
53915 1997 999999.0000 999999 851.1000 -15.6000 886.4000 36.0000 328.5000 866.5000 1.9000 9.5000 8.3000 62.0000 3.8000 16.2000 81 57.0000 2521.0000 999999.0000 1615.3000 10.7000 999016 64.6000 999999.0000 
53915 1998 999999.0000 999999 851.8000 -16.7000 883.2000 34.1000 523.6000 866.1000 1.9000 10.0000 9.4000 65.0000 4.7000 16.7000 88 55.0000 2426.7000 999999.0000 1419.5000 12.7000 999016 57.6000 999999.0000 
53915 1999 999999.0000 999999 850.0000 -15.6000 886.5000 33.4000 465.4000 866.2000 2.0000 9.8000 9.1000 62.0000 4.7000 16.4000 84 54.0000 2376.8000 999999.0000 1430.1000 11.0000 999016 76.2000 999999.0000 
53915 2000 999999.0000 999999 852.1000 -14.4000 884.3000 35.5000 363.6000 865.8000 2.0000 9.7000 8.6000 62.0000 4.4000 16.1000 93 54.0000 2407.0000 999999.0000 1684.3000 13.7000 999016 30.8000 999999.0000 
53915 2001 999999.0000 999999 850.9000 -14.3000 888.5000 33.2000 546.8000 866.5000 2.0000 9.7000 8.6000 62.0000 4.3000 16.0000 98 55.0000 2426.2000 999999.0000 1550.8000 13.0000 999015 43.4000 999999.0000 
53915 2002 999999.0000 999999 851.4000 -19.0000 882.8000 33.8000 578.1000 866.5000 1.8000 10.0000 9.0000 63.0000 4.6000 16.7000 100 57.0000 2540.7000 999999.0000 999999.0000 10.3000 999014 71.3000 999999.0000 
53915 2004 20.2000 999015 851.3000 -16.7000 888.1000 34.5000 411.9000 866.5000 2.1000 9.9000 8.1000 58.0000 4.7000 16.6000 87 58.0000 2580.0000 999999.0000 999999.0000 11.7000 999016 35.4000 999999.0000 
53915 2005 18.6000 999015 847.2000 -14.3000 886.4000 34.9000 472.9000 866.4000 2.1000 9.7000 8.4000 59.0000 4.7000 16.1000 83 56.0000 2463.9000 999999.0000 999999.0000 10.0000 999015 59.0000 999999.0000 
53915 2006 17.6000 999016 848.4000 -15.2000 882.5000 35.9000 466.0000 866.1000 2.0000 10.6000 9.2000 63.0000 5.6000 17.0000 98 55.0000 2455.7000 999999.0000 999999.0000 10.0000 999015 30.7000 999999.0000 
53915 2007 18.5000 999001 851.5000 -15.3000 883.7000 33.6000 389.2000 866.4000 2.0000 10.3000 8.6000 61.0000 5.4000 16.6000 90 51.0000 2274.8000 999999.0000 999999.0000 10.1000 999003 22.9000 999999.0000 
53915 2008 17.8000 999015 848.8000 -18.7000 885.1000 35.3000 322.9000 866.6000 2.0000 9.6000 8.3000 59.0000 4.4000 16.1000 91 54.0000 2403.1000 999999.0000 999999.0000 9.0000 999016 31.4000 999999.0000 
56080 1997 999999.0000 999999 704.3000 -22.3000 727.4000 26.3000 525.2000 716.1000 1.1000 2.7000 5.4000 62.0000 -3.7000 11.1000 152 57.0000 2509.5000 999999.0000 1266.3000 12.3000 999002 27.5000 999999.0000 
56080 1998 999999.0000 999999 698.3000 -21.4000 727.5000 29.2000 565.2000 716.3000 1.2000 3.9000 5.8000 61.0000 -2.6000 12.6000 133 60.0000 2643.7000 999999.0000 1377.4000 13.3000 999016 26.3000 999999.0000 
56080 1999 999999.0000 999999 701.0000 -22.2000 727.4000 27.2000 547.6000 716.2000 1.1000 3.5000 5.7000 61.0000 -2.6000 11.9000 131 56.0000 2493.0000 999999.0000 1257.3000 15.3000 999014 47.3000 999999.0000 
56080 2000 999999.0000 999999 701.0000 -23.4000 726.3000 30.4000 438.9000 715.7000 1.2000 2.9000 5.5000 63.0000 -3.1000 11.1000 142 57.0000 2551.6000 999999.0000 1271.5000 13.3000 999015 18.2000 999999.0000 
56080 2001 999999.0000 999999 701.9000 -23.3000 726.3000 27.9000 530.0000 716.2000 1.1000 3.2000 5.6000 63.0000 -2.8000 11.5000 133 58.0000 2572.7000 999999.0000 1259.2000 14.7000 999011 21.7000 999999.0000 
56080 2002 999999.0000 999999 701.8000 -22.8000 728.0000 27.1000 406.8000 716.4000 1.0000 3.3000 5.4000 61.0000 -3.2000 12.2000 116 58.0000 2577.8000 999999.0000 999999.0000 16.0000 999014 21.4000 999999.0000 
56080 2004 20.6000 999014 700.8000 -22.9000 728.0000 25.8000 500.4000 716.1000 1.8000 2.9000 5.2000 61.0000 -3.3000 11.5000 117 55.0000 2425.3000 999999.0000 999999.0000 13.6000 999014 33.9000 999999.0000 
56080 2005 20.5000 999014 700.4000 -22.2000 726.0000 26.2000 621.8000 715.5000 1.8000 3.2000 5.8000 65.0000 -2.6000 11.3000 134 50.0000 2232.4000 999999.0000 999999.0000 11.9000 999014 36.5000 999999.0000 
56080 2006 21.3000 999014 700.2000 -21.7000 728.1000 28.7000 605.9000 716.0000 1.8000 3.7000 5.8000 64.0000 -2.3000 12.4000 140 56.0000 2485.2000 999999.0000 999999.0000 12.0000 999014 42.6000 999999.0000 
56080 2007 18.1000 999982 702.3000 -21.8000 727.1000 25.8000 538.0000 715.9000 1.9000 3.2000 5.7000 64.0000 -2.9000 11.7000 118 53.0000 2367.5000 999999.0000 999999.0000 12.1000 999014 25.2000 999999.0000 
56080 2008 19.3000 999016 702.3000 -27.1000 725.6000 26.4000 552.3000 715.8000 1.8000 2.9000 5.6000 66.0000 -3.1000 11.1000 133 53.0000 2360.4000 999999.0000 999999.0000 11.5000 999014 21.9000 999999.0000 
56096 1997 999999.0000 999999 877.2000 -3.7000 914.8000 38.3000 270.5000 893.8000 1.6000 15.5000 10.3000 55.0000 11.3000 20.8000 81 47.0000 2099.7000 1372.1000 2182.2000 12.0000 999002 23.3000 999999.0000 
56096 1998 999999.0000 999999 878.0000 -4.1000 913.2000 36.8000 479.8000 893.3000 1.3000 15.9000 11.5000 58.0000 11.7000 21.3000 97 47.0000 2069.6000 1195.4000 1998.7000 13.0000 999011 65.0000 999999.0000 
56096 1999 999999.0000 999999 875.1000 -4.6000 913.1000 37.7000 397.2000 893.5000 1.3000 15.3000 11.1000 58.0000 11.3000 20.4000 96 40.0000 1780.7000 999999.0000 1802.9000 14.0000 999012 30.0000 999999.0000 
56096 2000 999999.0000 999999 876.8000 -3.6000 910.7000 37.5000 450.0000 893.0000 1.4000 15.1000 10.8000 58.0000 10.7000 20.4000 108 44.0000 1961.5000 1216.8000 1954.0000 15.0000 999002 49.1000 999999.0000 
56096 2001 999999.0000 999999 878.3000 -3.8000 915.3000 36.5000 377.1000 893.4000 1.4000 15.6000 10.6000 55.0000 11.5000 20.9000 86 46.0000 2023.4000 1260.2000 2067.6000 13.0000 999002 29.0000 999999.0000 
56096 2002 999999.0000 999999 877.7000 -6.0000 912.2000 38.2000 415.7000 893.5000 1.4000 15.8000 10.7000 56.0000 11.5000 21.3000 84 47.0000 2082.1000 999999.0000 999999.0000 15.7000 999002 21.4000 999999.0000 
56096 2004 22.3000 999003 877.7000 -6.8000 914.9000 37.8000 411.6000 893.8000 1.8000 15.3000 10.0000 54.0000 11.4000 20.8000 98 47.0000 2104.4000 999999.0000 999999.0000 13.9000 999003 24.6000 999999.0000 
56096 2005 20.5000 999003 875.1000 -4.4000 916.3000 37.8000 410.1000 893.4000 1.7000 15.2000 10.4000 54.0000 11.4000 20.4000 101 46.0000 2032.8000 999999.0000 999999.0000 12.8000 999003 25.4000 999999.0000 
56096 2006 21.5000 999001 875.0000 -4.2000 911.1000 37.6000 377.9000 893.3000 1.9000 16.3000 11.2000 56.0000 12.1000 21.7000 86 50.0000 2196.7000 999999.0000 999999.0000 12.8000 999003 27.8000 999999.0000 
56096 2007 20.4000 999003 875.7000 -3.9000 913.2000 35.5000 457.3000 893.6000 1.7000 15.6000 11.3000 59.0000 11.7000 20.8000 102 43.0000 1904.2000 999999.0000 999999.0000 14.2000 999003 29.7000 999999.0000 
56096 2008 24.1000 999016 876.9000 -7.0000 912.8000 36.1000 489.4000 893.7000 1.9000 15.2000 10.4000 55.0000 11.0000 20.6000 100 46.0000 2021.4000 999999.0000 999999.0000 14.0000 999003 47.2000 999999.0000 
57014 1997 999999.0000 999999 876.5000 -11.8000 916.9000 37.0000 412.3000 894.2000 1.4000 11.7000 9.9000 66.0000 6.3000 18.2000 85 49.0000 2188.4000 999999.0000 1515.5000 999999.0000 999999 58.6000 999999.0000 
57014 1998 999999.0000 999999 878.4000 -12.4000 912.8000 36.0000 482.3000 893.8000 1.3000 12.0000 10.8000 68.0000 6.6000 18.8000 93 49.0000 2172.0000 999999.0000 1327.5000 999999.0000 999999 35.8000 999999.0000 
57014 1999 999999.0000 999999 875.8000 -12.9000 916.7000 35.8000 447.8000 894.1000 1.1000 11.9000 10.7000 67.0000 6.8000 18.4000 89 44.0000 1959.0000 999999.0000 1340.7000 999999.0000 999999 30.3000 999999.0000 
57014 2000 999999.0000 999999 877.8000 -8.6000 913.4000 37.2000 547.4000 893.8000 1.1000 11.7000 10.3000 68.0000 6.5000 18.0000 99 47.0000 2080.1000 999999.0000 1415.4000 999999.0000 999999 43.9000 999999.0000 
57014 2001 999999.0000 999999 879.4000 -10.0000 918.6000 35.9000 436.6000 894.2000 1.0000 11.6000 10.2000 68.0000 6.4000 18.2000 88 45.0000 2009.2000 999999.0000 1389.3000 999999.0000 999999 41.6000 999999.0000 
57014 2002 999999.0000 999999 878.9000 -15.1000 912.5000 35.9000 408.3000 894.2000 1.2000 12.0000 10.4000 67.0000 6.2000 18.9000 85 49.0000 2176.5000 999999.0000 1522.3000 999999.0000 999999 21.0000 999999.0000 
57014 2004 999999.0000 999999 878.6000 -16.3000 916.3000 36.5000 374.7000 894.3000 1.4000 11.5000 10.4000 69.0000 5.9000 18.3000 77 48.0000 2125.9000 999999.0000 999999.0000 11.7000 999014 31.5000 999999.0000 
57014 2005 16.3000 999001 874.9000 -14.9000 917.1000 34.9000 615.7000 893.6000 1.7000 11.2000 10.5000 69.0000 6.2000 17.7000 84 45.0000 2002.3000 999999.0000 999999.0000 9.9000 999016 90.0000 999999.0000 
57014 2006 20.7000 999016 875.2000 -13.0000 912.7000 36.3000 547.1000 893.4000 1.8000 12.1000 10.8000 69.0000 6.9000 18.9000 92 47.0000 2098.5000 999999.0000 999999.0000 11.6000 999015 66.1000 999999.0000 
57014 2007 19.5000 999002 876.4000 -12.7000 913.2000 34.1000 594.8000 893.7000 1.8000 11.7000 10.2000 67.0000 6.5000 18.5000 98 44.0000 1935.7000 999999.0000 999999.0000 10.1000 999983 59.4000 999999.0000 
57014 2008 22.8000 999002 876.9000 -15.1000 912.6000 34.9000 455.9000 893.9000 1.9000 11.3000 9.9000 65.0000 5.9000 18.2000 85 45.0000 1984.4000 999999.0000 999999.0000 12.0000 999002 47.3000 999999.0000 
