V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11
YONGNING 	Minningcun	5974	3086	2888	2475	674	1801	41.43	21.84	62.36
YONGNING 	Haiyuandiaozhuang	1149	586	563	627	218	409	54.57	37.20	72.65
HELAN 	Total	134234	68802	65432	17433	5967	11466	12.99	8.67	17.52
HELAN 	Xigang	34698	17856	16842	3550	1110	2440	10.23	6.22	14.49
HELAN 	Jingui	13267	6793	6474	1757	622	1135	13.24	9.16	17.53
HELAN 	Ligang	14129	7200	6929	1987	650	1337	14.06	9.03	19.30
HELAN 	Hongguang	10039	5156	4883	1031	390	641	10.27	7.56	13.13
HELAN 	Panchang	12401	6327	6074	1397	532	865	11.27	8.41	14.24
HELAN 	Fengdeng	9311	4850	4461	1839	662	1177	19.75	13.65	26.38
HELAN 	Sishilidian	10037	5097	4940	1286	448	838	12.81	8.79	16.96
HELAN 	Changxin	11486	5871	5615	953	358	595	8.30	6.10	10.60
HELAN 	Tongyi	8053	4064	3989	1173	425	748	14.57	10.46	18.75
HELAN 	Jinshan	3181	1687	1494	473	163	310	14.87	9.66	20.75
HELAN 	Nanliangtaizi	2832	1461	1371	1244	387	857	43.93	26.49	62.51
HELAN 	Nuanquannongchang	3383	1701	1682	499	140	359	14.75	8.23	21.34
HELAN 	Ningxiayuanzhongchang	1417	739	678	244	80	164	17.22	10.83	24.19
DAWUKOU 	Total	108194	55572	52622	6840	1728	5112	6.32	3.11	9.71
DAWUKOU 	Changsheng	15737	8267	7470	1036	223	813	6.58	2.70	10.88
DAWUKOU 	Chaoyang	51799	26266	25533	3161	779	2382	6.10	2.97	9.33
DAWUKOU 	Renminlu	31401	16200	15201	1858	470	1388	5.92	2.90	9.13
DAWUKOU 	Changcheng	5571	2957	2614	308	103	205	5.53	3.48	7.84
DAWUKOU 	Dawukou	3686	1882	1804	477	153	324	12.94	8.13	17.96
SHIZUISHAN 	Total	96726	50494	46232	8805	2297	6508	9.10	4.55	14.08
SHIZUISHAN 	Yucailu	12119	6354	5765	1053	292	761	8.69	4.60	13.20
SHIZUISHAN 	Nanjie	25199	12829	12370	2405	587	1818	9.54	4.58	14.70
SHIZUISHAN 	Zhongjie	14430	7352	7078	1428	393	1035	9.90	5.35	14.62
SHIZUISHAN 	Beijie	11076	5719	5357	1630	449	1181	14.72	7.85	22.05
SHIZUISHAN 	Hebinjie	23767	12920	10847	1287	360	927	5.42	2.79	8.55
SHIZUISHAN 	Huochezhan	10135	5320	4815	1002	216	786	9.89	4.06	16.32
SHITANJING 	Total	47809	25365	22444	5772	1759	4013	12.07	6.93	17.88
SHITANJING 	Xinhuabeijie	16594	8509	8085	1804	493	1311	10.87	5.79	16.22
SHITANJING 	Xinhuananjie	9472	4883	4589	1176	357	819	12.42	7.31	17.85
SHITANJING 	Baijigou	15076	8541	6535	1749	610	1139	11.60	7.14	17.43
SHITANJING 	Goukou	6667	3432	3235	1043	299	744	15.64	8.71	23
PINGLUO 	Total	195639	101153	94486	19266	6435	12831	9.85	6.36	13.58
PINGLUO 	Chengguan	31050	16330	14720	2141	683	1458	6.90	4.18	9.90
PINGLUO 	Huangquqiao	8226	4222	4004	890	286	604	10.82	6.77	15.08
PINGLUO 	Baofeng	11104	5621	5483	1270	453	817	11.44	8.06	14.90
PINGLUO 	Touzha	10732	5460	5272	1730	591	1139	16.12	10.82	21.60
PINGLUO 	Yaofu	8244	4153	4091	1523	501	1022	18.47	12.06	24.98
PINGLUO 	Rujigou	7715	4343	3372	179	65	114	2.32	1.5	3.38
PINGLUO 	Taixi	6934	3635	3299	486	135	351	7.01	3.71	10.64
PINGLUO 	Xidatan	5959	3104	2855	798	223	575	13.39	7.18	20.14
PINGLUO 	Dashuigou	9	7	2	          	          	          	          	          	          
PINGLUO 	Erzha	12589	6414	6175	1272	394	878	10.10	6.14	14.22
PINGLUO 	Gaozhuang	9037	4641	4396	836	310	526	9.25	6.68	11.97
PINGLUO 	Huibei	8131	4081	4050	544	182	362	6.69	4.46	8.94
PINGLUO 	Lingsha	13091	6690	6401	960	314	646	7.33	4.69	10.09
PINGLUO 	Qukou	10318	5221	5097	272	83	189	2.64	1.59	3.71
PINGLUO 	Liuzhong	4733	2421	2312	360	127	233	7.61	5.25	10.08
PINGLUO 	Wuxiang	5582	2849	2733	439	153	286	7.86	5.37	10.46
PINGLUO 	Tongfu	7968	4011	3957	782	281	501	9.81	7.01	12.66
PINGLUO 	Zhoucheng	8030	4050	3980	1219	397	822	15.18	9.80	20.65
PINGLUO 	Qianjin	11079	5728	5351	1100	363	737	9.93	6.34	13.77
PINGLUO 	Chonggang	9466	5232	4234	1342	469	873	14.18	8.96	20.62
PINGLUO 	Xiamiao	5642	2940	2702	1123	425	698	19.90	14.46	25.83
TAOLE 	Total	20736	10655	10081	3211	995	2216	15.49	9.34	21.98
TAOLE 	Chengguan	4235	2181	2054	134	35	99	3.16	1.60	4.82
TAOLE 	Gaorenzhen	2607	1305	1302	241	82	159	9.24	6.28	12.21
TAOLE 	Liuqingdi	1802	924	878	125	42	83	6.94	4.55	9.45
TAOLE 	Mataigou	2704	1379	1325	304	110	194	11.24	7.98	14.64
TAOLE 	Wuduizi	1972	1014	958	185	63	122	9.38	6.21	12.73
TAOLE 	Hongyazi	2162	1132	1030	343	124	219	15.86	10.95	21.26
TAOLE 	Dongsha	1104	570	534	167	46	121	15.13	8.07	22.66
TAOLE 	Yueyahu	4150	2150	2000	1712	493	1219	41.25	22.93	60.95
HUINONG 	Total	58262	31111	27151	5096	1606	3490	8.75	5.16	12.85
HUINONG 	Majiawan	6547	3484	3063	344	93	251	5.25	2.67	8.19
HUINONG 	Yuanyi	4383	2261	2122	411	117	294	9.38	5.17	13.85
HUINONG 	Hongguozi	5416	3130	2286	213	80	133	3.93	2.56	5.82
HUINONG 	Weizha	8429	4394	4035	557	174	383	6.61	3.96	9.49
HUINONG 	Miaotai	6272	3108	3164	752	233	519	11.99	7.5	16.40
HUINONG 	Lihe	8644	4373	4271	839	249	590	9.71	5.69	13.81
HUINONG 	Xiayingzi	3888	2032	1856	578	189	389	14.87	9.30	20.96
HUINONG 	Xiyonggu	3878	1996	1882	262	94	168	6.76	4.71	8.93
HUINONG 	Yanzidun	5365	2865	2500	620	215	405	11.56	7.5	16.20
HUINONG 	Huinongjianyu	3378	2379	999	236	81	155	6.99	3.40	15.52
HUINONG 	Jianquannongchang	2062	1089	973	284	81	203	13.77	7.44	20.86
LITONG 	Total	224099	113071	111028	26721	8305	18416	11.92	7.34	16.59
LITONG 	Wuzhong	43110	21376	21734	2328	508	1820	5.40	2.38	8.37
LITONG 	Jinji	12846	6353	6493	1183	331	852	9.21	5.21	13.12
LITONG 	Jinyintan	13843	6902	6941	2453	668	1785	17.72	9.68	25.72
LITONG 	Shangqiao	21422	10731	10691	1359	388	971	6.34	3.62	9.08
LITONG 	Dongtasi	14076	7064	7012	1240	367	873	8.81	5.20	12.45
LITONG 	Gucheng	15929	8002	7927	2489	809	1680	15.63	10.11	21.19
LITONG 	Zaoyuan	9950	5024	4926	1523	492	1031	15.31	9.79	20.93
LITONG 	Chenyuantan	7718	3932	3786	1101	350	751	14.27	8.90	19.84
LITONG 	Banqiao	13335	6674	6661	1497	458	1039	11.23	6.86	15.60
LITONG 	Qinqu	11484	5755	5729	1352	450	902	11.77	7.82	15.74
LITONG 	Majiahu	10991	6283	4708	1558	711	847	14.18	11.32	17.99
LITONG 	Malianqu	10691	5341	5350	2161	681	1480	20.21	12.75	27.66
LITONG 	Hanqu	6546	3292	3254	952	326	626	14.54	9.90	19.24
LITONG 	Gaozha	9697	4840	4857	1032	325	707	10.64	6.71	14.56
LITONG 	Yangmahu	6672	3332	3340	1079	297	782	16.17	8.91	23.41
LITONG 	Biandangou	6001	3184	2817	1788	636	1152	29.80	19.97	40.89
LITONG 	Huangshawo	3616	1858	1758	265	85	180	7.33	4.57	10.24
LITONG 	Balanghunongchang	6172	3128	3044	1361	423	938	22.05	13.52	30.81
HONGSIBAO 	Total	32063	16854	15209	7072	2015	5057	22.06	11.96	33.25
HONGSIBAO 	Hongsibao	16277	8705	7572	2878	769	2109	17.68	8.83	27.85
HONGSIBAO 	Dahe	4919	2598	2321	1305	369	936	26.53	14.20	40.33
HONGSIBAO 	Shaquan	6563	3339	3224	1942	608	1334	29.59	18.21	41.38
HONGSIBAO 	Maihe	4304	2212	2092	947	269	678	22	12.16	32.41
ZHONGWEI 	Total	229631	115764	113867	23522	6459	17063	10.24	5.58	14.99
ZHONGWEI 	Chengguan	46775	23151	23624	2249	458	1791	4.81	1.98	7.58
ZHONGWEI 	Gantang	2220	1153	1067	291	87	204	13.11	7.55	19.12
ZHONGWEI 	ZhenLuo	21599	10875	10724	2982	868	2114	13.81	7.98	19.71
ZHONGWEI 	Xuanhe	25188	12726	12462	3071	856	2215	12.19	6.73	17.77
ZHONGWEI 	Changle	12680	6466	6214	634	190	444	5	2.94	7.15
ZHONGWEI 	Yingshuiqiao	9183	4748	4435	1016	271	745	11.06	5.71	16.80
ZHONGWEI 	Chengjiao	17789	8957	8832	2434	727	1707	13.68	8.12	19.33
ZHONGWEI 	Xiyuan	13927	7062	6865	987	320	667	7.09	4.53	9.72
ZHONGWEI 	Dongyuan	24377	12210	12167	3323	948	2375	13.63	7.76	19.52
ZHONGWEI 	Rouyuan	19966	10093	9873	2526	706	1820	12.65	6.99	18.43
ZHONGWEI 	Yongkang	13752	6896	6856	1434	372	1062	10.43	5.39	15.49
ZHONGWEI 	Xinbei	4555	2372	2183	368	101	267	8.08	4.26	12.23
ZHONGWEI 	Dongtai	3842	1959	1883	613	147	466	15.96	7.5	24.75
ZHONGWEI 	Xitai	6102	3149	2953	944	215	729	15.47	6.83	24.69
ZHONGWEI 	Hongquan	1648	863	785	240	80	160	14.56	9.27	20.38
ZHONGWEI 	Jingzhuang	2275	1156	1119	92	27	65	4.04	2.34	5.81
ZHONGWEI 	Sanyanjing	3753	1928	1825	318	86	232	8.47	4.46	12.71
ZHONGNING 	Total	174610	88215	86395	27953	7808	20145	16.01	8.85	23.32
ZHONGNING 	Chengguan	13999	7065	6934	496	61	435	3.54	0.86	6.27
ZHONGNING 	Mingsha	10685	5375	5310	1585	433	1152	14.83	8.06	21.69
ZHONGNING 	Shikong	13538	6918	6620	1384	374	1010	10.22	5.41	15.26
ZHONGNING 	Ningan	13602	6803	6799	1634	421	1213	12.01	6.19	17.84
ZHONGNING 	Zhouta	10430	5245	5185	1634	453	1181	15.67	8.64	22.78
ZHONGNING 	Kangtan	10630	5361	5269	1814	489	1325	17.06	9.12	25.15
ZHONGNING 	Xinbao	13556	6771	6785	1663	451	1212	12.27	6.66	17.86
ZHONGNING 	Donghua	11073	5446	5627	1776	517	1259	16.04	9.49	22.37
ZHONGNING 	Enhe	13287	6686	6601	2054	562	1492	15.46	8.41	22.60
ZHONGNING 	Changtan	4538	2282	2256	754	232	522	16.62	10.17	23.14
ZHONGNING 	Baima	8624	4360	4264	1425	395	1030	16.52	9.06	24.16
ZHONGNING 	Yuding	11268	5834	5434	1745	555	1190	15.49	9.51	21.90
ZHONGNING 	Zaoyuan	7293	3666	3627	1332	404	928	18.26	11.02	25.59
ZHONGNING 	Guchengzi	2694	1373	1321	268	62	206	9.95	4.52	15.59
ZHONGNING 	Changshantou	4864	2546	2318	1143	342	801	23.5	13.43	34.56
ZHONGNING 	Dazhanchang	10752	5507	5245	4069	1131	2938	37.84	20.54	56.02
ZHONGNING 	Majialiang	3452	1773	1679	1318	397	921	38.18	22.39	54.85
ZHONGNING 	Changmingdiqu	1795	897	898	352	99	253	19.61	11.04	28.17
ZHONGNING 	Changshantounongchang	3446	1748	1698	589	151	438	17.09	8.64	25.80
ZHONGNING 	Qukounongchang	5084	2559	2525	918	279	639	18.06	10.90	25.31
YANCHI 	Total	112095	57438	54657	15072	4423	10649	13.45	7.70	19.48
YANCHI 	Chengguan	16431	8238	8193	1452	267	1185	8.84	3.24	14.46
YANCHI 	Dashuikeng	20439	10471	9968	1809	480	1329	8.85	4.58	13.33
YANCHI 	Huianbao	7882	3992	3890	1074	297	777	13.63	7.44	19.97
YANCHI 	Chengjiao	9973	5195	4778	1389	439	950	13.93	8.45	19.88
YANCHI 	Liuyangbao	4642	2371	2271	1035	300	735	22.30	12.65	32.36
YANCHI 	Subujing	3179	1620	1559	712	221	491	22.40	13.64	31.49
YANCHI 	Gaoshawo	5947	3143	2804	1043	320	723	17.54	10.18	25.78
YANCHI 	Wanglejing	6700	3384	3316	1013	317	696	15.12	9.37	20.99
YANCHI 	Yaergou	5559	2845	2714	554	216	338	9.97	7.59	12.45
YANCHI 	Fengjigou	4545	2340	2205	517	185	332	11.38	7.91	15.06
YANCHI 	Maerzhuang	3449	1795	1654	540	181	359	15.66	10.08	21.70
YANCHI 	Qingshan	6482	3296	3186	1103	359	744	17.02	10.89	23.35
YANCHI 	Hongjingzi	4562	2360	2202	863	261	602	18.92	11.06	27.34
YANCHI 	Mengcheng	5041	2609	2432	1005	310	695	19.94	11.88	28.58
YANCHI 	Mahuangshan	4261	2214	2047	527	143	384	12.37	6.46	18.76
YANCHI 	Houwa	3003	1565	1438	436	127	309	14.52	8.12	21.49
TONGXIN 	Total	205541	103493	102048	31756	9148	22608	15.45	8.84	22.15
TONGXIN 	Tongxin	23315	11559	11756	2632	567	2065	11.29	4.91	17.57
TONGXIN 	Hexi	13961	7005	6956	2067	516	1551	14.81	7.37	22.30
TONGXIN 	Weizhou	15733	7979	7754	1795	590	1205	11.41	7.39	15.54
TONGXIN 	Xiamaguan	15307	7645	7662	1203	356	847	7.86	4.66	11.05
TONGXIN 	Yuwang	15859	8133	7726	2605	762	1843	16.43	9.37	23.85
TONGXIN 	Wangtuan	16255	8263	7992	5054	1468	3586	31.09	17.77	44.87
TONGXIN 	Chengguan	12214	6123	6091	1756	524	1232	14.38	8.56	20.23
TONGXIN 	Dingjiatang	11739	5851	5888	1106	317	789	9.42	5.42	13.40
TONGXIN 	Jijia	6632	3446	3186	1036	400	636	15.62	11.61	19.96
TONGXIN 	Yaoshan	7035	3530	3505	1699	594	1105	24.15	16.83	31.53
TONGXIN 	Hanjiaoshui	5705	2828	2877	661	182	479	11.59	6.44	16.65
TONGXIN 	Xialiushui	6883	3433	3450	1370	338	1032	19.90	9.85	29.91
TONGXIN 	Xinzhuangji	12488	6187	6301	2162	609	1553	17.31	9.84	24.65
TONGXIN 	Tianlaozhuang	6616	3294	3322	1799	530	1269	27.19	16.09	38.20
TONGXIN 	Magaozhuang	10957	5665	5292	1249	387	862	11.40	6.83	16.29
TONGXIN 	Zhangjiayuan	8218	4196	4022	1501	392	1109	18.26	9.34	27.57
TONGXIN 	Yanglu	7337	3691	3646	808	244	564	11.01	6.61	15.47
TONGXIN 	Shishiguan	6518	3261	3257	888	251	637	13.62	7.70	19.56
TONGXIN 	Shitangouqu	2769	1404	1365	365	121	244	13.18	8.62	17.88
QINGTONGXIA 	Total	187809	97173	90636	24914	7718	17196	13.27	7.94	18.97
QINGTONGXIA 	Xiaoba	30575	16032	14543	1761	448	1313	5.76	2.79	9.03
QINGTONGXIA 	Daba	22331	12550	9781	1271	322	949	5.69	2.57	9.70
QINGTONGXIA 	Qingtongxia	13542	6817	6725	1476	345	1131	10.90	5.06	16.82
QINGTONGXIA 	Yesheng	13629	6938	6691	2549	765	1784	18.70	11.03	26.66
QINGTONGXIA 	Qujing	12870	6512	6358	2612	829	1783	20.30	12.73	28.04
QINGTONGXIA 	Xiakou	17374	8843	8531	2119	653	1466	12.20	7.38	17.18
QINGTONGXIA 	Xiaoba	14223	7301	6922	1688	530	1158	11.87	7.26	16.73
QINGTONGXIA 	Daba	11010	5539	5471	2719	930	1789	24.70	16.79	32.70
QINGTONGXIA 	Jiangding	13133	6661	6472	2828	983	1845	21.53	14.76	28.51
QINGTONGXIA 	Shaogang	12464	6319	6145	1862	637	1225	14.94	10.08	19.93
QINGTONGXIA 	Zhongtan	11813	6028	5785	1525	494	1031	12.91	8.20	17.82
QINGTONGXIA 	Guangwu	3734	1943	1791	613	209	404	16.42	10.76	22.56
QINGTONGXIA 	Lixin	5207	2647	2560	711	227	484	13.65	8.58	18.91
QINGTONGXIA 	Ganchengzi	1969	1038	931	467	138	329	23.72	13.29	35.34
QINGTONGXIA 	Lianhunongchang	3935	2005	1930	713	208	505	18.12	10.37	26.17
LINGWU 	Total	180346	92160	88186	25272	7947	17325	14.01	8.62	19.65
LINGWU 	Cheng	23609	11647	11962	1490	335	1155	6.31	2.88	9.66
LINGWU 	Xinhuaqiao	16884	8494	8390	2008	689	1319	11.89	8.11	15.72
LINGWU 	Chongxing	12310	6102	6208	2928	807	2121	23.79	13.23	34.17
LINGWU 	Ciyaobao	22170	12185	9985	2596	841	1755	11.71	6.90	17.58
LINGWU 	Majiatan	9095	5068	4027	625	162	463	6.87	3.20	11.5
LINGWU 	Dongta	12955	6492	6463	2519	763	1756	19.44	11.75	27.17
LINGWU 	Wutongshu	13720	6822	6898	1848	653	1195	13.47	9.57	17.32
LINGWU 	Dumuqiao	11192	5575	5617	2657	763	1894	23.74	13.69	33.72
LINGWU 	Haojiaqiao	13789	6890	6899	1798	620	1178	13.04	9	17.07
LINGWU 	Guojiaqiao	12182	6103	6079	1971	700	1271	16.18	11.47	20.91
LINGWU 	Daquan	5205	2637	2568	806	281	525	15.49	10.66	20.44
LINGWU 	Linhe	5124	2627	2497	842	282	560	16.43	10.73	22.43
LINGWU 	Wulipo	3270	1678	1592	495	158	337	15.14	9.42	21.17
LINGWU 	Baitugang	6584	3642	2942	890	380	510	13.52	10.43	17.34
LINGWU 	Yangquandun	2772	1404	1368	508	148	360	18.33	10.54	26.32
LINGWU 	Lingwunongchang	8279	4178	4101	1142	333	809	13.79	7.97	19.73
LINGWU 	Changqingjuyouqichu	1206	616	590	149	32	117	12.35	5.19	19.83
GUYUAN 	Total	319431	161887	157544	95638	29469	66169	29.94	18.20	42
GUYUAN 	Chengguan	48001	24114	23887	4024	998	3026	8.38	4.14	12.67
GUYUAN 	Sanying	17355	8696	8659	5531	1643	3888	31.87	18.89	44.90
GUYUAN 	Shenzilu	8958	4675	4283	2882	1010	1872	32.17	21.60	43.71
GUYUAN 	Qiying	16348	8249	8099	4635	1292	3343	28.35	15.66	41.28
GUYUAN 	Heicheng	23258	11688	11570	6522	1848	4674	28.04	15.81	40.40
GUYUAN 	Xijiao	13052	6569	6483	2363	735	1628	18.10	11.19	25.11
GUYUAN 	Nanjiao	14769	7595	7174	3496	1099	2397	23.67	14.47	33.41
GUYUAN 	Kaicheng	10172	5190	4982	5694	2221	3473	55.98	42.79	69.71
GUYUAN 	Zhangyi	17326	8841	8485	7959	2454	5505	45.94	27.76	64.88
GUYUAN 	Hongzhuang	12318	6271	6047	4685	1500	3185	38.03	23.92	52.67
GUYUAN 	Dawan	9695	4912	4783	2893	980	1913	29.84	19.95	40
GUYUAN 	Haodian	5650	3017	2633	1412	474	938	24.99	15.71	35.62
GUYUAN 	Pengbao	17179	8731	8448	5698	1695	4003	33.17	19.41	47.38
GUYUAN 	Zhonghe	15247	7787	7460	5491	1741	3750	36.01	22.36	50.27
GUYUAN 	Hechuan	9514	4878	4636	3718	1183	2535	39.08	24.25	54.68
GUYUAN 	Guanting	3469	1784	1685	1447	486	961	41.71	27.24	57.03
GUYUAN 	Dongjiao	10412	5374	5038	2910	951	1959	27.95	17.70	38.88
GUYUAN 	Touying	13733	6944	6789	3591	932	2659	26.15	13.42	39.17
GUYUAN 	Yanglang	16413	8164	8249	6205	1812	4393	37.81	22.20	53.25
GUYUAN 	Gancheng	4840	2453	2387	1484	388	1096	30.66	15.82	45.92
GUYUAN 	Tanshan	9222	4672	4550	4761	1491	3270	51.63	31.91	71.87
GUYUAN 	Zhaike	7801	3970	3831	3427	1148	2279	43.93	28.92	59.49
GUYUAN 	Huangduobao	10566	5208	5358	3820	1119	2701	36.15	21.49	50.41
GUYUAN 	Gaotai	2126	1086	1040	564	155	409	26.53	14.27	39.33
GUYUAN 	Maqu	2007	1019	988	426	114	312	21.23	11.19	31.58
HAIYUAN 	Total	213372	108135	105237	43333	13280	30053	20.31	12.28	28.56
HAIYUAN 	Haicheng	22256	11294	10962	2038	596	1442	9.16	5.28	13.15
HAIYUAN 	Liwang	15632	7869	7763	1499	453	1046	9.59	5.76	13.47
HAIYUAN 	Xingren	12025	6115	5910	1166	363	803	9.70	5.94	13.59
HAIYUAN 	Shidian	9581	4861	4720	1297	468	829	13.54	9.63	17.56
HAIYUAN 	Shuanghe	5041	2555	2486	1309	389	920	25.97	15.23	37.01
HAIYUAN 	Gaotaisi	8857	4500	4357	874	326	548	9.87	7.24	12.58
HAIYUAN 	Xian	14209	7142	7067	3544	1140	2404	24.94	15.96	34.02
HAIYUAN 	Shutai	13808	7075	6733	1483	485	998	10.74	6.86	14.82
HAIYUAN 	Luoshan	5808	2980	2828	973	270	703	16.75	9.06	24.86
HAIYUAN 	Guanqiao	8947	4544	4403	4477	1304	3173	50.04	28.70	72.06
HAIYUAN 	Yanchi	3898	1999	1899	1089	348	741	27.94	17.41	39.02
HAIYUAN 	Xutao	4144	2089	2055	866	285	581	20.90	13.64	28.27
HAIYUAN 	Haochuan	4983	2508	2475	1442	367	1075	28.94	14.63	43.43
HAIYUAN 	Xinglong	9351	4666	4685	1168	312	856	12.49	6.69	18.27
HAIYUAN 	Gaoya	11553	5839	5714	1195	412	783	10.34	7.06	13.70
HAIYUAN 	Zhengqi	12068	6108	5960	3379	1053	2326	28	17.24	39.03
HAIYUAN 	Luochuan	4591	2304	2287	916	299	617	19.95	12.98	26.98
HAIYUAN 	Jiatang	9674	4900	4774	3292	945	2347	34.03	19.29	49.16
HAIYUAN 	Caowa	6140	3105	3035	1177	357	820	19.17	11.5	27.02
HAIYUAN 	Jiucai	6207	3144	3063	2395	633	1762	38.59	20.13	57.53
HAIYUAN 	Lijun	6588	3304	3284	2037	677	1360	30.92	20.49	41.41
HAIYUAN 	Yangming	5151	2629	2522	1064	334	730	20.66	12.70	28.95
HAIYUAN 	Hongyang	6760	3428	3332	3326	1015	2311	49.20	29.61	69.36
HAIYUAN 	Guanzhuang	5598	2922	2676	949	294	655	16.95	10.06	24.48
HAIYUAN 	Hanyanglin	502	255	247	378	155	223	75.30	60.78	90.28
XIJI 	Total	251670	128319	123351	67877	20339	47538	26.97	15.85	38.54
XIJI 	Chengguan	15133	7858	7275	654	134	520	4.32	1.71	7.15
XIJI 	Xinglong	10825	5456	5369	3996	1127	2869	36.91	20.66	53.44
XIJI 	Chengjiao	17648	8935	8713	3416	960	2456	19.36	10.74	28.19
XIJI 	Xinying	11010	5579	5431	2171	611	1560	19.72	10.95	28.72
XIJI 	Baicheng	8002	4152	3850	1600	476	1124	20	11.46	29.19
XIJI 	Hongyao	7096	3708	3388	874	292	582	12.32	7.87	17.18
XIJI 	Tianping	8692	4444	4248	2046	547	1499	23.54	12.31	35.29
XIJI 	Majian	12564	6381	6183	2503	676	1827	19.92	10.59	29.55
XIJI 	Subao	13212	6801	6411	2537	748	1789	19.20	11	27.91
XIJI 	Sanhe	7488	3839	3649	2233	678	1555	29.82	17.66	42.61
XIJI 	Pingfeng	9814	5023	4791	2248	643	1605	22.91	12.80	33.5
XIJI 	Xingping	11732	6065	5667	2509	710	1799	21.39	11.71	31.75
XIJI 	Xitan	7310	3702	3608	1841	510	1331	25.18	13.78	36.89
XIJI 	Wangmin	6250	3125	3125	2853	922	1931	45.65	29.5	61.79
XIJI 	Gongyi	5400	2710	2690	974	330	644	18.04	12.18	23.94
XIJI 	Yuqiao	7686	3821	3865	2391	693	1698	31.11	18.14	43.93
XIJI 	Shenzi	10907	5443	5464	4086	1349	2737	37.46	24.78	50.09
