V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11
LANTIAN 	Yuchuan	4453	2335	2118	450	137	313	10.11	5.87	14.78
LANTIAN 	Hongmensi	3379	1838	1541	862	289	573	25.51	15.72	37.18
ZHOUZHI 	Total	426331	217880	208451	52311	12863	39448	12.27	5.90	18.92
ZHOUZHI 	Erqu	42986	22104	20882	3007	665	2342	7	3.01	11.22
ZHOUZHI 	Yabai	33047	16637	16410	3558	860	2698	10.77	5.17	16.44
ZHOUZHI 	Zhongnan	42839	21410	21429	6035	1332	4703	14.09	6.22	21.95
ZHOUZHI 	Mazhao	26192	13765	12427	2553	728	1825	9.75	5.29	14.69
ZHOUZHI 	Jixian	20473	10455	10018	3864	1007	2857	18.87	9.63	28.52
ZHOUZHI 	Louguan	33324	17417	15907	4821	1187	3634	14.47	6.82	22.85
ZHOUZHI 	Shangcun	34949	17458	17491	4489	915	3574	12.84	5.24	20.43
ZHOUZHI 	Guangji	25210	12801	12409	3271	739	2532	12.98	5.77	20.40
ZHOUZHI 	Situn	14706	7474	7232	1666	381	1285	11.33	5.10	17.77
ZHOUZHI 	Houjiacun	14761	7459	7302	1640	361	1279	11.11	4.84	17.52
ZHOUZHI 	Zhuyu	15210	7751	7459	1361	379	982	8.95	4.89	13.17
ZHOUZHI 	Qinghua	16860	8556	8304	933	226	707	5.53	2.64	8.51
ZHOUZHI 	Cuifeng	17629	9080	8549	1803	435	1368	10.23	4.79	16
ZHOUZHI 	Jiufeng	20785	10399	10386	3807	761	3046	18.32	7.32	29.33
ZHOUZHI 	Furen	14473	7374	7099	2659	664	1995	18.37	9	28.10
ZHOUZHI 	Sizhu	18138	9135	9003	2194	573	1621	12.10	6.27	18.01
ZHOUZHI 	Xinjiazhai	15180	7747	7433	536	141	395	3.53	1.82	5.31
ZHOUZHI 	Luoyu	4911	2609	2302	885	278	607	18.02	10.66	26.37
ZHOUZHI 	Chenhe	1981	1106	875	355	136	219	17.92	12.30	25.03
ZHOUZHI 	Ganyuwan	838	466	372	121	47	74	14.44	10.09	19.89
ZHOUZHI 	Jiuyu	3316	1824	1492	788	285	503	23.76	15.62	33.71
ZHOUZHI 	Jiuyan	1283	723	560	75	31	44	5.85	4.29	7.86
ZHOUZHI 	Gengyu	798	456	342	62	27	35	7.77	5.92	10.23
ZHOUZHI 	Houzhenzi	1357	748	609	389	154	235	28.67	20.59	38.59
ZHOUZHI 	Shaliangzi	856	548	308	139	62	77	16.24	11.31	25
ZHOUZHI 	Banfangzi	1228	720	508	368	162	206	29.97	22.5	40.55
ZHOUZHI 	Anjiaqi	1088	597	491	221	87	134	20.31	14.57	27.29
ZHOUZHI 	Xiaowangjian	810	452	358	302	96	206	37.28	21.24	57.54
ZHOUZHI 	Shuangmiaozi	1103	609	494	409	144	265	37.08	23.65	53.64
HU 	Total	415871	208223	207648	27957	6987	20970	6.72	3.36	10.10
HU 	Ganting	53610	26242	27368	2112	462	1650	3.94	1.76	6.03
HU 	Yuxia	43523	22334	21189	2190	474	1716	5.03	2.12	8.10
HU 	Qindu	21421	10609	10812	985	188	797	4.60	1.77	7.37
HU 	Dawang	22709	11209	11500	1673	375	1298	7.37	3.35	11.29
HU 	Zuan	20537	10350	10187	1744	391	1353	8.49	3.78	13.28
HU 	Caotang	22961	11445	11516	1628	441	1187	7.09	3.85	10.31
HU 	Jiangcun	13590	6763	6827	454	128	326	3.34	1.89	4.78
HU 	Pangguang	21768	10973	10795	1973	533	1440	9.06	4.86	13.34
HU 	Laodian	25446	12588	12858	1549	376	1173	6.09	2.99	9.12
HU 	Laoyu	2963	1620	1343	546	211	335	18.43	13.02	24.94
HU 	Guangming	15488	7649	7839	378	97	281	2.44	1.27	3.58
HU 	Wuzhu	15800	7869	7931	914	251	663	5.78	3.19	8.36
HU 	Yuchan	19231	9605	9626	1636	414	1222	8.51	4.31	12.69
HU 	Shijing	19133	9772	9361	1402	428	974	7.33	4.38	10.40
HU 	Tianqiao	12292	6218	6074	1579	443	1136	12.85	7.12	18.70
HU 	Taiping	4185	2603	1582	249	97	152	5.95	3.73	9.61
HU 	Niudong	13718	6828	6890	251	54	197	1.83	0.79	2.86
HU 	Cangyou	14858	7317	7541	1233	274	959	8.30	3.74	12.72
HU 	Weifeng	19830	9805	10025	1824	483	1341	9.20	4.93	13.38
HU 	Ganhe	20183	9999	10184	2059	462	1597	10.20	4.62	15.68
HU 	Baimiao	12625	6425	6200	1578	405	1173	12.5	6.30	18.92
GAOLING 	Total	164449	81737	82712	8890	1895	6995	5.41	2.32	8.46
GAOLING 	Luyuan	26360	13084	13276	1206	249	957	4.58	1.90	7.21
GAOLING 	Tongyuan	19181	9522	9659	1027	227	800	5.35	2.38	8.28
GAOLING 	Geng	11845	5915	5930	749	163	586	6.32	2.76	9.88
GAOLING 	Yaohui	14934	7442	7492	968	185	783	6.48	2.49	10.45
GAOLING 	Wanzi	11890	5899	5991	783	177	606	6.59	3	10.12
GAOLING 	Yuchu	12854	6361	6493	739	147	592	5.75	2.31	9.12
GAOLING 	Jijia	22653	11281	11372	1382	294	1088	6.10	2.61	9.57
GAOLING 	Chonghuang	14278	7095	7183	256	55	201	1.79	0.78	2.80
GAOLING 	Zhangbu	22871	11360	11511	1323	296	1027	5.78	2.61	8.92
GAOLING 	Majiawan	7583	3778	3805	457	102	355	6.03	2.70	9.33
WANGYI 	Total	151882	77722	74160	12696	3181	9515	8.36	4.09	12.83
WANGYI 	Qiyilu	20997	10689	10308	1252	254	998	5.96	2.38	9.68
WANGYI 	Hongqijie	33487	17292	16195	2487	536	1951	7.43	3.10	12.05
WANGYI 	Taoyuan	22206	11703	10503	1771	519	1252	7.98	4.43	11.92
WANGYI 	Qingnianlu	20967	10556	10411	2517	639	1878	12	6.05	18.04
WANGYI 	Huangbao	28302	14205	14097	1800	461	1339	6.36	3.25	9.5
WANGYI 	Wangjiahe	17866	9265	8601	1830	489	1341	10.24	5.28	15.59
WANGYI 	Wangyi	8057	4012	4045	1039	283	756	12.90	7.05	18.69
YINTAI 	Total	161667	86870	74797	18085	5486	12599	11.19	6.32	16.84
YINTAI 	Chengguan	19611	9759	9852	1066	262	804	5.44	2.68	8.16
YINTAI 	Sanlidong	15624	7849	7775	1367	319	1048	8.75	4.06	13.48
YINTAI 	Chenlu	12811	6522	6289	2644	803	1841	20.64	12.31	29.27
YINTAI 	Hongtu	11568	6286	5282	1444	423	1021	12.48	6.73	19.33
YINTAI 	Guangyang	18061	9674	8387	2015	616	1399	11.16	6.37	16.68
YINTAI 	Yuhua	13288	6958	6330	1297	356	941	9.76	5.12	14.87
YINTAI 	Jinsuoguan	18640	12635	6005	1791	841	950	9.61	6.66	15.82
YINTAI 	Wangshiao	15288	7987	7301	2136	662	1474	13.97	8.29	20.19
YINTAI 	Azhuang	7272	3721	3551	1260	341	919	17.33	9.16	25.88
YINTAI 	Yintai	13222	6908	6314	1469	463	1006	11.11	6.70	15.93
YINTAI 	Gaolouhe	12224	6499	5725	868	196	672	7.10	3.02	11.74
YINTAI 	Xiaojiabao	4058	2072	1986	728	204	524	17.94	9.85	26.38
YAO 	Total	218627	113682	104945	13841	3898	9943	6.33	3.43	9.47
YAO 	Chengguan	29406	15370	14036	981	226	755	3.34	1.47	5.38
YAO 	Dongjiahe	8749	4391	4358	779	202	577	8.90	4.60	13.24
YAO 	Miaowan	12344	6726	5618	1142	395	747	9.25	5.87	13.30
YAO 	Yaoqu	16032	8766	7266	1322	455	867	8.25	5.19	11.93
YAO 	Zhaojin	7014	4210	2804	308	117	191	4.39	2.78	6.81
YAO 	Sigou	18047	9108	8939	942	234	708	5.22	2.57	7.92
YAO 	Potou	10656	5342	5314	1018	236	782	9.55	4.42	14.72
YAO 	Xiaoqiu	18124	9195	8929	1461	333	1128	8.06	3.62	12.63
YAO 	Sunyuan	24780	12571	12209	856	190	666	3.45	1.51	5.45
YAO 	Guanzhuang	10069	5222	4847	821	257	564	8.15	4.92	11.64
YAO 	Liulin	4034	2272	1762	599	223	376	14.85	9.82	21.34
YAO 	Yanchi	7368	3769	3599	708	230	478	9.61	6.10	13.28
YAO 	Shizhu	11552	5870	5682	821	227	594	7.11	3.87	10.45
YAO 	Azi	3837	2023	1814	290	101	189	7.56	4.99	10.42
YAO 	Anli	4126	2196	1930	358	120	238	8.68	5.46	12.33
YAO 	Baigua	3596	1973	1623	129	64	65	3.59	3.24	4
YAO 	Xiagaonian	28893	14678	14215	1306	288	1018	4.52	1.96	7.16
YIJUN 	Total	69000	38665	30335	8575	3127	5448	12.43	8.09	17.96
YIJUN 	Chengguan	14300	8310	5990	608	234	374	4.25	2.82	6.24
YIJUN 	Pianqiao	8060	4628	3432	813	311	502	10.09	6.72	14.63
YIJUN 	Wuli	5119	2729	2390	269	89	180	5.25	3.26	7.53
YIJUN 	Mafang	4673	2933	1740	672	248	424	14.38	8.46	24.37
YIJUN 	Qipan	5093	2747	2346	792	304	488	15.55	11.07	20.80
YIJUN 	Kuquan	3576	1901	1675	778	273	505	21.76	14.36	30.15
YIJUN 	Jiaoping	4883	2906	1977	736	273	463	15.07	9.39	23.42
YIJUN 	Yunmeng	4116	2245	1871	983	346	637	23.88	15.41	34.05
YIJUN 	Leiyuan	3663	2014	1649	755	275	480	20.61	13.65	29.11
YIJUN 	Xiankou	3515	1919	1596	722	269	453	20.54	14.02	28.38
YIJUN 	Shancha	2289	1279	1010	444	176	268	19.40	13.76	26.53
YIJUN 	Yaosheng	4565	2362	2203	541	183	358	11.85	7.75	16.25
YIJUN 	Xicun	5148	2692	2456	462	146	316	8.97	5.42	12.87
WEIBIN 	Total	271907	138105	133802	10606	2262	8344	3.90	1.64	6.24
WEIBIN 	Jinling	29667	15381	14286	1163	199	964	3.92	1.29	6.75
WEIBIN 	Jingerlu	30761	15365	15396	910	137	773	2.96	0.89	5.02
WEIBIN 	Qingjiang	45828	23259	22569	868	110	758	1.89	0.47	3.36
WEIBIN 	Jiangtan	25740	12151	13589	470	85	385	1.83	0.70	2.83
WEIBIN 	Qiaonan	54482	27399	27083	1322	195	1127	2.43	0.71	4.16
WEIBIN 	Maying	32045	16342	15703	1962	441	1521	6.12	2.70	9.69
WEIBIN 	Shigu	16372	8644	7728	1461	404	1057	8.92	4.67	13.68
WEIBIN 	Shennong	21896	11779	10117	1294	373	921	5.91	3.17	9.10
WEIBIN 	Gaojia	15116	7785	7331	1156	318	838	7.65	4.08	11.43
JINTAI 	Total	227860	117112	110748	8824	1633	7191	3.87	1.39	6.49
JINTAI 	Zhongshandonglu	19817	9710	10107	940	153	787	4.74	1.58	7.79
JINTAI 	Xiguan	24806	12652	12154	743	103	640	3	0.81	5.27
JINTAI 	Zhongshanxilu	19127	11669	7458	805	215	590	4.21	1.84	7.91
JINTAI 	Qunzhonglu	18018	8763	9255	766	177	589	4.25	2.02	6.36
JINTAI 	Dianzijie	13806	6775	7031	540	74	466	3.91	1.09	6.63
JINTAI 	Dongfenglu	37326	18975	18351	1147	131	1016	3.07	0.69	5.54
JINTAI 	Shilipu	39037	19858	19179	1475	257	1218	3.78	1.29	6.35
JINTAI 	Changshou	19204	9834	9370	710	127	583	3.70	1.29	6.22
JINTAI 	Chencang	36719	18876	17843	1698	396	1302	4.62	2.10	7.30
BAOJI 	Total	540195	277534	262661	37104	10443	26661	6.87	3.76	10.15
BAOJI 	Guo	84147	45344	38803	2675	670	2005	3.18	1.48	5.17
BAOJI 	Yangping	31600	15723	15877	3958	1126	2832	12.53	7.16	17.84
BAOJI 	Qianhe	17260	8582	8678	1755	409	1346	10.17	4.77	15.51
BAOJI 	Panxi	17430	8829	8601	1654	540	1114	9.49	6.12	12.95
BAOJI 	Tianwang	24115	12399	11716	1929	667	1262	8	5.38	10.77
BAOJI 	Bayu	16513	8435	8078	996	284	712	6.03	3.37	8.81
BAOJI 	Muyi	26519	13152	13367	2670	599	2071	10.07	4.55	15.49
BAOJI 	Zhouyuan	30703	15101	15602	1331	304	1027	4.34	2.01	6.58
BAOJI 	Panlong	27579	13465	14114	113	22	91	0.41	0.16	0.64
