V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14
LIXIA 	Total	580771	301982	278789	83494	47183	36311	497277	254799	242478	85.62	84.38	86.98
LIXIA 	Jiefanglu	31820	15707	16113	2510	1408	1102	29310	14299	15011	92.11	91.04	93.16
LIXIA 	Silijie	56414	31794	24620	2931	2020	911	53483	29774	23709	94.80	93.65	96.30
LIXIA 	Baotuquan	44197	22125	22072	2887	1795	1092	41310	20330	20980	93.47	91.89	95.05
LIXIA 	Quanchenglu	20813	11543	9270	2355	1312	1043	18458	10231	8227	88.68	88.63	88.75
LIXIA 	Dongmen	32691	16304	16387	2521	1527	994	30170	14777	15393	92.29	90.63	93.93
LIXIA 	Dongguan	45311	22379	22932	3060	1461	1599	42251	20918	21333	93.25	93.47	93.03
LIXIA 	Jianzhuxincun	52964	27347	25617	3125	1815	1310	49839	25532	24307	94.10	93.36	94.89
LIXIA 	Wenhuadonglu	96560	50035	46525	6225	4141	2084	90335	45894	44441	93.55	91.72	95.52
LIXIA 	Hepinglu	34877	17922	16955	2374	1391	983	32503	16531	15972	93.19	92.24	94.20
LIXIA 	Dianliuxincun	41713	20558	21155	2642	1502	1140	39071	19056	20015	93.67	92.69	94.61
LIXIA 	Yaojia	123411	66268	57143	52864	28811	24053	70547	37457	33090	57.16	56.52	57.91
JINAN SHIZHONG 	Total	569070	288266	280804	157479	81803	75676	411591	206463	205128	72.33	71.62	73.05
JINAN SHIZHONG 	Ganshiqiao	31176	14933	16243	1327	637	690	29849	14296	15553	95.74	95.73	95.75
JINAN SHIZHONG 	Jingerlu	9636	4847	4789	951	515	436	8685	4332	4353	90.13	89.37	90.90
JINAN SHIZHONG 	Guanyijie	9250	4687	4563	855	555	300	8395	4132	4263	90.76	88.16	93.43
JINAN SHIZHONG 	Weijiazhuang	17444	10860	6584	1106	627	479	16338	10233	6105	93.66	94.23	92.72
JINAN SHIZHONG 	Daguanyuan	16196	8082	8114	1124	679	445	15072	7403	7669	93.06	91.60	94.52
JINAN SHIZHONG 	Jingqilu	11827	5893	5934	761	501	260	11066	5392	5674	93.57	91.5	95.62
JINAN SHIZHONG 	Chalujie	11146	5387	5759	587	277	310	10559	5110	5449	94.73	94.86	94.62
JINAN SHIZHONG 	Silicun	29622	14274	15348	2258	1273	985	27364	13001	14363	92.38	91.08	93.58
JINAN SHIZHONG 	Luoyuan	32011	15789	16222	2218	1295	923	29793	14494	15299	93.07	91.80	94.31
JINAN SHIZHONG 	Wangguanzhuang	36012	17891	18121	3117	1398	1719	32895	16493	16402	91.34	92.19	90.51
JINAN SHIZHONG 	Erqixincun	33376	16564	16812	1693	845	848	31683	15719	15964	94.93	94.90	94.96
JINAN SHIZHONG 	Liulishan	39716	19388	20328	3981	1969	2012	35735	17419	18316	89.98	89.84	90.10
JINAN SHIZHONG 	Qilishan	33453	16369	17084	2368	1333	1035	31085	15036	16049	92.92	91.86	93.94
JINAN SHIZHONG 	Yuhanlu	18927	9437	9490	3260	1825	1435	15667	7612	8055	82.78	80.66	84.88
JINAN SHIZHONG 	Shunyulu	46170	23885	22285	5016	3360	1656	41154	20525	20629	89.14	85.93	92.57
JINAN SHIZHONG 	Qixian	76509	40409	36100	29405	15380	14025	47104	25029	22075	61.57	61.94	61.15
JINAN SHIZHONG 	Shiliulihe	53066	27019	26047	43543	22360	21183	9523	4659	4864	17.95	17.24	18.67
JINAN SHIZHONG 	Dangjiazhuang	63533	32552	30981	53909	26974	26935	9624	5578	4046	15.15	17.14	13.06
HUAIYIN 	Total	394730	202249	192481	134801	69855	64946	259929	132394	127535	65.85	65.46	66.26
HUAIYIN 	Daodejie	17430	8080	9350	1670	747	923	15760	7333	8427	90.42	90.75	90.13
HUAIYIN 	Xishichang	19724	9627	10097	3878	1884	1994	15846	7743	8103	80.34	80.43	80.25
HUAIYIN 	Zhongdahuaishu	21648	10841	10807	2589	1301	1288	19059	9540	9519	88.04	88	88.08
HUAIYIN 	Zhenxingjie	33793	17710	16083	2767	1565	1202	31026	16145	14881	91.81	91.16	92.53
HUAIYIN 	Yingshijie	34615	17436	17179	1986	1117	869	32629	16319	16310	94.26	93.59	94.94
HUAIYIN 	Wuligou	29604	14451	15153	1726	780	946	27878	13671	14207	94.17	94.60	93.76
HUAIYIN 	Qingniangongyuan	19050	9668	9382	2034	1275	759	17016	8393	8623	89.32	86.81	91.91
HUAIYIN 	Nanxinzhuang	27778	14376	13402	1646	945	701	26132	13431	12701	94.07	93.43	94.77
HUAIYIN 	Kuangshan	31590	16690	14900	11542	6373	5169	20048	10317	9731	63.46	61.82	65.31
HUAIYIN 	Zhangzhuanglu	27770	14105	13665	12508	6446	6062	15262	7659	7603	54.96	54.30	55.64
HUAIYIN 	Duandianbeilu	32644	18105	14539	11361	6348	5013	21283	11757	9526	65.20	64.94	65.52
HUAIYIN 	Meilihu	15575	8288	7287	13034	6819	6215	2541	1469	1072	16.31	17.72	14.71
HUAIYIN 	Duandian	61782	31762	30020	48180	24352	23828	13602	7410	6192	22.02	23.33	20.63
HUAIYIN 	Wujiabao	21727	11110	10617	19880	9903	9977	1847	1207	640	8.5	10.86	6.03
TIANQIAO 	Total	568378	290498	277880	177203	90924	86279	391175	199574	191601	68.82	68.70	68.95
TIANQIAO 	Dikoulu	52697	28243	24454	3187	1615	1572	49510	26628	22882	93.95	94.28	93.57
TIANQIAO 	Zhijinshi	21215	10364	10851	1107	601	506	20108	9763	10345	94.78	94.20	95.34
TIANQIAO 	Weibeilu	11451	6403	5048	1900	1396	504	9551	5007	4544	83.41	78.20	90.02
TIANQIAO 	Gongrenxincunbeicun	28940	13749	15191	2834	1353	1481	26106	12396	13710	90.21	90.16	90.25
TIANQIAO 	Guanzhaying	15884	7999	7885	1961	1077	884	13923	6922	7001	87.65	86.54	88.79
TIANQIAO 	Liujiazhuang	10760	5272	5488	657	286	371	10103	4986	5117	93.89	94.58	93.24
TIANQIAO 	Baohuajie	14194	6998	7196	1039	485	554	13155	6513	6642	92.68	93.07	92.30
TIANQIAO 	Beitan	17162	8644	8518	2164	1180	984	14998	7464	7534	87.39	86.35	88.45
TIANQIAO 	Gongrenxincunnancun	28646	14152	14494	1624	786	838	27022	13366	13656	94.33	94.45	94.22
TIANQIAO 	Chenjialou	14523	7148	7375	1224	567	657	13299	6581	6718	91.57	92.07	91.09
TIANQIAO 	Tianqiaodongjie	13207	6513	6694	1086	533	553	12121	5980	6141	91.78	91.82	91.74
TIANQIAO 	Wuyingshan	34788	16975	17813	2546	1379	1167	32242	15596	16646	92.68	91.88	93.45
TIANQIAO 	Yaoshan	20413	10215	10198	15675	7450	8225	4738	2765	1973	23.21	27.07	19.35
TIANQIAO 	Beiyuan	207292	109235	98057	67827	36598	31229	139465	72637	66828	67.28	66.5	68.15
TIANQIAO 	Sangzidian	30466	15263	15203	28416	13989	14427	2050	1274	776	6.73	8.35	5.10
