V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14
NIMU 	Tarong	420	210	210	354	183	171	          	          	          	          	          	          
NIMU 	Tunba	150	72	78	124	59	65	          	          	          	          	          	          
NIMU 	Xumai	347	158	189	299	142	157	          	          	          	          	          	          
NIMU 	Pusong	119	52	67	98	44	54	          	          	          	          	          	          
NIMU 	Pagu	138	65	73	121	57	64	1	1	          	0.82	1.72	          
NIMU 	Majiang	91	50	41	77	42	35	          	          	          	          	          	          
NIMU 	Keru	66	36	30	59	32	27	          	          	          	          	          	          
NIMU 	Nimu	357	169	188	325	153	172	          	          	          	          	          	          
QUSHUI 	Total	2131	1044	1087	1779	908	871	8	3	5	0.45	0.33	0.57
QUSHUI 	Qushui	566	283	283	490	254	236	3	1	2	0.61	0.39	0.84
QUSHUI 	Niedang	293	161	132	248	138	110	2	1	1	0.80	0.72	0.90
QUSHUI 	Chabala	276	132	144	254	122	132	          	          	          	          	          	          
QUSHUI 	Caina	307	148	159	248	130	118	          	          	          	          	          	          
QUSHUI 	Nanmu	192	90	102	133	70	63	3	1	2	2.21	1.41	3.08
QUSHUI 	Daga	497	230	267	406	194	212	          	          	          	          	          	          
DUILONGDEQING 	Total	2741	1318	1423	2445	1198	1247	14	7	7	0.57	0.58	0.56
DUILONGDEQING 	Dongga	644	313	331	524	268	256	13	6	7	2.42	2.19	2.66
DUILONGDEQING 	Naiqiong	536	241	295	496	221	275	          	          	          	          	          	          
DUILONGDEQING 	Deqing	374	179	195	343	166	177	          	          	          	          	          	          
DUILONGDEQING 	Ma	310	150	160	288	144	144	          	          	          	          	          	          
DUILONGDEQING 	Gurong	368	167	201	334	152	182	1	1	          	0.30	0.65	          
DUILONGDEQING 	Yangda	258	131	127	229	119	110	          	          	          	          	          	          
DUILONGDEQING 	Liuwu	251	137	114	231	128	103	          	          	          	          	          	          
DAZI 	Total	1762	894	868	1540	806	734	1	1	          	0.06	0.12	          
DAZI 	Deqing	539	264	275	454	231	223	          	          	          	          	          	          
DAZI 	Tajie	206	90	116	185	82	103	          	          	          	          	          	          
DAZI 	Zhangduo	270	154	116	247	143	104	          	          	          	          	          	          
DAZI 	Tangga	316	165	151	287	154	133	          	          	          	          	          	          
DAZI 	Xue	157	82	75	123	68	55	1	1	          	0.81	1.45	          
DAZI 	Bangdui	274	139	135	244	128	116	          	          	          	          	          	          
MOZHUGONGKA 	Total	2451	1234	1217	2116	1087	1029	10	4	6	0.47	0.37	0.58
MOZHUGONGKA 	Gongka	288	145	143	251	134	117	3	          	3	1.18	          	2.5
MOZHUGONGKA 	Jiama	199	112	87	185	103	82	          	          	          	          	          	          
MOZHUGONGKA 	Tangjia	372	182	190	340	169	171	          	          	          	          	          	          
MOZHUGONGKA 	Zhaxigang	408	207	201	383	196	187	          	          	          	          	          	          
MOZHUGONGKA 	Nimajiangre	491	246	245	390	202	188	          	          	          	          	          	          
MOZHUGONGKA 	Zhaxue	408	203	205	326	163	163	7	4	3	2.10	2.40	1.81
MOZHUGONGKA 	Riduo	112	52	60	100	48	52	          	          	          	          	          	          
MOZHUGONGKA 	Menba	173	87	86	141	72	69	          	          	          	          	          	          
CHANGDU 	Total	4873	2340	2533	3557	1864	1693	57	33	24	1.58	1.74	1.40
CHANGDU 	Chengguan	1891	972	919	1153	709	444	52	31	21	4.32	4.19	4.52
CHANGDU 	Karuo	168	71	97	137	61	76	          	          	          	          	          	          
CHANGDU 	Eluo	288	137	151	236	116	120	1	1	          	0.42	0.85	          
CHANGDU 	Mangda	371	178	193	296	150	146	4	1	3	1.33	0.66	2.01
CHANGDU 	Shagong	191	88	103	160	78	82	          	          	          	          	          	          
CHANGDU 	Ruoba	187	96	91	157	83	74	          	          	          	          	          	          
CHANGDU 	Aixi	198	92	106	183	85	98	          	          	          	          	          	          
CHANGDU 	Ruyi	132	68	64	103	53	50	          	          	          	          	          	          
CHANGDU 	Ritong	200	92	108	176	81	95	          	          	          	          	          	          
CHANGDU 	Chaidui	243	98	145	185	80	105	          	          	          	          	          	          
CHANGDU 	Yueba	150	65	85	121	57	64	          	          	          	          	          	          
CHANGDU 	Gama	189	84	105	138	72	66	          	          	          	          	          	          
CHANGDU 	Mianda	180	66	114	143	58	85	          	          	          	          	          	          
CHANGDU 	Laduo	246	114	132	185	87	98	          	          	          	          	          	          
CHANGDU 	Tuoba	239	119	120	184	94	90	          	          	          	          	          	          
JIANGDA 	Total	4579	2201	2378	3800	1882	1918	9	3	6	0.24	0.16	0.31
JIANGDA 	Jiangda	250	122	128	201	109	92	5	2	3	2.43	1.80	3.16
JIANGDA 	Gangtuo	208	99	109	160	75	85	          	          	          	          	          	          
JIANGDA 	Tongpu	500	229	271	423	194	229	2	          	2	0.47	          	0.87
JIANGDA 	Boluo	465	229	236	382	192	190	          	          	          	          	          	          
JIANGDA 	Yanbi	214	99	115	190	91	99	          	          	          	          	          	          
JIANGDA 	Wangbuding	439	197	242	361	170	191	          	          	          	          	          	          
JIANGDA 	Dengke	357	176	181	300	155	145	          	          	          	          	          	          
JIANGDA 	Dedeng	413	190	223	335	164	171	          	          	          	          	          	          
JIANGDA 	Shengda	552	273	279	466	235	231	1	1	          	0.21	0.42	          
JIANGDA 	Ziga	503	251	252	410	209	201	          	          	          	          	          	          
JIANGDA 	Kagong	243	123	120	206	109	97	1	          	1	0.48	          	1.02
JIANGDA 	Niangxi	185	89	96	159	75	84	          	          	          	          	          	          
JIANGDA 	Qingnidong	250	124	126	207	104	103	          	          	          	          	          	          
GONGJUE 	Total	2976	1427	1549	2397	1227	1170	9	5	4	0.37	0.41	0.34
GONGJUE 	Moluo	796	379	417	592	306	286	7	4	3	1.17	1.29	1.04
GONGJUE 	Xiangpi	412	190	222	322	151	171	1	1	          	0.31	0.66	          
GONGJUE 	Hajia	456	208	248	373	186	187	          	          	          	          	          	          
GONGJUE 	Zeba	164	79	85	118	65	53	1	          	1	0.84	          	1.85
GONGJUE 	Awang	172	94	78	135	84	51	          	          	          	          	          	          
GONGJUE 	Latuo	158	77	81	138	68	70	          	          	          	          	          	          
GONGJUE 	Muxie	228	113	115	207	106	101	          	          	          	          	          	          
GONGJUE 	Xiongsong	142	68	74	117	58	59	          	          	          	          	          	          
GONGJUE 	Mindu	165	78	87	155	75	80	          	          	          	          	          	          
GONGJUE 	Luomai	95	46	49	79	40	39	          	          	          	          	          	          
GONGJUE 	Shadong	118	60	58	100	56	44	          	          	          	          	          	          
GONGJUE 	Keri	70	35	35	61	32	29	          	          	          	          	          	          
LEIWUQI 	Total	1702	804	898	1436	710	726	5	3	2	0.35	0.42	0.27
LEIWUQI 	Sangduo	332	164	168	272	146	126	2	1	1	0.73	0.68	0.79
LEIWUQI 	Leiwuqi	189	81	108	161	70	91	          	          	          	          	          	          
LEIWUQI 	Binda	156	78	78	131	67	64	1	1	          	0.76	1.47	          
LEIWUQI 	Kamaduo	130	57	73	98	45	53	1	1	          	1.01	2.17	          
LEIWUQI 	Shangka	199	93	106	174	84	90	          	          	          	          	          	          
LEIWUQI 	Yiri	93	42	51	78	36	42	          	          	          	          	          	          
LEIWUQI 	Jiduo	140	60	80	109	50	59	1	          	1	0.91	          	1.67
LEIWUQI 	Gangse	109	53	56	99	50	49	          	          	          	          	          	          
LEIWUQI 	Jiasangka	175	83	92	141	72	69	          	          	          	          	          	          
LEIWUQI 	Changmaoling	179	93	86	173	90	83	          	          	          	          	          	          
DINGQING 	Total	2864	1368	1496	2460	1237	1223	8	2	6	0.32	0.16	0.49
DINGQING 	Dingqing	331	166	165	259	141	118	1	1	          	0.38	0.70	          
DINGQING 	Shagong	177	100	77	140	80	60	          	          	          	          	          	          
DINGQING 	Sangduo	198	90	108	158	79	79	2	          	2	1.25	          	2.47
DINGQING 	Jueen	405	178	227	364	164	200	          	          	          	          	          	          
DINGQING 	Dangdui	233	106	127	216	103	113	          	          	          	          	          	          
DINGQING 	Xiexiong	243	116	127	204	107	97	          	          	          	          	          	          
DINGQING 	Sezha	383	180	203	340	167	173	          	          	          	          	          	          
DINGQING 	Chidu	344	160	184	286	142	144	4	          	4	1.38	          	2.70
DINGQING 	Gata	196	94	102	187	91	96	          	          	          	          	          	          
DINGQING 	Bada	87	43	44	79	41	38	          	          	          	          	          	          
DINGQING 	Ganyan	113	58	55	107	56	51	          	          	          	          	          	          
DINGQING 	Muta	35	13	22	30	12	18	          	          	          	          	          	          
DINGQING 	Buta	119	64	55	90	54	36	1	1	          	1.10	1.82	          
CHAYA 	Total	3199	1524	1675	2492	1236	1256	2	1	1	0.08	0.08	0.08
CHAYA 	Yanduo	611	293	318	488	247	241	2	1	1	0.41	0.40	0.41
CHAYA 	Jitang	206	97	109	161	79	82	          	          	          	          	          	          
CHAYA 	Xiangdui	516	244	272	383	184	199	          	          	          	          	          	          
CHAYA 	Xinka	96	46	50	66	33	33	          	          	          	          	          	          
CHAYA 	Wangka	267	133	134	196	99	97	          	          	          	          	          	          
CHAYA 	Kuoda	274	128	146	205	110	95	          	          	          	          	          	          
CHAYA 	Rongzhou	336	154	182	264	125	139	          	          	          	          	          	          
CHAYA 	Kagong	241	106	135	195	89	106	          	          	          	          	          	          
CHAYA 	Zongsha	258	136	122	205	111	94	          	          	          	          	          	          
CHAYA 	Azi	105	56	49	86	48	38	          	          	          	          	          	          
CHAYA 	Bari	203	88	115	164	71	93	          	          	          	          	          	          
CHAYA 	Kentong	86	43	43	79	40	39	          	          	          	          	          	          
BASU 	Total	2240	1093	1147	1765	933	832	4	3	1	0.23	0.32	0.12
BASU 	Baima	338	161	177	233	120	113	1	1	          	0.43	0.83	          
BASU 	Ranwu	257	122	135	247	118	129	          	          	          	          	          	          
BASU 	Tongka	183	86	97	113	73	40	          	          	          	          	          	          
BASU 	Guoqing	258	123	135	192	109	83	          	          	          	          	          	          
BASU 	Yiqing	88	41	47	67	33	34	2	1	1	2.90	2.94	2.86
BASU 	Jizhong	134	76	58	86	51	35	          	          	          	          	          	          
BASU 	Bangda	169	96	73	128	86	42	          	          	          	          	          	          
BASU 	Kawabaiqing	70	33	37	49	25	24	1	1	          	2	3.85	          
BASU 	Linka	237	116	121	225	111	114	          	          	          	          	          	          
BASU 	Lagen	122	56	66	106	54	52	          	          	          	          	          	          
BASU 	Xiali	66	26	40	50	18	32	          	          	          	          	          	          
BASU 	Wa	37	20	17	28	14	14	          	          	          	          	          	          
BASU 	Yong	84	45	39	71	39	32	          	          	          	          	          	          
BASU 	Jida	197	92	105	170	82	88	          	          	          	          	          	          
ZUOGONG 	Total	2560	1272	1288	2203	1117	1086	5	4	1	0.23	0.36	0.09
ZUOGONG 	Wangda	414	208	206	328	171	157	3	2	1	0.91	1.16	0.63
ZUOGONG 	Tiantuo	335	170	165	290	147	143	          	          	          	          	          	          
ZUOGONG 	Shayi	59	26	33	52	25	27	          	          	          	          	          	          
ZUOGONG 	Meiyu	225	105	120	197	94	103	          	          	          	          	          	          
ZUOGONG 	Gumi	38	18	20	34	16	18	          	          	          	          	          	          
ZUOGONG 	Wutong	149	82	67	119	70	49	          	          	          	          	          	          
ZUOGONG 	Juema	116	54	62	100	49	51	          	          	          	          	          	          
ZUOGONG 	Bitu	153	76	77	112	60	52	1	1	          	0.88	1.64	          
ZUOGONG 	Raojin	104	52	52	102	50	52	          	          	          	          	          	          
ZUOGONG 	Jiaka	102	45	57	98	43	55	          	          	          	          	          	          
ZUOGONG 	Renguo	106	61	45	103	58	45	          	          	          	          	          	          
ZUOGONG 	Xialinka	173	93	80	156	84	72	1	1	          	0.64	1.18	          
ZUOGONG 	Dongba	141	65	76	118	57	61	          	          	          	          	          	          
ZUOGONG 	Zhonglinka	344	165	179	302	145	157	          	          	          	          	          	          
ZUOGONG 	Lawu	101	52	49	92	48	44	          	          	          	          	          	          
MANGKANG 	Total	4945	2408	2537	4118	2063	2055	13	7	6	0.31	0.34	0.29
MANGKANG 	Gatuo	854	433	421	678	357	321	8	4	4	1.17	1.11	1.23
MANGKANG 	Rumei	311	148	163	281	135	146	2	1	1	0.71	0.74	0.68
MANGKANG 	Qudeng	181	77	104	152	68	84	          	          	          	          	          	          
MANGKANG 	Xuzhong	350	170	180	305	150	155	          	          	          	          	          	          
MANGKANG 	Quzika	190	81	109	162	71	91	          	          	          	          	          	          
MANGKANG 	Naximinzuzhzhixian	265	133	132	214	116	98	2	2	          	0.93	1.69	          
MANGKANG 	Zhubalong	284	148	136	254	137	117	          	          	          	          	          	          
MANGKANG 	Gabo	181	90	91	165	86	79	          	          	          	          	          	          
MANGKANG 	Angduo	107	50	57	92	46	46	          	          	          	          	          	          
MANGKANG 	Luoni	231	110	121	196	95	101	          	          	          	          	          	          
MANGKANG 	Cuowa	547	267	280	456	229	227	1	          	1	0.22	          	0.44
MANGKANG 	Zongxi	344	168	176	293	142	151	          	          	          	          	          	          
MANGKANG 	Muxu	145	57	88	118	49	69	          	          	          	          	          	          
MANGKANG 	Mangling	189	99	90	159	85	74	          	          	          	          	          	          
MANGKANG 	Suoduoxi	292	143	149	232	119	113	          	          	          	          	          	          
MANGKANG 	Bangda	474	234	240	361	178	183	          	          	          	          	          	          
LUOLONG 	Total	1958	977	981	1610	823	787	3	2	1	0.19	0.24	0.13
LUOLONG 	Zituo	406	209	197	312	166	146	2	2	          	0.64	1.19	          
LUOLONG 	Shuodu	253	130	123	195	107	88	          	          	          	          	          	          
LUOLONG 	Dalong	53	24	29	49	22	27	          	          	          	          	          	          
LUOLONG 	Xinrong	165	81	84	128	60	68	          	          	          	          	          	          
LUOLONG 	Baida	23	11	12	20	10	10	          	          	          	          	          	          
LUOLONG 	Mali	168	88	80	141	77	64	          	          	          	          	          	          
LUOLONG 	Yuxi	34	16	18	25	13	12	          	          	          	          	          	          
LUOLONG 	Kangsha	253	116	137	227	103	124	          	          	          	          	          	          
LUOLONG 	Zhongyi	111	52	59	103	49	54	1	          	1	0.96	          	1.82
LUOLONG 	Exi	266	134	132	227	119	108	          	          	          	          	          	          
LUOLONG 	Lajiu	226	116	110	183	97	86	          	          	          	          	          	          
BIANBA 	Total	1610	764	846	1220	621	599	6	3	3	0.49	0.48	0.5
BIANBA 	Bianba	187	93	94	165	81	84	1	1	          	0.60	1.22	          
BIANBA 	Caoka	368	180	188	254	144	110	3	2	1	1.17	1.37	0.90
BIANBA 	Jinling	216	104	112	171	83	88	          	          	          	          	          	          
BIANBA 	Jiagong	48	23	25	45	22	23	          	          	          	          	          	          
BIANBA 	Reyu	110	54	56	44	25	19	          	          	          	          	          	          
BIANBA 	Duwa	116	52	64	92	44	48	          	          	          	          	          	          
BIANBA 	Lazi	195	92	103	148	75	73	2	          	2	1.33	          	2.67
BIANBA 	Mawu	79	35	44	66	32	34	          	          	          	          	          	          
BIANBA 	Maxiu	69	31	38	59	29	30	          	          	          	          	          	          
BIANBA 	Shading	142	67	75	115	58	57	          	          	          	          	          	          
BIANBA 	Nimu	80	33	47	61	28	33	          	          	          	          	          	          
NAIDONG 	Total	4166	2054	2112	3366	1783	1583	42	19	23	1.23	1.05	1.43
NAIDONG 	Zedang	2051	1040	1011	1614	904	710	38	17	21	2.30	1.85	2.87
NAIDONG 	Changzhu	445	202	243	350	170	180	          	          	          	          	          	          
NAIDONG 	Jieba	314	153	161	178	110	68	          	          	          	          	          	          
NAIDONG 	Suozhu	189	89	100	155	76	79	          	          	          	          	          	          
NAIDONG 	Yadui	518	253	265	502	246	256	          	          	          	          	          	          
NAIDONG 	Pozhang	526	257	269	466	227	239	2	2	          	0.43	0.87	          
NAIDONG 	Duopozhang	123	60	63	101	50	51	2	          	2	1.94	          	3.77
ZHANANG 	Total	2428	1206	1222	2116	1058	1058	8	5	3	0.38	0.47	0.28
ZHANANG 	Zhatang	630	326	304	573	297	276	          	          	          	          	          	          
ZHANANG 	Sangye	310	161	149	279	148	131	1	          	1	0.36	          	0.76
ZHANANG 	Zhaqi	586	274	312	507	241	266	1	1	          	0.20	0.41	          
ZHANANG 	Jiru	739	364	375	610	297	313	2	1	1	0.33	0.34	0.32
ZHANANG 	Anzha	163	81	82	147	75	72	4	3	1	2.65	3.85	1.37
GONGGA 	Total	3104	1530	1574	2676	1377	1299	6	4	2	0.22	0.29	0.15
GONGGA 	Jixiong	358	174	184	301	159	142	4	2	2	1.31	1.24	1.39
GONGGA 	Jiazhulin	509	252	257	461	230	231	1	1	          	0.22	0.43	          
GONGGA 	Jiedexiu	571	290	281	475	261	214	          	          	          	          	          	          
GONGGA 	Gangdui	492	256	236	431	234	197	          	          	          	          	          	          
GONGGA 	Jiangtang	336	161	175	304	148	156	          	          	          	          	          	          
GONGGA 	Dongla	261	125	136	237	111	126	          	          	          	          	          	          
GONGGA 	Langjiexue	396	188	208	314	161	153	1	1	          	0.32	0.62	          
GONGGA 	Changguo	181	84	97	153	73	80	          	          	          	          	          	          
SANGRI 	Total	1143	565	578	1023	508	515	2	1	1	0.20	0.20	0.19
SANGRI 	Sangri	333	163	170	296	144	152	1	          	1	0.34	          	0.65
SANGRI 	Rong	378	186	192	346	171	175	1	1	          	0.29	0.58	          
SANGRI 	Baidui	157	79	78	136	69	67	          	          	          	          	          	          
SANGRI 	Zengqi	275	137	138	245	124	121	          	          	          	          	          	          
QIONGJIE 	Total	1247	599	648	1118	543	575	          	          	          	          	          	          
QIONGJIE 	Qiongjie	367	181	186	314	159	155	          	          	          	          	          	          
QIONGJIE 	Jiama	336	159	177	297	138	159	          	          	          	          	          	          
QIONGJIE 	Xiashui	202	95	107	176	89	87	          	          	          	          	          	          
QIONGJIE 	Layu	342	164	178	331	157	174	          	          	          	          	          	          
QUSONG 	Total	1099	572	527	856	465	391	          	          	          	          	          	          
QUSONG 	Qusong	475	237	238	435	215	220	          	          	          	          	          	          
QUSONG 	Luobusha	123	83	40	113	78	35	          	          	          	          	          	          
QUSONG 	Qiuduojiang	160	82	78	111	64	47	          	          	          	          	          	          
QUSONG 	Duisui	201	103	98	94	52	42	          	          	          	          	          	          
QUSONG 	Xiajiang	140	67	73	103	56	47	          	          	          	          	          	          
CUOMEI 	Total	957	461	496	820	406	414	4	1	3	0.49	0.25	0.72
CUOMEI 	Cuomei	356	171	185	300	145	155	2	          	2	0.66	          	1.27
CUOMEI 	Zhegu	295	143	152	256	128	128	2	1	1	0.78	0.78	0.78
CUOMEI 	Naixi	208	102	106	182	93	89	          	          	          	          	          	          
CUOMEI 	Gudui	98	45	53	82	40	42	          	          	          	          	          	          
LUOZHA 	Total	1281	609	672	1116	532	584	1	          	1	0.09	          	0.17
LUOZHA 	Luozha	389	193	196	329	164	165	          	          	          	          	          	          
LUOZHA 	Lakang	134	69	65	126	64	62	          	          	          	          	          	          
LUOZHA 	Zhari	311	138	173	266	116	150	1	          	1	0.37	          	0.66
LUOZHA 	Se	132	62	70	116	55	61	          	          	          	          	          	          
LUOZHA 	Shengge	228	106	122	202	93	109	          	          	          	          	          	          
LUOZHA 	Bianba	87	41	46	77	40	37	          	          	          	          	          	          
JIACHA 	Total	1371	659	712	1145	569	576	2	1	1	0.17	0.18	0.17
JIACHA 	Jiacha	209	93	116	171	80	91	          	          	          	          	          	          
JIACHA 	Anrao	269	145	124	212	119	93	1	1	          	0.47	0.83	          
JIACHA 	Lengda	152	70	82	127	61	66	1	          	1	0.78	          	1.49
JIACHA 	Ba	75	38	37	69	36	33	          	          	          	          	          	          
JIACHA 	Luolin	365	166	199	305	144	161	          	          	          	          	          	          
JIACHA 	Lasui	269	130	139	235	116	119	          	          	          	          	          	          
JIACHA 	Cuijiu	32	17	15	26	13	13	          	          	          	          	          	          
LONGZI 	Total	2244	1083	1161	2051	997	1054	1	1	          	0.05	0.10	          
LONGZI 	Longzi	511	244	267	481	234	247	          	          	          	          	          	          
LONGZI 	Ridang	506	245	261	437	215	222	1	1	          	0.23	0.46	          
LONGZI 	Zhunba	30	18	12	28	16	12	          	          	          	          	          	          
LONGZI 	Jiayu	238	94	144	224	87	137	          	          	          	          	          	          
LONGZI 	Liemai	181	91	90	166	83	83	          	          	          	          	          	          
LONGZI 	Rerong	278	132	146	249	122	127	          	          	          	          	          	          
LONGZI 	Xuesha	274	136	138	264	130	134	          	          	          	          	          	          
LONGZI 	Sanlin	200	109	91	182	99	83	          	          	          	          	          	          
LONGZI 	Zhari	23	13	10	17	10	7	          	          	          	          	          	          
LONGZI 	Yumen	3	1	2	3	1	2	          	          	          	          	          	          
CUONA 	Total	1155	562	593	988	495	493	          	          	          	          	          	          
CUONA 	Lebu	61	33	28	50	28	22	          	          	          	          	          	          
CUONA 	Cuona	165	79	86	145	75	70	          	          	          	          	          	          
CUONA 	Juela	401	188	213	324	159	165	          	          	          	          	          	          
CUONA 	Kada	179	79	100	156	68	88	          	          	          	          	          	          
CUONA 	Quzhuomu	292	148	144	260	131	129	          	          	          	          	          	          
CUONA 	Kuju	26	14	12	23	13	10	          	          	          	          	          	          
CUONA 	Langbo	31	21	10	30	21	9	          	          	          	          	          	          
LANGKAZI 	Total	1375	664	711	1184	587	597	6	3	3	0.5	0.51	0.5
LANGKAZI 	Langkazi	175	94	81	159	88	71	          	          	          	          	          	          
LANGKAZI 	Dalong	185	83	102	160	74	86	          	          	          	          	          	          
LANGKAZI 	Zhangda	144	76	68	133	72	61	          	          	          	          	          	          
LANGKAZI 	Gongbuxue	367	188	179	308	162	146	5	3	2	1.60	1.82	1.35
LANGKAZI 	Duoque	193	87	106	169	78	91	          	          	          	          	          	          
LANGKAZI 	Pumajiangtang	39	21	18	38	20	18	          	          	          	          	          	          
LANGKAZI 	Azha	72	27	45	66	25	41	          	          	          	          	          	          
LANGKAZI 	Kalong	81	35	46	63	27	36	          	          	          	          	          	          
LANGKAZI 	Baidi	58	20	38	48	18	30	1	          	1	2.04	          	3.23
LANGKAZI 	Kare	61	33	28	40	23	17	          	          	          	          	          	          
RIKAZE 	Total	7131	3598	3533	5744	3156	2588	66	32	34	1.14	1	1.30
RIKAZE 	Chengnan	2441	1243	1198	1773	1013	760	51	24	27	2.80	2.31	3.43
RIKAZE 	Chengbei	773	344	429	508	271	237	13	6	7	2.5	2.17	2.87
RIKAZE 	Lian	337	171	166	232	147	85	          	          	          	          	          	          
RIKAZE 	Nianmu	216	120	96	200	114	86	          	          	          	          	          	          
RIKAZE 	Jiacuoxiong	804	401	403	673	374	299	          	          	          	          	          	          
RIKAZE 	Qubuxiong	423	232	191	373	211	162	          	          	          	          	          	          
RIKAZE 	Qumei	405	198	207	395	193	202	          	          	          	          	          	          
RIKAZE 	Dongga	607	305	302	568	290	278	          	          	          	          	          	          
RIKAZE 	Naer	139	73	66	126	65	61	2	2	          	1.56	2.99	          
RIKAZE 	Jiangdang	336	164	172	311	155	156	          	          	          	          	          	          
RIKAZE 	Bianxiong	270	137	133	245	124	121	          	          	          	          	          	          
RIKAZE 	Nierixiong	380	210	170	340	199	141	          	          	          	          	          	          
NANMULIN 	Total	4311	2197	2114	4023	2074	1949	          	          	          	          	          	          
NANMULIN 	Nanmulin	559	288	271	516	265	251	          	          	          	          	          	          
NANMULIN 	Dana	143	74	69	137	70	67	          	          	          	          	          	          
NANMULIN 	Qiumu	172	83	89	168	82	86	          	          	          	          	          	          
NANMULIN 	Kazi	300	150	150	290	146	144	          	          	          	          	          	          
NANMULIN 	Duojiao	294	148	146	261	133	128	          	          	          	          	          	          
NANMULIN 	Aima	451	227	224	436	218	218	          	          	          	          	          	          
NANMULIN 	Chaer	131	61	70	130	61	69	          	          	          	          	          	          
NANMULIN 	Tubujia	321	167	154	311	165	146	          	          	          	          	          	          
NANMULIN 	Numa	198	105	93	173	92	81	          	          	          	          	          	          
NANMULIN 	Dazi	251	133	118	228	123	105	          	          	          	          	          	          
NANMULIN 	Suojin	198	91	107	173	78	95	          	          	          	          	          	          
NANMULIN 	Mangre	177	92	85	168	88	80	          	          	          	          	          	          
NANMULIN 	Labupu	107	54	53	65	43	22	          	          	          	          	          	          
NANMULIN 	Redang	455	246	209	438	240	198	          	          	          	          	          	          
NANMULIN 	Jiacuo	294	152	142	283	149	134	          	          	          	          	          	          
NANMULIN 	Pudang	172	83	89	165	81	84	          	          	          	          	          	          
NANMULIN 	Rendui	88	43	45	81	40	41	          	          	          	          	          	          
JIANGZI 	Total	4424	2189	2235	3524	1896	1628	6	3	3	0.17	0.16	0.18
JIANGZI 	Jiangzi	716	336	380	515	271	244	3	3	          	0.58	1.09	          
JIANGZI 	Naru	305	151	154	260	135	125	          	          	          	          	          	          
JIANGZI 	Kadui	365	168	197	281	138	143	          	          	          	          	          	          
JIANGZI 	Kamai	344	178	166	280	149	131	1	          	1	0.36	          	0.76
JIANGZI 	Dazi	186	99	87	143	87	56	          	          	          	          	          	          
JIANGZI 	Canggai	174	91	83	144	75	69	          	          	          	          	          	          
JIANGZI 	Resuo	221	117	104	212	112	100	          	          	          	          	          	          
JIANGZI 	Chongzi	330	156	174	234	136	98	          	          	          	          	          	          
JIANGZI 	Zijin	232	115	117	165	108	57	          	          	          	          	          	          
