V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11
TUMOTEZUO 	Sanliang	10349	5373	4976	2321	766	1555	22.43	14.26	31.25
TUMOTEZUO 	Tabusai	9879	5187	4692	1953	649	1304	19.77	12.51	27.79
TUMOTEZUO 	Dadai	12236	6298	5938	2512	719	1793	20.53	11.42	30.20
TUMOTEZUO 	Hasu	13245	6966	6279	3259	1108	2151	24.61	15.91	34.26
TUMOTEZUO 	Taosihao	11574	6113	5461	2676	880	1796	23.12	14.40	32.89
TUMOTEZUO 	Zhijiliang	13906	7208	6698	3427	1090	2337	24.64	15.12	34.89
TUMOTEZUO 	Qingshan	2526	1362	1164	948	404	544	37.53	29.66	46.74
TUOKETUO 	Total	144441	76665	67776	30235	9913	20322	20.93	12.93	29.98
TUOKETUO 	Chengguan	28678	15235	13443	3483	1365	2118	12.15	8.96	15.76
TUOKETUO 	Xinyingzi	11625	6111	5514	2605	815	1790	22.41	13.34	32.46
TUOKETUO 	Wushen	10839	5606	5233	2596	745	1851	23.95	13.29	35.37
TUOKETUO 	Zhongtan	13298	7241	6057	3548	1143	2405	26.68	15.79	39.71
TUOKETUO 	Nanping	14018	7291	6727	2418	755	1663	17.25	10.36	24.72
TUOKETUO 	Yanshanying	11961	6547	5414	2700	796	1904	22.57	12.16	35.17
TUOKETUO 	Heicheng	10813	5655	5158	2720	851	1869	25.15	15.05	36.23
TUOKETUO 	Wushenjia	11074	5881	5193	2812	951	1861	25.39	16.17	35.84
TUOKETUO 	Yongshengyu	7404	3928	3476	1843	684	1159	24.89	17.41	33.34
TUOKETUO 	Gucheng	10849	5898	4951	2251	774	1477	20.75	13.12	29.83
TUOKETUO 	Naizhigai	13882	7272	6610	3259	1034	2225	23.48	14.22	33.66
HELINGEER 	Total	139746	74153	65593	29600	9455	20145	21.18	12.75	30.71
HELINGEER 	Chengguan	24067	12418	11649	2369	484	1885	9.84	3.90	16.18
HELINGEER 	Qiaoershenying	11633	6075	5558	1866	638	1228	16.04	10.5	22.09
HELINGEER 	Dongjiaying	12035	6379	5656	3006	1006	2000	24.98	15.77	35.36
HELINGEER 	Shebiya	10824	5786	5038	2742	924	1818	25.33	15.97	36.09
HELINGEER 	Tuchengzi	6190	3407	2783	1331	414	917	21.5	12.15	32.95
HELINGEER 	Gonglama	13962	7478	6484	3658	1286	2372	26.20	17.20	36.58
HELINGEER 	Xigoumen	8018	4280	3738	2038	639	1399	25.42	14.93	37.43
HELINGEER 	Denglongsu	3384	1868	1516	786	335	451	23.23	17.93	29.75
HELINGEER 	Fanjiayao	5253	2731	2522	1097	302	795	20.88	11.06	31.52
HELINGEER 	Dahongcheng	7687	4020	3667	1488	420	1068	19.36	10.45	29.12
HELINGEER 	Xinhong	4584	2398	2186	1102	269	833	24.04	11.22	38.11
HELINGEER 	Xinfeng	4018	2195	1823	1131	376	755	28.15	17.13	41.42
HELINGEER 	Xindianzi	7597	4042	3555	1607	535	1072	21.15	13.24	30.15
HELINGEER 	Yangqungou	5426	2848	2578	1307	399	908	24.09	14.01	35.22
HELINGEER 	Heilaoyao	6911	3821	3090	1766	617	1149	25.55	16.15	37.18
HELINGEER 	Shengliying	3894	2100	1794	1245	488	757	31.97	23.24	42.20
HELINGEER 	Sandaoying	4263	2307	1956	1061	323	738	24.89	14	37.73
QINGSHUIHE 	Total	90723	47267	43456	19059	5457	13602	21.01	11.55	31.30
QINGSHUIHE 	Lamawan	11089	5807	5282	2100	630	1470	18.94	10.85	27.83
QINGSHUIHE 	Chengguan	16995	8851	8144	1875	371	1504	11.03	4.19	18.47
QINGSHUIHE 	Xiaomiaozi	10368	5407	4961	2050	542	1508	19.77	10.02	30.40
QINGSHUIHE 	Jiucaizhuang	6297	3370	2927	1384	412	972	21.98	12.23	33.21
QINGSHUIHE 	Pendiqing	3071	1590	1481	1014	310	704	33.02	19.5	47.54
QINGSHUIHE 	Nuanquan	4996	2607	2389	1652	450	1202	33.07	17.26	50.31
QINGSHUIHE 	Beibao	3737	1994	1743	1037	332	705	27.75	16.65	40.45
QINGSHUIHE 	Yaogou	7457	3889	3568	1236	439	797	16.58	11.29	22.34
QINGSHUIHE 	Dantaizi	4270	2200	2070	1106	357	749	25.90	16.23	36.18
QINGSHUIHE 	Huashuye	2745	1413	1332	744	228	516	27.10	16.14	38.74
QINGSHUIHE 	Xiaogangfang	3187	1641	1546	979	272	707	30.72	16.58	45.73
QINGSHUIHE 	Wuliangtai	5468	2771	2697	1365	390	975	24.96	14.07	36.15
QINGSHUIHE 	Yangjiayao	3338	1771	1567	936	271	665	28.04	15.30	42.44
QINGSHUIHE 	Wangguiyao	7705	3956	3749	1581	453	1128	20.52	11.45	30.09
WUCHUAN 	Total	123964	66005	57959	20344	7047	13297	16.41	10.68	22.94
WUCHUAN 	Kekeyiligeng	27262	14055	13207	1853	436	1417	6.80	3.10	10.73
WUCHUAN 	Daqingshan	5157	2824	2333	1218	462	756	23.62	16.36	32.40
WUCHUAN 	Hale	6514	3498	3016	1190	384	806	18.27	10.98	26.72
WUCHUAN 	Dadoupu	5151	2782	2369	982	341	641	19.06	12.26	27.06
WUCHUAN 	Dalanqi	2689	1494	1195	607	215	392	22.57	14.39	32.80
WUCHUAN 	Haolaishan	7198	3858	3340	1421	494	927	19.74	12.80	27.75
WUCHUAN 	Changhanmutai	7004	3727	3277	1251	451	800	17.86	12.10	24.41
WUCHUAN 	Shangtuhai	5124	2729	2395	991	341	650	19.34	12.5	27.14
WUCHUAN 	Anzihao	8308	4431	3877	1234	448	786	14.85	10.11	20.27
WUCHUAN 	Dongtucheng	7495	4006	3489	1286	452	834	17.16	11.28	23.90
WUCHUAN 	Moguyao	1821	1005	816	422	166	256	23.17	16.52	31.37
WUCHUAN 	Nalinggou	2814	1495	1319	287	113	174	10.20	7.56	13.19
WUCHUAN 	Xiwulanbulang	6824	3618	3206	1437	558	879	21.06	15.42	27.42
WUCHUAN 	Zhonghouhe	5679	3008	2671	1113	404	709	19.60	13.43	26.54
WUCHUAN 	Erfenzi	4719	2560	2159	766	256	510	16.23	10	23.62
WUCHUAN 	Donghongsheng	4224	2253	1971	795	281	514	18.82	12.47	26.08
WUCHUAN 	Xihongshanzi	5699	3036	2663	1228	458	770	21.55	15.09	28.91
WUCHUAN 	Halaheshao	4456	2458	1998	791	284	507	17.75	11.55	25.38
WUCHUAN 	Halamendu	3196	1728	1468	813	280	533	25.44	16.20	36.31
WUCHUAN 	Miaogou	2630	1440	1190	659	223	436	25.06	15.49	36.64
DONGHE 	Total	353066	179870	173196	24076	6415	17661	6.82	3.57	10.20
DONGHE 	Hepinglu	15715	7888	7827	487	112	375	3.10	1.42	4.79
DONGHE 	Caishenmiao	26193	13131	13062	2882	744	2138	11	5.67	16.37
DONGHE 	Xinaobao	32497	16734	15763	1868	461	1407	5.75	2.75	8.93
DONGHE 	Nanmenwai	24515	11903	12612	1161	268	893	4.74	2.25	7.08
DONGHE 	Nangedong	25901	13745	12156	1091	341	750	4.21	2.48	6.17
DONGHE 	Dongzhan	45325	22646	22679	2096	342	1754	4.62	1.51	7.73
DONGHE 	Huimin	25120	12569	12551	2675	730	1945	10.65	5.81	15.5
DONGHE 	Erliban	34262	17389	16873	2096	564	1532	6.12	3.24	9.08
DONGHE 	Hedong	31333	15950	15383	2024	521	1503	6.46	3.27	9.77
DONGHE 	Tiexi	30964	15829	15135	1872	488	1384	6.05	3.08	9.14
DONGHE 	Dongxing	28495	14611	13884	1839	602	1237	6.45	4.12	8.91
DONGHE 	Yanggeleng	2841	1535	1306	387	142	245	13.62	9.25	18.76
DONGHE 	Hedong	29905	15940	13965	3598	1100	2498	12.03	6.90	17.89
KUNDULUN 	Total	415766	214883	200883	23588	6231	17357	5.67	2.90	8.64
KUNDULUN 	Shaoxianlu	49173	25078	24095	1734	385	1349	3.53	1.54	5.60
KUNDULUN 	Zhangjiayingzi	8984	4726	4258	1138	302	836	12.67	6.39	19.63
KUNDULUN 	Zhaotan	29197	16297	12900	1255	307	948	4.30	1.88	7.35
KUNDULUN 	Linyinlu	21476	10622	10854	1008	221	787	4.69	2.08	7.25
KUNDULUN 	Youyidajie	25325	12846	12479	1493	375	1118	5.90	2.92	8.96
KUNDULUN 	Aerdingdajie	32213	15884	16329	250	48	202	0.78	0.30	1.24
KUNDULUN 	Tuanjiedajie	31305	16213	15092	2829	806	2023	9.04	4.97	13.40
KUNDULUN 	Anshandao	27138	13682	13456	1486	417	1069	5.48	3.05	7.94
KUNDULUN 	Qianjindao	30793	15590	15203	1209	303	906	3.93	1.94	5.96
KUNDULUN 	Shifudonglu	17192	9015	8177	443	125	318	2.58	1.39	3.89
KUNDULUN 	Baiyunebolu	23884	12099	11785	1147	237	910	4.80	1.96	7.72
KUNDULUN 	Huanghexilu	27177	13786	13391	821	188	633	3.02	1.36	4.73
KUNDULUN 	Kungonglu	26507	13368	13139	971	203	768	3.66	1.52	5.85
KUNDULUN 	Kunhe	56597	30775	25822	6277	1853	4424	11.09	6.02	17.13
KUNDULUN 	Baogangjituangongsichangqu	8805	4902	3903	1527	461	1066	17.34	9.40	27.31
QINGSHAN 	Total	318200	161917	156283	15508	3628	11880	4.87	2.24	7.60
QINGSHAN 	Xianfenglu	30537	15646	14891	1405	294	1111	4.60	1.88	7.46
QINGSHAN 	Xingfulu	23665	12373	11292	950	184	766	4.01	1.49	6.78
QINGSHAN 	Wanqinglu	35148	17441	17707	1535	411	1124	4.37	2.36	6.35
QINGSHAN 	Fuqianglu	38737	19480	19257	1607	291	1316	4.15	1.49	6.83
QINGSHAN 	Kexuelu	51949	25508	26441	1753	376	1377	3.37	1.47	5.21
QINGSHAN 	Qingshanlu	42909	21899	21010	2079	466	1613	4.85	2.13	7.68
QINGSHAN 	Ziyoulu	42447	20903	21544	1520	322	1198	3.58	1.54	5.56
QINGSHAN 	Wusutu	14599	7485	7114	945	207	738	6.47	2.77	10.37
QINGSHAN 	Qingfu	38209	21182	17027	3714	1077	2637	9.72	5.08	15.49
SHIGUAI 	Total	41245	21817	19428	7265	2527	4738	17.61	11.58	24.39
SHIGUAI 	Shiguai	9705	4959	4746	1020	288	732	10.51	5.81	15.42
SHIGUAI 	Dafa	3881	1990	1891	1022	383	639	26.33	19.25	33.79
SHIGUAI 	Daci	3983	2079	1904	790	293	497	19.83	14.09	26.10
SHIGUAI 	Wudanggou	6969	3542	3427	1135	376	759	16.29	10.62	22.15
SHIGUAI 	Baihugou	6616	3541	3075	1029	335	694	15.55	9.46	22.57
SHIGUAI 	Guoqing	6541	3774	2767	1326	530	796	20.27	14.04	28.77
SHIGUAI 	Jihuluntu	3550	1932	1618	943	322	621	26.56	16.67	38.38
BAIYUNKUANGQU 	Total	20338	10505	9833	1482	325	1157	7.29	3.09	11.77
BAIYUNKUANGQU 	Tongyangdao	10825	5547	5278	877	180	697	8.10	3.24	13.21
BAIYUNKUANGQU 	Kuangshanlu	9513	4958	4555	605	145	460	6.36	2.92	10.10
JIUYUAN 	Total	216969	116115	100854	29248	9540	19708	13.48	8.22	19.54
JIUYUAN 	Shahe	23680	12686	10994	1387	445	942	5.86	3.51	8.57
JIUYUAN 	Shamujia	20670	11078	9592	3257	1137	2120	15.76	10.26	22.10
JIUYUAN 	Xingsheng	12802	6926	5876	1324	487	837	10.34	7.03	14.24
JIUYUAN 	Machi	12794	6807	5987	1960	548	1412	15.32	8.05	23.58
JIUYUAN 	Shaerqin	13146	7020	6126	1973	678	1295	15.01	9.66	21.14
JIUYUAN 	Guchengwan	9835	5258	4577	1352	470	882	13.75	8.94	19.27
JIUYUAN 	Houyingzi	10531	5682	4849	1273	443	830	12.09	7.80	17.12
JIUYUAN 	Qianming	11525	6097	5428	1430	493	937	12.41	8.09	17.26
JIUYUAN 	Xincheng	27077	14634	12443	3680	1152	2528	13.59	7.87	20.32
JIUYUAN 	Halingeer	12929	6881	6048	2267	745	1522	17.53	10.83	25.17
JIUYUAN 	Hayehutong	9378	4954	4424	2163	694	1469	23.06	14.01	33.21
JIUYUAN 	Hayenaobao	13626	7217	6409	2553	807	1746	18.74	11.18	27.24
JIUYUAN 	Quanbatu	4491	2373	2118	864	275	589	19.24	11.59	27.81
JIUYUAN 	Agarutai	1163	694	469	122	41	81	10.49	5.91	17.27
JIUYUAN 	Baotounongkenjituangongsi	27375	14564	12811	2533	756	1777	9.25	5.19	13.87
JIUYUAN 	Baotouhongqinongchang	2559	1439	1120	455	162	293	17.78	11.26	26.16
JIUYUAN 	Baotounaiyegongsi	3388	1805	1583	655	207	448	19.33	11.47	28.30
TUMOTEYOU 	Total	244835	127659	117176	50586	16399	34187	20.66	12.85	29.18
TUMOTEYOU 	Salaqi	52165	26815	25350	5333	1572	3761	10.22	5.86	14.84
TUMOTEYOU 	Shuanglong	11074	5771	5303	2649	807	1842	23.92	13.98	34.74
TUMOTEYOU 	Meidaizhao	16038	8313	7725	3705	1273	2432	23.10	15.31	31.48
TUMOTEYOU 	Wuba	12248	6388	5860	2321	761	1560	18.95	11.91	26.62
TUMOTEYOU 	Dachengxi	9921	5233	4688	2359	836	1523	23.78	15.98	32.49
TUMOTEYOU 	Mingshanao	12766	6636	6130	3043	991	2052	23.84	14.93	33.47
TUMOTEYOU 	Haizi	8343	4286	4057	2024	703	1321	24.26	16.40	32.56
TUMOTEYOU 	Fayanshen	5783	3017	2766	1482	449	1033	25.63	14.88	37.35
TUMOTEYOU 	Ershisiqingdi	9732	5108	4624	1822	594	1228	18.72	11.63	26.56
TUMOTEYOU 	Dangsanyao	10319	5402	4917	2331	740	1591	22.59	13.70	32.36
TUMOTEYOU 	Jiangjunyao	12311	6448	5863	2627	791	1836	21.34	12.27	31.32
TUMOTEYOU 	Xiaozhaozi	8370	4362	4008	2269	719	1550	27.11	16.48	38.67
TUMOTEYOU 	Chengkuihai	4386	2272	2114	1148	360	788	26.17	15.85	37.28
TUMOTEYOU 	Sandaohe	8947	4611	4336	2606	853	1753	29.13	18.5	40.43
TUMOTEYOU 	Shahaizi	6863	3596	3267	2065	685	1380	30.09	19.05	42.24
TUMOTEYOU 	Maodai	9151	4775	4376	2323	776	1547	25.39	16.25	35.35
TUMOTEYOU 	Sanjianfang	6557	3439	3118	1432	454	978	21.84	13.20	31.37
TUMOTEYOU 	Subogai	14388	7465	6923	3262	1066	2196	22.67	14.28	31.72
TUMOTEYOU 	Goumen	19723	10433	9290	4191	1398	2793	21.25	13.40	30.06
TUMOTEYOU 	Erqinyao	3618	2035	1583	876	314	562	24.21	15.43	35.5
TUMOTEYOU 	Gongshanwan	2132	1254	878	718	257	461	33.68	20.49	52.51
GUYANG 	Total	136091	72459	63632	25971	8411	17560	19.08	11.61	27.60
GUYANG 	Jinshan	26485	13269	13216	2364	538	1826	8.93	4.05	13.82
GUYANG 	Xidoupu	6770	3687	3083	1723	571	1152	25.45	15.49	37.37
GUYANG 	Jiufenzi	11278	5984	5294	2003	607	1396	17.76	10.14	26.37
GUYANG 	Dongshengyong	3966	2147	1819	889	309	580	22.42	14.39	31.89
GUYANG 	Gongyimin	11147	5899	5248	2384	830	1554	21.39	14.07	29.61
GUYANG 	Hujigou	3100	1651	1449	925	312	613	29.84	18.90	42.31
GUYANG 	Xinjian	10801	5892	4909	2093	666	1427	19.38	11.30	29.07
GUYANG 	Xiashihao	10185	5613	4572	1509	456	1053	14.82	8.12	23.03
GUYANG 	Damiao	3774	2062	1712	855	297	558	22.66	14.40	32.59
GUYANG 	Yinhao	8504	4620	3884	1790	626	1164	21.05	13.55	29.97
GUYANG 	Donggongcilao	4097	2197	1900	934	309	625	22.80	14.06	32.89
GUYANG 	Butahai	6509	3567	2942	1444	512	932	22.18	14.35	31.68
GUYANG 	Bailingnao	8145	4444	3701	2116	760	1356	25.98	17.10	36.64
GUYANG 	Xingshunxi	9435	5053	4382	2490	796	1694	26.39	15.75	38.66
GUYANG 	Hongnijing	8320	4449	3871	1703	567	1136	20.47	12.74	29.35
GUYANG 	Baliang	3575	1925	1650	749	255	494	20.95	13.25	29.94
DAERHANMAOMINGANLIANHE 	Total	78584	41909	36675	13471	4766	8705	17.14	11.37	23.74
DAERHANMAOMINGANLIANHE 	Bailingmiao	18002	9180	8822	1582	414	1168	8.79	4.51	13.24
DAERHANMAOMINGANLIANHE 	Xihe	5359	2856	2503	1374	475	899	25.64	16.63	35.92
DAERHANMAOMINGANLIANHE 	Wulanhudong	4288	2310	1978	911	314	597	21.25	13.59	30.18
DAERHANMAOMINGANLIANHE 	Saihudong	4371	2380	1991	825	292	533	18.87	12.27	26.77
DAERHANMAOMINGANLIANHE 	Wukehudong	6528	3454	3074	1439	473	966	22.04	13.69	31.42
DAERHANMAOMINGANLIANHE 	Kunduitan	5025	2664	2361	829	299	530	16.5	11.22	22.45
DAERHANMAOMINGANLIANHE 	Shibao	4736	2633	2103	811	243	568	17.12	9.23	27.01
DAERHANMAOMINGANLIANHE 	Dasuji	5209	2799	2410	1232	418	814	23.65	14.93	33.78
DAERHANMAOMINGANLIANHE 	Xiyingpan	3519	1940	1579	489	236	253	13.90	12.16	16.02
DAERHANMAOMINGANLIANHE 	Xiaowengong	3013	1622	1391	547	188	359	18.15	11.59	25.81
DAERHANMAOMINGANLIANHE 	Bayinzhurihe	815	424	391	46	17	29	5.64	4.01	7.42
DAERHANMAOMINGANLIANHE 	Xinbaolige	2031	1114	917	462	190	272	22.75	17.06	29.66
DAERHANMAOMINGANLIANHE 	Chagannaoer	1088	602	486	172	67	105	15.81	11.13	21.60
DAERHANMAOMINGANLIANHE 	Mandula	1085	563	522	189	73	116	17.42	12.97	22.22
DAERHANMAOMINGANLIANHE 	Bayinaobao	2067	1150	917	385	168	217	18.63	14.61	23.66
DAERHANMAOMINGANLIANHE 	Chaganhada	1184	649	535	196	81	115	16.55	12.48	21.5
DAERHANMAOMINGANLIANHE 	Chaganaobao	1112	592	520	234	86	148	21.04	14.53	28.46
DAERHANMAOMINGANLIANHE 	Durongaobao	1422	821	601	291	122	169	20.46	14.86	28.12
DAERHANMAOMINGANLIANHE 	Eerdengaobao	1645	867	778	346	147	199	21.03	16.96	25.58
DAERHANMAOMINGANLIANHE 	Xilamuren	2052	1112	940	422	188	234	20.57	16.91	24.89
DAERHANMAOMINGANLIANHE 	Bayintala	331	196	135	81	43	38	24.47	21.94	28.15
DAERHANMAOMINGANLIANHE 	Hongqimuchang	1443	769	674	242	93	149	16.77	12.09	22.11
DAERHANMAOMINGANLIANHE 	Honggetalazhongyangchang	2259	1212	1047	366	139	227	16.20	11.47	21.68
HAIBOWAN 	Total	158835	83307	75528	14002	4125	9877	8.82	4.95	13.08
HAIBOWAN 	Fenghuangling	25419	13846	11573	1738	554	1184	6.84	4	10.23
HAIBOWAN 	Haibei	35876	18153	17723	1857	497	1360	5.18	2.74	7.67
HAIBOWAN 	Xinhuajie	26426	13428	12998	1572	386	1186	5.95	2.87	9.12
HAIBOWAN 	Xinhuaxijie	17917	9415	8502	1488	455	1033	8.30	4.83	12.15
HAIBOWAN 	Kabuqi	16981	9227	7754	2585	908	1677	15.22	9.84	21.63
HAIBOWAN 	Qianlishan	4820	2649	2171	364	106	258	7.55	4	11.88
HAIBOWAN 	Xiahaibowan	25433	13391	12042	3074	883	2191	12.09	6.59	18.19
HAIBOWAN 	Xindi	5963	3198	2765	1324	336	988	22.20	10.51	35.73
HAINAN 	Total	79160	42432	36728	12688	3991	8697	16.03	9.41	23.68
HAINAN 	Lasengzhong	17058	9494	7564	1558	491	1067	9.13	5.17	14.11
HAINAN 	Xizhuoshan	6680	3598	3082	622	193	429	9.31	5.36	13.92
HAINAN 	Laoshidan	12025	6455	5570	2094	763	1331	17.41	11.82	23.90
HAINAN 	Lasengmiao	9013	4797	4216	1178	366	812	13.07	7.63	19.26
HAINAN 	Gongwusu	19656	10266	9390	2380	700	1680	12.11	6.82	17.89
HAINAN 	Bayintaohai	9141	4647	4494	3329	1001	2328	36.42	21.54	51.80
HAINAN 	Dongfeng	5587	3175	2412	1527	477	1050	27.33	15.02	43.53
WUDA 	Total	102321	53309	49012	10078	3131	6947	9.85	5.87	14.17
WUDA 	Bayinsai	29599	14886	14713	1992	500	1492	6.73	3.36	10.14
WUDA 	Sandaokan	5989	3254	2735	618	155	463	10.32	4.76	16.93
WUDA 	Wuhushan	17101	9235	7866	1150	374	776	6.72	4.05	9.87
WUDA 	Liangjiagou	12427	6382	6045	1173	407	766	9.44	6.38	12.67
WUDA 	Jiaozigou	8735	4565	4170	1264	444	820	14.47	9.73	19.66
WUDA 	Zhenhua	9067	4649	4418	1053	312	741	11.61	6.71	16.77
WUDA 	Suhaitu	11361	6020	5341	1325	449	876	11.66	7.46	16.40
WUDA 	Qiaoxi	5542	2910	2632	890	286	604	16.06	9.83	22.95
WUDA 	Wulan	2500	1408	1092	613	204	409	24.52	14.49	37.45
HONGSHAN 	Total	258606	127374	131232	11520	2535	8985	4.45	1.99	6.85
HONGSHAN 	Xitun	17236	8369	8867	503	79	424	2.92	0.94	4.78
HONGSHAN 	Sanzhongjie	12852	6307	6545	397	67	330	3.09	1.06	5.04
HONGSHAN 	Yongju	19337	9702	9635	725	165	560	3.75	1.70	5.81
HONGSHAN 	Dongcheng	23412	10934	12478	800	163	637	3.42	1.49	5.10
HONGSHAN 	Nanxinjie	24193	11833	12360	994	191	803	4.11	1.61	6.5
HONGSHAN 	Zhanqian	33155	15464	17691	965	147	818	2.91	0.95	4.62
HONGSHAN 	Tienan	18916	9887	9029	1066	274	792	5.64	2.77	8.77
HONGSHAN 	Changqing	24850	12752	12098	935	180	755	3.76	1.41	6.24
HONGSHAN 	Hada	21897	10259	11638	569	76	493	2.60	0.74	4.24
HONGSHAN 	Hongmiaozi	11908	5976	5932	1260	327	933	10.58	5.47	15.73
HONGSHAN 	Qiaobei	12091	6131	5960	1025	285	740	8.48	4.65	12.42
HONGSHAN 	Chengjiao	38759	19760	18999	2281	581	1700	5.89	2.94	8.95
YUANBAOSHAN 	Total	231055	116470	114585	19585	5357	14228	8.48	4.60	12.42
YUANBAOSHAN 	Yunshanlu	10728	5400	5328	365	81	284	3.40	1.5	5.33
YUANBAOSHAN 	Xilutian	18468	9123	9345	1176	266	910	6.37	2.92	9.74
YUANBAOSHAN 	Fengshuigou	15176	7716	7460	1500	411	1089	9.88	5.33	14.60
YUANBAOSHAN 	Jianchangying	17638	8972	8666	2558	752	1806	14.5	8.38	20.84
YUANBAOSHAN 	Yuanbaoshan	31124	15587	15537	3650	1139	2511	11.73	7.31	16.16
YUANBAOSHAN 	Malin	11819	6087	5732	673	190	483	5.69	3.12	8.43
YUANBAOSHAN 	Meilihe	8686	4386	4300	734	197	537	8.45	4.49	12.49
YUANBAOSHAN 	Gushan	14712	7400	7312	1201	300	901	8.16	4.05	12.32
YUANBAOSHAN 	Shanqian	12102	6123	5979	1325	340	985	10.95	5.55	16.47
