V01301 V04001 V11046 V11211_CHAR V10302 V12012 V10301 V12011 V13305 V10004_701 V11291_701 V12001_701 V13004_701 V13003_701 V12012_701 V12011_701 V13353 V14033 V14032 V13033 V13032 V11042 V11296_CHAR V13052 V13007
53487 1997 999999.0000 999999 878.0000 -24.1000 913.4000 35.8000 280.8000 895.4000 2.9000 7.8000 6.6000 50.0000 1.1000 15.1000 60 63.0000 2810.1000 999999.0000 2163.7000 13.7000 999013 30.2000 999999.0000 
53487 1998 999999.0000 999999 878.0000 -26.5000 913.2000 34.7000 397.3000 894.6000 2.8000 8.8000 7.4000 52.0000 2.6000 15.6000 72 63.0000 2775.4000 999999.0000 2107.3000 18.0000 999014 29.3000 999999.0000 
53487 1999 999999.0000 999999 878.3000 -22.7000 915.1000 37.2000 282.1000 894.8000 2.7000 8.8000 6.9000 46.0000 2.3000 15.8000 59 64.0000 2836.7000 999999.0000 2386.3000 16.7000 999013 34.5000 999999.0000 
53487 2000 999999.0000 999999 881.2000 -24.7000 917.9000 36.1000 287.2000 894.8000 2.5000 7.4000 6.7000 50.0000 1.2000 14.4000 72 62.0000 2751.1000 999999.0000 2147.8000 16.7000 999001 40.4000 999999.0000 
53487 2001 999999.0000 999999 877.8000 -24.9000 913.5000 35.7000 313.9000 895.0000 2.5000 7.9000 6.8000 51.0000 1.6000 14.9000 72 63.0000 2801.2000 999999.0000 2343.2000 16.7000 999013 62.5000 999999.0000 
53487 2002 999999.0000 999999 875.4000 -26.5000 914.8000 35.7000 376.1000 895.2000 2.5000 8.1000 6.9000 51.0000 2.0000 14.8000 77 60.0000 2666.1000 999999.0000 999999.0000 14.7000 999013 40.6000 999999.0000 
53487 2004 28.2000 999015 876.1000 -24.0000 918.0000 33.4000 431.8000 895.0000 2.8000 7.8000 6.9000 52.0000 2.0000 14.5000 74 60.0000 2649.1000 999999.0000 999999.0000 16.1000 999013 40.9000 999999.0000 
53487 2005 21.6000 999001 875.8000 -24.7000 913.1000 39.0000 999999.0000 895.0000 2.7000 7.2000 6.8000 51.0000 1.1000 14.2000 999999 64.0000 2817.9000 999999.0000 999999.0000 13.8000 999001 31.2000 999999.0000 
53487 2006 21.6000 999016 875.8000 -23.2000 914.5000 33.9000 271.4000 894.6000 2.8000 8.3000 6.9000 50.0000 2.2000 15.3000 71 56.0000 2487.9000 999999.0000 999999.0000 14.1000 999001 25.8000 999999.0000 
53487 2007 21.7000 999014 877.6000 -20.2000 912.2000 35.7000 383.5000 895.1000 2.7000 8.4000 6.9000 52.0000 2.3000 15.4000 69 59.0000 2623.1000 999999.0000 999999.0000 12.6000 999013 40.6000 999999.0000 
53487 2008 21.8000 999016 878.0000 -27.2000 916.6000 37.9000 407.4000 895.1000 2.7000 7.4000 7.0000 53.0000 1.4000 14.3000 82 56.0000 2471.8000 999999.0000 999999.0000 12.5000 999016 35.1000 999999.0000 
53673 1997 999999.0000 999999 904.7000 -18.4000 943.4000 36.1000 344.4000 922.1000 1.7000 10.1000 7.8000 51.0000 4.0000 17.0000 61 54.0000 2382.9000 999999.0000 1914.6000 14.0000 999015 41.8000 999999.0000 
53673 1998 999999.0000 999999 904.9000 -24.5000 940.9000 36.9000 384.5000 921.3000 1.8000 10.9000 8.7000 54.0000 4.8000 17.8000 71 54.0000 2373.6000 999999.0000 1770.4000 15.0000 999014 42.7000 999999.0000 
53673 1999 999999.0000 999999 906.6000 -16.5000 943.3000 38.0000 310.1000 921.4000 1.9000 11.0000 8.2000 48.0000 5.1000 17.8000 49 56.0000 2463.6000 999999.0000 1922.3000 13.0000 999016 68.4000 999999.0000 
53673 2000 999999.0000 999999 905.5000 -21.3000 945.4000 36.2000 330.2000 921.4000 1.7000 9.8000 8.2000 53.0000 4.1000 16.5000 57 53.0000 2356.8000 999999.0000 1771.2000 13.0000 999015 46.6000 999999.0000 
53673 2001 999999.0000 999999 902.8000 -18.2000 942.3000 37.5000 237.2000 921.5000 1.7000 10.4000 8.0000 51.0000 4.5000 17.2000 59 52.0000 2312.8000 999999.0000 1962.8000 15.0000 999015 45.0000 999999.0000 
53673 2002 999999.0000 999999 901.0000 -24.3000 942.4000 37.2000 409.7000 921.5000 1.6000 10.5000 8.3000 52.0000 4.8000 17.2000 68 52.0000 2301.2000 999999.0000 999999.0000 14.0000 999982 42.2000 999999.0000 
53673 2004 21.5000 999014 899.6000 -18.1000 944.4000 34.2000 410.3000 921.5000 1.8000 9.9000 7.7000 52.0000 4.4000 16.7000 72 51.0000 2260.3000 999999.0000 999999.0000 13.4000 999014 53.1000 999999.0000 
53673 2005 20.9000 999012 901.9000 -20.8000 941.8000 41.1000 999999.0000 921.5000 1.8000 10.0000 8.3000 52.0000 4.3000 16.8000 999999 54.0000 2382.3000 999999.0000 999999.0000 13.2000 999014 44.3000 999999.0000 
53673 2006 20.3000 999016 900.0000 -16.8000 942.2000 37.0000 364.2000 921.3000 1.9000 10.8000 8.1000 50.0000 5.3000 17.3000 73 44.0000 1960.1000 999999.0000 999999.0000 12.5000 999015 54.3000 999999.0000 
53673 2007 19.5000 999015 904.4000 -13.5000 938.9000 36.1000 999999.0000 921.9000 1.8000 10.7000 7.9000 51.0000 5.4000 17.1000 999999 40.0000 1774.9000 999999.0000 999999.0000 12.9000 999015 51.1000 999999.0000 
53673 2008 20.7000 999014 905.1000 -19.8000 945.1000 35.0000 564.1000 922.0000 1.8000 9.7000 7.8000 51.0000 4.3000 16.3000 81 48.0000 2145.0000 999999.0000 999999.0000 12.4000 999014 56.2000 999999.0000 
53772 1997 18.3000 999005 908.9000 -17.2000 949.3000 36.7000 247.8000 927.5000 2.1000 10.8000 8.7000 56.0000 4.6000 18.3000 43 57.0000 2521.7000 999999.0000 1886.4000 11.3000 999982 56.5000 999999.0000 
53772 1998 22.7000 999010 909.5000 -22.1000 947.4000 37.4000 372.9000 926.9000 1.9000 11.5000 9.7000 58.0000 5.3000 18.8000 63 57.0000 2528.4000 999999.0000 1765.0000 16.0000 999015 72.5000 999999.0000 
53772 1999 999999.0000 999999 911.1000 -16.4000 949.2000 36.6000 348.3000 927.1000 2.0000 11.6000 9.1000 53.0000 5.3000 18.7000 48 59.0000 2595.4000 999999.0000 1921.5000 16.0000 999014 75.5000 999999.0000 
53772 2000 999999.0000 999999 911.6000 -18.5000 951.6000 34.1000 419.3000 927.0000 1.9000 10.7000 9.1000 57.0000 4.9000 17.3000 67 55.0000 2438.7000 999999.0000 1670.7000 16.0000 999015 32.8000 999999.0000 
