V01301 V04001 V11046 V11211_CHAR V10302 V12012 V10301 V12011 V13305 V10004_701 V11291_701 V12001_701 V13004_701 V13003_701 V12012_701 V12011_701 V13353 V14033 V14032 V13033 V13032 V11042 V11296_CHAR V13052 V13007
59501 2008 23.4000 999006 992.7000 6.7000 1026.2000 34.9000 2484.1000 1011.1000 2.3000 22.4000 21.7000 75.0000 19.8000 26.0000 124 40.0000 1790.1000 1221.7000 999999.0000 12.5000 999005 200.9000 999999.0000 
59663 1997 17.5000 999005 988.9000 6.5000 1025.7000 36.3000 999865.6000 1010.2000 2.5000 22.9000 23.6000 81.0000 20.3000 26.8000 168 39.0000 1725.1000 1049.2000 1587.8000 10.1000 999005 277.6000 999999.0000 
59663 1998 20.4000 999007 996.5000 6.7000 1029.0000 35.1000 999807.3000 1009.6000 2.6000 23.8000 24.2000 79.0000 21.1000 27.3000 150 39.0000 1720.7000 1120.5000 1651.6000 11.0000 999007 433.1000 999999.0000 
59663 1999 17.1000 999002 987.7000 3.7000 1030.6000 36.8000 2057.4000 1009.0000 2.5000 23.4000 23.1000 76.0000 20.6000 27.2000 150 42.0000 1869.6000 1193.2000 1702.9000 8.4000 999011 117.2000 999999.0000 
59663 2000 15.4000 999009 992.9000 5.7000 1028.7000 35.8000 1709.0000 1008.9000 2.5000 23.3000 23.1000 77.0000 20.5000 27.1000 150 43.0000 1914.0000 1189.4000 1646.3000 8.7000 999004 122.4000 999999.0000 
59663 2001 27.7000 999006 984.7000 6.9000 1027.9000 36.5000 999811.3000 1009.2000 2.5000 23.2000 23.3000 78.0000 20.5000 27.1000 148 39.0000 1708.0000 1073.8000 1595.7000 13.1000 999004 605.3000 999999.0000 
59663 2002 24.4000 999003 988.1000 5.7000 1026.6000 35.4000 2967.3000 1009.9000 2.5000 23.4000 23.8000 79.0000 20.9000 27.0000 169 42.0000 1842.1000 1101.1000 999999.0000 14.2000 999003 173.8000 999999.0000 
59663 2004 19.2000 999007 984.0000 4.9000 1020.0000 36.2000 1815.0000 1003.0000 4.2000 22.6000 22.4000 78.0000 19.8000 26.6000 113 47.0000 2060.9000 1288.8000 999999.0000 12.7000 999003 411.5000 999999.0000 
59663 2005 30.6000 999015 986.5000 3.7000 1023.5000 38.3000 1644.9000 1002.1000 4.1000 22.3000 23.0000 80.0000 19.9000 25.8000 150 37.0000 1656.7000 1160.1000 999999.0000 17.7000 999003 88.8000 999999.0000 
59663 2006 38.7000 999004 968.2000 6.5000 1017.9000 37.3000 1947.6000 1001.7000 4.0000 22.9000 23.4000 80.0000 20.4000 26.6000 134 37.0000 1632.5000 1182.4000 999999.0000 24.5000 999003 428.8000 999999.0000 
59663 2007 27.6000 999016 981.9000 8.4000 1019.6000 35.1000 1452.7000 1001.8000 3.9000 22.8000 23.0000 79.0000 20.3000 26.5000 132 41.0000 1828.7000 1224.0000 999999.0000 19.0000 999016 123.3000 999999.0000 
59663 2008 52.5000 999002 960.0000 5.2000 1017.3000 36.8000 2888.1000 1001.9000 3.9000 22.0000 22.6000 80.0000 19.5000 25.6000 157 38.0000 1685.2000 1101.1000 999999.0000 34.6000 999002 346.9000 999999.0000 
