V01301 V04001 V11046 V11211_CHAR V10302 V12012 V10301 V12011 V13305 V10004_701 V11291_701 V12001_701 V13004_701 V13003_701 V12012_701 V12011_701 V13353 V14033 V14032 V13033 V13032 V11042 V11296_CHAR V13052 V13007
50527 2008 16.5000 999012 920.4000 -37.8000 970.2000 32.9000 362.6000 941.2000 2.2000 0.5000 5.6000 60.0000 -4.7000 6.5000 106 46.0000 2049.5000 999999.0000 999999.0000 10.1000 999013 43.4000 999999.0000 
50727 1997 999999.0000 999999 873.9000 -38.8000 915.9000 32.1000 391.6000 895.8000 2.5000 -2.0000 5.2000 67.0000 -9.2000 5.9000 124 54.0000 2411.6000 999999.0000 1130.1000 15.7000 999015 29.6000 999999.0000 
50727 1998 999999.0000 999999 873.8000 -38.4000 913.6000 29.3000 641.2000 895.3000 2.7000 -1.1000 5.9000 70.0000 -7.6000 5.9000 159 54.0000 2395.6000 999999.0000 1130.6000 18.7000 999007 32.3000 999999.0000 
50727 1999 999999.0000 999999 873.5000 -38.9000 912.6000 33.0000 271.8000 895.6000 2.9000 -2.4000 5.2000 67.0000 -9.5000 4.8000 148 66.0000 2936.8000 999999.0000 1303.2000 17.0000 999007 27.8000 999999.0000 
50727 2000 999999.0000 999999 877.5000 -41.3000 916.7000 31.6000 352.3000 895.7000 2.6000 -2.8000 5.5000 68.0000 -9.7000 4.6000 165 67.0000 2970.9000 999999.0000 1259.1000 14.0000 999014 36.0000 999999.0000 
50727 2001 999999.0000 999999 874.4000 -45.3000 915.2000 33.0000 339.9000 895.6000 2.6000 -2.9000 5.6000 70.0000 -10.4000 4.9000 133 67.0000 2992.0000 999999.0000 1327.9000 16.7000 999015 56.6000 999999.0000 
50727 2002 999999.0000 999999 866.5000 -39.4000 912.9000 30.3000 406.8000 895.9000 2.5000 -2.0000 5.6000 71.0000 -9.1000 5.5000 150 62.0000 2774.8000 999999.0000 999999.0000 17.7000 999007 33.2000 999999.0000 
50727 2004 999999.0000 999999 869.3000 -40.3000 922.2000 33.5000 283.6000 899.0000 2.4000 -1.6000 5.2000 66.0000 -8.4000 5.9000 136 64.0000 2848.0000 999999.0000 999999.0000 18.0000 999015 17.3000 999999.0000 
50727 2005 22.6000 999008 871.7000 -37.5000 920.0000 32.3000 452.2000 898.4000 2.1000 -2.6000 5.5000 68.0000 -9.1000 4.5000 164 63.0000 2784.9000 999999.0000 999999.0000 13.1000 999008 31.6000 999999.0000 
50727 2006 21.7000 999007 870.8000 -38.7000 917.1000 30.8000 380.9000 898.4000 2.1000 -2.1000 5.0000 64.0000 -9.0000 5.6000 141 65.0000 2899.4000 999999.0000 999999.0000 12.0000 999014 54.8000 999999.0000 
50727 2007 22.5000 999015 878.1000 -35.4000 913.8000 36.0000 311.9000 899.2000 2.1000 -0.4000 5.2000 63.0000 -7.5000 7.3000 113 67.0000 2994.8000 999999.0000 999999.0000 13.2000 999015 81.3000 999999.0000 
50727 2008 21.9000 999007 876.1000 -40.5000 919.9000 35.5000 408.6000 898.6000 2.0000 -1.2000 5.7000 67.0000 -7.7000 6.1000 140 61.0000 2705.3000 999999.0000 999999.0000 12.6000 999007 25.1000 999999.0000 
50915 1997 999999.0000 999999 895.7000 -35.4000 940.6000 38.7000 190.4000 918.3000 2.9000 2.5000 5.3000 55.0000 -4.1000 9.8000 58 71.0000 3157.3000 999999.0000 1820.4000 15.0000 999010 23.4000 999999.0000 
50915 1998 999999.0000 999999 889.8000 -32.3000 937.1000 31.6000 457.3000 917.3000 2.9000 3.1000 6.5000 61.0000 -2.8000 10.0000 89 66.0000 2912.4000 999999.0000 1561.8000 18.0000 999010 48.0000 999999.0000 
50915 1999 999999.0000 999999 893.2000 -30.9000 938.0000 38.5000 180.4000 917.8000 2.9000 2.8000 5.7000 56.0000 -3.8000 10.2000 67 73.0000 3233.0000 999999.0000 1784.9000 18.7000 999012 26.6000 999999.0000 
50915 2000 999999.0000 999999 895.2000 -35.5000 943.1000 37.5000 218.3000 917.7000 2.8000 1.9000 5.4000 56.0000 -4.7000 9.1000 77 71.0000 3156.3000 999999.0000 1954.0000 16.0000 999011 25.1000 999999.0000 
50915 2001 999999.0000 999999 892.5000 -38.9000 938.9000 37.3000 200.2000 917.8000 2.9000 2.1000 5.4000 56.0000 -4.4000 9.4000 62 73.0000 3243.5000 999999.0000 1930.8000 20.0000 999012 21.1000 999999.0000 
50915 2002 999999.0000 999999 894.3000 -32.7000 939.4000 35.1000 291.9000 918.0000 2.8000 3.1000 5.7000 55.0000 -3.2000 10.1000 76 69.0000 3079.4000 999999.0000 999999.0000 16.0000 999013 39.7000 999999.0000 
50915 2004 999999.0000 999999 889.4000 -34.1000 945.4000 38.8000 194.1000 918.0000 2.9000 3.0000 5.3000 53.0000 -3.7000 10.4000 66 68.0000 3028.9000 999999.0000 999999.0000 19.0000 999011 22.3000 999999.0000 
50915 2005 22.6000 999016 889.3000 -33.7000 941.4000 36.8000 167.5000 918.6000 2.3000 2.3000 5.2000 53.0000 -4.2000 9.5000 59 69.0000 3064.3000 999999.0000 999999.0000 13.6000 999016 24.3000 999999.0000 
50915 2006 24.7000 999016 890.9000 -35.7000 942.7000 35.8000 140.4000 917.9000 2.6000 2.5000 4.9000 51.0000 -4.1000 9.8000 70 67.0000 2957.6000 999999.0000 999999.0000 15.4000 999012 16.4000 999999.0000 
50915 2007 20.6000 999015 894.8000 -32.8000 935.3000 38.7000 149.7000 918.0000 2.7000 4.2000 4.9000 49.0000 -2.4000 11.4000 56 64.0000 2826.0000 999999.0000 999999.0000 14.4000 999015 22.6000 999999.0000 
50915 2008 23.2000 999013 895.3000 -35.1000 940.9000 39.6000 303.5000 917.4000 2.8000 3.2000 5.6000 53.0000 -3.1000 10.5000 74 61.0000 2703.0000 999999.0000 999999.0000 15.4000 999012 52.9000 999999.0000 
53068 1997 999999.0000 999999 885.9000 -29.9000 925.5000 39.2000 123.6000 905.9000 3.7000 5.4000 5.0000 47.0000 -1.3000 13.1000 40 76.0000 3371.2000 999999.0000 2832.0000 20.3000 999013 13.7000 999999.0000 
53068 1998 999999.0000 999999 884.8000 -31.9000 926.6000 37.7000 169.7000 905.0000 3.8000 5.9000 5.8000 51.0000 -0.1000 13.4000 52 71.0000 3158.3000 999999.0000 2646.4000 25.0000 999013 18.1000 999999.0000 
53068 1999 999999.0000 999999 887.5000 -30.2000 928.3000 41.1000 101.8000 905.4000 3.6000 5.7000 5.2000 48.0000 -1.0000 13.2000 50 73.0000 3222.2000 999999.0000 2793.9000 19.3000 999013 8.7000 999999.0000 
53068 2000 999999.0000 999999 888.1000 -33.4000 932.0000 40.8000 107.0000 905.1000 3.5000 4.1000 5.0000 49.0000 -2.2000 11.4000 49 71.0000 3143.2000 999999.0000 2863.9000 18.0000 999982 15.2000 999999.0000 
53068 2001 999999.0000 999999 883.2000 -31.8000 925.9000 38.5000 39.7000 905.1000 3.7000 5.6000 4.8000 43.0000 -0.8000 13.2000 31 66.0000 2926.4000 999999.0000 3199.7000 23.0000 999013 5.2000 999999.0000 
53068 2002 999999.0000 999999 883.1000 -32.3000 926.1000 37.4000 128.3000 905.1000 3.6000 5.9000 5.2000 45.0000 -0.3000 12.9000 36 66.0000 2928.2000 999999.0000 999999.0000 23.0000 999013 29.2000 999999.0000 
53068 2004 999999.0000 999999 882.2000 -30.6000 934.3000 37.5000 113.1000 904.7000 3.2000 6.1000 4.8000 41.0000 -0.4000 13.4000 46 71.0000 3161.8000 999999.0000 999999.0000 19.0000 999982 18.8000 999999.0000 
53068 2005 21.8000 999013 880.8000 -29.7000 925.3000 39.0000 63.1000 904.9000 3.3000 5.1000 4.4000 42.0000 -1.5000 12.4000 34 76.0000 3356.9000 999999.0000 999999.0000 13.9000 999013 20.0000 999999.0000 
53068 2006 23.4000 999014 882.0000 -32.3000 927.7000 36.0000 118.8000 904.2000 3.4000 5.5000 4.7000 43.0000 -0.7000 12.6000 36 70.0000 3095.6000 999999.0000 999999.0000 15.5000 999014 17.7000 999999.0000 
53068 2007 27.5000 999013 885.8000 -26.1000 923.8000 38.1000 128.8000 904.8000 3.1000 6.5000 4.8000 44.0000 0.3000 13.5000 35 72.0000 3189.7000 999999.0000 999999.0000 19.5000 999013 25.5000 999999.0000 
53068 2008 20.0000 999013 884.8000 -29.6000 929.1000 39.6000 135.5000 904.7000 3.3000 6.0000 4.9000 42.0000 -0.3000 13.1000 43 69.0000 3078.8000 999999.0000 999999.0000 13.4000 999014 17.7000 999999.0000 
53192 1997 999999.0000 999999 870.4000 -31.8000 906.2000 36.9000 130.9000 888.5000 3.1000 2.8000 4.9000 51.0000 -3.8000 10.4000 48 69.0000 3084.4000 999999.0000 2181.3000 17.0000 999014 11.6000 999999.0000 
53192 1998 999999.0000 999999 867.0000 -32.8000 905.9000 35.1000 431.8000 887.6000 2.9000 3.1000 6.0000 58.0000 -3.0000 10.0000 79 65.0000 2900.8000 999999.0000 1892.5000 16.0000 999014 50.1000 999999.0000 
53192 1999 999999.0000 999999 870.8000 -35.0000 907.2000 38.6000 195.3000 888.0000 3.0000 2.5000 5.2000 55.0000 -4.3000 9.7000 59 69.0000 3071.7000 999999.0000 2080.2000 16.7000 999012 38.0000 999999.0000 
53192 2000 999999.0000 999999 870.2000 -36.6000 911.3000 38.5000 193.6000 887.7000 2.9000 1.5000 5.1000 54.0000 -5.0000 8.6000 76 67.0000 2976.0000 999999.0000 2192.9000 21.0000 999013 27.4000 999999.0000 
53192 2001 999999.0000 999999 865.0000 -36.7000 906.2000 35.8000 139.1000 887.8000 3.0000 2.8000 4.8000 49.0000 -3.6000 9.9000 51 70.0000 3095.4000 999999.0000 2285.3000 20.0000 999013 17.7000 999999.0000 
53192 2002 999999.0000 999999 866.4000 -33.0000 906.7000 35.3000 173.6000 888.2000 2.9000 3.4000 5.1000 52.0000 -2.7000 10.2000 66 61.0000 2715.5000 999999.0000 999999.0000 18.0000 999983 22.4000 999999.0000 
53192 2004 999999.0000 999999 863.6000 -32.8000 914.0000 36.8000 207.4000 887.8000 2.9000 3.5000 5.2000 50.0000 -2.6000 10.7000 61 65.0000 2889.7000 999999.0000 999999.0000 19.0000 999012 38.5000 999999.0000 
53192 2005 25.0000 999014 863.4000 -32.5000 908.0000 35.3000 171.4000 887.9000 3.2000 2.1000 4.8000 51.0000 -4.2000 9.2000 61 67.0000 2994.9000 999999.0000 999999.0000 15.6000 999982 32.7000 999999.0000 
53192 2006 23.6000 999013 864.5000 -36.5000 909.1000 33.6000 293.4000 887.4000 3.2000 2.7000 4.9000 52.0000 -3.6000 9.8000 59 65.0000 2868.0000 999999.0000 999999.0000 17.1000 999013 89.6000 999999.0000 
53192 2007 23.6000 999012 867.2000 -30.7000 903.7000 36.3000 235.4000 888.0000 3.0000 3.6000 5.0000 53.0000 -2.8000 10.6000 62 69.0000 3068.0000 999999.0000 999999.0000 17.0000 999012 34.4000 999999.0000 
53192 2008 24.2000 999013 869.8000 -32.2000 906.3000 37.3000 246.5000 887.5000 3.3000 3.0000 5.3000 53.0000 -3.2000 10.0000 71 66.0000 2926.9000 999999.0000 999999.0000 18.1000 999013 33.6000 999999.0000 
53336 1997 999999.0000 999999 855.4000 -24.3000 890.2000 36.6000 142.1000 871.4000 2.8000 6.3000 5.4000 47.0000 0.0000 13.4000 47 73.0000 3240.5000 999999.0000 2273.0000 15.3000 999016 26.0000 999999.0000 
53336 1998 999999.0000 999999 855.5000 -27.1000 889.2000 34.7000 153.5000 870.5000 2.7000 7.2000 6.1000 52.0000 1.3000 14.0000 52 70.0000 3098.4000 999999.0000 2269.9000 16.7000 999010 19.2000 999999.0000 
53336 1999 999999.0000 999999 855.4000 -24.2000 890.8000 38.7000 174.3000 870.8000 2.8000 7.0000 6.3000 49.0000 0.8000 13.8000 44 69.0000 3077.8000 999999.0000 2325.9000 18.0000 999015 32.0000 999999.0000 
53336 2000 999999.0000 999999 858.4000 -27.5000 891.4000 35.9000 180.3000 870.8000 2.8000 5.8000 5.6000 48.0000 -0.3000 12.5000 47 71.0000 3166.3000 999999.0000 2329.3000 19.7000 999015 25.3000 999999.0000 
53336 2001 999999.0000 999999 854.6000 -24.2000 891.7000 35.6000 215.7000 871.2000 2.8000 6.5000 5.8000 47.0000 0.6000 13.1000 45 71.0000 3170.7000 999999.0000 2368.4000 18.7000 999014 29.5000 999999.0000 
53336 2002 999999.0000 999999 852.0000 -28.4000 889.0000 35.1000 199.6000 871.8000 2.5000 6.4000 5.8000 49.0000 0.6000 13.2000 69 69.0000 3069.5000 999999.0000 999999.0000 15.7000 999982 25.9000 999999.0000 
53336 2004 999999.0000 999999 855.6000 -24.5000 894.7000 32.7000 267.8000 871.3000 2.8000 6.3000 5.8000 49.0000 0.4000 13.0000 56 71.0000 3166.1000 999999.0000 999999.0000 16.0000 999014 54.2000 999999.0000 
53336 2005 21.7000 999015 853.5000 -25.9000 888.7000 37.2000 999999.0000 871.3000 2.8000 5.9000 4.9000 42.0000 -0.3000 12.7000 999999 72.0000 3209.4000 999999.0000 999999.0000 13.3000 999014 23.5000 999999.0000 
53336 2006 24.4000 999011 853.7000 -26.6000 889.1000 35.0000 999999.0000 870.8000 2.8000 6.6000 5.4000 47.0000 0.7000 13.2000 999999 68.0000 3030.7000 999999.0000 999999.0000 15.1000 999014 21.1000 999999.0000 
53336 2007 28.0000 999014 856.5000 -20.0000 888.9000 34.1000 203.5000 871.6000 2.7000 7.1000 5.3000 46.0000 1.1000 13.6000 43 64.0000 2825.2000 999999.0000 999999.0000 19.8000 999015 42.3000 999999.0000 
53336 2008 20.5000 999014 854.4000 -28.9000 892.5000 34.0000 372.3000 871.3000 2.7000 6.1000 5.6000 48.0000 0.3000 12.6000 55 69.0000 3054.2000 999999.0000 999999.0000 15.7000 999014 48.6000 999999.0000 
53352 1997 999999.0000 999999 848.7000 -28.5000 880.1000 35.4000 191.7000 863.5000 3.0000 5.3000 4.9000 43.0000 -1.2000 12.9000 54 69.0000 3047.1000 999999.0000 2533.4000 15.0000 999012 42.1000 999999.0000 
53352 1998 999999.0000 999999 846.3000 -31.0000 880.5000 34.0000 258.2000 862.6000 3.1000 6.3000 5.6000 48.0000 0.4000 13.3000 71 63.0000 2787.7000 999999.0000 2527.9000 17.0000 999014 44.1000 999999.0000 
53352 1999 999999.0000 999999 847.2000 -31.0000 881.9000 38.0000 243.9000 863.0000 3.6000 5.9000 5.1000 44.0000 -0.3000 13.1000 59 70.0000 3110.6000 999999.0000 2647.5000 17.3000 999014 53.5000 999999.0000 
53352 2000 999999.0000 999999 850.4000 -35.7000 882.9000 34.8000 235.3000 862.4000 3.1000 4.5000 5.2000 47.0000 -2.0000 11.9000 66 66.0000 2956.6000 999999.0000 2441.7000 15.7000 999013 20.0000 999999.0000 
53352 2001 999999.0000 999999 846.7000 -30.7000 880.3000 35.7000 219.7000 862.5000 2.9000 5.3000 5.2000 46.0000 -1.0000 12.4000 56 68.0000 2999.3000 999999.0000 2509.0000 17.0000 999015 20.9000 999999.0000 
53352 2002 999999.0000 999999 843.2000 -34.9000 878.8000 34.2000 322.5000 862.4000 2.8000 5.2000 5.5000 50.0000 -1.0000 12.4000 66 67.0000 2992.2000 999999.0000 999999.0000 15.3000 999013 29.6000 999999.0000 
53352 2004 999999.0000 999999 844.8000 -32.5000 885.3000 33.9000 221.1000 862.5000 3.0000 5.4000 5.4000 49.0000 -1.1000 12.7000 61 68.0000 3026.8000 999999.0000 999999.0000 17.0000 999013 29.6000 999999.0000 
53352 2005 24.8000 999015 846.1000 -30.1000 878.2000 37.5000 168.7000 862.5000 2.6000 5.2000 4.8000 44.0000 -1.4000 12.7000 56 73.0000 3231.5000 999999.0000 999999.0000 15.6000 999015 24.2000 999999.0000 
53352 2006 24.0000 999015 845.6000 -33.8000 878.6000 34.7000 279.1000 861.9000 2.8000 5.4000 5.0000 47.0000 -0.6000 12.6000 65 67.0000 2969.8000 999999.0000 999999.0000 13.8000 999014 67.0000 999999.0000 
53352 2007 23.2000 999013 847.6000 -28.5000 878.2000 33.8000 265.4000 862.4000 2.6000 5.8000 5.1000 48.0000 -0.4000 13.0000 64 65.0000 2869.6000 999999.0000 999999.0000 14.5000 999009 21.0000 999999.0000 
53352 2008 23.5000 999012 845.7000 -35.8000 881.3000 34.0000 244.9000 862.3000 2.6000 4.5000 5.0000 48.0000 -1.7000 11.8000 71 56.0000 2510.9000 999999.0000 999999.0000 13.4000 999013 21.4000 999999.0000 
53391 1997 999999.0000 999999 836.7000 -26.0000 864.6000 33.6000 273.4000 850.8000 3.4000 4.0000 5.4000 53.0000 -1.5000 10.8000 62 70.0000 3105.4000 999999.0000 2061.4000 15.3000 999015 55.4000 999999.0000 
53391 1998 999999.0000 999999 832.9000 -29.4000 865.0000 31.9000 358.5000 849.9000 3.5000 4.6000 6.0000 57.0000 -0.6000 11.0000 88 63.0000 2771.6000 999999.0000 1906.6000 15.0000 999014 33.0000 999999.0000 
53391 1999 999999.0000 999999 834.9000 -26.4000 864.6000 32.6000 437.9000 850.2000 3.2000 4.2000 5.9000 57.0000 -1.3000 10.6000 81 68.0000 2997.2000 999999.0000 1999.8000 14.0000 999015 54.8000 999999.0000 
53391 2000 999999.0000 999999 837.0000 -28.3000 867.6000 33.6000 301.0000 849.9000 3.1000 3.0000 5.9000 59.0000 -2.4000 9.5000 72 65.0000 2892.1000 999999.0000 1771.5000 15.3000 999014 47.3000 999999.0000 
53391 2001 999999.0000 999999 833.4000 -30.2000 864.5000 32.0000 282.5000 850.0000 3.1000 3.8000 6.0000 58.0000 -1.7000 10.2000 63 69.0000 3042.1000 999999.0000 2144.9000 14.7000 999013 42.6000 999999.0000 
53391 2002 999999.0000 999999 831.5000 -26.1000 863.2000 33.5000 303.8000 850.1000 3.2000 3.9000 5.9000 59.0000 -1.3000 10.2000 85 63.0000 2788.3000 999999.0000 999999.0000 16.0000 999014 24.7000 999999.0000 
53391 2004 999999.0000 999999 831.2000 -30.2000 871.3000 30.5000 348.5000 850.4000 3.0000 3.9000 6.1000 59.0000 -1.5000 10.5000 80 65.0000 2889.4000 999999.0000 999999.0000 15.0000 999010 37.8000 999999.0000 
53391 2005 23.0000 999014 833.1000 -26.6000 866.1000 36.4000 220.3000 850.1000 3.3000 3.1000 5.2000 52.0000 -2.3000 9.6000 79 67.0000 2971.2000 999999.0000 999999.0000 16.0000 999014 33.0000 999999.0000 
53391 2006 22.7000 999014 831.6000 -30.2000 864.7000 30.4000 209.6000 849.8000 3.1000 4.0000 5.5000 54.0000 -1.4000 10.6000 70 60.0000 2654.7000 999999.0000 999999.0000 13.6000 999014 41.0000 999999.0000 
53391 2007 23.2000 999013 833.4000 -23.8000 863.6000 33.4000 187.3000 850.4000 2.9000 4.7000 5.3000 53.0000 -0.7000 11.1000 75 65.0000 2884.7000 999999.0000 999999.0000 15.0000 999014 17.0000 999999.0000 
53391 2008 24.9000 999012 835.3000 -30.9000 864.3000 33.3000 337.6000 850.2000 3.3000 3.3000 5.3000 54.0000 -1.8000 9.4000 91 60.0000 2655.6000 999999.0000 999999.0000 13.8000 999982 22.0000 999999.0000 
53463 1997 999999.0000 999999 880.3000 -21.2000 916.3000 35.2000 386.7000 896.6000 1.5000 7.8000 6.7000 51.0000 1.4000 14.4000 58 64.0000 2838.5000 999999.0000 1914.5000 13.0000 999982 42.8000 999999.0000 
53463 1998 999999.0000 999999 879.5000 -25.7000 915.2000 35.7000 562.2000 895.7000 1.7000 8.3000 7.7000 57.0000 2.6000 14.7000 86 60.0000 2645.5000 999999.0000 1790.4000 15.7000 999016 65.5000 999999.0000 
53463 1999 999999.0000 999999 879.4000 -20.4000 917.8000 38.5000 256.3000 895.9000 1.9000 8.5000 6.6000 49.0000 2.3000 14.9000 53 64.0000 2821.0000 999999.0000 2132.2000 15.0000 999015 31.5000 999999.0000 
53463 2000 999999.0000 999999 882.1000 -24.1000 919.5000 35.3000 316.8000 895.7000 1.7000 7.5000 6.5000 50.0000 1.6000 13.8000 61 62.0000 2754.8000 999999.0000 2118.4000 16.0000 999016 48.5000 999999.0000 
53463 2001 999999.0000 999999 877.5000 -21.0000 916.4000 36.1000 296.1000 895.8000 1.5000 8.2000 6.5000 49.0000 2.5000 14.5000 60 59.0000 2637.5000 999999.0000 2221.5000 13.0000 999014 48.3000 999999.0000 
53463 2002 999999.0000 999999 876.1000 -26.6000 917.3000 34.1000 483.1000 895.9000 1.3000 8.1000 6.7000 48.0000 2.5000 14.2000 69 59.0000 2625.7000 999999.0000 999999.0000 12.3000 999013 79.4000 999999.0000 
53463 2004 21.0000 999015 878.3000 -22.4000 919.9000 33.9000 415.8000 895.7000 1.9000 8.0000 6.6000 49.0000 2.6000 14.2000 79 62.0000 2758.0000 999999.0000 999999.0000 12.0000 999015 30.5000 999999.0000 
53463 2005 21.4000 999006 875.9000 -22.5000 914.5000 36.7000 248.3000 895.8000 1.9000 7.7000 6.1000 46.0000 2.0000 13.8000 58 63.0000 2816.8000 999999.0000 999999.0000 13.2000 999015 30.1000 999999.0000 
53463 2006 22.0000 999013 876.3000 -21.2000 915.3000 34.1000 290.8000 895.3000 1.9000 8.6000 6.4000 47.0000 3.1000 14.9000 61 60.0000 2667.9000 999999.0000 999999.0000 10.2000 999015 25.3000 999999.0000 
53463 2007 22.2000 999014 879.2000 -17.6000 913.4000 35.6000 261.2000 895.8000 1.8000 9.0000 6.3000 47.0000 3.5000 15.1000 65 60.0000 2647.8000 999999.0000 999999.0000 10.5000 999015 25.3000 999999.0000 
53463 2008 21.7000 999016 877.7000 -25.1000 918.7000 33.9000 571.0000 896.0000 1.7000 7.4000 6.5000 51.0000 2.1000 13.3000 73 56.0000 2510.9000 999999.0000 999999.0000 10.4000 999015 69.9000 999999.0000 
53529 1997 999999.0000 999999 846.9000 -21.7000 881.4000 36.8000 144.7000 862.6000 2.6000 8.1000 5.5000 44.0000 1.8000 15.3000 46 68.0000 2994.2000 999999.0000 2678.2000 14.0000 999014 13.1000 999999.0000 
53529 1998 999999.0000 999999 848.6000 -26.4000 878.8000 35.0000 272.3000 862.0000 2.6000 8.9000 6.4000 48.0000 2.9000 15.7000 52 63.0000 2771.6000 999999.0000 2494.9000 17.7000 999014 38.6000 999999.0000 
53529 1999 999999.0000 999999 846.1000 -22.4000 882.4000 36.7000 153.3000 862.5000 2.5000 8.7000 6.0000 42.0000 2.6000 15.7000 39 67.0000 2956.4000 999999.0000 2411.2000 15.0000 999014 16.7000 999999.0000 
