V01301 V04001 V11046 V11211_CHAR V10302 V12012 V10301 V12011 V13305 V10004_701 V11291_701 V12001_701 V13004_701 V13003_701 V12012_701 V12011_701 V13353 V14033 V14032 V13033 V13032 V11042 V11296_CHAR V13052 V13007
58102 2008 26.5000 999015 991.6000 -11.4000 1041.7000 35.7000 766.1000 1011.6000 2.2000 15.6000 14.6000 69.0000 11.7000 20.6000 82 41.0000 1813.8000 858.8000 999999.0000 12.0000 999015 117.7000 999999.0000 
58221 1997 21.5000 999007 989.6000 -7.3000 1039.8000 38.3000 859.2000 1013.8000 3.0000 16.2000 14.7000 70.0000 12.1000 21.2000 95 50.0000 2225.0000 999999.0000 1572.5000 12.2000 999007 107.7000 999999.0000 
58221 1998 16.9000 999001 992.6000 -11.1000 1037.4000 37.6000 1195.7000 1013.4000 3.1000 16.5000 15.9000 74.0000 12.8000 21.2000 109 44.0000 1929.4000 799.0000 1351.9000 9.5000 999004 113.4000 999999.0000 
58221 1999 20.4000 999004 993.4000 -7.9000 1038.8000 36.8000 712.8000 1013.6000 3.0000 16.0000 15.0000 72.0000 12.2000 21.0000 85 47.0000 2062.3000 764.9000 1328.2000 11.0000 999003 130.3000 999999.0000 
58221 2000 20.0000 999001 994.6000 -9.4000 1044.1000 37.2000 1049.3000 1013.6000 3.2000 16.1000 15.2000 73.0000 12.5000 20.7000 116 47.0000 2100.2000 818.2000 1469.9000 11.1000 999015 128.4000 999999.0000 
58221 2001 18.8000 999002 995.1000 -7.7000 1039.6000 38.8000 631.0000 1013.4000 2.6000 16.3000 14.8000 71.0000 12.5000 21.1000 96 49.0000 2184.7000 897.7000 1548.0000 9.8000 999004 42.5000 999999.0000 
58221 2002 31.3000 999016 993.0000 -8.2000 1038.6000 39.2000 1132.6000 1013.1000 2.5000 16.7000 16.0000 75.0000 12.7000 21.6000 96 44.0000 1962.4000 795.8000 999999.0000 15.5000 999016 139.3000 999999.0000 
58221 2004 20.0000 999002 992.6000 -7.0000 1036.1000 37.7000 663.3000 1013.2000 2.3000 16.8000 15.1000 68.0000 12.8000 21.9000 95 53.0000 2340.9000 875.0000 999999.0000 10.0000 999002 61.6000 999999.0000 
58221 2005 25.9000 999003 990.5000 -8.1000 1036.0000 38.6000 1077.1000 1013.0000 2.4000 16.2000 15.0000 68.0000 12.4000 20.9000 105 50.0000 2214.0000 811.2000 999999.0000 10.2000 999012 112.5000 999999.0000 
58221 2006 22.2000 999003 988.6000 -5.6000 1042.0000 39.1000 1187.7000 1013.6000 2.5000 16.6000 15.5000 72.0000 12.9000 21.2000 101 45.0000 2010.2000 964.7000 999999.0000 15.4000 999003 131.5000 999999.0000 
58221 2007 15.4000 999006 993.1000 -4.0000 1036.0000 36.9000 1304.9000 1013.7000 2.4000 16.7000 15.6000 72.0000 13.1000 21.3000 98 44.0000 1955.2000 971.1000 999999.0000 10.9000 999003 85.9000 999999.0000 
58221 2008 17.3000 999006 994.9000 -9.5000 1042.9000 35.3000 1112.0000 1014.4000 2.4000 15.7000 14.6000 70.0000 12.1000 20.2000 100 45.0000 1993.9000 912.3000 999999.0000 11.3000 999005 119.3000 999999.0000 
58314 1997 17.5000 999013 984.7000 -7.4000 1034.8000 38.0000 1146.6000 1008.3000 1.4000 16.0000 15.8000 79.0000 11.8000 21.5000 132 39.0000 1718.8000 999999.0000 1414.2000 10.1000 999013 78.3000 999999.0000 
58314 1998 17.5000 999011 987.7000 -9.1000 1031.9000 38.3000 1219.8000 1007.7000 1.4000 16.5000 16.7000 80.0000 12.2000 22.0000 139 38.0000 1687.2000 750.3000 1382.9000 9.2000 999015 78.1000 999999.0000 
58314 1999 15.0000 999008 989.4000 -7.4000 1033.8000 37.5000 1418.6000 1007.8000 1.5000 15.8000 16.0000 79.0000 11.8000 21.3000 138 35.0000 1553.4000 699.8000 1229.4000 8.9000 999013 174.5000 999999.0000 
58314 2000 16.5000 999011 988.4000 -9.7000 1038.0000 38.8000 1207.3000 1007.6000 1.6000 16.1000 15.7000 77.0000 12.1000 21.4000 154 36.0000 1617.4000 890.4000 1477.6000 10.4000 999011 67.3000 999999.0000 
58314 2001 18.3000 999004 989.9000 -6.1000 1034.3000 38.4000 1035.0000 1007.7000 1.3000 16.1000 15.5000 78.0000 12.1000 21.5000 128 36.0000 1589.0000 857.0000 1375.1000 10.4000 999003 63.4000 999999.0000 
58314 2002 18.1000 999016 987.5000 -7.1000 1033.4000 39.2000 1542.5000 1007.4000 1.3000 16.4000 16.7000 81.0000 12.4000 22.0000 136 37.0000 1618.9000 773.9000 999999.0000 11.0000 999016 97.3000 999999.0000 
58314 2004 21.8000 999014 987.6000 -7.5000 1032.0000 39.3000 1284.1000 1007.8000 1.3000 16.6000 15.5000 75.0000 12.2000 22.7000 113 44.0000 1971.4000 861.2000 999999.0000 12.2000 999013 95.4000 999999.0000 
58314 2005 17.7000 999004 986.7000 -9.0000 1031.5000 38.9000 1737.1000 1008.0000 1.4000 16.1000 15.4000 74.0000 12.1000 21.6000 146 37.0000 1653.7000 859.5000 999999.0000 10.0000 999012 314.6000 999999.0000 
58314 2006 16.0000 999016 985.3000 -5.3000 1035.0000 39.1000 1328.5000 1007.5000 1.3000 16.7000 16.4000 78.0000 12.6000 22.4000 140 35.0000 1535.9000 863.8000 999999.0000 9.1000 999006 142.8000 999999.0000 
58314 2007 16.8000 999010 986.4000 -6.9000 1027.0000 37.9000 1137.4000 1006.3000 1.1000 16.2000 16.4000 80.0000 12.0000 22.2000 139 34.0000 1513.5000 802.3000 999999.0000 10.7000 999012 88.2000 999999.0000 
58314 2008 18.6000 999011 986.4000 -10.1000 1036.0000 37.3000 1484.3000 1006.9000 1.2000 15.4000 15.9000 79.0000 11.1000 21.5000 134 38.0000 1668.5000 751.4000 999999.0000 10.8000 999011 108.5000 999999.0000 
58321 1997 19.6000 999002 985.2000 -6.5000 1038.1000 36.2000 697.2000 1012.2000 3.0000 16.7000 15.7000 73.0000 12.8000 21.1000 100 45.0000 1988.1000 1002.7000 1643.5000 12.6000 999016 47.4000 999999.0000 
58321 1998 26.5000 999015 992.1000 -10.5000 1036.4000 37.6000 1123.0000 1011.7000 3.2000 17.1000 16.8000 76.0000 13.4000 21.5000 107 44.0000 1956.9000 975.0000 1611.5000 15.2000 999016 63.3000 999999.0000 
58321 1999 17.9000 999015 993.2000 -6.9000 1037.5000 36.4000 986.0000 1011.8000 3.1000 16.4000 16.0000 75.0000 12.9000 20.7000 113 40.0000 1786.0000 829.8000 1386.1000 11.9000 999016 91.8000 999999.0000 
58321 2000 19.0000 999006 992.9000 -8.9000 1042.0000 37.8000 901.9000 1011.7000 3.2000 16.7000 15.8000 74.0000 13.3000 21.0000 115 38.0000 1704.5000 1016.1000 1716.3000 12.3000 999016 71.6000 999999.0000 
58321 2001 19.2000 999007 993.7000 -5.7000 1038.9000 38.1000 792.4000 1012.0000 2.7000 16.9000 15.6000 73.0000 13.4000 21.1000 107 38.0000 1662.2000 1038.9000 1690.6000 12.5000 999016 63.3000 999999.0000 
58321 2002 22.3000 999001 992.2000 -6.2000 1037.6000 37.9000 1085.3000 1011.7000 2.8000 17.3000 17.2000 78.0000 13.9000 21.6000 114 37.0000 1630.4000 935.1000 999999.0000 14.9000 999016 104.0000 999999.0000 
58321 2004 16.7000 999002 992.9000 -7.7000 1037.6000 37.4000 908.3000 1013.6000 2.4000 16.6000 15.5000 72.0000 12.7000 21.6000 97 46.0000 2027.7000 900.7000 999999.0000 11.2000 999002 101.2000 999999.0000 
58321 2005 16.5000 999014 992.2000 -8.8000 1037.1000 37.6000 1091.3000 1013.8000 2.4000 16.2000 15.4000 71.0000 12.5000 20.7000 116 41.0000 1834.1000 806.1000 999999.0000 11.1000 999002 126.4000 999999.0000 
58321 2006 17.2000 999011 991.1000 -6.2000 1041.0000 37.1000 992.8000 1013.3000 2.2000 17.0000 15.8000 73.0000 13.3000 21.5000 114 42.0000 1857.8000 857.3000 999999.0000 12.1000 999010 78.0000 999999.0000 
58321 2007 18.3000 999014 992.7000 -3.5000 1034.2000 37.2000 929.7000 1013.2000 2.2000 17.4000 17.7000 79.0000 13.7000 21.9000 115 41.0000 1814.6000 866.1000 999999.0000 11.0000 999003 96.2000 999999.0000 
58321 2008 15.8000 999012 993.4000 -11.2000 1042.1000 36.1000 910.2000 1013.8000 2.2000 16.4000 16.5000 75.0000 12.6000 21.1000 103 41.0000 1801.2000 877.2000 999999.0000 11.0000 999012 124.7000 999999.0000 
