V01301 V04001 V11046 V11211_CHAR V10302 V12012 V10301 V12011 V13305 V10004_701 V11291_701 V12001_701 V13004_701 V13003_701 V12012_701 V12011_701 V13353 V14033 V14032 V13033 V13032 V11042 V11296_CHAR V13052 V13007
58040 1999 999999.0000 999999 998.1000 -10.1000 1039.8000 33.8000 833.3000 1016.3000 2.5000 14.5000 14.2000 72.0000 10.8000 18.9000 76 50.0000 2195.7000 896.0000 1450.7000 14.0000 999003 118.1000 999999.0000 
58040 2000 999999.0000 999999 996.0000 -9.6000 1046.4000 35.6000 1169.3000 1016.4000 2.3000 14.4000 14.3000 73.0000 10.8000 18.6000 88 52.0000 2300.2000 962.5000 1542.2000 13.0000 999004 172.7000 999999.0000 
58040 2001 30.3000 999004 996.1000 -10.1000 1040.5000 36.4000 698.7000 1016.7000 2.4000 14.4000 13.8000 71.0000 10.9000 18.5000 80 49.0000 2160.0000 1013.9000 1514.9000 13.2000 999004 75.8000 999999.0000 
58040 2002 19.4000 999004 992.9000 -9.0000 1040.1000 39.5000 673.9000 1016.2000 2.4000 14.7000 14.3000 72.0000 11.1000 19.1000 57 53.0000 2343.6000 999999.0000 999999.0000 11.3000 999004 115.4000 999999.0000 
58040 2004 18.8000 999013 994.6000 -9.4000 1037.7000 36.1000 709.5000 1016.6000 2.2000 14.9000 14.1000 70.0000 11.3000 19.4000 77 55.0000 2454.8000 999999.0000 999999.0000 10.6000 999011 51.6000 999999.0000 
58040 2005 22.4000 999002 990.3000 -9.5000 1039.1000 36.7000 1237.5000 1016.5000 2.3000 14.1000 13.9000 68.0000 10.6000 18.4000 99 54.0000 2391.4000 999999.0000 999999.0000 11.7000 999004 93.4000 999999.0000 
58040 2006 22.6000 999014 989.2000 -8.7000 1045.3000 35.9000 1102.7000 1015.9000 2.3000 14.8000 14.7000 73.0000 11.5000 19.0000 81 51.0000 2239.3000 999999.0000 999999.0000 11.6000 999014 137.3000 999999.0000 
58040 2007 19.7000 999002 993.6000 -5.4000 1038.7000 36.1000 1222.1000 1016.0000 2.2000 15.1000 14.8000 72.0000 11.8000 19.3000 80 51.0000 2276.6000 999999.0000 999999.0000 10.3000 999004 124.3000 999999.0000 
58040 2008 21.7000 999016 994.6000 -11.8000 1042.6000 33.9000 1097.5000 1016.0000 2.4000 13.9000 14.1000 73.0000 9.8000 18.3000 91 49.0000 2164.2000 999999.0000 999999.0000 13.1000 999016 134.0000 999999.0000 
58238 1997 23.0000 999002 988.0000 -6.1000 1040.7000 36.3000 902.8000 1015.8000 1.9000 16.2000 15.8000 76.0000 12.3000 21.1000 106 46.0000 2020.5000 804.3000 1645.7000 14.0000 999002 56.1000 999999.0000 
58238 1998 19.8000 999013 995.2000 -7.0000 1039.9000 37.2000 1239.0000 1015.2000 1.8000 16.7000 16.8000 78.0000 12.8000 21.4000 111 48.0000 2112.2000 775.0000 1605.7000 10.0000 999002 70.1000 999999.0000 
58238 1999 17.9000 999003 996.3000 -6.9000 1039.9000 35.8000 1214.5000 1015.2000 1.9000 15.9000 15.9000 77.0000 12.3000 20.3000 119 41.0000 1813.1000 740.1000 1395.5000 10.3000 999002 132.7000 999999.0000 
58238 2000 27.0000 999015 995.3000 -8.0000 1045.7000 37.6000 1029.6000 1015.1000 2.1000 16.5000 15.8000 75.0000 13.0000 20.7000 123 44.0000 1933.3000 924.1000 1702.6000 15.7000 999008 117.8000 999999.0000 
58238 2001 17.9000 999015 996.8000 -4.9000 1041.6000 38.2000 737.3000 1015.4000 2.3000 16.6000 15.6000 73.0000 13.1000 20.9000 101 42.0000 1870.8000 1002.6000 1783.0000 11.0000 999002 81.3000 999999.0000 
58238 2002 19.4000 999016 995.2000 -5.0000 1040.2000 39.0000 1074.6000 1015.2000 2.0000 16.7000 15.8000 74.0000 13.0000 21.2000 119 45.0000 1976.2000 916.7000 999999.0000 10.3000 999013 67.7000 999999.0000 
58238 2004 20.0000 999003 995.1000 -7.3000 1038.4000 38.6000 975.1000 1015.7000 1.7000 17.0000 15.4000 70.0000 12.9000 22.0000 98 48.0000 2141.3000 970.9000 999999.0000 12.0000 999003 93.9000 999999.0000 
58238 2005 27.6000 999012 992.2000 -7.9000 1037.9000 37.1000 992.3000 1015.7000 2.2000 16.4000 14.5000 66.0000 12.5000 21.0000 105 44.0000 1937.5000 1026.1000 999999.0000 11.5000 999010 95.2000 999999.0000 
58238 2006 19.2000 999014 992.8000 -5.6000 1043.2000 37.8000 1106.8000 1015.2000 2.0000 17.0000 15.7000 72.0000 13.2000 21.6000 115 40.0000 1766.9000 975.9000 999999.0000 10.5000 999002 79.3000 999999.0000 
58238 2007 14.1000 999002 993.1000 -4.5000 1036.3000 38.2000 1070.9000 1015.3000 1.9000 17.4000 15.7000 70.0000 13.5000 22.0000 109 38.0000 1680.3000 974.7000 999999.0000 9.2000 999002 106.4000 999999.0000 
58238 2008 20.9000 999015 993.4000 -8.5000 1038.7000 37.3000 975.0000 1012.4000 3.2000 16.1000 15.5000 72.0000 12.5000 20.7000 109 42.0000 1869.1000 1109.9000 999999.0000 13.2000 999006 86.9000 999999.0000 
58251 1997 999999.0000 999999 994.5000 -6.2000 1040.6000 36.0000 829.8000 1016.3000 2.5000 15.4000 15.3000 77.0000 11.5000 20.1000 99 48.0000 2125.7000 999999.0000 1410.6000 14.7000 999016 77.2000 999999.0000 
58251 1998 999999.0000 999999 995.4000 -7.7000 1039.0000 36.8000 1490.7000 1015.6000 2.5000 16.0000 16.4000 79.0000 12.5000 20.5000 107 46.0000 2042.6000 783.3000 1278.7000 11.0000 999983 118.8000 999999.0000 
58251 1999 999999.0000 999999 996.4000 -7.7000 1038.9000 34.8000 969.7000 1015.9000 2.5000 15.2000 15.4000 78.0000 11.8000 19.8000 110 44.0000 1962.7000 735.3000 1185.2000 10.3000 999006 85.7000 999999.0000 
58251 2000 999999.0000 999999 993.0000 -8.1000 1045.0000 35.8000 1044.3000 1016.0000 2.4000 15.6000 15.7000 77.0000 12.2000 20.1000 120 50.0000 2209.0000 884.8000 1439.9000 11.0000 999012 150.7000 999999.0000 
58251 2001 18.9000 999009 995.4000 -7.2000 1040.7000 37.9000 896.9000 1016.5000 2.4000 15.5000 15.5000 77.0000 12.1000 19.9000 117 47.0000 2080.0000 907.3000 1404.3000 9.6000 999001 107.0000 999999.0000 
58251 2002 19.3000 999002 995.7000 -6.2000 1039.5000 37.6000 982.6000 1016.2000 2.5000 15.7000 16.1000 79.0000 12.3000 20.2000 99 47.0000 2084.8000 879.8000 999999.0000 11.5000 999003 101.5000 999999.0000 
58251 2004 19.6000 999001 995.2000 -7.1000 1038.9000 36.9000 710.0000 1016.5000 2.3000 15.8000 15.5000 75.0000 12.1000 20.7000 95 52.0000 2311.1000 954.5000 999999.0000 10.4000 999002 85.5000 999999.0000 
58251 2005 27.8000 999001 994.2000 -9.0000 1038.3000 36.4000 1104.1000 1016.5000 3.2000 15.1000 16.2000 79.0000 11.2000 19.8000 111 48.0000 2133.1000 977.5000 999999.0000 17.4000 999001 108.9000 999999.0000 
58251 2006 36.8000 999009 992.4000 -6.7000 1043.8000 37.1000 1083.0000 1016.0000 3.2000 15.8000 16.7000 81.0000 12.1000 20.4000 106 46.0000 2015.1000 911.5000 999999.0000 16.9000 999016 94.2000 999999.0000 
58251 2007 21.3000 999007 992.7000 -5.5000 1037.0000 37.5000 1135.2000 1015.9000 3.1000 15.9000 16.7000 81.0000 12.2000 20.6000 98 47.0000 2068.4000 888.2000 999999.0000 13.3000 999016 101.8000 999999.0000 
58251 2008 23.2000 999009 996.9000 -9.1000 1041.6000 36.5000 852.0000 1016.4000 3.1000 15.2000 15.9000 79.0000 11.5000 19.9000 100 43.0000 1909.2000 866.3000 999999.0000 16.2000 999009 78.7000 999999.0000 
