V01301 V04001 V11046 V11211_CHAR V10302 V12012 V10301 V12011 V13305 V10004_701 V11291_701 V12001_701 V13004_701 V13003_701 V12012_701 V12011_701 V13353 V14033 V14032 V13033 V13032 V11042 V11296_CHAR V13052 V13007
57265 1997 21.3000 999015 986.3000 -7.3000 1031.1000 39.2000 531.8000 1005.9000 2.1000 16.3000 15.1000 74.0000 11.9000 21.8000 96 40.0000 1769.5000 999999.0000 1228.4000 12.1000 999015 49.1000 999999.0000 
57265 1998 16.0000 999014 984.9000 -7.6000 1032.1000 38.2000 790.4000 1005.6000 2.0000 16.8000 16.6000 77.0000 12.4000 22.2000 106 37.0000 1616.6000 745.5000 1126.6000 9.9000 999016 72.7000 999999.0000 
57265 1999 17.7000 999015 985.5000 -6.8000 1034.2000 38.8000 630.5000 1005.5000 2.0000 16.7000 15.6000 73.0000 12.2000 22.1000 103 38.0000 1695.8000 768.6000 1141.1000 11.1000 999015 67.3000 999999.0000 
57265 2000 10.0000 999016 985.3000 -6.0000 1036.3000 37.1000 991.9000 1005.4000 1.8000 16.0000 15.6000 76.0000 12.0000 21.0000 129 33.0000 1478.9000 714.9000 1077.8000 12.0000 999005 89.2000 999999.0000 
57265 2001 999999.0000 999999 987.2000 -5.2000 1033.1000 38.5000 595.2000 1005.8000 1.5000 16.3000 15.3000 74.0000 12.0000 21.6000 103 35.0000 1530.6000 804.0000 1127.4000 12.0000 999006 46.5000 999999.0000 
57265 2002 18.4000 999015 984.0000 -4.8000 1031.6000 38.3000 933.3000 1005.4000 1.7000 16.7000 15.3000 73.0000 12.7000 22.1000 116 36.0000 1604.5000 717.6000 999999.0000 11.9000 999015 82.4000 999999.0000 
57265 2004 18.8000 999001 983.5000 -6.2000 1030.8000 38.6000 907.5000 1005.2000 1.8000 16.7000 14.7000 70.0000 12.7000 22.2000 107 39.0000 1732.3000 762.4000 999999.0000 13.7000 999008 93.5000 999999.0000 
57265 2005 19.3000 999015 985.0000 -6.0000 1032.3000 37.7000 1239.0000 1006.1000 1.6000 16.0000 14.9000 71.0000 12.3000 20.9000 117 31.0000 1393.0000 640.3000 999999.0000 11.5000 999014 242.9000 999999.0000 
57265 2006 18.9000 999015 984.1000 -4.9000 1033.8000 37.4000 681.8000 1005.3000 1.8000 16.6000 15.9000 76.0000 12.8000 21.9000 114 39.0000 1715.6000 724.2000 999999.0000 11.5000 999003 63.0000 999999.0000 
57265 2007 17.8000 999009 982.6000 -5.7000 1029.0000 36.0000 844.6000 1005.4000 1.8000 16.6000 15.5000 74.0000 12.6000 21.9000 111 35.0000 1563.4000 726.0000 999999.0000 9.4000 999983 85.5000 999999.0000 
57265 2008 21.7000 999015 985.9000 -6.5000 1035.5000 37.4000 871.5000 1006.0000 1.7000 15.9000 15.1000 72.0000 11.9000 21.3000 104 38.0000 1693.0000 999999.0000 999999.0000 11.9000 999015 99.8000 999999.0000 
