V01301 V04001 V11046 V11211_CHAR V10302 V12012 V10301 V12011 V13305 V10004_701 V11291_701 V12001_701 V13004_701 V13003_701 V12012_701 V12011_701 V13353 V14033 V14032 V13033 V13032 V11042 V11296_CHAR V13052 V13007
57957 1997 17.7000 999982 977.2000 0.7000 1016.4000 35.8000 1949.5000 994.9000 2.5000 18.9000 18.4000 78.0000 16.0000 22.8000 202 27.0000 1197.6000 913.2000 1476.3000 9.3000 999001 73.0000 999999.0000 
57957 1998 16.9000 999982 978.7000 0.0000 1016.8000 37.1000 2143.4000 994.5000 2.6000 19.9000 18.6000 74.0000 16.8000 24.1000 185 34.0000 1491.2000 1097.9000 1833.7000 9.3000 999002 204.3000 999999.0000 
57957 1999 16.3000 999003 977.2000 -2.2000 1020.2000 36.2000 2018.0000 994.5000 2.5000 19.6000 18.4000 73.0000 16.5000 23.9000 147 33.0000 1463.8000 1048.5000 1757.8000 10.0000 999003 168.1000 999999.0000 
57957 2000 21.9000 999002 977.4000 -0.8000 1018.7000 38.4000 2056.1000 994.6000 2.6000 18.9000 18.1000 76.0000 15.6000 23.0000 174 33.0000 1472.8000 996.1000 1681.2000 12.3000 999002 195.2000 999999.0000 
57957 2001 17.5000 999003 973.7000 0.1000 1019.2000 36.4000 1419.1000 994.5000 2.3000 19.3000 18.3000 76.0000 16.1000 23.4000 174 32.0000 1402.9000 1020.3000 1676.7000 10.4000 999002 76.2000 999999.0000 
57957 2002 17.9000 999982 974.9000 -1.7000 1015.7000 37.3000 2807.0000 994.5000 1.8000 19.4000 18.9000 79.0000 16.5000 23.6000 184 28.0000 1254.3000 924.4000 999999.0000 10.7000 999003 230.3000 999999.0000 
57957 2004 21.5000 999004 977.2000 -0.4000 1018.7000 37.6000 1842.9000 995.2000 2.4000 19.7000 17.7000 71.0000 16.4000 24.2000 142 37.0000 1627.4000 1198.5000 999999.0000 10.7000 999003 155.4000 999999.0000 
57957 2005 18.9000 999013 976.7000 -0.7000 1017.3000 37.8000 1877.4000 994.9000 2.3000 19.2000 18.0000 73.0000 16.4000 23.3000 156 33.0000 1466.8000 1194.4000 999999.0000 10.4000 999002 172.6000 999999.0000 
57957 2006 15.8000 999002 973.6000 -0.4000 1015.8000 37.1000 1768.2000 994.7000 2.1000 19.6000 18.2000 74.0000 16.6000 23.9000 164 31.0000 1357.2000 1188.2000 999999.0000 9.7000 999002 104.2000 999999.0000 
57957 2007 13.8000 999016 973.1000 3.1000 1014.7000 39.3000 1397.3000 994.7000 2.2000 20.1000 17.7000 70.0000 17.1000 24.6000 135 35.0000 1529.1000 1296.5000 999999.0000 7.9000 999002 112.7000 999999.0000 
57957 2008 14.2000 999002 977.6000 -1.5000 1016.5000 38.2000 2140.6000 995.1000 2.2000 19.3000 17.8000 71.0000 16.4000 23.7000 147 33.0000 1479.2000 1210.7000 999999.0000 8.7000 999002 243.6000 999999.0000 
59023 1997 17.5000 999013 972.7000 3.4000 1008.7000 36.9000 1662.8000 989.1000 1.2000 20.6000 19.7000 77.0000 17.9000 24.5000 159 23.0000 1009.8000 770.2000 1362.8000 8.8000 999003 159.6000 999999.0000 
59023 1998 21.5000 999015 972.2000 2.9000 1008.7000 36.6000 1487.9000 988.4000 1.2000 21.5000 20.2000 75.0000 18.4000 25.8000 148 30.0000 1334.4000 891.5000 1582.0000 8.6000 999003 66.7000 999999.0000 
59023 1999 12.5000 999015 971.9000 2.0000 1013.0000 36.5000 1369.5000 988.1000 1.1000 21.4000 19.8000 73.0000 18.5000 25.7000 142 26.0000 1159.4000 898.7000 1605.3000 8.3000 999003 108.2000 999999.0000 
59023 2000 16.0000 999013 969.3000 1.1000 1011.8000 37.3000 1648.1000 988.0000 1.2000 20.6000 19.3000 75.0000 17.8000 24.7000 169 27.0000 1217.6000 865.7000 1488.0000 9.2000 999002 97.6000 999999.0000 
59023 2001 12.9000 999003 969.7000 4.3000 1011.5000 36.9000 1423.2000 988.0000 1.2000 21.1000 19.6000 74.0000 18.2000 25.2000 160 27.0000 1205.9000 868.4000 1531.5000 8.2000 999003 80.0000 999999.0000 
59023 2002 21.7000 999001 970.1000 1.7000 1008.9000 37.3000 1494.3000 988.3000 1.3000 21.5000 19.9000 75.0000 18.6000 25.6000 163 28.0000 1229.0000 850.0000 999999.0000 13.0000 999003 124.4000 999999.0000 
59023 2004 18.5000 999001 969.9000 3.6000 1011.2000 38.3000 1229.3000 988.9000 1.2000 21.3000 18.9000 71.0000 18.1000 25.7000 132 30.0000 1333.5000 925.8000 999999.0000 10.7000 999001 61.1000 999999.0000 
59023 2005 18.3000 999006 970.5000 1.8000 1010.9000 38.8000 1200.5000 988.2000 1.2000 21.0000 21.5000 81.0000 18.2000 25.1000 152 27.0000 1207.3000 898.5000 999999.0000 8.1000 999006 94.1000 999999.0000 
59023 2006 16.8000 999982 964.4000 3.1000 1002.7000 36.9000 1260.8000 982.5000 1.7000 20.9000 19.5000 75.0000 17.9000 25.3000 142 29.0000 1286.4000 895.0000 999999.0000 10.7000 999003 64.7000 999999.0000 
59023 2007 21.7000 999014 962.7000 4.7000 1002.6000 38.5000 1498.0000 982.7000 1.7000 20.9000 18.3000 71.0000 17.7000 25.5000 131 31.0000 1386.9000 952.0000 999999.0000 14.5000 999014 142.9000 999999.0000 
