Domain Code;Domain;Area Code;Area;Element Code;Element;Item Code;Item;Year Code;Year;Unit;Value;Flag;Flag Description
QC;Crops;351;China;5419;Yield;560;Grapes;2006;2006;hg/ha;151020;Fc;Calculated data
QC;Crops;351;China;5419;Yield;560;Grapes;2007;2007;hg/ha;153665;Fc;Calculated data
QC;Crops;351;China;5419;Yield;560;Grapes;2008;2008;hg/ha;159235;Fc;Calculated data
QC;Crops;351;China;5419;Yield;560;Grapes;2009;2009;hg/ha;161876;Fc;Calculated data
QC;Crops;351;China;5419;Yield;560;Grapes;2010;2010;hg/ha;155849;Fc;Calculated data
QC;Crops;351;China;5419;Yield;560;Grapes;2011;2011;hg/ha;152925;Fc;Calculated data
QC;Crops;351;China;5419;Yield;560;Grapes;2012;2012;hg/ha;159163;Fc;Calculated data
QC;Crops;351;China;5419;Yield;560;Grapes;2013;2013;hg/ha;162329;Fc;Calculated data
QC;Crops;351;China;5419;Yield;560;Grapes;2014;2014;hg/ha;163978;Fc;Calculated data
QC;Crops;351;China;5419;Yield;560;Grapes;2015;2015;hg/ha;171474;Fc;Calculated data
QC;Crops;351;China;5419;Yield;560;Grapes;2016;2016;hg/ha;175985;Fc;Calculated data
QC;Crops;351;China;5510;Production;560;Grapes;1961;1961;tonnes;71831;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;1962;1962;tonnes;86200;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;1963;1963;tonnes;87129;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;1964;1964;tonnes;103559;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;1965;1965;tonnes;103392;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;1966;1966;tonnes;101784;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;1967;1967;tonnes;94858;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;1968;1968;tonnes;106801;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;1969;1969;tonnes;101879;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;1970;1970;tonnes;96156;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;1971;1971;tonnes;124227;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;1972;1972;tonnes;123745;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;1973;1973;tonnes;133066;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;1974;1974;tonnes;122544;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;1975;1975;tonnes;139475;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;1976;1976;tonnes;132861;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;1977;1977;tonnes;104724;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;1978;1978;tonnes;121530;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;1979;1979;tonnes;169148;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;1980;1980;tonnes;159932;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;1981;1981;tonnes;216818;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;1982;1982;tonnes;240737;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;1983;1983;tonnes;331416;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;1984;1984;tonnes;364798;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;1985;1985;tonnes;446997;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;1986;1986;tonnes;510997;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;1987;1987;tonnes;707109;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;1988;1988;tonnes;880395;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;1989;1989;tonnes;978629;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;1990;1990;tonnes;961217;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;1991;1991;tonnes;1029510;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;1992;1992;tonnes;1254533;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;1993;1993;tonnes;1520041;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;1994;1994;tonnes;1681592;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;1995;1995;tonnes;1895760;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;1996;1996;tonnes;2020557;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;1997;1997;tonnes;2113830;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;1998;1998;tonnes;2431627;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;1999;1999;tonnes;2814698;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;2000;2000;tonnes;3373216;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;2001;2001;tonnes;3765017;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;2002;2002;tonnes;4564472;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;2003;2003;tonnes;5268022;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;2004;2004;tonnes;5773184;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;2005;2005;tonnes;5865505;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;2006;2006;tonnes;6373091;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;2007;2007;tonnes;6786881;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;2008;2008;tonnes;7236156;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;2009;2009;tonnes;8038691;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;2010;2010;tonnes;8651731;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;2011;2011;tonnes;9174780;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;2012;2012;tonnes;10642267;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;2013;2013;tonnes;11647280;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;2014;2014;tonnes;12627999;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;2015;2015;tonnes;13754708;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;560;Grapes;2016;2016;tonnes;14842680;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;1961;1961;ha;2870;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;1962;1962;ha;3170;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;1963;1963;ha;3700;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;1964;1964;ha;3495;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;1965;1965;ha;3857;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;1966;1966;ha;4157;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;1967;1967;ha;4212;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;1968;1968;ha;4253;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;1969;1969;ha;3750;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;1970;1970;ha;3729;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;1971;1971;ha;3979;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;1972;1972;ha;3815;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;1973;1973;ha;3489;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;1974;1974;ha;3486;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;1975;1975;ha;3441;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;1976;1976;ha;3446;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;1977;1977;ha;3614;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;1978;1978;ha;3970;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;1979;1979;ha;3943;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;1980;1980;ha;3695;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;1981;1981;ha;3224;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;1982;1982;ha;3114;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;1983;1983;ha;3072;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;1984;1984;ha;3127;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;1985;1985;ha;3132;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;1986;1986;ha;3213;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;1987;1987;ha;3179;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;1988;1988;ha;3263;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;1989;1989;ha;3711;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;1990;1990;ha;4148;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;1991;1991;ha;4627;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;1992;1992;ha;5094;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;1993;1993;ha;5564;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;1994;1994;ha;6055;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;1995;1995;ha;7049;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;1996;1996;ha;6722;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;1997;1997;ha;6627;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;1998;1998;ha;7550;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;1999;1999;ha;8040;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;2000;2000;ha;8534;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;2001;2001;ha;9040;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;2002;2002;ha;11044;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;2003;2003;ha;12041;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;2004;2004;ha;14046;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;2005;2005;ha;15042;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;2006;2006;ha;16038;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;2007;2007;ha;16535;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;2008;2008;ha;17033;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;2009;2009;ha;18033;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;2010;2010;ha;18626;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;2011;2011;ha;19330;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;2012;2012;ha;22027;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;2013;2013;ha;24024;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;2014;2014;ha;25781;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;2015;2015;ha;26619;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5312;Area harvested;449;Mushrooms and truffles;2016;2016;ha;25646;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;1961;1961;hg/ha;1054997;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;1962;1962;hg/ha;1018533;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;1963;1963;hg/ha;969295;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;1964;1964;hg/ha;1009207;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;1965;1965;hg/ha;965595;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;1966;1966;hg/ha;934458;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;1967;1967;hg/ha;973839;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;1968;1968;hg/ha;981425;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;1969;1969;hg/ha;1074171;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;1970;1970;hg/ha;1096865;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;1971;1971;hg/ha;1061629;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;1972;1972;hg/ha;1220257;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;1973;1973;hg/ha;1244766;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;1974;1974;hg/ha;1208919;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;1975;1975;hg/ha;1173502;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;1976;1976;hg/ha;1166547;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;1977;1977;hg/ha;1199051;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;1978;1978;hg/ha;1182519;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;1979;1979;hg/ha;1137271;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;1980;1980;hg/ha;1153340;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;1981;1981;hg/ha;1246734;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;1982;1982;hg/ha;1299666;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;1983;1983;hg/ha;1356715;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;1984;1984;hg/ha;1421689;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;1985;1985;hg/ha;1468241;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;1986;1986;hg/ha;1525736;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;1987;1987;hg/ha;1593542;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;1988;1988;hg/ha;1617983;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;1989;1989;hg/ha;1458486;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;1990;1990;hg/ha;1597505;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;1991;1991;hg/ha;1718204;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;1992;1992;hg/ha;1737837;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;1993;1993;hg/ha;1728891;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;1994;1994;hg/ha;1800150;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;1995;1995;hg/ha;1714672;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;1996;1996;hg/ha;1950242;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;1997;1997;hg/ha;2206289;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;1998;1998;hg/ha;2510841;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;1999;1999;hg/ha;2715178;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;2000;2000;hg/ha;2821921;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;2001;2001;hg/ha;2953354;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;2002;2002;hg/ha;2589455;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;2003;2003;hg/ha;2499337;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;2004;2004;hg/ha;2392493;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;2005;2005;hg/ha;2266769;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;2006;2006;hg/ha;2297255;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;2007;2007;hg/ha;2460549;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;2008;2008;hg/ha;2765557;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;2009;2009;hg/ha;2595642;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;2010;2010;hg/ha;2595149;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;2011;2011;hg/ha;2932137;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;2012;2012;hg/ha;2967620;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;2013;2013;hg/ha;2945492;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;2014;2014;hg/ha;2947694;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;2015;2015;hg/ha;3018886;Fc;Calculated data
QC;Crops;351;China;5419;Yield;449;Mushrooms and truffles;2016;2016;hg/ha;3040612;Fc;Calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;1961;1961;tonnes;302784;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;1962;1962;tonnes;322875;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;1963;1963;tonnes;358639;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;1964;1964;tonnes;352718;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;1965;1965;tonnes;372430;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;1966;1966;tonnes;388454;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;1967;1967;tonnes;410181;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;1968;1968;tonnes;417400;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;1969;1969;tonnes;402814;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;1970;1970;tonnes;409021;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;1971;1971;tonnes;422422;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;1972;1972;tonnes;465528;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;1973;1973;tonnes;434299;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;1974;1974;tonnes;421429;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;1975;1975;tonnes;403802;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;1976;1976;tonnes;401992;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;1977;1977;tonnes;433337;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;1978;1978;tonnes;469460;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;1979;1979;tonnes;448426;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;1980;1980;tonnes;426159;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;1981;1981;tonnes;401947;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;1982;1982;tonnes;404716;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;1983;1983;tonnes;416783;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;1984;1984;tonnes;444562;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;1985;1985;tonnes;459853;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;1986;1986;tonnes;490219;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;1987;1987;tonnes;506587;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;1988;1988;tonnes;527948;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;1989;1989;tonnes;541244;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;1990;1990;tonnes;662645;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;1991;1991;tonnes;795013;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;1992;1992;tonnes;885254;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;1993;1993;tonnes;961955;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;1994;1994;tonnes;1089991;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;1995;1995;tonnes;1208672;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;1996;1996;tonnes;1311027;A;Aggregate, may include official, semi-official, estimated or calculated data
QC;Crops;351;China;5510;Production;449;Mushrooms and truffles;1997;1997;tonnes;1462193;A;Aggregate, may include official, semi-official, estimated or calculated data
